Knr,Kommunenavn,Tid,Gruppe,Forbruk (kWh),Antall målere
4005,Notodden,2023-01-01 23:00:00+01:00,Næring (unntatt industri),8851.218,901
4005,Notodden,2023-01-01 00:00:00+01:00,Industri,2174.878,219
4005,Notodden,2023-01-01 01:00:00+01:00,Industri,1987.055,219
4005,Notodden,2023-01-01 02:00:00+01:00,Industri,2663.208,219
4005,Notodden,2023-01-01 03:00:00+01:00,Industri,2456.299,219
4005,Notodden,2023-01-01 04:00:00+01:00,Industri,2033.592,219
4005,Notodden,2023-01-01 05:00:00+01:00,Industri,2220.412,219
4005,Notodden,2023-01-01 06:00:00+01:00,Industri,2814.658,219
4005,Notodden,2023-01-01 07:00:00+01:00,Industri,2188.815,219
4005,Notodden,2023-01-01 08:00:00+01:00,Industri,2195.055,219
4005,Notodden,2023-01-01 09:00:00+01:00,Industri,2692.86,219
4005,Notodden,2023-01-01 10:00:00+01:00,Industri,2481.527,219
4005,Notodden,2023-01-01 11:00:00+01:00,Industri,2228.728,219
4005,Notodden,2023-01-01 12:00:00+01:00,Industri,2943.758,219
4005,Notodden,2023-01-01 13:00:00+01:00,Industri,2269.071,219
4005,Notodden,2023-01-01 14:00:00+01:00,Industri,2405.239,219
4005,Notodden,2023-01-01 15:00:00+01:00,Industri,2653.505,219
4005,Notodden,2023-01-01 16:00:00+01:00,Industri,2533.424,219
4005,Notodden,2023-01-01 17:00:00+01:00,Industri,2667.85,219
4005,Notodden,2023-01-01 18:00:00+01:00,Industri,2448.761,219
4005,Notodden,2023-01-01 19:00:00+01:00,Industri,2975.953,219
4005,Notodden,2023-01-01 20:00:00+01:00,Industri,2426.818,219
4005,Notodden,2023-01-01 21:00:00+01:00,Industri,2295.714,219
4005,Notodden,2023-01-01 22:00:00+01:00,Industri,2696.335,219
4005,Notodden,2023-01-01 23:00:00+01:00,Industri,2860.899,219
4005,Notodden,2023-01-01 00:00:00+01:00,Husholdninger,15266.702,7138
4005,Notodden,2023-01-01 01:00:00+01:00,Husholdninger,15446.557,7138
4005,Notodden,2023-01-01 02:00:00+01:00,Husholdninger,15276.164,7138
4005,Notodden,2023-01-01 03:00:00+01:00,Husholdninger,15111.686,7138
4005,Notodden,2023-01-01 04:00:00+01:00,Husholdninger,15031.335,7138
4005,Notodden,2023-01-01 05:00:00+01:00,Husholdninger,15136.133,7138
4005,Notodden,2023-01-01 06:00:00+01:00,Husholdninger,15240.691,7138
4005,Notodden,2023-01-01 07:00:00+01:00,Husholdninger,15581.936,7138
4005,Notodden,2023-01-01 08:00:00+01:00,Husholdninger,16124.051,7138
4005,Notodden,2023-01-01 09:00:00+01:00,Husholdninger,16930.02,7138
4005,Notodden,2023-01-01 10:00:00+01:00,Husholdninger,17795.102,7138
4005,Notodden,2023-01-01 11:00:00+01:00,Husholdninger,18194.719,7138
4005,Notodden,2023-01-01 12:00:00+01:00,Husholdninger,18194.852,7138
4005,Notodden,2023-01-01 13:00:00+01:00,Husholdninger,18243.88,7138
4005,Notodden,2023-01-01 14:00:00+01:00,Husholdninger,18269.229,7138
4005,Notodden,2023-01-01 15:00:00+01:00,Husholdninger,18674.975,7138
4005,Notodden,2023-01-01 16:00:00+01:00,Husholdninger,19163.723,7138
4005,Notodden,2023-01-01 17:00:00+01:00,Husholdninger,19231.209,7138
4005,Notodden,2023-01-01 18:00:00+01:00,Husholdninger,19005.814,7138
4005,Notodden,2023-01-01 19:00:00+01:00,Husholdninger,18778.414,7138
4005,Notodden,2023-01-01 20:00:00+01:00,Husholdninger,18536.03,7138
4005,Notodden,2023-01-01 21:00:00+01:00,Husholdninger,18379.76,7138
4005,Notodden,2023-01-01 22:00:00+01:00,Husholdninger,17963.191,7138
4005,Notodden,2023-01-01 23:00:00+01:00,Husholdninger,17466.586,7138
4010,Siljan,2023-01-01 00:00:00+01:00,Næring (unntatt industri),562.953,71
4010,Siljan,2023-01-01 01:00:00+01:00,Næring (unntatt industri),545.999,71
4010,Siljan,2023-01-01 02:00:00+01:00,Næring (unntatt industri),532.538,71
4010,Siljan,2023-01-01 03:00:00+01:00,Næring (unntatt industri),539.347,71
4010,Siljan,2023-01-01 04:00:00+01:00,Næring (unntatt industri),524.655,71
4010,Siljan,2023-01-01 05:00:00+01:00,Næring (unntatt industri),549.69,71
4010,Siljan,2023-01-01 06:00:00+01:00,Næring (unntatt industri),549.761,71
4010,Siljan,2023-01-01 07:00:00+01:00,Næring (unntatt industri),580.788,71
4010,Siljan,2023-01-01 08:00:00+01:00,Næring (unntatt industri),613.057,71
4010,Siljan,2023-01-01 09:00:00+01:00,Næring (unntatt industri),590.576,71
4010,Siljan,2023-01-01 10:00:00+01:00,Næring (unntatt industri),607.98,71
4010,Siljan,2023-01-01 11:00:00+01:00,Næring (unntatt industri),611.623,71
4010,Siljan,2023-01-01 12:00:00+01:00,Næring (unntatt industri),613.762,71
4010,Siljan,2023-01-01 13:00:00+01:00,Næring (unntatt industri),590.01,71
4010,Siljan,2023-01-01 14:00:00+01:00,Næring (unntatt industri),591.956,71
4010,Siljan,2023-01-01 15:00:00+01:00,Næring (unntatt industri),599.163,71
4010,Siljan,2023-01-01 16:00:00+01:00,Næring (unntatt industri),610.913,71
4010,Siljan,2023-01-01 17:00:00+01:00,Næring (unntatt industri),610.65,71
4010,Siljan,2023-01-01 18:00:00+01:00,Næring (unntatt industri),614.675,71
4010,Siljan,2023-01-01 19:00:00+01:00,Næring (unntatt industri),605.236,71
4010,Siljan,2023-01-01 20:00:00+01:00,Næring (unntatt industri),624.931,71
4010,Siljan,2023-01-01 21:00:00+01:00,Næring (unntatt industri),591.276,71
4010,Siljan,2023-01-01 22:00:00+01:00,Næring (unntatt industri),599.275,71
4010,Siljan,2023-01-01 23:00:00+01:00,Næring (unntatt industri),553.583,71
4010,Siljan,2023-01-01 00:00:00+01:00,Industri,265.804,46
4010,Siljan,2023-01-01 01:00:00+01:00,Industri,267.351,46
4010,Siljan,2023-01-01 02:00:00+01:00,Industri,268.682,46
4010,Siljan,2023-01-01 03:00:00+01:00,Industri,274.994,46
4010,Siljan,2023-01-01 04:00:00+01:00,Industri,274.454,46
4010,Siljan,2023-01-01 05:00:00+01:00,Industri,266.126,46
4010,Siljan,2023-01-01 06:00:00+01:00,Industri,268.358,46
4010,Siljan,2023-01-01 07:00:00+01:00,Industri,272.648,46
4010,Siljan,2023-01-01 08:00:00+01:00,Industri,292.63,46
4010,Siljan,2023-01-01 09:00:00+01:00,Industri,289.394,46
4010,Siljan,2023-01-01 10:00:00+01:00,Industri,291.562,46
4010,Siljan,2023-01-01 11:00:00+01:00,Industri,290.599,46
4010,Siljan,2023-01-01 12:00:00+01:00,Industri,312.273,46
4010,Siljan,2023-01-01 13:00:00+01:00,Industri,304.522,46
4010,Siljan,2023-01-01 14:00:00+01:00,Industri,342.92,46
4010,Siljan,2023-01-01 15:00:00+01:00,Industri,330.076,46
4010,Siljan,2023-01-01 16:00:00+01:00,Industri,374.551,46
4010,Siljan,2023-01-01 17:00:00+01:00,Industri,365.653,46
4010,Siljan,2023-01-01 18:00:00+01:00,Industri,350.355,46
4010,Siljan,2023-01-01 19:00:00+01:00,Industri,360.104,46
4010,Siljan,2023-01-01 20:00:00+01:00,Industri,358.111,46
4010,Siljan,2023-01-01 21:00:00+01:00,Industri,330.772,46
4010,Siljan,2023-01-01 22:00:00+01:00,Industri,322.153,46
4010,Siljan,2023-01-01 23:00:00+01:00,Industri,322.067,46
4010,Siljan,2023-01-01 00:00:00+01:00,Husholdninger,2612.149,1265
4010,Siljan,2023-01-01 01:00:00+01:00,Husholdninger,2637.409,1265
4010,Siljan,2023-01-01 02:00:00+01:00,Husholdninger,2630.08,1265
4010,Siljan,2023-01-01 03:00:00+01:00,Husholdninger,2580.106,1265
4010,Siljan,2023-01-01 04:00:00+01:00,Husholdninger,2542.126,1265
4010,Siljan,2023-01-01 05:00:00+01:00,Husholdninger,2541.952,1265
4010,Siljan,2023-01-01 06:00:00+01:00,Husholdninger,2566.714,1265
4010,Siljan,2023-01-01 07:00:00+01:00,Husholdninger,2645.613,1265
4010,Siljan,2023-01-01 08:00:00+01:00,Husholdninger,2709.701,1265
4010,Siljan,2023-01-01 09:00:00+01:00,Husholdninger,2869.693,1265
4010,Siljan,2023-01-01 10:00:00+01:00,Husholdninger,2946.189,1265
4010,Siljan,2023-01-01 11:00:00+01:00,Husholdninger,2973.896,1265
4010,Siljan,2023-01-01 12:00:00+01:00,Husholdninger,2942.864,1265
4010,Siljan,2023-01-01 13:00:00+01:00,Husholdninger,2960.9,1265
4010,Siljan,2023-01-01 14:00:00+01:00,Husholdninger,2940.064,1265
4010,Siljan,2023-01-01 15:00:00+01:00,Husholdninger,2952.67,1265
4010,Siljan,2023-01-01 16:00:00+01:00,Husholdninger,3120.51,1265
4010,Siljan,2023-01-01 17:00:00+01:00,Husholdninger,3146.417,1265
4010,Siljan,2023-01-01 18:00:00+01:00,Husholdninger,3088.544,1265
4010,Siljan,2023-01-01 19:00:00+01:00,Husholdninger,3041.344,1265
4010,Siljan,2023-01-01 20:00:00+01:00,Husholdninger,3013.685,1265
4010,Siljan,2023-01-01 21:00:00+01:00,Husholdninger,2925.301,1265
4010,Siljan,2023-01-01 22:00:00+01:00,Husholdninger,2892.52,1265
4010,Siljan,2023-01-01 23:00:00+01:00,Husholdninger,2767.925,1265
4012,Bamble,2023-01-01 00:00:00+01:00,Næring (unntatt industri),6797.454,644
4012,Bamble,2023-01-01 01:00:00+01:00,Næring (unntatt industri),6845.059,644
4012,Bamble,2023-01-01 02:00:00+01:00,Næring (unntatt industri),6941.013,644
4012,Bamble,2023-01-01 03:00:00+01:00,Næring (unntatt industri),6651.824,644
4012,Bamble,2023-01-01 04:00:00+01:00,Næring (unntatt industri),6545.318,644
4012,Bamble,2023-01-01 05:00:00+01:00,Næring (unntatt industri),6898.602,644
4012,Bamble,2023-01-01 06:00:00+01:00,Næring (unntatt industri),6944.533,644
4012,Bamble,2023-01-01 07:00:00+01:00,Næring (unntatt industri),7171.555,644
4012,Bamble,2023-01-01 08:00:00+01:00,Næring (unntatt industri),7117.614,644
4012,Bamble,2023-01-01 09:00:00+01:00,Næring (unntatt industri),6851.82,644
4012,Bamble,2023-01-01 10:00:00+01:00,Næring (unntatt industri),7125.7,644
4012,Bamble,2023-01-01 11:00:00+01:00,Næring (unntatt industri),7334.101,644
4012,Bamble,2023-01-01 12:00:00+01:00,Næring (unntatt industri),7631.034,644
4012,Bamble,2023-01-01 13:00:00+01:00,Næring (unntatt industri),7749.281,644
4012,Bamble,2023-01-01 14:00:00+01:00,Næring (unntatt industri),8559.285,644
4012,Bamble,2023-01-01 15:00:00+01:00,Næring (unntatt industri),8541.877,644
4012,Bamble,2023-01-01 16:00:00+01:00,Næring (unntatt industri),8771.94,644
4012,Bamble,2023-01-01 17:00:00+01:00,Næring (unntatt industri),8861.808,644
4012,Bamble,2023-01-01 18:00:00+01:00,Næring (unntatt industri),8265.761,644
4012,Bamble,2023-01-01 19:00:00+01:00,Næring (unntatt industri),7894.438,644
4012,Bamble,2023-01-01 20:00:00+01:00,Næring (unntatt industri),7768.819,644
4012,Bamble,2023-01-01 21:00:00+01:00,Næring (unntatt industri),7558.96,644
4012,Bamble,2023-01-01 22:00:00+01:00,Næring (unntatt industri),7227.985,644
4012,Bamble,2023-01-01 23:00:00+01:00,Næring (unntatt industri),7103.934,644
4012,Bamble,2023-01-01 00:00:00+01:00,Industri,121055.38,202
4012,Bamble,2023-01-01 01:00:00+01:00,Industri,121608.74,202
4012,Bamble,2023-01-01 02:00:00+01:00,Industri,121649.516,202
4012,Bamble,2023-01-01 03:00:00+01:00,Industri,121833.89,202
4012,Bamble,2023-01-01 04:00:00+01:00,Industri,121734.74,202
4012,Bamble,2023-01-01 05:00:00+01:00,Industri,121686.47,202
4012,Bamble,2023-01-01 06:00:00+01:00,Industri,121621.23,202
4012,Bamble,2023-01-01 07:00:00+01:00,Industri,121750.52,202
4012,Bamble,2023-01-01 08:00:00+01:00,Industri,121912.54,202
4012,Bamble,2023-01-01 09:00:00+01:00,Industri,122078.47,202
4012,Bamble,2023-01-01 10:00:00+01:00,Industri,122099.516,202
4012,Bamble,2023-01-01 11:00:00+01:00,Industri,122809.63,202
4012,Bamble,2023-01-01 12:00:00+01:00,Industri,122736.67,202
4012,Bamble,2023-01-01 13:00:00+01:00,Industri,122457.35,202
4012,Bamble,2023-01-01 14:00:00+01:00,Industri,122404.64,202
4012,Bamble,2023-01-01 15:00:00+01:00,Industri,122057.695,202
4012,Bamble,2023-01-01 16:00:00+01:00,Industri,121551.914,202
4012,Bamble,2023-01-01 17:00:00+01:00,Industri,122376.14,202
4012,Bamble,2023-01-01 18:00:00+01:00,Industri,122014.8,202
4012,Bamble,2023-01-01 19:00:00+01:00,Industri,121933.586,202
4012,Bamble,2023-01-01 20:00:00+01:00,Industri,121800.97,202
4012,Bamble,2023-01-01 21:00:00+01:00,Industri,121525.18,202
4012,Bamble,2023-01-01 22:00:00+01:00,Industri,121643.37,202
4012,Bamble,2023-01-01 23:00:00+01:00,Industri,121420.16,202
4012,Bamble,2023-01-01 00:00:00+01:00,Husholdninger,16666.822,8982
4012,Bamble,2023-01-01 01:00:00+01:00,Husholdninger,16951.348,8982
4012,Bamble,2023-01-01 02:00:00+01:00,Husholdninger,16734.764,8982
4012,Bamble,2023-01-01 03:00:00+01:00,Husholdninger,16329.202,8982
4012,Bamble,2023-01-01 04:00:00+01:00,Husholdninger,16161.094,8982
4012,Bamble,2023-01-01 05:00:00+01:00,Husholdninger,16261.367,8982
4012,Bamble,2023-01-01 06:00:00+01:00,Husholdninger,16449.22,8982
4012,Bamble,2023-01-01 07:00:00+01:00,Husholdninger,16728.248,8982
4012,Bamble,2023-01-01 08:00:00+01:00,Husholdninger,17212.594,8982
4012,Bamble,2023-01-01 09:00:00+01:00,Husholdninger,18013.348,8982
4012,Bamble,2023-01-01 10:00:00+01:00,Husholdninger,18917.201,8982
