Knr,Kommunenavn,Tid,Gruppe,Forbruk (kWh),Antall målere
4001,Porsgrunn,2021-01-02 08:00:00+01:00,Industri,270715.9,610
4001,Porsgrunn,2021-01-02 09:00:00+01:00,Industri,269305.9,610
4001,Porsgrunn,2021-01-02 10:00:00+01:00,Industri,267540.66,610
4001,Porsgrunn,2021-01-02 11:00:00+01:00,Industri,257586.5,610
4001,Porsgrunn,2021-01-02 12:00:00+01:00,Industri,256055.69,610
4001,Porsgrunn,2021-01-02 13:00:00+01:00,Industri,271957.2,610
4001,Porsgrunn,2021-01-02 14:00:00+01:00,Industri,273232.84,610
4001,Porsgrunn,2021-01-02 15:00:00+01:00,Industri,275811.5,610
4001,Porsgrunn,2021-01-02 16:00:00+01:00,Industri,275287.38,610
4001,Porsgrunn,2021-01-02 17:00:00+01:00,Industri,276005.28,610
4001,Porsgrunn,2021-01-02 18:00:00+01:00,Industri,274572.62,610
4001,Porsgrunn,2021-01-02 19:00:00+01:00,Industri,277515.4,610
4001,Porsgrunn,2021-01-02 20:00:00+01:00,Industri,277370.22,610
4001,Porsgrunn,2021-01-02 21:00:00+01:00,Industri,278187.84,610
4001,Porsgrunn,2021-01-02 22:00:00+01:00,Industri,278710.66,610
4001,Porsgrunn,2021-01-02 23:00:00+01:00,Industri,276339.56,610
4001,Porsgrunn,2021-01-02 00:00:00+01:00,Husholdninger,44494.645,18813
4001,Porsgrunn,2021-01-02 01:00:00+01:00,Husholdninger,42574.914,18813
4001,Porsgrunn,2021-01-02 02:00:00+01:00,Husholdninger,41580.504,18813
4001,Porsgrunn,2021-01-02 03:00:00+01:00,Husholdninger,40833.086,18813
4001,Porsgrunn,2021-01-02 04:00:00+01:00,Husholdninger,40736.12,18813
4001,Porsgrunn,2021-01-02 05:00:00+01:00,Husholdninger,40921.9,18813
4001,Porsgrunn,2021-01-02 06:00:00+01:00,Husholdninger,41522.336,18813
4001,Porsgrunn,2021-01-02 07:00:00+01:00,Husholdninger,42626.457,18813
4001,Porsgrunn,2021-01-02 08:00:00+01:00,Husholdninger,44858.094,18813
4001,Porsgrunn,2021-01-02 09:00:00+01:00,Husholdninger,47868.46,18813
4001,Porsgrunn,2021-01-02 10:00:00+01:00,Husholdninger,50400.348,18813
4001,Porsgrunn,2021-01-02 11:00:00+01:00,Husholdninger,51537.23,18813
4001,Porsgrunn,2021-01-02 12:00:00+01:00,Husholdninger,51881.652,18813
4001,Porsgrunn,2021-01-02 13:00:00+01:00,Husholdninger,51792.168,18813
4001,Porsgrunn,2021-01-02 14:00:00+01:00,Husholdninger,52096.695,18813
4001,Porsgrunn,2021-01-02 15:00:00+01:00,Husholdninger,53274.113,18813
4001,Porsgrunn,2021-01-02 16:00:00+01:00,Husholdninger,54840.21,18813
4001,Porsgrunn,2021-01-02 17:00:00+01:00,Husholdninger,55851.113,18813
4001,Porsgrunn,2021-01-02 18:00:00+01:00,Husholdninger,56015.805,18813
4001,Porsgrunn,2021-01-02 19:00:00+01:00,Husholdninger,55087.8,18813
4001,Porsgrunn,2021-01-02 20:00:00+01:00,Husholdninger,52763.355,18813
4001,Porsgrunn,2021-01-02 21:00:00+01:00,Husholdninger,50798.008,18813
4001,Porsgrunn,2021-01-02 22:00:00+01:00,Husholdninger,49009.57,18813
4001,Porsgrunn,2021-01-02 23:00:00+01:00,Husholdninger,47093.453,18813
4003,Skien,2021-01-02 00:00:00+01:00,Næring (unntatt industri),26609.295,2207
4003,Skien,2021-01-02 01:00:00+01:00,Næring (unntatt industri),26677.102,2207
4003,Skien,2021-01-02 02:00:00+01:00,Næring (unntatt industri),26685.863,2207
4003,Skien,2021-01-02 03:00:00+01:00,Næring (unntatt industri),26689.031,2207
4003,Skien,2021-01-02 04:00:00+01:00,Næring (unntatt industri),26561.107,2207
4003,Skien,2021-01-02 05:00:00+01:00,Næring (unntatt industri),27334.934,2207
4003,Skien,2021-01-02 06:00:00+01:00,Næring (unntatt industri),28296.045,2207
4003,Skien,2021-01-02 07:00:00+01:00,Næring (unntatt industri),29990.383,2207
4003,Skien,2021-01-02 08:00:00+01:00,Næring (unntatt industri),32639.889,2207
4003,Skien,2021-01-02 09:00:00+01:00,Næring (unntatt industri),32888.684,2207
4003,Skien,2021-01-02 10:00:00+01:00,Næring (unntatt industri),32636.967,2207
4003,Skien,2021-01-02 11:00:00+01:00,Næring (unntatt industri),32278.818,2207
4003,Skien,2021-01-02 12:00:00+01:00,Næring (unntatt industri),32441.61,2207
4003,Skien,2021-01-02 13:00:00+01:00,Næring (unntatt industri),32939.766,2207
4003,Skien,2021-01-02 14:00:00+01:00,Næring (unntatt industri),32834.758,2207
4003,Skien,2021-01-02 15:00:00+01:00,Næring (unntatt industri),32525.932,2207
4003,Skien,2021-01-02 16:00:00+01:00,Næring (unntatt industri),33424.72,2207
4003,Skien,2021-01-02 17:00:00+01:00,Næring (unntatt industri),33239.96,2207
4003,Skien,2021-01-02 18:00:00+01:00,Næring (unntatt industri),30863.77,2207
4003,Skien,2021-01-02 19:00:00+01:00,Næring (unntatt industri),29735.729,2207
4003,Skien,2021-01-02 20:00:00+01:00,Næring (unntatt industri),28856.34,2207
4003,Skien,2021-01-02 21:00:00+01:00,Næring (unntatt industri),28347.45,2207
4003,Skien,2021-01-02 22:00:00+01:00,Næring (unntatt industri),27578.316,2207
4003,Skien,2021-01-02 23:00:00+01:00,Næring (unntatt industri),26887.225,2207
4003,Skien,2021-01-02 00:00:00+01:00,Industri,6337.046,578
4003,Skien,2021-01-02 01:00:00+01:00,Industri,6268.911,578
4003,Skien,2021-01-02 02:00:00+01:00,Industri,6236.8,578
4003,Skien,2021-01-02 03:00:00+01:00,Industri,6181.814,578
4003,Skien,2021-01-02 04:00:00+01:00,Industri,6335.393,578
4003,Skien,2021-01-02 05:00:00+01:00,Industri,6351.595,578
4003,Skien,2021-01-02 06:00:00+01:00,Industri,6611.191,578
4003,Skien,2021-01-02 07:00:00+01:00,Industri,6765.945,578
4003,Skien,2021-01-02 08:00:00+01:00,Industri,6960.179,578
4003,Skien,2021-01-02 09:00:00+01:00,Industri,6994.292,578
4003,Skien,2021-01-02 10:00:00+01:00,Industri,6957.807,578
4003,Skien,2021-01-02 11:00:00+01:00,Industri,6892.482,578
4003,Skien,2021-01-02 12:00:00+01:00,Industri,6877.512,578
4003,Skien,2021-01-02 13:00:00+01:00,Industri,6806.463,578
4003,Skien,2021-01-02 14:00:00+01:00,Industri,6854.54,578
4003,Skien,2021-01-02 15:00:00+01:00,Industri,6894.664,578
4003,Skien,2021-01-02 16:00:00+01:00,Industri,6817.498,578
4003,Skien,2021-01-02 17:00:00+01:00,Industri,6549.511,578
4003,Skien,2021-01-02 18:00:00+01:00,Industri,6596.689,578
4003,Skien,2021-01-02 19:00:00+01:00,Industri,6442.073,578
4003,Skien,2021-01-02 20:00:00+01:00,Industri,6422.741,578
4003,Skien,2021-01-02 21:00:00+01:00,Industri,6313.838,578
4003,Skien,2021-01-02 22:00:00+01:00,Industri,6202.622,578
4003,Skien,2021-01-02 23:00:00+01:00,Industri,6083.063,578
4003,Skien,2021-01-02 00:00:00+01:00,Husholdninger,64283.168,26882
4003,Skien,2021-01-02 01:00:00+01:00,Husholdninger,61406.863,26882
4003,Skien,2021-01-02 02:00:00+01:00,Husholdninger,59597.344,26882
4003,Skien,2021-01-02 03:00:00+01:00,Husholdninger,58601.152,26882
4003,Skien,2021-01-02 04:00:00+01:00,Husholdninger,58443.81,26882
4003,Skien,2021-01-02 05:00:00+01:00,Husholdninger,58763.816,26882
4003,Skien,2021-01-02 06:00:00+01:00,Husholdninger,59665.04,26882
4003,Skien,2021-01-02 07:00:00+01:00,Husholdninger,61430.08,26882
4003,Skien,2021-01-02 08:00:00+01:00,Husholdninger,64621.73,26882
4003,Skien,2021-01-02 09:00:00+01:00,Husholdninger,68746.6,26882
4003,Skien,2021-01-02 10:00:00+01:00,Husholdninger,72406.36,26882
4003,Skien,2021-01-02 11:00:00+01:00,Husholdninger,74036.39,26882
4003,Skien,2021-01-02 12:00:00+01:00,Husholdninger,74550.92,26882
4003,Skien,2021-01-02 13:00:00+01:00,Husholdninger,74797.55,26882
4003,Skien,2021-01-02 14:00:00+01:00,Husholdninger,75079.58,26882
4003,Skien,2021-01-02 15:00:00+01:00,Husholdninger,76848.18,26882
4003,Skien,2021-01-02 16:00:00+01:00,Husholdninger,79244.445,26882
4003,Skien,2021-01-02 17:00:00+01:00,Husholdninger,81025.17,26882
4003,Skien,2021-01-02 18:00:00+01:00,Husholdninger,81283.22,26882
4003,Skien,2021-01-02 19:00:00+01:00,Husholdninger,79688.19,26882
4003,Skien,2021-01-02 20:00:00+01:00,Husholdninger,76327.21,26882
4003,Skien,2021-01-02 21:00:00+01:00,Husholdninger,73082.13,26882
4003,Skien,2021-01-02 22:00:00+01:00,Husholdninger,70187.68,26882
4003,Skien,2021-01-02 23:00:00+01:00,Husholdninger,67197.84,26882
4005,Notodden,2021-01-02 00:00:00+01:00,Næring (unntatt industri),7729.0,836
4005,Notodden,2021-01-02 01:00:00+01:00,Næring (unntatt industri),7604.492,836
4005,Notodden,2021-01-02 02:00:00+01:00,Næring (unntatt industri),7637.741,836
4005,Notodden,2021-01-02 03:00:00+01:00,Næring (unntatt industri),7724.737,836
4005,Notodden,2021-01-02 04:00:00+01:00,Næring (unntatt industri),7600.586,836
4005,Notodden,2021-01-02 05:00:00+01:00,Næring (unntatt industri),7608.174,836
4005,Notodden,2021-01-02 06:00:00+01:00,Næring (unntatt industri),7943.575,836
4005,Notodden,2021-01-02 07:00:00+01:00,Næring (unntatt industri),8238.827,836
4005,Notodden,2021-01-02 08:00:00+01:00,Næring (unntatt industri),8445.063,836
4005,Notodden,2021-01-02 09:00:00+01:00,Næring (unntatt industri),8417.975,836
4005,Notodden,2021-01-02 10:00:00+01:00,Næring (unntatt industri),8265.03,836
4005,Notodden,2021-01-02 11:00:00+01:00,Næring (unntatt industri),8360.242,836
4005,Notodden,2021-01-02 12:00:00+01:00,Næring (unntatt industri),8427.522,836
4005,Notodden,2021-01-02 13:00:00+01:00,Næring (unntatt industri),8681.392,836
4005,Notodden,2021-01-02 14:00:00+01:00,Næring (unntatt industri),8569.074,836
4005,Notodden,2021-01-02 15:00:00+01:00,Næring (unntatt industri),8725.428,836
4005,Notodden,2021-01-02 16:00:00+01:00,Næring (unntatt industri),9063.271,836
4005,Notodden,2021-01-02 17:00:00+01:00,Næring (unntatt industri),8828.672,836
4005,Notodden,2021-01-02 18:00:00+01:00,Næring (unntatt industri),8485.465,836
4005,Notodden,2021-01-02 19:00:00+01:00,Næring (unntatt industri),8375.008,836
4005,Notodden,2021-01-02 20:00:00+01:00,Næring (unntatt industri),8364.682,836
4005,Notodden,2021-01-02 21:00:00+01:00,Næring (unntatt industri),8260.563,836
4005,Notodden,2021-01-02 22:00:00+01:00,Næring (unntatt industri),8073.628,836
4005,Notodden,2021-01-02 23:00:00+01:00,Næring (unntatt industri),8001.529,836
4005,Notodden,2021-01-02 00:00:00+01:00,Industri,2473.656,221
4005,Notodden,2021-01-02 01:00:00+01:00,Industri,2944.383,221
4005,Notodden,2021-01-02 02:00:00+01:00,Industri,2902.317,221
4005,Notodden,2021-01-02 03:00:00+01:00,Industri,2501.845,221
4005,Notodden,2021-01-02 04:00:00+01:00,Industri,2529.897,221
4005,Notodden,2021-01-02 05:00:00+01:00,Industri,2838.54,221
4005,Notodden,2021-01-02 06:00:00+01:00,Industri,2630.416,221
4005,Notodden,2021-01-02 07:00:00+01:00,Industri,2537.221,221
4005,Notodden,2021-01-02 08:00:00+01:00,Industri,3000.374,221
4005,Notodden,2021-01-02 09:00:00+01:00,Industri,2724.444,221
4005,Notodden,2021-01-02 10:00:00+01:00,Industri,2821.429,221
4005,Notodden,2021-01-02 11:00:00+01:00,Industri,2752.479,221
4005,Notodden,2021-01-02 12:00:00+01:00,Industri,2804.061,221
4005,Notodden,2021-01-02 13:00:00+01:00,Industri,2717.168,221
4005,Notodden,2021-01-02 14:00:00+01:00,Industri,2971.919,221
4005,Notodden,2021-01-02 15:00:00+01:00,Industri,2689.739,221
4005,Notodden,2021-01-02 16:00:00+01:00,Industri,2637.841,221
4005,Notodden,2021-01-02 17:00:00+01:00,Industri,3085.87,221
4005,Notodden,2021-01-02 18:00:00+01:00,Industri,2647.903,221
4005,Notodden,2021-01-02 19:00:00+01:00,Industri,2657.41,221
4005,Notodden,2021-01-02 20:00:00+01:00,Industri,3039.818,221
4005,Notodden,2021-01-02 21:00:00+01:00,Industri,2621.346,221
4005,Notodden,2021-01-02 22:00:00+01:00,Industri,2505.43,221
4005,Notodden,2021-01-02 23:00:00+01:00,Industri,3094.914,221
4005,Notodden,2021-01-02 00:00:00+01:00,Husholdninger,17593.604,7078
4005,Notodden,2021-01-02 01:00:00+01:00,Husholdninger,17000.13,7078
4005,Notodden,2021-01-02 02:00:00+01:00,Husholdninger,16643.537,7078
4005,Notodden,2021-01-02 03:00:00+01:00,Husholdninger,16433.035,7078
4005,Notodden,2021-01-02 04:00:00+01:00,Husholdninger,16427.377,7078
4005,Notodden,2021-01-02 05:00:00+01:00,Husholdninger,16454.506,7078
4005,Notodden,2021-01-02 06:00:00+01:00,Husholdninger,16760.887,7078
4005,Notodden,2021-01-02 07:00:00+01:00,Husholdninger,17148.377,7078
4005,Notodden,2021-01-02 08:00:00+01:00,Husholdninger,17878.549,7078
4005,Notodden,2021-01-02 09:00:00+01:00,Husholdninger,18961.283,7078
4005,Notodden,2021-01-02 10:00:00+01:00,Husholdninger,19733.22,7078
4005,Notodden,2021-01-02 11:00:00+01:00,Husholdninger,20162.504,7078
4005,Notodden,2021-01-02 12:00:00+01:00,Husholdninger,20022.44,7078
4005,Notodden,2021-01-02 13:00:00+01:00,Husholdninger,20013.426,7078
4005,Notodden,2021-01-02 14:00:00+01:00,Husholdninger,20074.06,7078
4005,Notodden,2021-01-02 15:00:00+01:00,Husholdninger,20540.26,7078
4005,Notodden,2021-01-02 16:00:00+01:00,Husholdninger,21139.443,7078
4005,Notodden,2021-01-02 17:00:00+01:00,Husholdninger,21185.832,7078
4005,Notodden,2021-01-02 18:00:00+01:00,Husholdninger,21273.928,7078
4005,Notodden,2021-01-02 19:00:00+01:00,Husholdninger,20762.629,7078
4005,Notodden,2021-01-02 20:00:00+01:00,Husholdninger,20085.22,7078
4005,Notodden,2021-01-02 21:00:00+01:00,Husholdninger,19584.83,7078
4005,Notodden,2021-01-02 22:00:00+01:00,Husholdninger,19094.367,7078
4005,Notodden,2021-01-02 23:00:00+01:00,Husholdninger,18423.984,7078
4010,Siljan,2021-01-02 00:00:00+01:00,Næring (unntatt industri),646.376,73
4010,Siljan,2021-01-02 01:00:00+01:00,Næring (unntatt industri),649.434,73
4010,Siljan,2021-01-02 02:00:00+01:00,Næring (unntatt industri),643.215,73
4010,Siljan,2021-01-02 03:00:00+01:00,Næring (unntatt industri),666.449,73
4010,Siljan,2021-01-02 04:00:00+01:00,Næring (unntatt industri),652.979,73
4010,Siljan,2021-01-02 05:00:00+01:00,Næring (unntatt industri),687.148,73
4010,Siljan,2021-01-02 06:00:00+01:00,Næring (unntatt industri),642.305,73
4010,Siljan,2021-01-02 07:00:00+01:00,Næring (unntatt industri),706.476,73
4010,Siljan,2021-01-02 08:00:00+01:00,Næring (unntatt industri),728.524,73
4010,Siljan,2021-01-02 09:00:00+01:00,Næring (unntatt industri),667.361,73
4010,Siljan,2021-01-02 10:00:00+01:00,Næring (unntatt industri),659.499,73
4010,Siljan,2021-01-02 11:00:00+01:00,Næring (unntatt industri),641.318,73
4010,Siljan,2021-01-02 12:00:00+01:00,Næring (unntatt industri),653.82,73
4010,Siljan,2021-01-02 13:00:00+01:00,Næring (unntatt industri),655.168,73
4010,Siljan,2021-01-02 14:00:00+01:00,Næring (unntatt industri),637.557,73
4010,Siljan,2021-01-02 15:00:00+01:00,Næring (unntatt industri),656.853,73
4010,Siljan,2021-01-02 16:00:00+01:00,Næring (unntatt industri),741.392,73
4010,Siljan,2021-01-02 17:00:00+01:00,Næring (unntatt industri),764.051,73
4010,Siljan,2021-01-02 18:00:00+01:00,Næring (unntatt industri),761.409,73
4010,Siljan,2021-01-02 19:00:00+01:00,Næring (unntatt industri),773.987,73
4010,Siljan,2021-01-02 20:00:00+01:00,Næring (unntatt industri),754.865,73
4010,Siljan,2021-01-02 21:00:00+01:00,Næring (unntatt industri),726.608,73
4010,Siljan,2021-01-02 22:00:00+01:00,Næring (unntatt industri),695.683,73
4010,Siljan,2021-01-02 23:00:00+01:00,Næring (unntatt industri),660.32,73
4010,Siljan,2021-01-02 00:00:00+01:00,Industri,261.93,45
4010,Siljan,2021-01-02 01:00:00+01:00,Industri,258.326,45
4010,Siljan,2021-01-02 02:00:00+01:00,Industri,251.526,45
4010,Siljan,2021-01-02 03:00:00+01:00,Industri,258.924,45
4010,Siljan,2021-01-02 04:00:00+01:00,Industri,254.155,45
4010,Siljan,2021-01-02 05:00:00+01:00,Industri,257.775,45
4010,Siljan,2021-01-02 06:00:00+01:00,Industri,252.823,45
4010,Siljan,2021-01-02 07:00:00+01:00,Industri,259.914,45
4010,Siljan,2021-01-02 08:00:00+01:00,Industri,267.91,45
4010,Siljan,2021-01-02 09:00:00+01:00,Industri,298.183,45
4010,Siljan,2021-01-02 10:00:00+01:00,Industri,273.901,45
4010,Siljan,2021-01-02 11:00:00+01:00,Industri,274.906,45
4010,Siljan,2021-01-02 12:00:00+01:00,Industri,327.263,45
4010,Siljan,2021-01-02 13:00:00+01:00,Industri,282.752,45
4010,Siljan,2021-01-02 14:00:00+01:00,Industri,271.98,45
4010,Siljan,2021-01-02 15:00:00+01:00,Industri,281.026,45
4010,Siljan,2021-01-02 16:00:00+01:00,Industri,278.977,45
4010,Siljan,2021-01-02 17:00:00+01:00,Industri,274.316,45
4010,Siljan,2021-01-02 18:00:00+01:00,Industri,284.13,45
4010,Siljan,2021-01-02 19:00:00+01:00,Industri,274.089,45
4010,Siljan,2021-01-02 20:00:00+01:00,Industri,265.902,45
4010,Siljan,2021-01-02 21:00:00+01:00,Industri,294.335,45
4010,Siljan,2021-01-02 22:00:00+01:00,Industri,264.261,45
4010,Siljan,2021-01-02 23:00:00+01:00,Industri,266.109,45
4010,Siljan,2021-01-02 00:00:00+01:00,Husholdninger,2988.272,1234
4010,Siljan,2021-01-02 01:00:00+01:00,Husholdninger,2867.744,1234
4010,Siljan,2021-01-02 02:00:00+01:00,Husholdninger,2805.542,1234
4010,Siljan,2021-01-02 03:00:00+01:00,Husholdninger,2793.297,1234
4010,Siljan,2021-01-02 04:00:00+01:00,Husholdninger,2811.49,1234
4010,Siljan,2021-01-02 05:00:00+01:00,Husholdninger,2805.999,1234
4010,Siljan,2021-01-02 06:00:00+01:00,Husholdninger,2858.979,1234
4010,Siljan,2021-01-02 07:00:00+01:00,Husholdninger,2964.994,1234
4010,Siljan,2021-01-02 08:00:00+01:00,Husholdninger,3081.672,1234
4010,Siljan,2021-01-02 09:00:00+01:00,Husholdninger,3322.317,1234
4010,Siljan,2021-01-02 10:00:00+01:00,Husholdninger,3443.889,1234
4010,Siljan,2021-01-02 11:00:00+01:00,Husholdninger,3459.66,1234
4010,Siljan,2021-01-02 12:00:00+01:00,Husholdninger,3428.039,1234
4010,Siljan,2021-01-02 13:00:00+01:00,Husholdninger,3423.77,1234
4010,Siljan,2021-01-02 14:00:00+01:00,Husholdninger,3387.73,1234
4010,Siljan,2021-01-02 15:00:00+01:00,Husholdninger,3520.824,1234
4010,Siljan,2021-01-02 16:00:00+01:00,Husholdninger,3671.277,1234
4010,Siljan,2021-01-02 17:00:00+01:00,Husholdninger,3817.521,1234
4010,Siljan,2021-01-02 18:00:00+01:00,Husholdninger,3814.599,1234
4010,Siljan,2021-01-02 19:00:00+01:00,Husholdninger,3622.572,1234
4010,Siljan,2021-01-02 20:00:00+01:00,Husholdninger,3498.505,1234
4010,Siljan,2021-01-02 21:00:00+01:00,Husholdninger,3343.385,1234
4010,Siljan,2021-01-02 22:00:00+01:00,Husholdninger,3200.077,1234
4010,Siljan,2021-01-02 23:00:00+01:00,Husholdninger,3088.539,1234
4012,Bamble,2021-01-02 00:00:00+01:00,Næring (unntatt industri),6941.887,633
4012,Bamble,2021-01-02 01:00:00+01:00,Næring (unntatt industri),6686.61,633
4012,Bamble,2021-01-02 02:00:00+01:00,Næring (unntatt industri),6638.798,633
4012,Bamble,2021-01-02 03:00:00+01:00,Næring (unntatt industri),6392.332,633
4012,Bamble,2021-01-02 04:00:00+01:00,Næring (unntatt industri),6550.086,633
4012,Bamble,2021-01-02 05:00:00+01:00,Næring (unntatt industri),6842.473,633
4012,Bamble,2021-01-02 06:00:00+01:00,Næring (unntatt industri),7248.917,633
4012,Bamble,2021-01-02 07:00:00+01:00,Næring (unntatt industri),7497.037,633
4012,Bamble,2021-01-02 08:00:00+01:00,Næring (unntatt industri),7705.529,633
4012,Bamble,2021-01-02 09:00:00+01:00,Næring (unntatt industri),7677.274,633
4012,Bamble,2021-01-02 10:00:00+01:00,Næring (unntatt industri),7824.764,633
4012,Bamble,2021-01-02 11:00:00+01:00,Næring (unntatt industri),8068.048,633
4012,Bamble,2021-01-02 12:00:00+01:00,Næring (unntatt industri),8080.141,633
4012,Bamble,2021-01-02 13:00:00+01:00,Næring (unntatt industri),8292.562,633
4012,Bamble,2021-01-02 14:00:00+01:00,Næring (unntatt industri),8087.964,633
4012,Bamble,2021-01-02 15:00:00+01:00,Næring (unntatt industri),8089.272,633
4012,Bamble,2021-01-02 16:00:00+01:00,Næring (unntatt industri),8490.652,633
4012,Bamble,2021-01-02 17:00:00+01:00,Næring (unntatt industri),8541.443,633
4012,Bamble,2021-01-02 18:00:00+01:00,Næring (unntatt industri),8231.888,633
4012,Bamble,2021-01-02 19:00:00+01:00,Næring (unntatt industri),7848.263,633
4012,Bamble,2021-01-02 20:00:00+01:00,Næring (unntatt industri),7389.024,633
4012,Bamble,2021-01-02 21:00:00+01:00,Næring (unntatt industri),7186.139,633
4012,Bamble,2021-01-02 22:00:00+01:00,Næring (unntatt industri),7106.172,633
4012,Bamble,2021-01-02 23:00:00+01:00,Næring (unntatt industri),6971.387,633
4012,Bamble,2021-01-02 00:00:00+01:00,Industri,173121.39,202
4012,Bamble,2021-01-02 01:00:00+01:00,Industri,173003.0,202
4012,Bamble,2021-01-02 02:00:00+01:00,Industri,172808.66,202
4012,Bamble,2021-01-02 03:00:00+01:00,Industri,171980.56,202
4012,Bamble,2021-01-02 04:00:00+01:00,Industri,172316.89,202
4012,Bamble,2021-01-02 05:00:00+01:00,Industri,172650.95,202
4012,Bamble,2021-01-02 06:00:00+01:00,Industri,172566.84,202
4012,Bamble,2021-01-02 07:00:00+01:00,Industri,172678.88,202
4012,Bamble,2021-01-02 08:00:00+01:00,Industri,172875.8,202
4012,Bamble,2021-01-02 09:00:00+01:00,Industri,172471.77,202
4012,Bamble,2021-01-02 10:00:00+01:00,Industri,172091.47,202
4012,Bamble,2021-01-02 11:00:00+01:00,Industri,171705.44,202
4012,Bamble,2021-01-02 12:00:00+01:00,Industri,171537.92,202
4012,Bamble,2021-01-02 13:00:00+01:00,Industri,171617.64,202
4012,Bamble,2021-01-02 14:00:00+01:00,Industri,171836.61,202
4012,Bamble,2021-01-02 15:00:00+01:00,Industri,171699.73,202
4012,Bamble,2021-01-02 16:00:00+01:00,Industri,171993.62,202
4012,Bamble,2021-01-02 17:00:00+01:00,Industri,172420.89,202
4012,Bamble,2021-01-02 18:00:00+01:00,Industri,172260.52,202
4012,Bamble,2021-01-02 19:00:00+01:00,Industri,172455.06,202
4012,Bamble,2021-01-02 20:00:00+01:00,Industri,172477.4,202
4012,Bamble,2021-01-02 21:00:00+01:00,Industri,172469.95,202
4012,Bamble,2021-01-02 22:00:00+01:00,Industri,172280.4,202
4012,Bamble,2021-01-02 23:00:00+01:00,Industri,172539.64,202
4012,Bamble,2021-01-02 00:00:00+01:00,Husholdninger,19724.727,8750
4012,Bamble,2021-01-02 01:00:00+01:00,Husholdninger,18930.09,8750
4012,Bamble,2021-01-02 02:00:00+01:00,Husholdninger,18551.438,8750
4012,Bamble,2021-01-02 03:00:00+01:00,Husholdninger,18336.123,8750
4012,Bamble,2021-01-02 04:00:00+01:00,Husholdninger,18259.736,8750
4012,Bamble,2021-01-02 05:00:00+01:00,Husholdninger,18325.332,8750
4012,Bamble,2021-01-02 06:00:00+01:00,Husholdninger,18552.293,8750
4012,Bamble,2021-01-02 07:00:00+01:00,Husholdninger,19024.541,8750
4012,Bamble,2021-01-02 08:00:00+01:00,Husholdninger,19956.082,8750
4012,Bamble,2021-01-02 09:00:00+01:00,Husholdninger,21172.412,8750
4012,Bamble,2021-01-02 10:00:00+01:00,Husholdninger,22150.686,8750
