ssbid;Kommune;Sentrum_KPA_Byform_centroid;Sentrum_KPA_Byform_manuell;Gangby_Dagens_centroid;Gangby_framtid_centroid;Sykkelby_Dagens_centroid;Sykkelby_Framtid_centroid;InnMotSentrum_KunPors_centroid;Bybaand_manuell;ATPG_sentrumsomraade_centroid;Shape_Length;Shape_Area;Bybaand_centroid;X;Y;Sykkelby_Framtid_manuell;X_decimaldegrees;Y_decimaldegrees
21842506589500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6589625;0;9,449470990000000;59,326960219999997
21842506589750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6589875;0;9,449105480000000;59,329194739999998
21842506590000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6590125;0;9,448739930000000;59,331429249999999
21842506590250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6590375;0;9,448374310000000;59,333663760000000
21842506590500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6590625;0;9,448008639999999;59,335898270000001
21842506590750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6590875;0;9,447642920000000;59,338132780000002
21842506591000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6591125;0;9,447277130000000;59,340367280000002
21842506591250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6591375;0;9,446911289999999;59,342601790000003
21842506591500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6591625;0;9,446545400000000;59,344836290000003
21842506591750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6591875;0;9,446179440000000;59,347070780000003
21842506592000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6592125;0;9,445813440000000;59,349305280000003
21842506592250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6592375;0;9,445447370000000;59,351539770000002
21842506592500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6592625;0;9,445081249999999;59,353774270000002
21842506592750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6592875;0;9,444715070000001;59,356008750000001
21842506593000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6593125;0;9,444348829999999;59,358243240000000
21842506593250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6593375;0;9,443982540000000;59,360477729999999
21842506593500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6593625;0;9,443616190000000;59,362712209999998
21842506593750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6593875;0;9,443249789999999;59,364946689999996
21842506594000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6594125;0;9,442883320000000;59,367181170000002
21842506594250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6594375;0;9,442516800000000;59,369415650000001
21842506594500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6594625;0;9,442150229999999;59,371650119999998
21842506594750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6594875;0;9,441783600000001;59,373884590000003
21842506595000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6595125;0;9,441416909999999;59,376119060000001
21842506595250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6595375;0;9,441050160000000;59,378353529999998
21842506595500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6595625;0;9,440683360000000;59,380588000000003
21842506595750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6595875;0;9,440316500000000;59,382822460000000
21842506596000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6596125;0;9,439949589999999;59,385056919999997
21842506596250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6596375;0;9,439582610000000;59,387291380000001
21842506596500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6596625;0;9,439215580000001;59,389525839999997
21842506596750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6596875;0;9,438848500000001;59,391760290000001
21842506597000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6597125;0;9,438481360000001;59,393994739999997
21842506597250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6597375;0;9,438114160000000;59,396229200000001
21842506597500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6597625;0;9,437746900000000;59,398463640000003
21842506597750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6597875;0;9,437379590000001;59,400698089999999
21842506598000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6598125;0;9,437012220000000;59,402932530000001
21842506598250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6598375;0;9,436644790000001;59,405166979999997
21842506598500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6598625;0;9,436277309999999;59,407401419999999
21842506598750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6598875;0;9,435909770000000;59,409635850000001
21842506599000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6599125;0;9,435542170000000;59,411870290000003
21842506599250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6599375;0;9,435174510000000;59,414104719999997
21842506599500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6599625;0;9,434806800000000;59,416339149999999
21842506599750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6599875;0;9,434439030000000;59,418573580000000
21842506600000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6600125;0;9,434071210000001;59,420808010000002
21842506600250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6600375;0;9,433703330000000;59,423042430000002
21842506600500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6600625;0;9,433335390000000;59,425276859999997
21842506600750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6600875;0;9,432967390000000;59,427511279999997
21842506601000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6601125;0;9,432599339999999;59,429745689999997
21842506601250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6601375;0;9,432231229999999;59,431980109999998
21842506601500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6601625;0;9,431863060000000;59,434214519999998
21842506601750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6601875;0;9,431494839999999;59,436448929999997
21842506602000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6602125;0;9,431126559999999;59,438683339999997
21842506602250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6602375;0;9,430758220000000;59,440917749999997
21842506602500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6602625;0;9,430389820000000;59,443152159999997
21842506602750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6602875;0;9,430021370000000;59,445386560000003
21842506603000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6603125;0;9,429652859999999;59,447620960000002
21842506603250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6603375;0;9,429284300000001;59,449855360000001
21842506603500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6603625;0;9,428915670000000;59,452089760000000
21842506603750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6603875;0;9,428546989999999;59,454324149999998
21842506604000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6604125;0;9,428178250000000;59,456558540000003
21842506604250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6604375;0;9,427809460000001;59,458792930000001
21842506604500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184375;6604625;0;9,427440610000000;59,461027319999999
21845006565000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6565125;0;9,489363140000000;59,108152390000001
21845006565250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6565375;0;9,489003390000001;59,110387129999999
21845006565500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6565625;0;9,488643590000001;59,112621869999998
21845006565750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6565875;0;9,488283729999999;59,114856609999997
21845006566000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6566125;0;9,487923820000001;59,117091340000002
21845006566250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6566375;0;9,487563850000001;59,119326080000000
21845006566500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6566625;0;9,487203820000000;59,121560809999998
21845006566750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6566875;0;9,486843739999999;59,123795540000003
21845006567000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6567125;0;9,486483610000001;59,126030260000000
21845006567250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6567375;0;9,486123420000000;59,128264989999998
21845006567500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6567625;0;9,485763170000000;59,130499710000002
21845006567750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6567875;0;9,485402870000000;59,132734429999999
21845006568000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6568125;0;9,485042520000000;59,134969150000003
21845006568250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6568375;0;9,484682110000000;59,137203860000000
21845006568500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6568625;0;9,484321639999999;59,139438579999997
21845006568750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6568875;0;9,483961120000000;59,141673290000000
21845006569000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6569125;0;9,483600539999999;59,143908000000003
21845006569250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6569375;0;9,483239910000000;59,146142709999999
21845006569500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6569625;0;9,482879219999999;59,148377410000002
21845006569750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6569875;0;9,482518480000000;59,150612119999998
21845006570000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6570125;0;9,482157680000000;59,152846820000001
21845006570250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6570375;0;9,481796820000000;59,155081520000003
21845006570500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6570625;0;9,481435910000000;59,157316209999998
21845006570750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6570875;0;9,481074950000000;59,159550910000000
21845006571000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6571125;0;9,480713930000000;59,161785600000002
21845006571250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6571375;0;9,480352849999999;59,164020290000003
21845006571500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6571625;0;9,479991719999999;59,166254979999998
21845006571750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6571875;0;9,479630530000000;59,168489670000000
21845006572000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6572125;0;9,479269290000000;59,170724350000000
21845006572250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6572375;0;9,478907990000000;59,172959030000001
21845006572500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6572625;0;9,478546630000000;59,175193710000002
21845006572750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6572875;0;9,478185229999999;59,177428390000003
21845006573000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6573125;0;9,477823760000000;59,179663069999997
21845006573250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6573375;0;9,477462239999999;59,181897739999997
21845006573500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6573625;0;9,477100660000000;59,184132409999997
21845006573750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6573875;0;9,476739029999999;59,186367079999997
21845006574000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6574125;0;9,476377340000001;59,188601749999997
21845006574250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6574375;0;9,476015600000000;59,190836410000003
21845006574500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6574625;0;9,475653800000000;59,193071070000002
21845006574750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6574875;0;9,475291950000001;59,195305730000001
21845006575000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6575125;0;9,474930040000000;59,197540390000000
21845006575250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6575375;0;9,474568070000000;59,199775050000000
21845006575500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6575625;0;9,474206049999999;59,202009699999998
21845006575750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6575875;0;9,473843970000001;59,204244359999997
21845006576000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6576125;0;9,473481840000000;59,206479010000002
21845006576250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6576375;0;9,473119649999999;59,208713650000000
21845006576500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6576625;0;9,472757400000001;59,210948299999998
21845006576750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6576875;0;9,472395100000000;59,213182940000003
21845006577000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6577125;0;9,472032750000000;59,215417580000000
21845006577250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6577375;0;9,471670339999999;59,217652219999998
21845006577500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6577625;0;9,471307870000000;59,219886860000003
21845006577750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6577875;0;9,470945340000000;59,222121500000000
21845006578000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6578125;0;9,470582759999999;59,224356129999997
21845006578250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6578375;0;9,470220130000000;59,226590760000001
21845006578500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6578625;0;9,469857440000000;59,228825389999997
21845006578750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6578875;0;9,469494689999999;59,231060010000000
21845006579000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6579125;0;9,469131890000000;59,233294639999997
21845006579250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6579375;0;9,468769030000001;59,235529260000000
21845006579500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6579625;0;9,468406119999999;59,237763880000003
21845006579750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6579875;0;9,468043140000001;59,239998499999999
21845006580000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6580125;0;9,467680120000001;59,242233110000001
21845006580250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6580375;0;9,467317039999999;59,244467729999997
21845006580500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6580625;0;9,466953900000000;59,246702339999999
21845006580750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6580875;0;9,466590699999999;59,248936950000001
21845006581000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6581125;0;9,466227450000000;59,251171560000003
21845006581250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6581375;0;9,465864150000000;59,253406159999997
21845006581500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6581625;0;9,465500779999999;59,255640759999999
21845006581750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6581875;0;9,465137370000001;59,257875360000000
21845006582000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6582125;0;9,464773890000000;59,260109960000001
21845006582250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6582375;0;9,464410360000000;59,262344560000003
21845006582500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6582625;0;9,464046780000000;59,264579150000003
21845006582750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6582875;0;9,463683130000000;59,266813740000003
21845006583000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6583125;0;9,463319439999999;59,269048329999997
21845006583250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6583375;0;9,462955680000000;59,271282919999997
21845006583500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6583625;0;9,462591870000001;59,273517509999998
21845006583750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6583875;0;9,462228000000000;59,275752089999997
21845006584000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6584125;0;9,461864080000000;59,277986669999997
21845006584250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6584375;0;9,461500100000000;59,280221249999997
21845006584500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6584625;0;9,461136070000000;59,282455830000004
21845006584750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6584875;0;9,460771980000001;59,284690400000002
21845006585000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6585125;0;9,460407829999999;59,286924980000002
21845006585250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6585375;0;9,460043629999999;59,289159550000001
21845006585500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6585625;0;9,459679370000000;59,291394120000000
21845006585750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6585875;0;9,459315050000001;59,293628679999998
21845006586000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6586125;0;9,458950679999999;59,295863249999996
21845006586250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6586375;0;9,458586250000000;59,298097810000002
21845006586500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6586625;0;9,458221770000000;59,300332370000000
21845006586750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6586875;0;9,457857230000000;59,302566929999998
21845006587000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6587125;0;9,457492630000001;59,304801480000002
21845006587250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6587375;0;9,457127979999999;59,307036040000000
21845006587500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6587625;0;9,456763270000000;59,309270589999997
21845006587750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6587875;0;9,456398500000001;59,311505140000001
21845006588000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6588125;0;9,456033680000001;59,313739679999998
21845006588250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6588375;0;9,455668800000000;59,315974230000002
21845006588500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6588625;0;9,455303860000001;59,318208769999998
21845006588750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6588875;0;9,454938869999999;59,320443310000002
21845006589000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6589125;0;9,454573829999999;59,322677849999998
21845006589250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6589375;0;9,454208720000000;59,324912380000001
21845006589500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6589625;0;9,453843559999999;59,327146919999997
21845006589750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6589875;0;9,453478349999999;59,329381450000000
21845006590000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6590125;0;9,453113070000001;59,331615980000002
21845006590250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6590375;0;9,452747740000000;59,333850509999998
21845006590500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6590625;0;9,452382360000000;59,336085030000000
21845006590750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6590875;0;9,452016920000000;59,338319560000002
21845006591000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6591125;0;9,451651419999999;59,340554079999997
21845006591250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6591375;0;9,451285860000000;59,342788599999999
21845006591500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6591625;0;9,450920249999999;59,345023110000000
21845006591750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6591875;0;9,450554580000000;59,347257630000001
21845006592000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6592125;0;9,450188860000001;59,349492140000002
21845006592250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6592375;0;9,449823080000000;59,351726650000003
21845006592500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6592625;0;9,449457239999999;59,353961159999997
21845006592750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6592875;0;9,449091340000001;59,356195659999997
21845006593000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6593125;0;9,448725390000000;59,358430169999998
21845006593250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6593375;0;9,448359390000000;59,360664669999998
21845006593500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6593625;0;9,447993320000000;59,362899169999999
21845006593750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6593875;0;9,447627199999999;59,365133669999999
21845006594000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6594125;0;9,447261019999999;59,367368159999998
21845006594250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6594375;0;9,446894790000000;59,369602659999998
21845006594500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6594625;0;9,446528499999999;59,371837149999998
21845006594750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6594875;0;9,446162149999999;59,374071639999997
21845006595000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6595125;0;9,445795750000000;59,376306120000002
21845006595250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6595375;0;9,445429290000000;59,378540610000002
21845006595500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6595625;0;9,445062770000000;59,380775090000000
21845006595750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6595875;0;9,444696199999999;59,383009569999999
21845006596000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6596125;0;9,444329570000001;59,385244049999997
21845006596250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6596375;0;9,443962880000001;59,387478520000002
21845006596500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6596625;0;9,443596140000000;59,389713000000000
21845006596750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6596875;0;9,443229340000000;59,391947469999998
21845006597000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6597125;0;9,442862480000001;59,394181940000003
21845006597250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6597375;0;9,442495570000000;59,396416400000000
21845006597500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6597625;0;9,442128600000000;59,398650869999997
21845006597750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6597875;0;9,441761570000001;59,400885330000001
21845006598000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6598125;0;9,441394480000000;59,403119789999998
21845006598250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6598375;0;9,441027340000000;59,405354250000002
21845006598500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6598625;0;9,440660149999999;59,407588709999999
21845006598750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6598875;0;9,440292890000000;59,409823160000002
21845006599000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6599125;0;9,439925580000001;59,412057609999998
21845006599250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6599375;0;9,439558210000000;59,414292060000001
21845006599500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6599625;0;9,439190790000000;59,416526509999997
21845006599750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6599875;0;9,438823299999999;59,418760960000000
21845006600000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6600125;0;9,438455769999999;59,420995400000002
21845006600250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6600375;0;9,438088170000000;59,423229839999998
21845006600500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6600625;0;9,437720519999999;59,425464280000000
21845006600750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6600875;0;9,437352810000000;59,427698720000002
21845006601000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6601125;0;9,436985040000000;59,429933149999997
21845006601250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6601375;0;9,436617220000000;59,432167579999998
21845006601500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6601625;0;9,436249340000000;59,434402009999999
21845006601750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6601875;0;9,435881400000000;59,436636440000001
21845006602000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6602125;0;9,435513400000000;59,438870870000002
21845006602250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6602375;0;9,435145350000001;59,441105290000003
21845006602500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6602625;0;9,434777240000001;59,443339709999997
21845006602750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6602875;0;9,434409080000000;59,445574129999997
21845006603000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6603125;0;9,434040850000001;59,447808549999998
21845006603250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6603375;0;9,433672580000000;59,450042969999998
21845006603500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6603625;0;9,433304240000000;59,452277379999998
21845006603750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6603875;0;9,432935840000001;59,454511789999998
21845006604000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6604125;0;9,432567390000001;59,456746199999998
21845006604250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6604375;0;9,432198890000000;59,458980599999997
21845006604500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184625;6604625;0;9,431830320000000;59,461215009999997
21847506565250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184875;6565375;0;9,493348650000000;59,110572089999998
21847506565500;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184875;6565625;0;9,492989120000001;59,112806839999998
21847506565750;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184875;6565875;0;9,492629550000000;59,115041599999998
21847506566000;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184875;6566125;0;9,492269909999999;59,117276349999997
21847506566250;Skien;0;0;0;0;0;0;0;0;0;1000;62500;0;184875;6566375;0;9,491910230000000;59,119511099999997
