Levekårssone;Levekårssone navn;Kommunenummer;Kommune;Kategori;Gruppe;Variabel;Spørsmål;Svartype;Verdi;Svar;Antall;Andel;Spørsmålskode;Årstall;Datatype
400306;Sentrum – Bakken – Falkum;4003;Skien;Helse;Langvarige helseproblemer og funksjonsnedsettelser;funksjonsnedsettelse_a;Hvordan påvirker funksjonsnedsettelsen (plagene) din hverdag?;Selectbox;999;I stor grad;24;0.0839;funksjonsnedsettelse_a;2021;Real data
400306;Sentrum – Bakken – Falkum;4003;Skien;Helse;Nakke- og korsryggsmerter;korsryggsmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i korsryggen?;Selectbox;999;Ja;114;0.3958;korsryggsmerte;2021;Real data
400306;Sentrum – Bakken – Falkum;4003;Skien;Helse;Nakke- og korsryggsmerter;nakkesmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i nakken?;Selectbox;999;Ja;109;0.3785;nakkesmerte;2021;Real data
400306;Sentrum – Bakken – Falkum;4003;Skien;Helserelatert atferd;Kosthold;sukkerdrikk;Hvor ofte drikker du vanligvis sukkerholdig brus/saft/leskedrikk (inkludert iste, energidrikk, sportsdrikk og nektar)?;Matrix;999;2-3 ganger i uka eller oftere;64;0.2222;sukkerdrikk;2021;Real data
400306;Sentrum – Bakken – Falkum;4003;Skien;Helserelatert atferd;Kosthold;frukt;Hvor ofte spiser du vanligvis frukt eller bær (regn ikke med juice eller fruktsaft)?;Matrix;999;Daglig eller oftere;103;0.3576;frukt;2021;Real data
400306;Sentrum – Bakken – Falkum;4003;Skien;Helserelatert atferd;Kosthold;groennsaker;Hvor ofte spiser du vanligvis grønnsaker (inkludert salat)? Regn ikke med poteter.;Matrix;999;Daglig eller oftere;131;0.458;groennsaker;2021;Real data
400306;Sentrum – Bakken – Falkum;4003;Skien;Helserelatert atferd;Kosthold;fisk;Hvor ofte spiser du vanligvis fisk (som pålegg, til lunsj eller middag)?;Matrix;999;2-3 ganger i uka eller oftere;161;0.561;fisk;2021;Real data
400306;Sentrum – Bakken – Falkum;4003;Skien;Helserelatert atferd;Tobakk;roeyking_a;Hvor ofte røyker du?;Selectbox;999;Daglig;30;0.1045;roeyking_a;2021;Real data
400306;Sentrum – Bakken – Falkum;4003;Skien;Helserelatert atferd;Tobakk;snus_a;Hvor ofte bruker du snus?;Selectbox;999;Daglig;33;0.1154;snus_a;2021;Real data
400306;Sentrum – Bakken – Falkum;4003;Skien;Helserelatert atferd;Alkohol;alkohol_a;I løpet av de siste 12 måneder, hvor ofte har du drukket alkohol?;Selectbox;999;2-3 ganger i uka eller oftere;97;0.3392;alkohol_a;2021;Real data
400306;Sentrum – Bakken – Falkum;4003;Skien;Helserelatert atferd;Alkohol;alkohol_c;Hvor ofte drikker du seks alkoholenheter eller mer ved én og samme anledning?;Selectbox;999;Månedlig eller oftere;40;0.1476;alkohol_c;2021;Real data
400306;Sentrum – Bakken – Falkum;4003;Skien;Skader og fysisk miljø;Skader;skade;Har du i løpet av de siste 12 måneder vært utsatt for en eller flere skader som førte til at du oppsøkte lege eller tannlege?;Selectbox;999;Ja minst én;51;0.1796;skade;2021;Real data
400306;Sentrum – Bakken – Falkum;4003;Skien;Bakgrunn;Famile og bolig situasjon;bolig;Eier eller leier du boligen din?;Selectbox;999;Eier;236;0.8223;bolig;2021;Real data
400306;Sentrum – Bakken – Falkum;4003;Skien;Skader og fysisk miljø;Støy;veitrafikkstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;38;0.1324;veitrafikkstoey;2021;Real data
400306;Sentrum – Bakken – Falkum;4003;Skien;Skader og fysisk miljø;Støy;annenstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra andre utendørs støykilder enn veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;32;0.1119;annenstoey;2021;Real data
400306;Sentrum – Bakken – Falkum;4003;Skien;Livskvalitet;Livstilfredshet;tilfredshet;Alt i alt, hvor fornøyd er du med livet ditt for tiden?;Selectbox;999;Andel som svarer 6 eller høyere;246;0.8542;tilfredshet;2021;Real data
400306;Sentrum – Bakken – Falkum;4003;Skien;Livskvalitet;Livstilfredshet;fremtidsoptimisme;Hvor fornøyd tror du at du vil være med livet ditt fem år fra nå?;Selectbox;999;Andel som svarer 6 eller høyere;249;0.8676;fremtidsoptimisme;2021;Real data
400306;Sentrum – Bakken – Falkum;4003;Skien;Livskvalitet;Livstilfredshet;meningsfylt;Alt i alt, i hvilken grad opplever du at det du gjør i livet er meningsfylt?;Selectbox;999;Andel som svarer 6 eller høyere;244;0.8472;meningsfylt;2021;Real data
400306;Sentrum – Bakken – Falkum;4003;Skien;Livskvalitet;Engasjement;engasjert;Tenk på hvordan du har følt deg de siste 7 dagene. I hvilken grad var du engasjert?;Selectbox;999;Andel som svarer 6 eller høyere;196;0.6829;engasjert;2021;Real data
400306;Sentrum – Bakken – Falkum;4003;Skien;Livskvalitet;Sosiale relasjoner;givende;Mine sosiale relasjoner er støttende og givende;Matrix;999;Andel som svarer 6 eller høyere;229;0.8007;givende;2021;Real data
400306;Sentrum – Bakken – Falkum;4003;Skien;Livskvalitet;Sosiale relasjoner;andreslykke;Jeg bidrar aktivt til andres lykke og livskvalitet;Matrix;999;Andel som svarer 6 eller høyere;232;0.814;andreslykke;2021;Real data
400306;Sentrum – Bakken – Falkum;4003;Skien;Livskvalitet;Sosiale relasjoner;venner;Hvor ofte er du sammen med gode venner?;Selectbox;999;Ukentlig eller oftere;172;0.5972;venner;2021;Real data
400306;Sentrum – Bakken – Falkum;4003;Skien;Livskvalitet;Lokalsamfunn / trygghet;tilhoerighet;I hvilken grad føler du at du hører til på stedet der du bor?;Selectbox;999;Andel som svarer 6 eller høyere;231;0.8077;tilhoerighet;2021;Real data
400306;Sentrum – Bakken – Falkum;4003;Skien;Livskvalitet;Lokalsamfunn / trygghet;trygg;Alt i alt, hvor trygg føler du deg når du er ute og går i nærmiljøet?;Selectbox;999;Andel som svarer 6 eller høyere;260;0.9059;trygg;2021;Real data
400306;Sentrum – Bakken – Falkum;4003;Skien;Bakgrunn;Økonomi;oekonomi;Dersom du bor alene, tenk på din samlede inntekt. Dersom du bor sammen med andre, tenk på den samlede inntekten til alle i husholdningen. Hvor lett eller vanskelig er det for deg/dere å få pengene til å strekke til i det daglige, med denne inntekten?;Selectbox;999;Andel med økonomiske vansker;48;0.1765;oekonomi;2021;Real data
400306;Sentrum – Bakken – Falkum;4003;Skien;Utledet variabel;Sosial støtte;oslo_sum_3kat;;;999;Høy sosial støtte;92;0.3228;oslo_sum_3kat;2021;Real data
400306;Sentrum – Bakken – Falkum;4003;Skien;Utledet variabel;Psykiske plager;HSCL_2kat;;;999;Symptomer på psykiske plager;33;0.1146;HSCL_2kat;2021;Real data
400306;Sentrum – Bakken – Falkum;4003;Skien;Utledet variabel;Ensomhet;ucla_2kat;;;999;Høyt nivå;25;0.0877;ucla_2kat;2021;Real data
400306;Sentrum – Bakken – Falkum;4003;Skien;Utledet variabel;Søvn;insomnia;;;999;Søvnproblemer;27;0.0938;insomnia;2021;Real data
400306;Sentrum – Bakken – Falkum;4003;Skien;Utledet variabel;Kontroll i livet;kontroll_SUM_3kat;;;999;Høy grad av mestring;83;0.2943;kontroll_SUM_3kat;2021;Real data
400306;Sentrum – Bakken – Falkum;4003;Skien;Utledet variabel;Fysisk aktivitet;FYSAK_2kat;;;999;Minst 30 min. moderat fysisk aktivitet minst fire dager i uka;58;0.2042;FYSAK_2kat;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Nærmiljøet;Trivsel;trivsel;I hvilken grad trives du i nærmiljøet ditt?;Selectbox;999;I stor grad;149;0.745;trivsel;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;kultur;Hvordan opplever du tilgjengeligheten til kulturtilbud (eksempelvis kino, bibliotek, kulturhus, konserter og teater)?;Selectbox;999;God eller svært god;183;0.915;kultur;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;idrett;Hvordan opplever du tilgjengeligheten til idrettstilbud (eksempelvis idrettshall, svømmehall, treningssenter, ski/lys-løyper)?;Selectbox;999;God eller svært god;173;0.865;idrett;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;butikk;Hvordan opplever du tilgjengeligheten til butikker, spisesteder og andre servicetilbud?;Selectbox;999;God eller svært god;191;0.955;butikk;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;transport;Hvordan opplever du tilgjengeligheten til offentlig transport?;Selectbox;999;God eller svært god;157;0.785;transport;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;natur;Hvordan opplever du tilgjengeligheten til natur- og friluftsområder, inkludert parker og andre grøntarealer?;Selectbox;999;God eller svært god;175;0.875;natur;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;sjoe;Hvordan opplever du tilgjengeligheten til kystlinje/strand eller sjø/innsjø der du bor?;Selectbox;999;God eller svært god;119;0.595;sjoe;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;gang;Opplever du at gang- og sykkelveier er godt utbygde i ditt nærområde?;Selectbox;999;God eller svært god;139;0.6985;gang;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Deltakelse i aktiviteter;Deltagelse i aktiviteter;organisert;Hvor ofte deltar du i organisert aktivitet / frivillig arbeid, som f.eks. idrettslag, politiske lag, trossamfunn, kor eller lignende?;Selectbox;999;Ukentlig eller oftere;56;0.28;organisert;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Deltakelse i aktiviteter;Deltagelse i aktiviteter;uorganisert;Hvor ofte deltar du i annen aktivitet, som for eksempel klubb, møter, treffe venner, trimturer med venner/kolleger eller andre?;Selectbox;999;Ukentlig eller oftere;108;0.54;uorganisert;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Helse;Helse;helse;Hvordan vurderer du alt i alt din egen helse?;Selectbox;999;God eller svært god;130;0.65;helse;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Helse;Helse;tannhelse;Hvordan vurderer du tannhelsen din?;Selectbox;999;God eller svært god;130;0.6533;tannhelse;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Helse;Helse;tannlege;Når var du sist hos tannlege/tannpleier?;Selectbox;999;Mer enn to år siden;30;0.1508;tannlege;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Helse;Langvarige helseproblemer og funksjonsnedsettelser;sykdom_a;Hvordan påvirker disse sykdommene eller helseproblemene din hverdag?;Selectbox;999;I stor grad;39;0.195;sykdom_a;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Helse;Langvarige helseproblemer og funksjonsnedsettelser;funksjonsnedsettelse_a;Hvordan påvirker funksjonsnedsettelsen (plagene) din hverdag?;Selectbox;999;I stor grad;14;0.07;funksjonsnedsettelse_a;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Helse;Nakke- og korsryggsmerter;korsryggsmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i korsryggen?;Selectbox;999;Ja;91;0.455;korsryggsmerte;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Helse;Nakke- og korsryggsmerter;nakkesmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i nakken?;Selectbox;999;Ja;89;0.445;nakkesmerte;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Helserelatert atferd;Kosthold;sukkerdrikk;Hvor ofte drikker du vanligvis sukkerholdig brus/saft/leskedrikk (inkludert iste, energidrikk, sportsdrikk og nektar)?;Matrix;999;2-3 ganger i uka eller oftere;42;0.2111;sukkerdrikk;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Helserelatert atferd;Kosthold;frukt;Hvor ofte spiser du vanligvis frukt eller bær (regn ikke med juice eller fruktsaft)?;Matrix;999;Daglig eller oftere;73;0.3668;frukt;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Helserelatert atferd;Kosthold;groennsaker;Hvor ofte spiser du vanligvis grønnsaker (inkludert salat)? Regn ikke med poteter.;Matrix;999;Daglig eller oftere;90;0.4523;groennsaker;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Helserelatert atferd;Kosthold;fisk;Hvor ofte spiser du vanligvis fisk (som pålegg, til lunsj eller middag)?;Matrix;999;2-3 ganger i uka eller oftere;90;0.4523;fisk;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Helserelatert atferd;Tobakk;roeyking_a;Hvor ofte røyker du?;Selectbox;999;Daglig;26;0.1307;roeyking_a;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Helserelatert atferd;Tobakk;snus_a;Hvor ofte bruker du snus?;Selectbox;999;Daglig;25;0.125;snus_a;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Helserelatert atferd;Alkohol;alkohol_a;I løpet av de siste 12 måneder, hvor ofte har du drukket alkohol?;Selectbox;999;2-3 ganger i uka eller oftere;43;0.2172;alkohol_a;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Helserelatert atferd;Alkohol;alkohol_c;Hvor ofte drikker du seks alkoholenheter eller mer ved én og samme anledning?;Selectbox;999;Månedlig eller oftere;45;0.2571;alkohol_c;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Skader og fysisk miljø;Skader;skade;Har du i løpet av de siste 12 måneder vært utsatt for en eller flere skader som førte til at du oppsøkte lege eller tannlege?;Selectbox;999;Ja minst én;34;0.17;skade;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Bakgrunn;Famile og bolig situasjon;bolig;Eier eller leier du boligen din?;Selectbox;999;Eier;158;0.802;bolig;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Skader og fysisk miljø;Støy;veitrafikkstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;13;0.065;veitrafikkstoey;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Skader og fysisk miljø;Støy;annenstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra andre utendørs støykilder enn veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;15;0.075;annenstoey;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Livskvalitet;Livstilfredshet;tilfredshet;Alt i alt, hvor fornøyd er du med livet ditt for tiden?;Selectbox;999;Andel som svarer 6 eller høyere;163;0.815;tilfredshet;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Livskvalitet;Livstilfredshet;fremtidsoptimisme;Hvor fornøyd tror du at du vil være med livet ditt fem år fra nå?;Selectbox;999;Andel som svarer 6 eller høyere;155;0.7949;fremtidsoptimisme;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Livskvalitet;Livstilfredshet;meningsfylt;Alt i alt, i hvilken grad opplever du at det du gjør i livet er meningsfylt?;Selectbox;999;Andel som svarer 6 eller høyere;151;0.7626;meningsfylt;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Livskvalitet;Engasjement;engasjert;Tenk på hvordan du har følt deg de siste 7 dagene. I hvilken grad var du engasjert?;Selectbox;999;Andel som svarer 6 eller høyere;131;0.665;engasjert;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Livskvalitet;Sosiale relasjoner;givende;Mine sosiale relasjoner er støttende og givende;Matrix;999;Andel som svarer 6 eller høyere;163;0.8191;givende;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Livskvalitet;Sosiale relasjoner;andreslykke;Jeg bidrar aktivt til andres lykke og livskvalitet;Matrix;999;Andel som svarer 6 eller høyere;151;0.7588;andreslykke;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Livskvalitet;Sosiale relasjoner;venner;Hvor ofte er du sammen med gode venner?;Selectbox;999;Ukentlig eller oftere;121;0.605;venner;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Livskvalitet;Lokalsamfunn / trygghet;tilhoerighet;I hvilken grad føler du at du hører til på stedet der du bor?;Selectbox;999;Andel som svarer 6 eller høyere;141;0.7085;tilhoerighet;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Livskvalitet;Lokalsamfunn / trygghet;trygg;Alt i alt, hvor trygg føler du deg når du er ute og går i nærmiljøet?;Selectbox;999;Andel som svarer 6 eller høyere;175;0.8883;trygg;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Bakgrunn;Økonomi;oekonomi;Dersom du bor alene, tenk på din samlede inntekt. Dersom du bor sammen med andre, tenk på den samlede inntekten til alle i husholdningen. Hvor lett eller vanskelig er det for deg/dere å få pengene til å strekke til i det daglige, med denne inntekten?;Selectbox;999;Andel med økonomiske vansker;41;0.2103;oekonomi;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Utledet variabel;Sosial støtte;oslo_sum_3kat;;;999;Høy sosial støtte;55;0.2764;oslo_sum_3kat;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Utledet variabel;Psykiske plager;HSCL_2kat;;;999;Symptomer på psykiske plager;32;0.16;HSCL_2kat;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Utledet variabel;Ensomhet;ucla_2kat;;;999;Høyt nivå;28;0.1407;ucla_2kat;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Utledet variabel;Søvn;insomnia;;;999;Søvnproblemer;37;0.1859;insomnia;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Utledet variabel;Kontroll i livet;kontroll_SUM_3kat;;;999;Høy grad av mestring;38;0.1959;kontroll_SUM_3kat;2021;Real data
400307;Øvre Falkum – Nordre bydel;4003;Skien;Utledet variabel;Fysisk aktivitet;FYSAK_2kat;;;999;Minst 30 min. moderat fysisk aktivitet minst fire dager i uka;34;0.1753;FYSAK_2kat;2021;Real data
400308;Vadrette – Einaren;4003;Skien;Nærmiljøet;Trivsel;trivsel;I hvilken grad trives du i nærmiljøet ditt?;Selectbox;999;I stor grad;107;0.8359;trivsel;2021;Real data
400308;Vadrette – Einaren;4003;Skien;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;kultur;Hvordan opplever du tilgjengeligheten til kulturtilbud (eksempelvis kino, bibliotek, kulturhus, konserter og teater)?;Selectbox;999;God eller svært god;112;0.875;kultur;2021;Real data
400308;Vadrette – Einaren;4003;Skien;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;idrett;Hvordan opplever du tilgjengeligheten til idrettstilbud (eksempelvis idrettshall, svømmehall, treningssenter, ski/lys-løyper)?;Selectbox;999;God eller svært god;124;0.9688;idrett;2021;Real data
400308;Vadrette – Einaren;4003;Skien;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;butikk;Hvordan opplever du tilgjengeligheten til butikker, spisesteder og andre servicetilbud?;Selectbox;999;God eller svært god;110;0.8594;butikk;2021;Real data
400308;Vadrette – Einaren;4003;Skien;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;transport;Hvordan opplever du tilgjengeligheten til offentlig transport?;Selectbox;999;God eller svært god;99;0.7734;transport;2021;Real data
400308;Vadrette – Einaren;4003;Skien;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;natur;Hvordan opplever du tilgjengeligheten til natur- og friluftsområder, inkludert parker og andre grøntarealer?;Selectbox;999;God eller svært god;125;0.9766;natur;2021;Real data
400308;Vadrette – Einaren;4003;Skien;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;sjoe;Hvordan opplever du tilgjengeligheten til kystlinje/strand eller sjø/innsjø der du bor?;Selectbox;999;God eller svært god;73;0.5703;sjoe;2021;Real data
400308;Vadrette – Einaren;4003;Skien;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;gang;Opplever du at gang- og sykkelveier er godt utbygde i ditt nærområde?;Selectbox;999;God eller svært god;102;0.7969;gang;2021;Real data
400308;Vadrette – Einaren;4003;Skien;Deltakelse i aktiviteter;Deltagelse i aktiviteter;organisert;Hvor ofte deltar du i organisert aktivitet / frivillig arbeid, som f.eks. idrettslag, politiske lag, trossamfunn, kor eller lignende?;Selectbox;999;Ukentlig eller oftere;40;0.3125;organisert;2021;Real data
400308;Vadrette – Einaren;4003;Skien;Deltakelse i aktiviteter;Deltagelse i aktiviteter;uorganisert;Hvor ofte deltar du i annen aktivitet, som for eksempel klubb, møter, treffe venner, trimturer med venner/kolleger eller andre?;Selectbox;999;Ukentlig eller oftere;68;0.5312;uorganisert;2021;Real data
400308;Vadrette – Einaren;4003;Skien;Helse;Helse;helse;Hvordan vurderer du alt i alt din egen helse?;Selectbox;999;God eller svært god;101;0.7891;helse;2021;Real data
400308;Vadrette – Einaren;4003;Skien;Helse;Helse;tannhelse;Hvordan vurderer du tannhelsen din?;Selectbox;999;God eller svært god;100;0.7812;tannhelse;2021;Real data
400308;Vadrette – Einaren;4003;Skien;Helse;Helse;tannlege;Når var du sist hos tannlege/tannpleier?;Selectbox;999;Mer enn to år siden;12;0.0938;tannlege;2021;Real data
400308;Vadrette – Einaren;4003;Skien;Helse;Langvarige helseproblemer og funksjonsnedsettelser;sykdom_a;Hvordan påvirker disse sykdommene eller helseproblemene din hverdag?;Selectbox;999;I stor grad;10;0.0781;sykdom_a;2021;Real data
400308;Vadrette – Einaren;4003;Skien;Helse;Langvarige helseproblemer og funksjonsnedsettelser;funksjonsnedsettelse_a;Hvordan påvirker funksjonsnedsettelsen (plagene) din hverdag?;Selectbox;999;I stor grad;6;0.0469;funksjonsnedsettelse_a;2021;Real data
400308;Vadrette – Einaren;4003;Skien;Helse;Nakke- og korsryggsmerter;korsryggsmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i korsryggen?;Selectbox;999;Ja;51;0.3984;korsryggsmerte;2021;Real data
400308;Vadrette – Einaren;4003;Skien;Helse;Nakke- og korsryggsmerter;nakkesmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i nakken?;Selectbox;999;Ja;46;0.3594;nakkesmerte;2021;Real data
400308;Vadrette – Einaren;4003;Skien;Helserelatert atferd;Kosthold;sukkerdrikk;Hvor ofte drikker du vanligvis sukkerholdig brus/saft/leskedrikk (inkludert iste, energidrikk, sportsdrikk og nektar)?;Matrix;999;2-3 ganger i uka eller oftere;27;0.2126;sukkerdrikk;2021;Real data
400308;Vadrette – Einaren;4003;Skien;Helserelatert atferd;Kosthold;frukt;Hvor ofte spiser du vanligvis frukt eller bær (regn ikke med juice eller fruktsaft)?;Matrix;999;Daglig eller oftere;42;0.3281;frukt;2021;Real data
400308;Vadrette – Einaren;4003;Skien;Helserelatert atferd;Kosthold;groennsaker;Hvor ofte spiser du vanligvis grønnsaker (inkludert salat)? Regn ikke med poteter.;Matrix;999;Daglig eller oftere;58;0.4531;groennsaker;2021;Real data
400308;Vadrette – Einaren;4003;Skien;Helserelatert atferd;Kosthold;fisk;Hvor ofte spiser du vanligvis fisk (som pålegg, til lunsj eller middag)?;Matrix;999;2-3 ganger i uka eller oftere;66;0.5156;fisk;2021;Real data
400308;Vadrette – Einaren;4003;Skien;Helserelatert atferd;Tobakk;roeyking_a;Hvor ofte røyker du?;Selectbox;999;Daglig;8;0.0625;roeyking_a;2021;Real data
400308;Vadrette – Einaren;4003;Skien;Helserelatert atferd;Tobakk;snus_a;Hvor ofte bruker du snus?;Selectbox;999;Daglig;11;0.0859;snus_a;2021;Real data
400308;Vadrette – Einaren;4003;Skien;Helserelatert atferd;Alkohol;alkohol_a;I løpet av de siste 12 måneder, hvor ofte har du drukket alkohol?;Selectbox;999;2-3 ganger i uka eller oftere;28;0.2205;alkohol_a;2021;Real data
400308;Vadrette – Einaren;4003;Skien;Helserelatert atferd;Alkohol;alkohol_c;Hvor ofte drikker du seks alkoholenheter eller mer ved én og samme anledning?;Selectbox;999;Månedlig eller oftere;14;0.1186;alkohol_c;2021;Real data
400308;Vadrette – Einaren;4003;Skien;Skader og fysisk miljø;Skader;skade;Har du i løpet av de siste 12 måneder vært utsatt for en eller flere skader som førte til at du oppsøkte lege eller tannlege?;Selectbox;999;Ja minst én;12;0.0945;skade;2021;Real data
400308;Vadrette – Einaren;4003;Skien;Bakgrunn;Famile og bolig situasjon;bolig;Eier eller leier du boligen din?;Selectbox;999;Eier;111;0.874;bolig;2021;Real data
400308;Vadrette – Einaren;4003;Skien;Skader og fysisk miljø;Støy;veitrafikkstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;6;0.0472;veitrafikkstoey;2021;Real data
400308;Vadrette – Einaren;4003;Skien;Skader og fysisk miljø;Støy;annenstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra andre utendørs støykilder enn veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;10;0.0781;annenstoey;2021;Real data
400308;Vadrette – Einaren;4003;Skien;Livskvalitet;Livstilfredshet;tilfredshet;Alt i alt, hvor fornøyd er du med livet ditt for tiden?;Selectbox;999;Andel som svarer 6 eller høyere;119;0.9297;tilfredshet;2021;Real data
400308;Vadrette – Einaren;4003;Skien;Livskvalitet;Livstilfredshet;fremtidsoptimisme;Hvor fornøyd tror du at du vil være med livet ditt fem år fra nå?;Selectbox;999;Andel som svarer 6 eller høyere;120;0.9375;fremtidsoptimisme;2021;Real data
400308;Vadrette – Einaren;4003;Skien;Livskvalitet;Livstilfredshet;meningsfylt;Alt i alt, i hvilken grad opplever du at det du gjør i livet er meningsfylt?;Selectbox;999;Andel som svarer 6 eller høyere;113;0.8828;meningsfylt;2021;Real data
400308;Vadrette – Einaren;4003;Skien;Livskvalitet;Engasjement;engasjert;Tenk på hvordan du har følt deg de siste 7 dagene. I hvilken grad var du engasjert?;Selectbox;999;Andel som svarer 6 eller høyere;82;0.6457;engasjert;2021;Real data
400308;Vadrette – Einaren;4003;Skien;Livskvalitet;Sosiale relasjoner;givende;Mine sosiale relasjoner er støttende og givende;Matrix;999;Andel som svarer 6 eller høyere;107;0.8425;givende;2021;Real data
400308;Vadrette – Einaren;4003;Skien;Livskvalitet;Sosiale relasjoner;andreslykke;Jeg bidrar aktivt til andres lykke og livskvalitet;Matrix;999;Andel som svarer 6 eller høyere;107;0.8425;andreslykke;2021;Real data
400308;Vadrette – Einaren;4003;Skien;Livskvalitet;Sosiale relasjoner;venner;Hvor ofte er du sammen med gode venner?;Selectbox;999;Ukentlig eller oftere;66;0.5197;venner;2021;Real data
400308;Vadrette – Einaren;4003;Skien;Livskvalitet;Lokalsamfunn / trygghet;tilhoerighet;I hvilken grad føler du at du hører til på stedet der du bor?;Selectbox;999;Andel som svarer 6 eller høyere;110;0.8594;tilhoerighet;2021;Real data
400308;Vadrette – Einaren;4003;Skien;Livskvalitet;Lokalsamfunn / trygghet;trygg;Alt i alt, hvor trygg føler du deg når du er ute og går i nærmiljøet?;Selectbox;999;Andel som svarer 6 eller høyere;120;0.9449;trygg;2021;Real data
