Kommune,Andel,Label
Porsgrunn,85,Porsgrunn
Skien,80,Skien
Notodden,82,Notodden
Siljan,41,Siljan
Bamble,58,Bamble
Kragerø,31,Kragerø
Drangedal,51,Drangedal
Nome,60,Nome
Midt-Telemark,82,Midt-Telemark
Seljord,69,Seljord
Hjartdal,29,Hjartdal
Tinn,61,Tinn
Kviteseid,27,Kviteseid
Nissedal,52,Nissedal
Fyresdal,69,Fyresdal
Tokke,60,Tokke
Vinje,52,Vinje
