Kommune,Andel,Label
Porsgrunn,71,Porsgrunn
Skien,73,Skien
Notodden,65,Notodden
Siljan,77,Siljan
Bamble,70,Bamble
Kragerø,72,Kragerø
Drangedal,66,Drangedal
Nome,74,Nome
Midt-Telemark,69,Midt-Telemark
Seljord,74,Seljord
Hjartdal,65,Hjartdal
Tinn,70,Tinn
Kviteseid,72,Kviteseid
Nissedal,66,Nissedal
Fyresdal,66,Fyresdal
Tokke,72,Tokke
Vinje,69,Vinje
