Kommune,Andel,Label
Porsgrunn,0.2032,Porsgrunn
Skien,0.2008,Skien
Notodden,0.1899,Notodden
Siljan,0.167,Siljan
Bamble,0.1737,Bamble
Kragerø,0.1957,Kragerø
Drangedal,0.1566,Drangedal
Nome,0.165,Nome
Midt-Telemark,0.2095,Midt-Telemark
Seljord,0.1515,Seljord
Hjartdal,0.1464,Hjartdal
Tinn,0.1945,Tinn
Kviteseid,0.1895,Kviteseid
Nissedal,0.1242,Nissedal
Fyresdal,0.1918,Fyresdal
Tokke,0.1624,Tokke
Vinje,0.1939,Vinje
