Kommune,Andel,Label
Porsgrunn,41,Porsgrunn
Skien,41,Skien
Notodden,36,Notodden
Siljan,35,Siljan
Bamble,44,Bamble
Kragerø,46,Kragerø
Drangedal,39,Drangedal
Nome,37,Nome
Midt-Telemark,39,Midt-Telemark
Seljord,38,Seljord
Hjartdal,34,Hjartdal
Tinn,41,Tinn
Kviteseid,43,Kviteseid
Nissedal,45,Nissedal
Fyresdal,40,Fyresdal
Tokke,39,Tokke
Vinje,42,Vinje
