Kommune,Andel,Label
Porsgrunn,81,Porsgrunn
Skien,82,Skien
Notodden,78,Notodden
Siljan,79,Siljan
Bamble,81,Bamble
Kragerø,81,Kragerø
Drangedal,78,Drangedal
Nome,79,Nome
Midt-Telemark,80,Midt-Telemark
Seljord,80,Seljord
Hjartdal,74,Hjartdal
Tinn,77,Tinn
Kviteseid,79,Kviteseid
Nissedal,79,Nissedal
Fyresdal,79,Fyresdal
Tokke,78,Tokke
Vinje,80,Vinje
