Kommune,Andel,Label
Porsgrunn,80,Porsgrunn
Skien,78,Skien
Notodden,79,Notodden
Siljan,74,Siljan
Bamble,76,Bamble
Kragerø,80,Kragerø
Drangedal,78,Drangedal
Nome,78,Nome
Midt-Telemark,78,Midt-Telemark
Tinn,80,Tinn
Hjartdal,75,Hjartdal
Seljord,75,Seljord
Kviteseid,81,Kviteseid
Nissedal,78,Nissedal
Fyresdal,79,Fyresdal
Tokke,79,Tokke
Vinje,81,Vinje
