Kommune,Andel,Label
Porsgrunn,89,Porsgrunn
Skien,91,Skien
Notodden,90,Notodden
Siljan,91,Siljan
Bamble,88,Bamble
Kragerø,90,Kragerø
Drangedal,89,Drangedal
Nome,91,Nome
Midt-Telemark,90,Midt-Telemark
Tinn,87,Tinn
Hjartdal,91,Hjartdal
Seljord,91,Seljord
Kviteseid,92,Kviteseid
Nissedal,91,Nissedal
Fyresdal,90,Fyresdal
Tokke,92,Tokke
Vinje,92,Vinje
