Kommune,Andel,Label
Porsgrunn,35,Porsgrunn
Skien,36,Skien
Notodden,35,Notodden
Siljan,41,Siljan
Bamble,36,Bamble
Kragerø,38,Kragerø
Drangedal,36,Drangedal
Nome,39,Nome
Midt-Telemark,40,Midt-Telemark
Tinn,37,Tinn
Hjartdal,38,Hjartdal
Seljord,37,Seljord
Kviteseid,43,Kviteseid
Nissedal,41,Nissedal
Fyresdal,45,Fyresdal
Tokke,41,Tokke
Vinje,41,Vinje
