Kommune,Andel,Label
Porsgrunn,31,Porsgrunn
Skien,32,Skien
Notodden,31,Notodden
Siljan,33,Siljan
Bamble,28,Bamble
Kragerø,38,Kragerø
Drangedal,30,Drangedal
Nome,36,Nome
Midt-Telemark,38,Midt-Telemark
Tinn,26,Tinn
Hjartdal,30,Hjartdal
Seljord,36,Seljord
Kviteseid,37,Kviteseid
Nissedal,38,Nissedal
Fyresdal,35,Fyresdal
Tokke,29,Tokke
Vinje,35,Vinje
