Kommune,Andel,Label
Porsgrunn,27,Porsgrunn
Skien,26,Skien
Notodden,24,Notodden
Siljan,21,Siljan
Bamble,27,Bamble
Kragerø,26,Kragerø
Drangedal,26,Drangedal
Nome,28,Nome
Midt-Telemark,25,Midt-Telemark
Tinn,21,Tinn
Hjartdal,21,Hjartdal
Seljord,26,Seljord
Kviteseid,26,Kviteseid
Nissedal,29,Nissedal
Fyresdal,24,Fyresdal
Tokke,22,Tokke
Vinje,24,Vinje
