Kommune,Andel,Label
Porsgrunn,78,Porsgrunn
Skien,80,Skien
Notodden,78,Notodden
Siljan,77,Siljan
Bamble,79,Bamble
Kragerø,79,Kragerø
Drangedal,75,Drangedal
Nome,76,Nome
Midt-Telemark,77,Midt-Telemark
Tinn,79,Tinn
Hjartdal,70,Hjartdal
Seljord,78,Seljord
Kviteseid,79,Kviteseid
Nissedal,78,Nissedal
Fyresdal,77,Fyresdal
Tokke,76,Tokke
Vinje,79,Vinje
