Arealregnskap[Kommune],Arealregnskap[Arealformålsgruppe],Arealregnskap[Planreservekategori],Arealregnskap[Arealtype],[Dekar]
Drangedal,03 Tjenesteyting,Antatt planreserve,Fulldyrka jord,2.330977095767509
Drangedal,03 Tjenesteyting,Antatt planreserve,Myr,5.039925642667093
Drangedal,03 Tjenesteyting,Antatt planreserve,Skog,60.431026532779455
Drangedal,03 Tjenesteyting,Antatt planreserve,Åpen fastmark,4.251323994257318
Drangedal,03 Tjenesteyting,Planlagt og i bruk,Bebygd,80.71250587119891
Drangedal,03 Tjenesteyting,Planlagt og i bruk,Ferskvann,0.27405564199540433
Drangedal,03 Tjenesteyting,Planlagt og i bruk,Fulldyrka jord,0.7440923630459805
Drangedal,03 Tjenesteyting,Planlagt og i bruk,Myr,0.7036275596693904
Drangedal,03 Tjenesteyting,Planlagt og i bruk,Samferdsel,12.281018151552221
Drangedal,03 Tjenesteyting,Planlagt og i bruk,Skog,31.4209983448374
Drangedal,03 Tjenesteyting,Planlagt og i bruk,Åpen fastmark,2.8575278119415537
Drangedal,04 Handel,Antatt planreserve,Bebygd,1.5073574986365659
Drangedal,04 Handel,Antatt planreserve,Myr,1.4257027304998462
Drangedal,04 Handel,Antatt planreserve,Skog,7.94764741713785
Drangedal,04 Handel,Antatt planreserve,Åpen fastmark,1.5720733390782387
Drangedal,04 Handel,Planlagt og i bruk,Bebygd,19.106195432861522
Drangedal,04 Handel,Planlagt og i bruk,Ferskvann,0.9142281083762078
Drangedal,04 Handel,Planlagt og i bruk,Fulldyrka jord,2.123807065926015
Drangedal,04 Handel,Planlagt og i bruk,Myr,0.19534075105419763
Drangedal,04 Handel,Planlagt og i bruk,Samferdsel,6.429778297620976
Drangedal,04 Handel,Planlagt og i bruk,Skog,7.3019759521624215
Drangedal,04 Handel,Planlagt og i bruk,Åpen fastmark,1.7800074008832047
Drangedal,05 Turistformål,Planlagt og i bruk,Bebygd,82.84943248893025
Drangedal,05 Turistformål,Planlagt og i bruk,Ferskvann,1.5568674924039232
Drangedal,05 Turistformål,Planlagt og i bruk,Fulldyrka jord,0.7409101485657551
Drangedal,05 Turistformål,Planlagt og i bruk,Innmarksbeite,1.8569389856183216
Drangedal,05 Turistformål,Planlagt og i bruk,Myr,0.20100534860436828
Drangedal,05 Turistformål,Planlagt og i bruk,Samferdsel,11.293692601417064
Drangedal,05 Turistformål,Planlagt og i bruk,Skog,109.30739100473969
Drangedal,05 Turistformål,Planlagt og i bruk,Åpen fastmark,14.746791120798578
Drangedal,06 Næringsvirksomhet,Antatt planreserve,Bebygd,16.189822201208003
Drangedal,06 Næringsvirksomhet,Antatt planreserve,Ferskvann,0.6566053606916025
Drangedal,06 Næringsvirksomhet,Antatt planreserve,Fulldyrka jord,42.605824642257645
Drangedal,06 Næringsvirksomhet,Antatt planreserve,Innmarksbeite,1.3817315023282761
Drangedal,06 Næringsvirksomhet,Antatt planreserve,Myr,28.084415665226064
Drangedal,06 Næringsvirksomhet,Antatt planreserve,Skog,354.2536414154616
Drangedal,06 Næringsvirksomhet,Antatt planreserve,Åpen fastmark,3.911004399581508
Drangedal,06 Næringsvirksomhet,Planlagt og i bruk,Bebygd,152.85093196044795
Drangedal,06 Næringsvirksomhet,Planlagt og i bruk,Ferskvann,5.644075037546014
Drangedal,06 Næringsvirksomhet,Planlagt og i bruk,Fulldyrka jord,13.991908466445619
Drangedal,06 Næringsvirksomhet,Planlagt og i bruk,Innmarksbeite,0.06742686031944994
Drangedal,06 Næringsvirksomhet,Planlagt og i bruk,Myr,0.11731693634469964
Drangedal,06 Næringsvirksomhet,Planlagt og i bruk,Overflatedyrka jord,0.1414261681091902
Drangedal,06 Næringsvirksomhet,Planlagt og i bruk,Samferdsel,34.7824525102639
Drangedal,06 Næringsvirksomhet,Planlagt og i bruk,Skog,60.37139759516346
Drangedal,06 Næringsvirksomhet,Planlagt og i bruk,Åpen fastmark,2.3445492580883647
Drangedal,07 Råstoffutvinning,Antatt planreserve,Ferskvann,0.5724169648065011
Drangedal,07 Råstoffutvinning,Antatt planreserve,Fulldyrka jord,0.8397677502864547
Drangedal,07 Råstoffutvinning,Antatt planreserve,Innmarksbeite,3.1963603639522766
Drangedal,07 Råstoffutvinning,Antatt planreserve,Myr,42.77712484244217
Drangedal,07 Råstoffutvinning,Antatt planreserve,Overflatedyrka jord,2.820788461624225
Drangedal,07 Råstoffutvinning,Antatt planreserve,Skog,627.1087917075472
Drangedal,07 Råstoffutvinning,Antatt planreserve,Åpen fastmark,21.651171077784355
Drangedal,07 Råstoffutvinning,Planlagt og i bruk,Bebygd,72.07168885426604
Drangedal,07 Råstoffutvinning,Planlagt og i bruk,Ferskvann,10.024194793149906
Drangedal,07 Råstoffutvinning,Planlagt og i bruk,Fulldyrka jord,0.9585578901862177
Drangedal,07 Råstoffutvinning,Planlagt og i bruk,Myr,0.12061924628830144
Drangedal,07 Råstoffutvinning,Planlagt og i bruk,Samferdsel,11.618846518378732
Drangedal,07 Råstoffutvinning,Planlagt og i bruk,Skog,16.877809536918086
Drangedal,07 Råstoffutvinning,Planlagt og i bruk,Åpen fastmark,3.1314216102701784
Drangedal,08 Kombinerte formål,Antatt planreserve,Bebygd,0.501654837234103
Drangedal,08 Kombinerte formål,Antatt planreserve,Myr,0.6305963724480259
Drangedal,08 Kombinerte formål,Antatt planreserve,Skog,12.517000873501452
Drangedal,08 Kombinerte formål,Antatt planreserve,Åpen fastmark,4.4887409250697
Drangedal,08 Kombinerte formål,Planlagt og i bruk,Bebygd,31.585196840454202
Drangedal,08 Kombinerte formål,Planlagt og i bruk,Ferskvann,0.462459794412943
Drangedal,08 Kombinerte formål,Planlagt og i bruk,Fulldyrka jord,0.6292885857507666
Drangedal,08 Kombinerte formål,Planlagt og i bruk,Samferdsel,5.692943296079771
Drangedal,08 Kombinerte formål,Planlagt og i bruk,Skog,6.532666068940944
Drangedal,08 Kombinerte formål,Planlagt og i bruk,Åpen fastmark,2.5786411988973774
Drangedal,09 Idrettsanlegg,Antatt planreserve,Bebygd,2.497868945756221
Drangedal,09 Idrettsanlegg,Antatt planreserve,Ferskvann,7.73775971943446
Drangedal,09 Idrettsanlegg,Antatt planreserve,Fulldyrka jord,0.06630567765297819
Drangedal,09 Idrettsanlegg,Antatt planreserve,Myr,318.9772257741148
Drangedal,09 Idrettsanlegg,Antatt planreserve,Skog,2091.980206313212
Drangedal,09 Idrettsanlegg,Antatt planreserve,Åpen fastmark,374.4985693009904
Drangedal,09 Idrettsanlegg,Planlagt og i bruk,Bebygd,78.24477364848968
Drangedal,09 Idrettsanlegg,Planlagt og i bruk,Ferskvann,41.774102806376625
Drangedal,09 Idrettsanlegg,Planlagt og i bruk,Fulldyrka jord,0.3493709481861538
Drangedal,09 Idrettsanlegg,Planlagt og i bruk,Myr,30.06550503580416
Drangedal,09 Idrettsanlegg,Planlagt og i bruk,Samferdsel,14.770985678115219
Drangedal,09 Idrettsanlegg,Planlagt og i bruk,Skog,198.0137232298551
Drangedal,09 Idrettsanlegg,Planlagt og i bruk,Åpen fastmark,367.36124332989897
Drangedal,10 Andre formål,Planlagt og i bruk,Bebygd,52.113259965011835
Drangedal,10 Andre formål,Planlagt og i bruk,Ferskvann,4.561139536674765
Drangedal,10 Andre formål,Planlagt og i bruk,Fulldyrka jord,5.862910497176389
Drangedal,10 Andre formål,Planlagt og i bruk,Myr,25.699455544761246
Drangedal,10 Andre formål,Planlagt og i bruk,Samferdsel,8.730711633125281
Drangedal,10 Andre formål,Planlagt og i bruk,Skog,226.9401079170199
Drangedal,10 Andre formål,Planlagt og i bruk,Åpen fastmark,17.9010684628351
Drangedal,11 Samferdselsanlegg,Antatt planreserve,Bebygd,9.303068452808455
Drangedal,11 Samferdselsanlegg,Antatt planreserve,Ferskvann,0.22349332990624532
Drangedal,11 Samferdselsanlegg,Antatt planreserve,Fulldyrka jord,1.2598331785853079
Drangedal,11 Samferdselsanlegg,Antatt planreserve,Innmarksbeite,0.38361426436322915
Drangedal,11 Samferdselsanlegg,Antatt planreserve,Myr,9.459923562652925
Drangedal,11 Samferdselsanlegg,Antatt planreserve,Overflatedyrka jord,0.5376677709801762
Drangedal,11 Samferdselsanlegg,Antatt planreserve,Skog,258.6443741943498
Drangedal,11 Samferdselsanlegg,Antatt planreserve,Åpen fastmark,20.020662595574777
Drangedal,11 Samferdselsanlegg,Planlagt og i bruk,Bebygd,99.91568489875884
Drangedal,11 Samferdselsanlegg,Planlagt og i bruk,Ferskvann,9.669500019118894
Drangedal,11 Samferdselsanlegg,Planlagt og i bruk,Fulldyrka jord,10.260509826018815
Drangedal,11 Samferdselsanlegg,Planlagt og i bruk,Innmarksbeite,1.1219746558385109
Drangedal,11 Samferdselsanlegg,Planlagt og i bruk,Myr,6.070895630745696
Drangedal,11 Samferdselsanlegg,Planlagt og i bruk,Overflatedyrka jord,0.15550450940456145
Drangedal,11 Samferdselsanlegg,Planlagt og i bruk,Samferdsel,792.2315518853495
Drangedal,11 Samferdselsanlegg,Planlagt og i bruk,Skog,241.25294367272343
Drangedal,11 Samferdselsanlegg,Planlagt og i bruk,Åpen fastmark,44.11554716887273
Drangedal,12 Blå/grønnstruktur,Planlagt og i bruk,Bebygd,102.74778108833567
Drangedal,12 Blå/grønnstruktur,Planlagt og i bruk,Ferskvann,63.82965814960939
Drangedal,12 Blå/grønnstruktur,Planlagt og i bruk,Fulldyrka jord,5.52900968856535
Drangedal,12 Blå/grønnstruktur,Planlagt og i bruk,Innmarksbeite,1.9651085250897864
Drangedal,12 Blå/grønnstruktur,Planlagt og i bruk,Myr,193.32985697465546
Drangedal,12 Blå/grønnstruktur,Planlagt og i bruk,Overflatedyrka jord,0.10490424085700546
Drangedal,12 Blå/grønnstruktur,Planlagt og i bruk,Samferdsel,41.34634586409742
Drangedal,12 Blå/grønnstruktur,Planlagt og i bruk,Skog,3790.384556818637
Drangedal,12 Blå/grønnstruktur,Planlagt og i bruk,Åpen fastmark,549.856011753036
Drangedal,14 LNFR,Planlagt og i bruk,Bebygd,1179.1605374437645
Drangedal,14 LNFR,Planlagt og i bruk,Ferskvann,145.5806632940731
Drangedal,14 LNFR,Planlagt og i bruk,Fulldyrka jord,3368.2622706652273
Drangedal,14 LNFR,Planlagt og i bruk,Innmarksbeite,622.8619709851922
Drangedal,14 LNFR,Planlagt og i bruk,Myr,27186.04878109187
Drangedal,14 LNFR,Planlagt og i bruk,Overflatedyrka jord,229.225966731416
Drangedal,14 LNFR,Planlagt og i bruk,Samferdsel,4260.700021061508
Drangedal,14 LNFR,Planlagt og i bruk,Skog,746182.3005137868
Drangedal,14 LNFR,Planlagt og i bruk,Åpen fastmark,60507.86327008678
Drangedal,15 LNFR spredt,Planlagt og i bruk,Bebygd,2013.4127405221348
Drangedal,15 LNFR spredt,Planlagt og i bruk,Ferskvann,4470.212357257574
Drangedal,15 LNFR spredt,Planlagt og i bruk,Fulldyrka jord,7632.634932576726
Drangedal,15 LNFR spredt,Planlagt og i bruk,Innmarksbeite,638.7922299592537
Drangedal,15 LNFR spredt,Planlagt og i bruk,Myr,2069.457032917808
Drangedal,15 LNFR spredt,Planlagt og i bruk,Overflatedyrka jord,144.8446524231901
Drangedal,15 LNFR spredt,Planlagt og i bruk,Samferdsel,2374.825335093964
Drangedal,15 LNFR spredt,Planlagt og i bruk,Skog,102433.28914681937
Drangedal,15 LNFR spredt,Planlagt og i bruk,Åpen fastmark,1342.8912372379311
Drangedal,16 Havner og småbåthavner,Planlagt og i bruk,Bebygd,0.036789902169729854
Drangedal,16 Havner og småbåthavner,Planlagt og i bruk,Ferskvann,45.852981221063786
Drangedal,16 Havner og småbåthavner,Planlagt og i bruk,Fulldyrka jord,0.09641611567725498
Drangedal,16 Havner og småbåthavner,Planlagt og i bruk,Samferdsel,0.31057604804868066
Drangedal,16 Havner og småbåthavner,Planlagt og i bruk,Skog,7.488688767409207
Drangedal,"17 Sjø og vassdrag, flerbruk",Planlagt og i bruk,Bebygd,1.6308910268174974
Drangedal,"17 Sjø og vassdrag, flerbruk",Planlagt og i bruk,Ferskvann,67121.43843774674
Drangedal,"17 Sjø og vassdrag, flerbruk",Planlagt og i bruk,Fulldyrka jord,0.9115102836015057
Drangedal,"17 Sjø og vassdrag, flerbruk",Planlagt og i bruk,Innmarksbeite,0.242723835261334
Drangedal,"17 Sjø og vassdrag, flerbruk",Planlagt og i bruk,Myr,2.1335248543586682
Drangedal,"17 Sjø og vassdrag, flerbruk",Planlagt og i bruk,Samferdsel,1.1635853130135054
Drangedal,"17 Sjø og vassdrag, flerbruk",Planlagt og i bruk,Skog,39.79796844541019
Drangedal,"17 Sjø og vassdrag, flerbruk",Planlagt og i bruk,Åpen fastmark,8.830102375050753
Drangedal,18 Akvakultur,Planlagt og i bruk,Skog,0.0805216359509563
Drangedal,19 Udefinert,Planlagt og i bruk,Bebygd,10.106082881776329
Drangedal,19 Udefinert,Planlagt og i bruk,Ferskvann,138.1463535361949
Drangedal,19 Udefinert,Planlagt og i bruk,Myr,0.23177721424287792
Drangedal,19 Udefinert,Planlagt og i bruk,Samferdsel,9.761733221384967
Drangedal,19 Udefinert,Planlagt og i bruk,Skog,214.03782678315488
Drangedal,19 Udefinert,Planlagt og i bruk,Åpen fastmark,11.255278878438066
Hjartdal,01 Bolig eller sentrumsformål,Antatt planreserve,Fulldyrka jord,20.277031872996016
Hjartdal,01 Bolig eller sentrumsformål,Antatt planreserve,Innmarksbeite,26.50268114015758
Hjartdal,01 Bolig eller sentrumsformål,Antatt planreserve,Overflatedyrka jord,2.98366320395343
Hjartdal,01 Bolig eller sentrumsformål,Antatt planreserve,Skog,222.7488584259434
Hjartdal,01 Bolig eller sentrumsformål,Antatt planreserve,Åpen fastmark,13.90286139825981
Hjartdal,01 Bolig eller sentrumsformål,Planlagt og i bruk,Bebygd,325.3971015926622
Hjartdal,01 Bolig eller sentrumsformål,Planlagt og i bruk,Ferskvann,0.6689338379416779
Hjartdal,01 Bolig eller sentrumsformål,Planlagt og i bruk,Fulldyrka jord,11.216537599115028
Hjartdal,01 Bolig eller sentrumsformål,Planlagt og i bruk,Innmarksbeite,16.19522092584828
Hjartdal,01 Bolig eller sentrumsformål,Planlagt og i bruk,Overflatedyrka jord,2.0369956391412285
Hjartdal,01 Bolig eller sentrumsformål,Planlagt og i bruk,Samferdsel,44.28417324479242
Hjartdal,01 Bolig eller sentrumsformål,Planlagt og i bruk,Skog,40.09513672203138
Hjartdal,01 Bolig eller sentrumsformål,Planlagt og i bruk,Åpen fastmark,6.977321129012187
Hjartdal,02 Fritidsbebyggelse,Antatt planreserve,Ferskvann,13.459142630213092
Hjartdal,02 Fritidsbebyggelse,Antatt planreserve,Fulldyrka jord,13.56139928892783
Hjartdal,02 Fritidsbebyggelse,Antatt planreserve,Innmarksbeite,32.78726746676118
Hjartdal,02 Fritidsbebyggelse,Antatt planreserve,Myr,1302.9982521253216
Hjartdal,02 Fritidsbebyggelse,Antatt planreserve,Overflatedyrka jord,1.118800539987454
Hjartdal,02 Fritidsbebyggelse,Antatt planreserve,Skog,9692.804531570624
Hjartdal,02 Fritidsbebyggelse,Antatt planreserve,Åpen fastmark,368.35863648681556
Hjartdal,02 Fritidsbebyggelse,Planlagt og i bruk,Bebygd,1461.6603877195314
Hjartdal,02 Fritidsbebyggelse,Planlagt og i bruk,Ferskvann,35.19365154991753
Hjartdal,02 Fritidsbebyggelse,Planlagt og i bruk,Fulldyrka jord,0.26096410986613705
Hjartdal,02 Fritidsbebyggelse,Planlagt og i bruk,Innmarksbeite,14.624587613944978
Hjartdal,02 Fritidsbebyggelse,Planlagt og i bruk,Myr,25.97187915789547
Hjartdal,02 Fritidsbebyggelse,Planlagt og i bruk,Overflatedyrka jord,1.1414094114071627
Hjartdal,02 Fritidsbebyggelse,Planlagt og i bruk,Samferdsel,294.2010886374517
Hjartdal,02 Fritidsbebyggelse,Planlagt og i bruk,Skog,626.1130600067775
Hjartdal,02 Fritidsbebyggelse,Planlagt og i bruk,Åpen fastmark,68.40881120109124
Hjartdal,03 Tjenesteyting,Antatt planreserve,Fulldyrka jord,22.72535619085235
Hjartdal,03 Tjenesteyting,Antatt planreserve,Innmarksbeite,2.5725528434253544
Hjartdal,03 Tjenesteyting,Antatt planreserve,Skog,5.864642389249168
Hjartdal,03 Tjenesteyting,Antatt planreserve,Åpen fastmark,0.01458865441785714
Hjartdal,03 Tjenesteyting,Planlagt og i bruk,Bebygd,64.02827099139272
Hjartdal,03 Tjenesteyting,Planlagt og i bruk,Ferskvann,0.5706370679356363
Hjartdal,03 Tjenesteyting,Planlagt og i bruk,Fulldyrka jord,3.981703839331516
Hjartdal,03 Tjenesteyting,Planlagt og i bruk,Innmarksbeite,0.3988435193641068
Hjartdal,03 Tjenesteyting,Planlagt og i bruk,Samferdsel,7.9269284921121
Hjartdal,03 Tjenesteyting,Planlagt og i bruk,Skog,11.949761351589789
Hjartdal,03 Tjenesteyting,Planlagt og i bruk,Åpen fastmark,2.3557540954052603
Hjartdal,04 Handel,Antatt planreserve,Ferskvann,0.04545076713268509
Hjartdal,04 Handel,Antatt planreserve,Innmarksbeite,1.1727291454618425
Hjartdal,04 Handel,Antatt planreserve,Skog,97.60322422909057
Hjartdal,04 Handel,Antatt planreserve,Åpen fastmark,57.4679534546371
Hjartdal,04 Handel,Planlagt og i bruk,Bebygd,6.982683513212436
Hjartdal,04 Handel,Planlagt og i bruk,Ferskvann,0.7597162426992514
Hjartdal,04 Handel,Planlagt og i bruk,Fulldyrka jord,1.7341869696830807
Hjartdal,04 Handel,Planlagt og i bruk,Innmarksbeite,0.0741011842424216
Hjartdal,04 Handel,Planlagt og i bruk,Samferdsel,4.188237632846545
Hjartdal,04 Handel,Planlagt og i bruk,Skog,9.725094769479025
Hjartdal,04 Handel,Planlagt og i bruk,Åpen fastmark,3.1183982816000224
Hjartdal,05 Turistformål,Planlagt og i bruk,Bebygd,84.32771598898198
Hjartdal,05 Turistformål,Planlagt og i bruk,Ferskvann,29.900480019758096
Hjartdal,05 Turistformål,Planlagt og i bruk,Fulldyrka jord,57.924657443738006
Hjartdal,05 Turistformål,Planlagt og i bruk,Innmarksbeite,11.680514424643743
Hjartdal,05 Turistformål,Planlagt og i bruk,Myr,24.508149139963926
Hjartdal,05 Turistformål,Planlagt og i bruk,Overflatedyrka jord,14.982839270303085
Hjartdal,05 Turistformål,Planlagt og i bruk,Samferdsel,38.19312196893393
Hjartdal,05 Turistformål,Planlagt og i bruk,Skog,1142.6952845260664
Hjartdal,05 Turistformål,Planlagt og i bruk,Åpen fastmark,98.4904105579831
Hjartdal,06 Næringsvirksomhet,Antatt planreserve,Ferskvann,0.28502944093405724
Hjartdal,06 Næringsvirksomhet,Antatt planreserve,Fulldyrka jord,24.216087045407818
Hjartdal,06 Næringsvirksomhet,Antatt planreserve,Innmarksbeite,1.5992082777348349
Hjartdal,06 Næringsvirksomhet,Antatt planreserve,Myr,22.126309581607686
Hjartdal,06 Næringsvirksomhet,Antatt planreserve,Skog,198.7156128409399
Hjartdal,06 Næringsvirksomhet,Antatt planreserve,Åpen fastmark,5.473272391258734
Hjartdal,06 Næringsvirksomhet,Planlagt og i bruk,Bebygd,118.19380593973264
Hjartdal,06 Næringsvirksomhet,Planlagt og i bruk,Ferskvann,3.1942248483083757
Hjartdal,06 Næringsvirksomhet,Planlagt og i bruk,Fulldyrka jord,2.841276725478922
Hjartdal,06 Næringsvirksomhet,Planlagt og i bruk,Innmarksbeite,0.31160718704837614
Hjartdal,06 Næringsvirksomhet,Planlagt og i bruk,Myr,0.14349078086456876
Hjartdal,06 Næringsvirksomhet,Planlagt og i bruk,Overflatedyrka jord,2.990034305344263
Hjartdal,06 Næringsvirksomhet,Planlagt og i bruk,Samferdsel,25.361813352159288
Hjartdal,06 Næringsvirksomhet,Planlagt og i bruk,Skog,26.28560246768212
Hjartdal,06 Næringsvirksomhet,Planlagt og i bruk,Åpen fastmark,6.671545325261215
Hjartdal,07 Råstoffutvinning,Antatt planreserve,Myr,1.6392081284297695
Hjartdal,07 Råstoffutvinning,Antatt planreserve,Skog,75.48228566720549
Hjartdal,07 Råstoffutvinning,Antatt planreserve,Åpen fastmark,8.501126876927302
Hjartdal,07 Råstoffutvinning,Planlagt og i bruk,Bebygd,18.13322370443839
Hjartdal,07 Råstoffutvinning,Planlagt og i bruk,Ferskvann,0.34800379450510005
Hjartdal,07 Råstoffutvinning,Planlagt og i bruk,Myr,0.010896220912357073
Hjartdal,07 Råstoffutvinning,Planlagt og i bruk,Samferdsel,2.302224879075924
Hjartdal,07 Råstoffutvinning,Planlagt og i bruk,Skog,7.705654404231062
Hjartdal,07 Råstoffutvinning,Planlagt og i bruk,Åpen fastmark,1.3895695539611785
Hjartdal,08 Kombinerte formål,Planlagt og i bruk,Bebygd,15.526746583782336
Hjartdal,08 Kombinerte formål,Planlagt og i bruk,Ferskvann,0.1633481344190476
Hjartdal,08 Kombinerte formål,Planlagt og i bruk,Fulldyrka jord,7.062987798983179
Hjartdal,08 Kombinerte formål,Planlagt og i bruk,Samferdsel,1.999548101495725
Hjartdal,08 Kombinerte formål,Planlagt og i bruk,Skog,1.5565614174186504
Hjartdal,08 Kombinerte formål,Planlagt og i bruk,Åpen fastmark,0.8799264756103108
Hjartdal,09 Idrettsanlegg,Antatt planreserve,Fulldyrka jord,2.300782218921667
Hjartdal,09 Idrettsanlegg,Antatt planreserve,Innmarksbeite,0.04987797323961954
Hjartdal,09 Idrettsanlegg,Antatt planreserve,Myr,10.855363216422724
Hjartdal,09 Idrettsanlegg,Antatt planreserve,Overflatedyrka jord,1.2356944576108755
Hjartdal,09 Idrettsanlegg,Antatt planreserve,Skog,238.03749663696416
Hjartdal,09 Idrettsanlegg,Antatt planreserve,Åpen fastmark,107.66768793612918
Hjartdal,09 Idrettsanlegg,Planlagt og i bruk,Bebygd,4.965604350855131
Hjartdal,09 Idrettsanlegg,Planlagt og i bruk,Ferskvann,2.265407807876762
Hjartdal,09 Idrettsanlegg,Planlagt og i bruk,Fulldyrka jord,4.568116840920679
Hjartdal,09 Idrettsanlegg,Planlagt og i bruk,Innmarksbeite,7.097973271859409
Hjartdal,09 Idrettsanlegg,Planlagt og i bruk,Myr,8.830167759239771
Hjartdal,09 Idrettsanlegg,Planlagt og i bruk,Overflatedyrka jord,0.7220472282631378
Hjartdal,09 Idrettsanlegg,Planlagt og i bruk,Samferdsel,4.356984660990917
Hjartdal,09 Idrettsanlegg,Planlagt og i bruk,Skog,58.038592073201585
Hjartdal,09 Idrettsanlegg,Planlagt og i bruk,Åpen fastmark,2.5606921377073566
Hjartdal,10 Andre formål,Planlagt og i bruk,Bebygd,134.76998076424323
Hjartdal,10 Andre formål,Planlagt og i bruk,Ferskvann,17.58293050366256
Hjartdal,10 Andre formål,Planlagt og i bruk,Fulldyrka jord,2.4494567280072452
Hjartdal,10 Andre formål,Planlagt og i bruk,Innmarksbeite,4.421010029330699
Hjartdal,10 Andre formål,Planlagt og i bruk,Myr,24.473671618365138
Hjartdal,10 Andre formål,Planlagt og i bruk,Overflatedyrka jord,1.3852748101705936
Hjartdal,10 Andre formål,Planlagt og i bruk,Samferdsel,36.36827890094323
Hjartdal,10 Andre formål,Planlagt og i bruk,Skog,324.8940100911003
Hjartdal,10 Andre formål,Planlagt og i bruk,Åpen fastmark,92.24997399122553
Hjartdal,11 Samferdselsanlegg,Antatt planreserve,Ferskvann,0.36486162336060113
Hjartdal,11 Samferdselsanlegg,Antatt planreserve,Fulldyrka jord,3.381167843139643
Hjartdal,11 Samferdselsanlegg,Antatt planreserve,Innmarksbeite,0.38336881335626094
Hjartdal,11 Samferdselsanlegg,Antatt planreserve,Myr,26.555390403498187
Hjartdal,11 Samferdselsanlegg,Antatt planreserve,Skog,330.385493119234
Hjartdal,11 Samferdselsanlegg,Antatt planreserve,Åpen fastmark,39.02478496606988
Hjartdal,11 Samferdselsanlegg,Planlagt og i bruk,Bebygd,53.648971325557454
Hjartdal,11 Samferdselsanlegg,Planlagt og i bruk,Ferskvann,2.6067424256262752
Hjartdal,11 Samferdselsanlegg,Planlagt og i bruk,Fulldyrka jord,7.1785821334339035
Hjartdal,11 Samferdselsanlegg,Planlagt og i bruk,Innmarksbeite,6.726897340460299
Hjartdal,11 Samferdselsanlegg,Planlagt og i bruk,Myr,17.69578934691979
