ogc_fid;SSBID0250M;pop_tot
463;19432506768500;16
464;19432506808250;2
465;19432506811500;9
466;19432506811750;7
467;19435006596750;54
468;19435006597000;112
469;19435006597250;100
470;19435006597500;99
471;19435006597750;68
472;19435006598000;2
473;19435006610500;2
474;19435006610750;7
475;19435006611250;8
476;19435006611500;16
477;19435006611750;7
478;19435006612000;2
479;19435006613000;4
480;19435006613250;13
481;19435006613500;67
482;19435006616750;5
483;19435006618250;2
484;19435006757250;4
485;19435006757500;2
486;19435006757750;1
487;19435006760250;1
488;19435006761500;11
489;19435006761750;9
490;19435006763500;2
491;19435006763750;17
492;19435006764000;19
493;19435006764250;36
494;19435006764500;10
495;19435006764750;5
496;19435006765750;5
497;19435006766000;8
498;19435006767250;4
499;19435006767500;13
500;19435006767750;3
501;19435006768000;6
502;19435006768250;41
503;19435006768500;7
504;19437506597000;52
505;19437506597250;91
506;19437506597500;155
507;19437506597750;51
508;19437506609500;2
509;19437506611500;36
510;19437506612750;11
511;19437506613000;15
512;19437506613250;64
513;19437506613500;130
514;19437506613750;40
515;19437506614000;63
516;19437506614250;18
517;19437506616750;45
518;19437506617000;10
519;19437506617250;46
520;19437506617500;5
521;19437506618000;18
522;19437506619000;5
523;19437506757500;11
524;19437506757750;1
525;19437506759750;6
526;19437506760000;7
527;19437506760250;6
528;19437506761500;1
529;19437506763750;5
530;19437506764500;5
531;19437506765500;2
532;19437506766000;30
533;19437506766250;11
534;19437506767500;3
535;19437506767750;1
536;19437506768000;43
537;19437506768250;6
538;19437506839750;3
539;19440006597000;35
540;19440006597250;120
541;19440006597500;105
542;19440006597750;105
543;19440006598000;101
544;19440006611500;10
545;19440006612250;3
546;19440006612500;2
547;19440006612750;16
548;19440006613000;44
549;19440006613250;45
550;19440006613500;71
551;19440006613750;80
552;19440006614000;122
553;19440006614250;79
554;19440006614500;1
555;19440006616750;29
556;19440006617750;7
557;19440006757500;4
558;19440006757750;6
559;19440006759500;1
560;19440006759750;3
561;19440006760000;8
562;19440006764750;14
563;19440006765000;2
564;19440006765250;6
565;19440006765500;2
566;19440006768000;5
567;19440006768250;4
568;19440006768500;1
569;19440006839750;5
570;19442506597000;33
571;19442506597250;108
572;19442506597500;58
573;19442506597750;42
574;19442506611250;9
575;19442506611500;25
576;19442506611750;2
577;19442506612500;3
578;19442506612750;5
579;19442506613000;61
580;19442506613250;56
581;19442506613500;70
582;19442506613750;74
583;19442506614000;61
584;19442506614250;9
585;19442506616500;11
586;19442506616750;25
587;19442506757250;2
588;19442506757500;7
589;19442506757750;6
590;19442506759500;3
591;19442506759750;82
592;19442506760000;1
593;19442506760250;1
594;19442506762750;4
595;19442506763000;5
596;19442506764000;6
597;19442506768000;10
598;19442506807500;3
599;19442506807750;2
600;19445006596750;17
601;19445006597000;93
602;19445006597250;135
603;19445006597500;66
604;19445006597750;107
605;19445006598000;32
606;19445006611000;2
607;19445006611250;1
608;19445006611500;22
609;19445006611750;6
610;19445006612500;3
611;19445006612750;27
612;19445006613000;17
613;19445006613250;77
614;19445006613500;104
615;19445006613750;95
616;19445006614000;56
617;19445006614750;15
618;19445006616500;13
619;19445006616750;17
620;19445006759500;2
621;19445006759750;10
622;19445006760000;7
623;19445006760500;3
624;19445006760750;11
625;19445006763000;9
626;19445006763500;1
627;19445006763750;16
628;19445006764000;2
629;19445006807750;1
630;19445006808000;2
631;19447506596500;7
632;19447506596750;19
633;19447506597000;42
634;19447506597250;121
635;19447506597500;96
636;19447506597750;68
637;19447506598000;13
638;19447506598250;10
639;19447506598500;8
640;19447506611500;5
641;19447506611750;1
642;19447506612000;9
643;19447506612250;31
644;19447506612500;32
645;19447506612750;36
646;19447506613000;30
647;19447506613250;67
648;19447506613500;77
649;19447506613750;7
650;19447506614250;5
651;19447506614500;27
652;19447506614750;21
653;19447506616750;7
654;19447506619500;5
655;19447506620000;5
656;19447506646500;9
657;19447506646750;30
658;19447506647000;4
659;19447506759500;12
660;19447506759750;12
661;19447506760000;33
662;19447506760250;16
663;19447506760500;26
664;19447506760750;1
665;19447506761000;3
666;19447506763750;3
667;19447506764000;2
668;19447506766500;14
669;19450006597500;11
670;19450006597750;19
671;19450006598000;5
672;19450006598250;12
673;19450006598750;9
674;19450006599000;3
675;19450006599750;6
676;19450006600750;5
677;19450006601250;2
678;19450006611500;3
679;19450006612000;12
680;19450006612250;74
681;19450006612500;116
682;19450006612750;34
683;19450006613000;40
684;19450006613250;8
685;19450006614000;4
686;19450006614250;11
687;19450006614500;2
688;19450006614750;2
689;19450006615000;7
690;19450006615500;3
691;19450006619750;4
692;19450006620250;14
693;19450006620500;4
694;19450006646750;19
695;19450006647000;22
696;19450006759500;1
697;19450006760250;14
698;19450006760750;10
699;19450006761000;16
700;19450006761250;28
701;19450006761500;6
702;19450006763500;2
703;19450006763750;1
704;19450006766500;2
705;19450006766750;4
706;19450006815500;35
707;19450006838500;3
708;19450006838750;14
709;19450006839250;5
710;19452506597000;6
711;19452506597250;1
712;19452506597500;8
713;19452506597750;4
714;19452506598250;4
715;19452506598500;5
716;19452506598750;3
717;19452506599000;14
718;19452506611750;2
719;19452506612250;45
720;19452506612500;139
721;19452506612750;2
722;19452506613000;3
723;19452506613750;21
724;19452506614000;13
725;19452506614750;5
726;19452506617000;2
727;19452506617250;8
728;19452506620000;35
729;19452506620250;14
730;19452506620500;1
731;19452506646750;4
732;19452506647000;28
733;19452506728250;1
734;19452506752750;5
735;19452506753000;23
736;19452506753250;13
737;19452506756000;9
738;19452506756250;9
739;19452506757500;8
740;19452506757750;5
741;19452506760000;9
742;19452506760250;7
743;19452506760500;5
744;19452506760750;19
745;19452506761000;26
746;19452506761250;7
747;19452506762750;1
748;19452506763000;2
749;19452506763500;15
750;19452506763750;5
751;19452506764000;2
752;19452506815250;9
753;19452506815500;9
754;19452506838250;13
755;19452506838500;14
756;19452506838750;4
757;19452506839000;9
758;19452506839250;13
759;19452506839500;5
760;19452506839750;3
761;19455006597000;7
762;19455006597250;4
763;19455006597500;11
764;19455006598250;3
765;19455006599000;4
766;19455006599250;2
767;19455006599500;1
768;19455006599750;1
769;19455006613250;42
770;19455006613500;18
771;19455006616500;6
772;19455006619750;8
773;19455006620000;25
774;19455006620250;27
775;19455006620750;5
776;19455006623750;8
777;19455006647000;16
778;19455006647250;6
779;19455006658250;2
780;19455006752500;18
781;19455006752750;16
782;19455006753000;19
783;19455006753250;6
784;19455006753500;5
785;19455006753750;12
786;19455006754000;2
787;19455006756000;5
788;19455006756250;7
789;19455006756500;10
790;19455006756750;37
791;19455006757000;6
792;19455006757250;1
793;19455006757500;13
794;19455006757750;7
795;19455006760000;12
796;19455006760250;5
797;19455006806500;9
798;19455006806750;5
799;19455006815250;4
800;19455006815500;16
801;19455006838000;5
802;19455006838250;47
803;19455006838500;4
804;19455006838750;6
805;19455006839000;29
806;19455006839250;6
807;19455006839500;4
808;19457506596250;7
809;19457506596500;4
810;19457506597000;5
811;19457506610750;38
812;19457506611000;74
813;19457506611250;53
814;19457506612500;2
815;19457506613000;7
816;19457506613250;21
817;19457506620000;12
818;19457506620250;8
819;19457506620500;9
820;19457506620750;16
821;19457506622750;5
822;19457506623500;14
823;19457506623750;6
824;19457506624000;6
825;19457506624500;9
826;19457506625000;2
827;19457506675000;6
828;19457506678000;5
829;19457506716250;5
830;19457506752500;14
831;19457506752750;7
832;19457506753000;9
833;19457506753250;20
834;19457506753500;25
835;19457506753750;32
836;19457506754000;23
837;19457506754250;12
838;19457506756750;8
839;19457506757250;6
840;19457506757500;24
841;19457506757750;27
842;19457506758000;13
843;19457506806750;10
844;19457506814250;5
845;19457506815500;3
846;19457506816000;5
847;19457506816250;6
848;19457506838250;2
849;19457506838500;8
850;19457506838750;17
851;19457506839000;3
852;19457506839250;2
853;19457506839750;7
854;19460006596500;4
855;19460006597500;5
856;19460006601250;1
857;19460006611250;30
858;19460006611500;23
859;19460006611750;27
860;19460006612000;39
861;19460006612250;7
862;19460006612500;52
863;19460006612750;11
864;19460006613250;7
865;19460006619750;2
866;19460006620000;3
867;19460006620250;84
868;19460006620500;109
869;19460006622000;5
870;19460006622250;3
871;19460006622500;5
872;19460006622750;4
873;19460006623000;11
874;19460006623250;1
875;19460006623750;40
876;19460006624000;2
877;19460006624250;8
878;19460006624750;13
879;19460006625000;7
880;19460006668500;5
881;19460006675000;1
882;19460006676250;2
883;19460006678000;2
884;19460006678250;3
885;19460006741000;3
886;19460006753250;6
887;19460006753500;10
888;19460006753750;7
889;19460006754000;10
890;19460006757750;6
891;19460006758000;9
892;19462506600000;8
893;19462506600250;11
894;19462506600500;6
895;19462506600750;2
896;19462506601000;5
897;19462506601250;2
898;19462506611250;1
899;19462506611500;9
900;19462506611750;7
901;19462506612000;45
902;19462506612250;30
903;19462506612500;2
904;19462506620000;14
905;19462506620250;54
906;19462506620500;33
907;19462506620750;8
908;19462506622250;1
909;19462506622500;1
910;19462506622750;4
911;19462506623000;4
912;19462506623250;9
913;19462506623500;6
914;19462506623750;11
915;19462506624000;13
916;19462506624250;8
917;19462506624500;6
918;19462506625500;5
919;19462506662750;8
920;19462506666750;7
921;19462506668250;6
922;19462506674750;8
923;19462506722750;12
924;19462506743500;3
925;19462506743750;4
926;19462506751000;1
927;19462506753000;17
928;19462506753250;24
929;19462506753500;10
930;19462506753750;15
931;19462506754000;4
932;19465006598250;3
933;19465006598750;1
934;19465006599500;2
935;19465006611250;2
936;19465006611500;11
937;19465006611750;61
938;19465006612000;17
939;19465006612250;67
940;19465006612500;97
941;19465006618500;3
942;19465006619000;1
943;19465006619750;22
944;19465006620000;33
945;19465006620250;29
946;19465006620500;21
947;19465006620750;2
948;19465006621000;5
949;19465006622250;3
950;19465006622500;12
951;19465006623000;4
952;19465006623250;1
953;19465006624000;18
954;19465006624250;17
955;19465006624500;4
956;19465006625250;3
957;19465006625500;7
958;19465006653500;1
959;19465006662500;3
960;19465006662750;3
961;19465006663000;5
962;19465006663250;6
963;19465006666750;23
964;19465006667000;13
965;19465006668000;7
966;19465006668250;23
967;19465006669000;2
968;19465006669250;6
969;19465006722000;17
970;19465006722250;30
971;19465006722500;18
972;19465006722750;7
973;19465006723000;1
974;19465006733000;5
975;19465006733250;3
976;19465006740500;4
977;19465006741250;2
978;19465006743750;6
979;19465006751000;20
980;19465006751250;18
981;19465006753000;2
982;19465006753250;3
983;19465006753500;14
984;19465006817000;1
985;19467506599500;12
986;19467506599750;1
987;19467506611500;7
988;19467506611750;32
989;19467506612000;5
990;19467506612250;25
991;19467506612500;58
992;19467506618750;28
993;19467506619500;1
994;19467506619750;5
995;19467506620000;4
996;19467506620250;13
997;19467506620500;9
998;19467506620750;5
999;19467506622000;4
1000;19467506622750;27
1001;19467506623000;8
1002;19467506623250;9
1003;19467506623750;4
1004;19467506624500;2
1005;19467506625000;2
1006;19467506625250;23
1007;19467506625500;26
1008;19467506625750;4
1009;19467506626000;2
1010;19467506646250;18
1011;19467506653250;1
1012;19467506653500;11
1013;19467506653750;4
1014;19467506655750;3
1015;19467506662750;14
1016;19467506666500;18
1017;19467506666750;18
1018;19467506667000;10
1019;19467506667250;9
1020;19467506667750;15
1021;19467506668000;18
1022;19467506668250;27
1023;19467506668500;5
1024;19467506668750;20
1025;19467506669000;26
1026;19467506669250;9
1027;19467506677750;1
1028;19467506678000;4
1029;19467506680750;3
1030;19467506681000;1
1031;19467506681250;12
1032;19467506721500;4
1033;19467506722000;19
1034;19467506722250;25
1035;19467506722500;83
1036;19467506722750;53
1037;19467506729250;6
1038;19467506729500;16
1039;19467506729750;17
1040;19467506733250;12
1041;19467506733500;7
1042;19467506733750;7
1043;19467506740250;1
1044;19467506740500;2
1045;19467506743500;2
1046;19467506743750;42
1047;19467506744000;14
1048;19467506750250;8
1049;19467506750500;18
1050;19467506750750;20
1051;19467506751000;43
1052;19467506751250;34
1053;19467506751500;2
1054;19467506753000;15
1055;19467506753250;18
1056;19467506753500;23
1057;19467506753750;69
1058;19467506754000;7
1059;19467506784500;6
1060;19467506784750;2
1061;19470006611250;8
1062;19470006611500;6
1063;19470006611750;48
1064;19470006612000;32
1065;19470006612250;11
1066;19470006612500;8
1067;19470006618500;5
1068;19470006618750;17
1069;19470006619250;13
1070;19470006619500;6
1071;19470006619750;7
1072;19470006620000;1
1073;19470006620250;14
1074;19470006620500;1
1075;19470006620750;8
1076;19470006622000;16
1077;19470006622250;4
1078;19470006622500;18
1079;19470006622750;23
1080;19470006623500;1
1081;19470006623750;3
1082;19470006624000;1
1083;19470006624250;5
1084;19470006624500;6
1085;19470006625000;4
1086;19470006625500;2
1087;19470006625750;31
1088;19470006626000;52
1089;19470006626250;2
1090;19470006646500;3
1091;19470006647250;14
1092;19470006653500;1
1093;19470006655750;9
1094;19470006662750;13
1095;19470006663000;6
1096;19470006663500;3
1097;19470006667750;40
1098;19470006668000;37
1099;19470006668250;22
1100;19470006668750;16
1101;19470006669000;37
1102;19470006669250;10
1103;19470006677750;2
1104;19470006678000;3
1105;19470006679000;3
1106;19470006679750;3
1107;19470006680750;27
1108;19470006681000;2
1109;19470006721500;11
1110;19470006722000;3
1111;19470006722250;15
1112;19470006722500;23
1113;19470006722750;28
1114;19470006723000;4
1115;19470006729250;19
1116;19470006729500;12
1117;19470006729750;8
1118;19470006733000;11
1119;19470006733250;16
1120;19470006733500;37
1121;19470006733750;14
1122;19470006734750;4
1123;19470006741250;3
1124;19470006743250;5
1125;19470006743500;6
1126;19470006743750;18
1127;19470006744000;17
1128;19470006750250;2
1129;19470006750500;23
1130;19470006750750;10
1131;19470006751000;28
1132;19470006751250;24
1133;19470006752750;13
1134;19470006753000;7
1135;19470006753250;8
1136;19470006753500;11
1137;19470006783500;3
1138;19470006783750;3
1139;19470006784500;1
1140;19470006807750;3
1141;19470006808000;2
1142;19470006808250;8
1143;19472506600000;1
1144;19472506611250;4
1145;19472506611500;6
1146;19472506611750;42
1147;19472506612000;22
1148;19472506612250;5
1149;19472506612500;7
1150;19472506618500;5
1151;19472506619000;21
1152;19472506619250;7
1153;19472506619500;10
1154;19472506619750;11
1155;19472506620000;8
1156;19472506620250;4
1157;19472506620750;5
1158;19472506621000;5
1159;19472506622000;3
1160;19472506622250;2
1161;19472506622500;5
1162;19472506623500;8
1163;19472506623750;6
1164;19472506624000;6
1165;19472506624250;5
1166;19472506624500;10
1167;19472506624750;5
1168;19472506625000;10
1169;19472506625250;20
1170;19472506625500;14
1171;19472506625750;49
1172;19472506626000;58
1173;19472506626250;2
1174;19472506646500;6
1175;19472506647250;5
1176;19472506647500;22
1177;19472506656000;6
1178;19472506656250;1
1179;19472506667750;5
1180;19472506668000;17
1181;19472506668250;2
1182;19472506668500;1
1183;19472506669000;7
1184;19472506669750;39
1185;19472506670000;4
1186;19472506679250;7
1187;19472506680750;6
1188;19472506681000;16
1189;19472506681250;5
1190;19472506681500;13
1191;19472506721000;5
1192;19472506721250;15
1193;19472506721500;8
1194;19472506721750;10
1195;19472506722000;34
1196;19472506722250;15
1197;19472506722500;47
1198;19472506722750;35
1199;19472506723000;11
1200;19472506728250;1
1201;19472506728500;2
1202;19472506729250;3
1203;19472506729750;5
1204;19472506733000;1
1205;19472506733250;9
1206;19472506733500;4
1207;19472506733750;2
1208;19472506741250;5
1209;19472506749500;30
1210;19472506749750;17
1211;19472506750250;32
1212;19472506750500;46
1213;19472506750750;27
1214;19472506751000;11
1215;19472506751250;5
1216;19472506783500;3
1217;19472506783750;11
1218;19472506826000;5
1219;19472506826250;9
1220;19475006600250;2
1221;19475006602500;2
1222;19475006611750;27
1223;19475006612000;16
1224;19475006612250;14
1225;19475006613750;1
1226;19475006619000;3
1227;19475006619250;7
1228;19475006619500;6
1229;19475006619750;2
1230;19475006620000;15
1231;19475006621000;20
1232;19475006621250;9
1233;19475006621500;5
1234;19475006621750;15
1235;19475006622000;10
1236;19475006622500;33
1237;19475006624500;16
1238;19475006624750;17
1239;19475006625000;2
1240;19475006625250;2
1241;19475006625500;54
1242;19475006625750;86
1243;19475006626000;42
1244;19475006629250;1
1245;19475006646500;6
1246;19475006646750;5
1247;19475006651250;1
1248;19475006651500;1
1249;19475006651750;1
1250;19475006654500;3
1251;19475006654750;2
1252;19475006655750;1
1253;19475006656000;6
1254;19475006656250;7
1255;19475006656750;1
1256;19475006669000;6
1257;19475006669250;10
1258;19475006669500;13
1259;19475006669750;22
1260;19475006670000;24
1261;19475006670250;15
1262;19475006670500;14
1263;19475006678000;21
1264;19475006680500;3
1265;19475006681250;9
1266;19475006681500;2
1267;19475006691000;2
1268;19475006691250;5
1269;19475006691500;2
1270;19475006691750;6
1271;19475006717000;11
1272;19475006717500;3
1273;19475006721250;16
1274;19475006721500;7
1275;19475006721750;4
1276;19475006722000;10
1277;19475006722250;20
1278;19475006722500;12
1279;19475006722750;10
1280;19475006728000;24
1281;19475006728250;9
1282;19475006729000;4
1283;19475006729250;4
1284;19475006729750;1
1285;19475006732000;4
1286;19475006732500;8
1287;19475006732750;11
1288;19475006733000;17
1289;19475006740500;12
1290;19475006749500;16
1291;19475006749750;19
1292;19475006750000;13
1293;19475006750250;50
1294;19475006750500;54
1295;19475006750750;14
1296;19475006751250;24
1297;19475006783750;6
1298;19475006785500;2
1299;19475006785750;2
1300;19477506600750;1
1301;19477506601500;6
1302;19477506602250;1
1303;19477506602500;2
1304;19477506611250;65
1305;19477506611500;52
1306;19477506611750;34
1307;19477506612000;25
1308;19477506612250;1
1309;19477506614500;3
1310;19477506614750;15
1311;19477506616750;6
1312;19477506617750;12
1313;19477506618000;41
1314;19477506618250;39
1315;19477506618750;6
1316;19477506619000;1
1317;19477506619250;17
1318;19477506619500;7
1319;19477506619750;1
1320;19477506620000;20
1321;19477506621250;7
1322;19477506621500;4
1323;19477506621750;6
1324;19477506622250;23
1325;19477506622500;3
1326;19477506622750;9
1327;19477506624500;5
1328;19477506624750;8
1329;19477506625000;11
1330;19477506625250;15
1331;19477506625500;25
1332;19477506625750;27
1333;19477506626750;2
1334;19477506629250;184
1335;19477506629500;31
1336;19477506646500;1
1337;19477506646750;21
1338;19477506647000;19
1339;19477506647250;4
1340;19477506647500;13
1341;19477506647750;2
1342;19477506650750;26
1343;19477506651000;3
1344;19477506651250;6
1345;19477506651500;1
1346;19477506654750;9
1347;19477506656250;4
1348;19477506656500;2
1349;19477506667000;5
1350;19477506667250;28
1351;19477506667500;12
1352;19477506667750;6
1353;19477506669500;12
1354;19477506669750;3
1355;19477506670000;13
1356;19477506670250;30
1357;19477506670500;1
1358;19477506672250;7
1359;19477506672500;12
