ogc_fid;SSBID0250M;pop_tot
789;19455006756000;4
790;19455006756250;11
791;19455006756500;45
792;19455006756750;51
793;19455006757000;11
794;19455006757250;2
795;19455006757500;14
796;19455006757750;7
797;19455006759750;2
798;19455006760000;11
799;19455006760250;5
800;19455006806500;9
801;19455006806750;5
802;19455006815250;4
803;19455006815500;16
804;19455006838000;5
805;19455006838250;50
806;19455006838500;4
807;19455006838750;8
808;19455006839000;25
809;19455006839250;2
810;19455006839500;3
811;19457506596250;8
812;19457506596500;3
813;19457506597000;5
814;19457506610750;44
815;19457506611000;76
816;19457506611250;54
817;19457506612500;2
818;19457506613000;6
819;19457506613250;20
820;19457506620000;12
821;19457506620250;9
822;19457506620500;10
823;19457506620750;16
824;19457506622750;5
825;19457506623500;11
826;19457506623750;6
827;19457506624000;5
828;19457506624500;6
829;19457506625000;1
830;19457506678000;2
831;19457506716250;2
832;19457506752500;14
833;19457506752750;6
834;19457506753000;8
835;19457506753250;18
836;19457506753500;19
837;19457506753750;36
838;19457506754000;21
839;19457506754250;16
840;19457506756750;10
841;19457506757250;6
842;19457506757500;21
843;19457506757750;28
844;19457506758000;12
845;19457506759250;3
846;19457506806750;14
847;19457506814250;5
848;19457506815500;2
849;19457506816000;4
850;19457506816250;6
851;19457506838250;3
852;19457506838500;9
853;19457506838750;13
854;19457506839000;2
855;19457506839500;5
856;19457506839750;6
857;19460006596500;4
858;19460006597500;4
859;19460006600500;6
860;19460006601250;1
861;19460006611250;28
862;19460006611500;20
863;19460006611750;34
864;19460006612000;39
865;19460006612250;6
866;19460006612500;50
867;19460006612750;14
868;19460006613250;6
869;19460006619750;2
870;19460006620000;9
871;19460006620250;87
872;19460006620500;116
873;19460006622000;6
874;19460006622250;3
875;19460006622500;5
876;19460006622750;3
877;19460006623000;10
878;19460006623250;6
879;19460006623750;34
880;19460006624000;2
881;19460006624250;7
882;19460006624500;1
883;19460006624750;15
884;19460006625000;7
885;19460006668500;5
886;19460006675000;8
887;19460006678000;2
888;19460006678250;2
889;19460006753000;4
890;19460006753250;6
891;19460006753500;16
892;19460006753750;8
893;19460006754000;10
894;19460006757750;7
895;19460006758000;7
896;19460006838500;2
897;19460006838750;3
898;19462506598750;2
899;19462506600000;1
900;19462506600250;17
901;19462506600750;2
902;19462506601000;5
903;19462506611250;2
904;19462506611500;9
905;19462506611750;10
906;19462506612000;40
907;19462506612250;25
908;19462506612500;2
909;19462506620000;10
910;19462506620250;51
911;19462506620500;38
912;19462506620750;8
913;19462506622500;5
914;19462506622750;2
915;19462506623000;5
916;19462506623250;3
917;19462506623500;7
918;19462506623750;11
919;19462506624000;11
920;19462506624250;10
921;19462506624500;6
922;19462506625500;6
923;19462506662750;6
924;19462506666750;6
925;19462506668000;3
926;19462506668250;5
927;19462506674750;8
928;19462506676250;2
929;19462506722750;16
930;19462506743500;8
931;19462506743750;11
932;19462506751000;1
933;19462506753000;16
934;19462506753250;26
935;19462506753500;5
936;19462506753750;13
937;19462506754000;4
938;19465006598250;6
939;19465006598750;9
940;19465006599500;2
941;19465006611250;2
942;19465006611500;15
943;19465006611750;50
944;19465006612000;17
945;19465006612250;68
946;19465006612500;75
947;19465006618500;6
948;19465006619750;23
949;19465006620000;34
950;19465006620250;24
951;19465006620500;19
952;19465006621000;6
953;19465006622250;2
954;19465006622500;12
955;19465006623000;5
956;19465006624000;15
957;19465006624250;15
958;19465006624500;4
959;19465006625250;3
960;19465006625500;8
961;19465006653500;1
962;19465006662500;2
963;19465006662750;3
964;19465006663000;4
965;19465006663250;6
966;19465006666750;23
967;19465006667000;19
968;19465006668000;6
969;19465006668250;19
970;19465006669000;1
971;19465006669250;7
972;19465006722000;18
973;19465006722250;29
974;19465006722500;26
975;19465006722750;7
976;19465006733000;5
977;19465006733250;3
978;19465006743750;5
979;19465006751000;19
980;19465006751250;13
981;19465006753000;2
982;19465006753250;3
983;19465006753500;11
984;19465006817000;2
985;19467506599500;11
986;19467506599750;1
987;19467506611500;7
988;19467506611750;44
989;19467506612000;10
990;19467506612250;23
991;19467506612500;49
992;19467506618750;23
993;19467506619500;1
994;19467506619750;5
995;19467506620000;4
996;19467506620250;14
997;19467506620500;8
998;19467506620750;5
999;19467506622000;3
1000;19467506622750;21
1001;19467506623000;11
1002;19467506623250;10
1003;19467506623750;3
1004;19467506624500;2
1005;19467506625000;2
1006;19467506625250;25
1007;19467506625500;34
1008;19467506625750;4
1009;19467506626000;7
1010;19467506646250;18
1011;19467506653500;3
1012;19467506653750;5
1013;19467506655750;3
1014;19467506662750;12
1015;19467506666500;20
1016;19467506666750;17
1017;19467506667000;13
1018;19467506667250;11
1019;19467506667750;13
1020;19467506668000;16
1021;19467506668250;31
1022;19467506668500;5
1023;19467506668750;19
1024;19467506669000;31
1025;19467506669250;9
1026;19467506678000;2
1027;19467506680750;3
1028;19467506681000;1
1029;19467506681250;14
1030;19467506721500;1
1031;19467506722000;28
1032;19467506722250;18
1033;19467506722500;76
1034;19467506722750;65
1035;19467506723000;2
1036;19467506729250;4
1037;19467506729500;14
1038;19467506729750;15
1039;19467506733250;15
1040;19467506733500;7
1041;19467506733750;6
1042;19467506743500;2
1043;19467506743750;37
1044;19467506744000;15
1045;19467506750250;15
1046;19467506750500;14
1047;19467506750750;19
1048;19467506751000;48
1049;19467506751250;34
1050;19467506751500;1
1051;19467506753000;13
1052;19467506753250;16
1053;19467506753500;22
1054;19467506753750;67
1055;19467506754000;12
1056;19467506784500;4
1057;19470006611250;8
1058;19470006611500;6
1059;19470006611750;52
1060;19470006612000;35
1061;19470006612250;11
1062;19470006612500;5
1063;19470006618500;5
1064;19470006618750;19
1065;19470006619250;14
1066;19470006619500;5
1067;19470006619750;4
1068;19470006620000;2
1069;19470006620250;10
1070;19470006620500;1
1071;19470006620750;17
1072;19470006622000;15
1073;19470006622250;4
1074;19470006622500;22
1075;19470006622750;34
1076;19470006623500;3
1077;19470006623750;9
1078;19470006624000;2
1079;19470006624250;6
1080;19470006624500;10
1081;19470006625000;4
1082;19470006625500;3
1083;19470006625750;27
1084;19470006626000;53
1085;19470006626250;2
1086;19470006646500;2
1087;19470006647250;11
1088;19470006653500;1
1089;19470006654000;2
1090;19470006655750;9
1091;19470006662750;14
1092;19470006663000;8
1093;19470006663500;4
1094;19470006667750;42
1095;19470006668000;35
1096;19470006668250;17
1097;19470006668750;15
1098;19470006669000;29
1099;19470006669250;10
1100;19470006677750;2
1101;19470006678000;2
1102;19470006679000;4
1103;19470006679750;2
1104;19470006680750;24
1105;19470006681000;2
1106;19470006721250;2
1107;19470006721500;11
1108;19470006722000;2
1109;19470006722250;14
1110;19470006722500;16
1111;19470006722750;20
1112;19470006723000;4
1113;19470006729250;18
1114;19470006729500;12
1115;19470006729750;7
1116;19470006733000;12
1117;19470006733250;15
1118;19470006733500;37
1119;19470006733750;9
1120;19470006743250;6
1121;19470006743500;4
1122;19470006743750;22
1123;19470006744000;19
1124;19470006750250;2
1125;19470006750500;22
1126;19470006750750;8
1127;19470006751000;32
1128;19470006751250;22
1129;19470006752750;11
1130;19470006753000;6
1131;19470006753250;8
1132;19470006753500;15
1133;19470006783500;3
1134;19470006783750;3
1135;19470006784500;5
1136;19470006807750;3
1137;19470006808000;2
1138;19470006808250;8
1139;19472506600000;1
1140;19472506611250;4
1141;19472506611500;8
1142;19472506611750;38
1143;19472506612000;15
1144;19472506612250;11
1145;19472506612500;10
1146;19472506618500;6
1147;19472506619000;15
1148;19472506619250;6
1149;19472506619500;10
1150;19472506619750;14
1151;19472506620000;10
1152;19472506620250;5
1153;19472506620750;5
1154;19472506621000;4
1155;19472506622000;3
1156;19472506622250;2
1157;19472506622500;3
1158;19472506623500;9
1159;19472506623750;6
1160;19472506624000;5
1161;19472506624250;5
1162;19472506624500;10
1163;19472506624750;5
1164;19472506625000;11
1165;19472506625250;19
1166;19472506625500;13
1167;19472506625750;48
1168;19472506626000;59
1169;19472506626250;2
1170;19472506646500;6
1171;19472506647250;5
1172;19472506647500;24
1173;19472506656000;6
1174;19472506656250;1
1175;19472506657000;1
1176;19472506667750;4
1177;19472506668000;21
1178;19472506668250;2
1179;19472506668500;2
1180;19472506669000;5
1181;19472506669750;45
1182;19472506670000;5
1183;19472506679250;6
1184;19472506680750;6
1185;19472506681000;15
1186;19472506681250;7
1187;19472506681500;15
1188;19472506721000;5
1189;19472506721250;6
1190;19472506721500;9
1191;19472506721750;11
1192;19472506722000;41
1193;19472506722250;14
1194;19472506722500;53
1195;19472506722750;37
1196;19472506723000;12
1197;19472506728250;1
1198;19472506728500;2
1199;19472506729250;3
1200;19472506729750;5
1201;19472506733000;1
1202;19472506733250;9
1203;19472506733500;4
1204;19472506733750;2
1205;19472506749500;32
1206;19472506749750;14
1207;19472506750250;28
1208;19472506750500;51
1209;19472506750750;24
1210;19472506751000;11
1211;19472506751250;5
1212;19472506783500;3
1213;19472506783750;10
1214;19472506826000;7
1215;19472506826250;9
1216;19475006600250;2
1217;19475006602500;1
1218;19475006611750;19
1219;19475006612000;16
1220;19475006612250;10
1221;19475006619000;7
1222;19475006619250;7
1223;19475006619500;8
1224;19475006619750;2
1225;19475006620000;12
1226;19475006621000;21
1227;19475006621250;8
1228;19475006621500;4
1229;19475006621750;11
1230;19475006622000;8
1231;19475006622500;40
1232;19475006624500;16
1233;19475006624750;15
1234;19475006625000;3
1235;19475006625250;2
1236;19475006625500;53
1237;19475006625750;78
1238;19475006626000;35
1239;19475006629250;5
1240;19475006646500;8
1241;19475006646750;3
1242;19475006651250;1
1243;19475006651500;1
1244;19475006651750;1
1245;19475006654500;4
1246;19475006654750;2
1247;19475006656000;5
1248;19475006656250;8
1249;19475006656750;1
1250;19475006669000;6
1251;19475006669250;9
1252;19475006669500;9
1253;19475006669750;26
1254;19475006670000;22
1255;19475006670250;14
1256;19475006670500;14
1257;19475006678000;15
1258;19475006680500;2
1259;19475006681250;6
1260;19475006681500;1
1261;19475006691000;2
1262;19475006691250;2
1263;19475006691500;2
1264;19475006691750;6
1265;19475006717000;12
1266;19475006717500;3
1267;19475006721250;17
1268;19475006721500;6
1269;19475006721750;4
1270;19475006722000;14
1271;19475006722250;18
1272;19475006722500;11
1273;19475006722750;8
1274;19475006728000;27
1275;19475006728250;8
1276;19475006729000;4
1277;19475006729250;7
1278;19475006729750;3
1279;19475006732000;2
1280;19475006732500;8
1281;19475006732750;11
1282;19475006733000;18
1283;19475006733250;5
1284;19475006749500;22
1285;19475006749750;19
1286;19475006750000;14
1287;19475006750250;51
1288;19475006750500;56
1289;19475006750750;16
1290;19475006751250;46
1291;19475006783750;5
1292;19475006785500;2
1293;19475006785750;3
1294;19477506600750;1
1295;19477506601500;6
1296;19477506602250;1
1297;19477506602500;4
1298;19477506611250;60
1299;19477506611500;104
1300;19477506611750;33
1301;19477506612000;25
1302;19477506612250;2
1303;19477506614500;3
1304;19477506614750;21
1305;19477506616750;6
1306;19477506617750;11
1307;19477506618000;32
1308;19477506618250;35
1309;19477506618750;6
1310;19477506619000;1
1311;19477506619250;16
1312;19477506619500;10
1313;19477506619750;1
1314;19477506620000;33
1315;19477506621250;8
1316;19477506621500;5
1317;19477506621750;6
1318;19477506622250;28
1319;19477506622500;3
1320;19477506622750;11
1321;19477506624500;8
1322;19477506624750;7
1323;19477506625000;15
1324;19477506625250;15
1325;19477506625500;28
1326;19477506625750;24
1327;19477506626750;2
1328;19477506629250;183
1329;19477506629500;32
1330;19477506646500;1
1331;19477506646750;26
1332;19477506647000;21
1333;19477506647250;5
1334;19477506647500;14
1335;19477506647750;2
1336;19477506650750;20
1337;19477506651000;3
1338;19477506651250;5
1339;19477506651500;1
1340;19477506654750;7
1341;19477506656250;4
1342;19477506656500;2
1343;19477506667000;6
1344;19477506667250;24
1345;19477506667500;12
1346;19477506667750;6
1347;19477506669500;9
1348;19477506669750;15
1349;19477506670000;9
1350;19477506670250;37
1351;19477506670500;1
1352;19477506672250;13
1353;19477506672500;3
1354;19477506677750;7
1355;19477506691250;15
1356;19477506691500;20
1357;19477506691750;7
1358;19477506717000;12
1359;19477506717250;4
