ogc_fid;SSBID250M;est_tot;emp_tot
335;19445006616750;3;0
336;19445006646750;1;9
337;19445006757750;1;15
338;19445006763000;1;0
339;19447506596750;3;0
340;19447506597250;10;1
341;19447506597500;2;0
342;19447506597750;7;2
343;19447506598250;1;1
344;19447506598750;1;0
345;19447506611750;3;121
346;19447506612000;1;0
347;19447506612250;2;0
348;19447506612500;3;6
349;19447506612750;3;0
350;19447506613000;5;6
351;19447506613250;1;0
352;19447506613500;1;0
353;19447506613750;3;3
354;19447506614000;1;7
355;19447506614500;4;2
356;19447506614750;2;1
357;19447506619250;1;24
358;19447506646750;2;1
359;19447506759750;3;12
360;19447506760000;1;6
361;19447506760250;1;16
362;19447506760500;2;0
363;19450006597750;1;3
364;19450006598000;5;16
365;19450006598250;3;0
366;19450006599000;1;0
367;19450006600750;1;0
368;19450006601250;1;0
369;19450006611500;2;7
370;19450006611750;2;106
371;19450006612000;2;2
372;19450006612250;2;0
373;19450006612500;8;2
374;19450006612750;5;40
375;19450006613000;2;2
376;19450006613250;1;0
377;19450006614000;1;5
378;19450006614250;1;0
379;19450006614500;1;4
380;19450006646750;2;0
381;19450006760000;3;17
382;19450006760250;1;27
383;19450006761000;1;0
384;19450006761250;2;0
385;19450006766500;1;0
386;19450006838750;1;0
387;19452506597500;2;0
388;19452506597750;1;0
389;19452506599000;4;9
390;19452506611500;5;43
391;19452506611750;12;92
392;19452506612250;2;0
393;19452506612500;1;0
394;19452506612750;2;28
395;19452506613750;1;0
396;19452506614000;2;1
397;19452506615000;4;97
398;19452506619750;2;8
399;19452506620000;1;0
400;19452506621000;1;0
401;19452506646750;1;0
402;19452506647000;1;0
403;19452506753000;1;0
404;19452506760250;1;0
405;19452506760750;1;0
406;19452506761000;1;0
407;19452506763500;1;0
408;19452506838250;1;0
409;19452506838500;2;0
410;19452506839250;1;0
411;19452506839500;1;0
412;19455006597500;1;0
413;19455006599500;2;1
414;19455006612500;1;3
415;19455006613250;2;1
416;19455006616500;1;0
417;19455006620000;1;0
418;19455006620250;1;5
419;19455006620750;1;0
420;19455006753250;2;0
421;19455006753500;3;0
422;19455006756250;1;0
423;19455006756500;1;0
424;19455006757750;2;0
425;19455006806750;1;0
426;19455006815250;1;0
427;19455006815500;1;0
428;19455006838000;2;0
429;19455006838250;2;0
430;19455006839000;4;9
431;19457506597000;1;0
432;19457506610750;1;0
433;19457506611000;3;0
434;19457506611250;2;0
435;19457506613000;2;1
436;19457506613250;2;0
437;19457506619000;1;0
438;19457506620500;2;0
439;19457506622750;2;0
440;19457506625000;2;0
441;19457506752250;5;46
442;19457506753000;1;4
443;19457506753250;1;0
444;19457506753750;2;0
445;19457506754250;1;0
446;19457506756250;2;0
447;19457506757250;2;84
448;19457506757500;2;0
449;19457506806750;1;0
450;19457506816250;2;0
451;19457506838750;1;0
452;19457506839500;1;0
453;19457506839750;1;0
454;19460006600500;1;0
455;19460006611250;1;0
456;19460006611500;1;0
457;19460006612000;2;2
458;19460006612500;3;0
459;19460006613250;1;0
460;19460006620250;2;0
461;19460006620500;2;0
462;19460006622000;1;0
463;19460006622250;2;0
464;19460006623250;4;4
465;19460006623750;1;0
466;19460006624000;1;1
467;19460006624750;1;0
468;19460006753750;2;26
469;19460006754000;1;3
470;19460006757750;1;0
471;19460006758000;1;0
472;19460006838750;1;0
473;19462506598750;1;0
474;19462506600250;3;0
475;19462506600750;1;0
476;19462506611250;3;1
477;19462506611500;1;0
478;19462506612000;7;1
479;19462506612250;2;0
480;19462506612500;2;0
481;19462506620250;2;0
482;19462506622500;3;2
483;19462506623000;2;1
484;19462506623500;1;0
485;19462506662500;1;0
486;19462506662750;1;0
487;19462506666750;1;0
488;19462506668750;1;0
489;19462506743500;1;0
490;19462506743750;1;0
491;19462506753250;3;0
492;19465006598750;2;0
493;19465006599500;1;12
494;19465006599750;1;0
495;19465006611500;1;2
496;19465006611750;2;0
497;19465006612250;5;0
498;19465006612500;1;0
499;19465006619750;2;2
500;19465006620500;2;3
501;19465006621000;2;0
502;19465006622250;1;0
503;19465006622500;2;0
504;19465006625250;2;0
505;19465006625500;1;0
506;19465006662750;1;0
507;19465006667000;1;7
508;19465006722000;1;0
509;19465006722250;2;0
510;19465006753500;1;0
511;19465006755750;1;22
512;19467506599500;2;0
513;19467506611500;2;0
514;19467506611750;10;13
515;19467506612250;4;2
516;19467506612500;1;0
517;19467506618750;2;0
518;19467506620000;2;0
519;19467506620250;1;0
520;19467506622750;2;0
521;19467506623000;1;0
522;19467506624500;2;0
523;19467506625000;1;0
524;19467506625250;1;0
525;19467506625500;1;0
526;19467506626000;1;5
527;19467506666500;1;0
528;19467506666750;1;0
529;19467506667000;1;0
530;19467506668000;1;0
531;19467506668250;5;0
532;19467506668500;1;0
533;19467506668750;3;3
534;19467506681000;1;0
535;19467506681250;4;0
536;19467506722000;2;1
537;19467506722500;1;0
538;19467506722750;2;0
539;19467506733250;1;0
540;19467506733500;2;0
541;19467506733750;1;0
542;19467506744000;1;0
543;19467506750250;2;2
544;19467506750500;1;0
545;19467506750750;2;44
546;19467506751000;2;0
547;19467506753000;1;3
548;19467506753250;1;0
549;19467506753750;1;0
550;19470006611500;1;4
551;19470006611750;4;20
552;19470006612000;2;0
553;19470006612250;1;0
554;19470006619250;3;0
555;19470006620000;1;10
556;19470006620250;1;0
557;19470006622000;2;0
558;19470006622250;1;0
559;19470006622500;1;1
560;19470006622750;2;10
561;19470006624000;2;5
562;19470006624500;3;6
563;19470006626000;2;0
564;19470006626250;2;14
565;19470006667750;4;9
566;19470006668000;1;1
567;19470006668250;1;0
568;19470006669000;2;0
569;19470006669250;1;0
570;19470006678000;1;0
571;19470006681000;2;0
572;19470006722250;1;0
573;19470006722500;2;0
574;19470006722750;1;32
575;19470006723000;2;0
576;19470006729250;1;0
577;19470006733250;1;0
578;19470006733500;2;0
579;19470006743750;2;0
580;19470006744000;1;1
581;19470006750750;1;0
582;19470006751000;2;2
583;19470006751500;2;4
584;19470006752750;1;0
585;19470006808250;1;0
586;19472506611750;1;0
587;19472506612000;1;0
588;19472506618500;1;0
589;19472506619500;1;0
590;19472506619750;3;0
591;19472506620000;1;0
592;19472506620250;4;8
593;19472506620750;1;3
594;19472506622250;1;0
595;19472506624000;1;0
596;19472506624750;2;7
597;19472506625000;1;0
598;19472506625250;4;1
599;19472506625500;2;0
600;19472506625750;4;3
601;19472506626000;7;5
602;19472506646500;1;0
603;19472506668250;1;2
604;19472506669750;1;0
605;19472506679250;3;0
606;19472506681000;2;0
607;19472506681250;1;0
608;19472506721000;1;0
609;19472506721750;3;2
610;19472506722500;1;0
611;19472506729250;1;0
612;19472506749500;3;0
613;19472506750250;2;1
614;19472506750500;2;0
615;19472506751000;7;34
616;19472506751250;2;41
617;19472506826000;2;0
618;19472506826250;1;0
619;19475006611250;3;0
620;19475006611500;4;63
621;19475006611750;4;112
622;19475006612000;6;9
623;19475006618750;1;0
624;19475006619500;2;2
625;19475006621000;1;0
626;19475006621750;2;0
627;19475006622000;1;0
628;19475006622500;2;0
629;19475006624000;1;50
630;19475006624500;1;0
631;19475006625000;1;1
632;19475006625500;1;0
633;19475006626000;1;0
634;19475006629250;1;0
635;19475006646500;1;0
636;19475006646750;1;0
637;19475006647500;3;27
638;19475006651250;1;0
639;19475006651750;1;0
640;19475006654750;1;0
641;19475006669500;1;0
642;19475006669750;1;18
643;19475006670000;1;0
644;19475006670250;3;254
645;19475006670500;1;0
646;19475006681000;1;68
647;19475006681250;1;0
648;19475006691250;1;3
649;19475006717000;2;0
650;19475006721250;2;0
651;19475006721500;1;0
652;19475006722250;1;2
653;19475006722500;1;0
654;19475006728000;1;0
655;19475006732500;1;0
656;19475006733000;2;0
657;19475006749750;2;3
658;19475006750000;2;0
659;19475006750250;3;0
660;19475006751000;24;197
661;19475006751250;3;250
662;19475006751500;1;46
663;19475006785750;1;0
664;19477506611250;6;65
665;19477506611500;5;3
666;19477506611750;8;15
667;19477506612000;1;15
668;19477506612500;7;63
669;19477506612750;7;14
670;19477506614500;1;0
671;19477506616750;2;0
672;19477506618250;5;14
673;19477506618500;11;78
674;19477506619250;2;0
675;19477506619500;2;0
676;19477506620000;1;0
677;19477506621250;2;3
678;19477506621500;1;0
679;19477506621750;1;0
680;19477506622250;8;4
681;19477506622750;2;0
682;19477506624500;1;0
683;19477506624750;1;0
684;19477506625000;1;0
685;19477506625250;4;49
686;19477506625500;3;3
687;19477506625750;3;2
688;19477506627250;2;18
689;19477506629250;6;2
690;19477506629500;1;1
691;19477506647500;1;0
692;19477506650750;4;0
693;19477506667250;3;0
694;19477506669250;1;24
695;19477506669500;3;0
696;19477506670250;2;0
697;19477506672250;1;0
698;19477506691500;1;0
699;19477506691750;2;0
700;19477506717500;1;0
701;19477506727750;1;0
702;19477506728250;1;0
703;19477506730500;1;0
704;19477506732250;1;0
705;19477506732500;1;0
706;19477506732750;2;0
707;19477506733000;2;0
708;19477506749000;1;0
709;19477506749250;5;55
710;19477506749500;1;3
711;19477506749750;2;0
712;19480006611500;11;55
713;19480006611750;3;5
714;19480006612000;6;1
715;19480006612250;4;0
716;19480006612500;29;289
717;19480006612750;11;382
718;19480006613000;12;40
719;19480006613250;20;155
720;19480006615750;2;0
721;19480006616000;1;0
722;19480006616250;8;1
723;19480006616500;2;0
724;19480006617000;1;0
725;19480006617250;1;0
726;19480006617500;1;0
727;19480006617750;3;1
728;19480006618000;5;0
729;19480006618250;2;5
730;19480006618500;5;31
731;19480006618750;2;1
732;19480006619000;3;2
733;19480006619500;1;0
734;19480006619750;2;0
735;19480006620000;2;0
736;19480006620250;1;0
737;19480006621250;1;0
738;19480006622500;2;4
739;19480006624000;1;17
740;19480006624250;1;0
741;19480006625000;1;0
742;19480006625250;3;0
743;19480006626500;5;71
744;19480006626750;17;11
745;19480006627000;14;146
746;19480006628750;7;1
747;19480006629000;3;0
748;19480006630250;2;50
749;19480006633250;4;57
750;19480006659250;1;0
751;19480006666750;1;0
752;19480006667000;1;0
753;19480006667250;1;3
754;19480006667500;1;4
755;19480006669750;1;3
756;19480006672500;1;0
757;19480006672750;1;0
758;19480006680500;2;6
759;19480006691750;1;0
760;19480006727750;2;0
761;19480006728250;2;0
762;19480006728500;1;0
763;19480006728750;1;0
764;19480006733000;2;0
765;19480006747250;1;0
766;19480006749250;1;0
767;19480006749500;1;0
768;19480006749750;2;0
769;19480006820000;1;0
770;19480006839750;1;0
771;19482506603250;1;0
772;19482506611000;4;45
773;19482506611250;9;0
774;19482506611500;4;8
775;19482506612000;1;0
776;19482506612250;6;52
777;19482506612500;3;42
778;19482506612750;5;117
779;19482506613000;6;25
780;19482506613250;13;53
781;19482506614500;2;0
782;19482506615000;2;8
783;19482506615250;1;0
784;19482506615500;1;0
785;19482506615750;7;35
786;19482506616000;1;0
787;19482506616250;6;0
788;19482506616500;1;2
789;19482506617000;3;0
790;19482506617250;1;0
791;19482506618000;2;0
792;19482506618750;3;45
793;19482506619000;4;35
794;19482506619250;1;1
795;19482506619500;1;0
796;19482506619750;2;20
797;19482506620000;24;40
798;19482506620250;3;4
799;19482506620750;2;12
800;19482506621750;1;0
801;19482506622000;3;2
802;19482506623500;2;0
803;19482506623750;5;1
804;19482506624000;5;1
805;19482506624250;9;13
806;19482506624500;1;0
807;19482506625000;2;19
808;19482506626250;9;68
809;19482506626500;6;14
810;19482506626750;21;18
811;19482506627000;19;19
812;19482506627250;12;0
813;19482506627500;6;10
814;19482506628500;2;2
815;19482506628750;2;0
816;19482506629000;12;52
817;19482506630000;1;13
818;19482506630250;1;25
819;19482506647250;1;4
820;19482506647500;2;0
821;19482506658250;1;0
822;19482506659500;1;0
823;19482506667500;1;0
824;19482506669500;1;0
825;19482506670250;1;0
826;19482506670500;1;0
827;19482506673500;1;0
828;19482506728750;1;0
829;19482506730750;2;1
830;19482506731000;1;0
831;19482506732000;1;0
832;19482506748250;4;4
833;19482506784250;1;0
834;19482506784500;1;0
835;19482506814000;1;0
836;19482506838500;1;0
837;19485006604500;2;0
838;19485006608500;1;0
839;19485006610500;1;0
840;19485006610750;6;0
841;19485006611000;2;0
842;19485006611250;5;0
843;19485006611500;13;383
844;19485006611750;12;20
845;19485006612000;2;0
846;19485006612250;2;0
847;19485006612500;8;0
848;19485006613000;8;3
849;19485006613500;1;0
850;19485006613750;1;50
851;19485006614500;1;0
852;19485006614750;6;9
853;19485006615000;1;0
854;19485006615750;1;37
855;19485006616750;2;1
856;19485006618500;4;81
857;19485006618750;2;1
858;19485006619000;4;0
859;19485006619250;2;0
860;19485006619500;2;5
861;19485006619750;4;70
862;19485006620000;6;16
863;19485006620250;4;11
864;19485006620500;2;48
865;19485006620750;9;64
866;19485006621000;3;54
867;19485006621750;2;0
868;19485006622250;2;2
869;19485006623500;11;210
870;19485006623750;9;2
871;19485006624000;3;1
872;19485006624250;5;20
873;19485006624500;7;79
874;19485006624750;2;0
875;19485006626000;12;1795
876;19485006626250;17;8
877;19485006626500;48;199
878;19485006626750;52;107
879;19485006627000;5;6
880;19485006627250;9;21
881;19485006627500;7;47
882;19485006627750;5;4
883;19485006628000;2;0
884;19485006628250;2;1
885;19485006628500;9;45
886;19485006628750;3;0
887;19485006629000;17;260
888;19485006629250;2;26
889;19485006629500;2;0
890;19485006630000;2;16
891;19485006633750;1;0
892;19485006647500;2;31
893;19485006647750;26;545
894;19485006648000;1;24
895;19485006652250;1;0
896;19485006652500;1;0
897;19485006658250;2;0
898;19485006666000;1;0
899;19485006669500;2;0
900;19485006669750;3;0
901;19485006670250;1;0
902;19485006692500;1;0
903;19485006716750;1;0
904;19485006732750;1;4
905;19485006733000;1;1
906;19485006740500;3;0
907;19485006740750;4;0
908;19485006746250;1;2
909;19485006747000;2;0
910;19485006747750;2;0
911;19485006748250;2;1
912;19485006748500;1;0
913;19485006749000;1;0
914;19487506609250;2;0
915;19487506610500;2;0
916;19487506610750;6;1
917;19487506611000;3;2
918;19487506611250;4;1
919;19487506611500;31;747
920;19487506611750;76;220
921;19487506612000;8;6
922;19487506612250;4;0
923;19487506612500;11;28
924;19487506613750;2;9
925;19487506614500;3;1
926;19487506616250;1;0
927;19487506616500;1;0
928;19487506617750;2;0
929;19487506618000;15;81
930;19487506618250;3;10
931;19487506618750;7;6
932;19487506619000;4;19
933;19487506619500;1;0
934;19487506619750;7;149
935;19487506621000;1;0
936;19487506622250;1;0
937;19487506623250;1;1
938;19487506623500;11;2
939;19487506623750;1;0
940;19487506624000;2;20
941;19487506624250;1;30
942;19487506625750;3;3
943;19487506626000;11;59
944;19487506626250;201;738
945;19487506626500;215;1408
946;19487506626750;81;217
947;19487506627000;17;19
948;19487506627250;16;79
949;19487506627500;12;23
950;19487506627750;18;23
951;19487506628000;23;77
952;19487506628250;7;0
953;19487506628500;4;4
954;19487506628750;8;28
955;19487506629000;34;314
956;19487506629250;21;178
957;19487506634250;1;0
958;19487506647500;2;0
959;19487506647750;1;6
960;19487506648000;2;20
961;19487506648250;1;3
962;19487506658500;1;0
963;19487506659000;1;0
964;19487506665750;2;11
965;19487506666000;1;0
966;19487506666250;4;0
967;19487506669000;1;0
968;19487506670000;3;0
969;19487506676750;1;0
970;19487506677000;1;0
971;19487506692250;1;0
972;19487506711750;1;0
973;19487506716250;2;0
974;19487506716500;2;0
975;19487506731500;3;3
976;19487506731750;6;0
977;19487506732000;1;0
978;19487506732500;2;25
979;19487506732750;1;0
980;19487506733500;1;0
981;19487506734000;1;0
982;19487506738500;1;0
983;19487506738750;1;1
984;19487506740500;1;0
985;19487506740750;3;0
986;19487506741000;1;2
987;19487506746000;1;0
988;19487506746500;1;0
989;19487506747000;3;46
990;19487506747250;3;65
991;19487506748000;7;77
992;19487506748250;2;0
993;19487506813250;1;0
994;19490006605250;1;4
995;19490006606250;3;0
996;19490006607000;1;0
997;19490006607500;1;0
998;19490006609250;1;0
999;19490006609500;2;1
1000;19490006610250;1;0
1001;19490006610500;2;0
1002;19490006610750;1;2
1003;19490006611000;3;60
1004;19490006611250;5;6
1005;19490006611500;10;8
1006;19490006611750;35;247
1007;19490006612000;8;4
1008;19490006612500;6;0
1009;19490006612750;1;0
1010;19490006613500;2;207
1011;19490006614750;1;3
1012;19490006616000;1;0
1013;19490006618000;9;394
1014;19490006618250;6;28
1015;19490006619000;2;0
1016;19490006619250;3;0
1017;19490006619750;1;24
1018;19490006621500;3;0
1019;19490006622250;5;0
1020;19490006622500;1;0
1021;19490006623000;1;0
1022;19490006623250;4;44
1023;19490006625500;6;442
1024;19490006625750;50;207
1025;19490006626000;156;920
1026;19490006626250;136;1181
1027;19490006626500;64;358
1028;19490006626750;31;63
1029;19490006627000;13;15
1030;19490006627250;9;0
1031;19490006627500;13;121
1032;19490006627750;12;46
1033;19490006628000;9;45
1034;19490006628250;8;1
1035;19490006628500;4;0
1036;19490006628750;3;1
1037;19490006629000;4;23
1038;19490006629500;4;4
1039;19490006629750;4;3
1040;19490006630000;7;0
1041;19490006630250;1;0
1042;19490006632000;1;0
1043;19490006632250;1;0
1044;19490006634500;1;2
1045;19490006634750;8;51
1046;19490006647500;3;10
1047;19490006648750;1;0
1048;19490006666500;1;0
1049;19490006668750;7;0
1050;19490006669000;3;9
1051;19490006669250;4;3
1052;19490006669750;2;3
1053;19490006670000;3;0
1054;19490006670250;3;0
1055;19490006706250;1;0
1056;19490006713250;2;0
1057;19490006713500;2;0
1058;19490006716250;1;0
1059;19490006716500;2;7
1060;19490006730750;1;0
1061;19490006731250;1;0
1062;19490006733250;1;0
1063;19490006733500;1;0
1064;19490006734250;2;0
1065;19490006734750;1;0
1066;19490006735750;1;0
1067;19490006738750;2;0
1068;19490006739500;1;0
1069;19490006740000;3;52
1070;19490006741000;1;0
1071;19490006741250;2;0
1072;19490006741500;3;1
1073;19490006741750;2;1
1074;19490006742000;4;0
1075;19490006742500;1;0
1076;19490006743750;1;0
1077;19490006744000;1;1
1078;19490006745000;2;1
1079;19490006745250;1;5
1080;19490006745750;1;0
1081;19490006746000;5;0
1082;19490006746250;1;0
1083;19492506607000;1;0
1084;19492506608000;1;0
1085;19492506608250;2;1
1086;19492506608500;2;21
1087;19492506608750;1;0
1088;19492506609250;1;0
1089;19492506610250;2;0
1090;19492506610500;1;0
1091;19492506610750;8;0
1092;19492506611000;4;1
1093;19492506611250;5;0
1094;19492506611500;9;2
1095;19492506611750;23;42
1096;19492506612250;5;4
1097;19492506612500;1;6
1098;19492506612750;3;0
1099;19492506613000;1;2
1100;19492506617500;1;72
1101;19492506619750;1;2
1102;19492506621250;5;0
1103;19492506621500;2;9
1104;19492506622000;3;0
1105;19492506622500;1;0
1106;19492506622750;2;3
1107;19492506623000;1;0
1108;19492506624250;4;0
1109;19492506624750;2;0
1110;19492506625000;7;0
1111;19492506625250;96;382
1112;19492506625500;23;116
1113;19492506625750;33;2434
1114;19492506626000;24;525
1115;19492506626250;31;102
1116;19492506626500;17;158
1117;19492506626750;17;237
1118;19492506627000;12;10
1119;19492506627250;5;0
1120;19492506627500;3;10
1121;19492506627750;9;48
1122;19492506628000;6;52
1123;19492506628250;10;22
1124;19492506628500;4;0
1125;19492506628750;7;1
1126;19492506629000;9;54
1127;19492506629250;3;9
1128;19492506629500;6;2
1129;19492506629750;3;0
1130;19492506630250;1;0
1131;19492506632000;1;0
1132;19492506633500;1;0
1133;19492506647000;1;0
1134;19492506647750;2;0
1135;19492506659000;1;0
1136;19492506661250;1;0
1137;19492506665500;1;0
1138;19492506665750;1;0
1139;19492506666250;2;8
1140;19492506666500;2;0
1141;19492506668500;1;0
1142;19492506668750;2;0
1143;19492506669000;1;0
1144;19492506669250;2;19
1145;19492506670000;1;0
1146;19492506670250;1;0
1147;19492506697750;1;0
1148;19492506715750;2;1
1149;19492506716750;1;0
