ogc_fid;SSBID250M;est_tot;emp_tot
116;19415006782000;12;54
117;19415006782250;1;3
118;19415006782500;1;0
119;19415006782750;2;0
120;19417506597750;1;0
121;19417506598000;2;0
122;19417506600000;1;0
123;19417506600250;1;0
124;19417506605250;1;0
125;19417506605500;1;1
126;19417506605750;1;0
127;19417506606250;5;0
128;19417506606500;2;0
129;19417506606750;2;0
130;19417506607000;1;0
131;19417506607500;2;0
132;19417506607750;2;0
133;19417506608000;1;0
134;19417506609250;6;26
135;19417506609500;1;0
136;19417506609750;6;10
137;19417506610000;8;59
138;19417506610250;12;83
139;19417506610500;8;1
140;19417506610750;2;0
141;19417506781000;1;0
142;19417506781750;1;0
143;19417506782000;2;0
144;19417506782500;1;1
145;19420006598000;5;0
146;19420006598500;1;0
147;19420006599750;1;0
148;19420006606000;3;0
149;19420006606250;1;0
150;19420006607250;3;0
151;19420006608250;3;0
152;19420006608500;5;8
153;19420006609000;1;0
154;19420006609250;7;0
155;19420006609500;12;71
156;19420006609750;10;121
157;19420006610000;43;174
158;19420006610250;34;109
159;19420006610500;28;128
160;19420006610750;8;0
161;19420006611250;16;11
162;19420006612000;1;0
163;19420006623500;7;5
164;19420006779250;2;0
165;19420006782250;1;0
166;19422506598000;3;7
167;19422506598250;1;0
168;19422506608000;6;22
169;19422506608250;2;0
170;19422506608500;2;0
171;19422506608750;5;1
172;19422506609000;11;24
173;19422506609250;5;2
174;19422506609500;3;21
175;19422506609750;9;359
176;19422506610000;5;0
177;19422506610250;2;0
178;19422506610500;2;2
179;19422506610750;4;0
180;19422506611000;3;1
181;19422506611250;3;6
182;19422506611500;3;2
183;19422506611750;2;2
184;19422506612000;6;5
185;19422506612250;11;0
186;19422506623750;1;1
187;19422506779500;1;0
188;19422506781000;1;1
189;19422506781250;2;0
190;19422506781500;2;0
191;19422506781750;5;11
192;19425006598000;1;0
193;19425006599000;1;0
194;19425006607750;2;0
195;19425006608250;1;0
196;19425006608500;6;3
197;19425006608750;6;2
198;19425006609000;2;0
199;19425006609250;9;51
200;19425006609500;4;0
201;19425006609750;7;175
202;19425006610000;5;0
203;19425006610250;3;31
204;19425006610500;2;0
205;19425006610750;1;0
206;19425006611000;6;42
207;19425006611250;6;33
208;19425006611500;9;6
209;19425006611750;1;0
210;19425006612000;2;3
211;19425006760250;1;0
212;19425006781500;1;0
213;19427506597750;1;0
214;19427506598000;3;19
215;19427506598250;12;55
216;19427506607750;1;0
217;19427506608000;2;0
218;19427506608500;2;1
219;19427506608750;2;0
220;19427506609250;4;1
221;19427506609500;10;6
222;19427506609750;8;1
223;19427506610000;5;3
224;19427506610250;5;0
225;19427506610500;14;2
226;19427506610750;2;0
227;19427506611000;5;2
228;19427506611250;3;0
229;19427506611500;4;28
230;19427506611750;5;0
231;19427506761500;1;0
232;19427506807500;1;0
233;19427506811000;1;0
234;19430006597000;1;0
235;19430006597250;1;0
236;19430006597500;9;4
237;19430006598000;8;6
238;19430006598250;14;34
239;19430006607750;1;0
240;19430006609500;7;22
241;19430006609750;8;2
242;19430006610000;5;4
243;19430006610250;5;2
244;19430006610500;5;13
245;19430006610750;1;0
246;19430006611000;2;43
247;19430006611250;4;1
248;19430006611750;4;8
249;19430006614000;2;0
250;19430006614250;4;0
251;19430006614500;1;0
252;19430006761750;1;0
253;19430006807500;1;0
254;19430006811750;2;0
255;19430006812000;1;1
256;19432506597000;2;0
257;19432506597250;4;3
258;19432506597500;7;61
259;19432506597750;3;0
260;19432506598000;1;12
261;19432506598250;3;4
262;19432506609750;1;10
263;19432506610000;1;0
264;19432506610250;1;0
265;19432506610500;12;5
266;19432506610750;1;2
267;19432506611000;1;1
268;19432506611250;3;7
269;19432506611500;1;0
270;19432506611750;2;0
271;19432506612000;2;0
272;19432506614250;5;2
273;19432506614500;1;2
274;19432506757750;3;1
275;19432506758000;1;0
276;19432506759750;1;0
277;19432506764250;1;0
278;19432506766000;2;1
279;19432506768250;1;0
280;19432506768500;5;24
281;19432506811500;1;0
282;19435006596750;7;1
283;19435006597000;2;0
284;19435006597250;6;0
285;19435006597500;4;0
286;19435006597750;2;16
287;19435006598000;1;1
288;19435006611500;1;0
289;19435006613250;1;0
290;19435006613500;2;0
291;19435006613750;2;10
292;19435006614000;1;0
293;19435006757500;1;0
294;19435006760250;1;1
295;19435006761750;1;0
296;19435006763750;1;0
297;19435006764250;3;0
298;19435006765500;1;0
299;19435006765750;1;0
300;19435006768250;4;3
301;19435006768500;2;0
302;19437506597000;4;0
303;19437506597250;17;32
304;19437506597500;10;15
305;19437506597750;2;35
306;19437506609250;1;0
307;19437506611500;1;0
308;19437506612750;2;1
309;19437506613000;3;0
310;19437506613250;2;0
311;19437506613500;3;0
312;19437506613750;9;24
313;19437506614000;7;1
314;19437506614250;2;0
315;19437506616750;3;1
316;19437506617000;2;0
317;19437506617250;2;1
318;19437506617750;1;3
319;19437506618000;1;0
320;19437506619000;1;0
321;19437506757500;2;2
322;19437506763750;1;0
323;19437506764500;1;0
324;19437506766000;1;0
325;19437506767750;1;0
326;19437506768500;1;0
327;19440006597000;9;4
328;19440006597250;42;77
329;19440006597500;18;157
330;19440006597750;6;0
331;19440006598000;4;0
332;19440006612750;2;4
333;19440006613000;2;0
334;19440006613250;1;0
335;19440006613500;8;3
336;19440006613750;4;15
337;19440006614000;11;4
338;19440006614250;7;0
339;19440006616750;5;0
340;19440006617250;1;20
341;19440006763750;2;9
342;19440006764750;2;12
343;19442506597250;6;0
344;19442506597500;2;44
345;19442506597750;3;24
346;19442506611250;1;0
347;19442506611500;4;6
348;19442506613250;4;18
349;19442506613500;6;0
350;19442506613750;8;5
351;19442506614000;4;0
352;19442506614250;1;0
353;19442506616500;1;1
354;19442506616750;3;7
355;19442506757500;2;6
356;19442506757750;3;1
357;19442506759750;2;0
358;19442506760250;1;0
359;19442506762750;1;1
360;19442506764000;1;0
361;19445006596750;27;1111
362;19445006597000;6;1
363;19445006597250;8;0
364;19445006597500;4;1
365;19445006597750;5;1
366;19445006598000;1;0
367;19445006612750;1;0
368;19445006613000;4;7
369;19445006613250;16;61
370;19445006613500;10;59
371;19445006613750;10;8
372;19445006614000;8;4
373;19445006614750;1;1
374;19445006616500;1;0
375;19445006646750;2;4
376;19445006757750;1;16
377;19445006759750;1;0
378;19445006760000;1;0
379;19445006763000;1;0
380;19445006764000;1;1
381;19447506596750;2;0
382;19447506597000;2;0
383;19447506597250;5;0
384;19447506597500;4;9
385;19447506597750;8;1
386;19447506598250;2;0
387;19447506598750;2;0
388;19447506611750;3;276
389;19447506612250;3;0
390;19447506612500;6;9
391;19447506612750;2;0
392;19447506613000;6;16
393;19447506613250;2;0
394;19447506613500;5;1
395;19447506613750;4;6
396;19447506614000;1;11
397;19447506619250;5;18
398;19447506646750;1;0
399;19447506647000;1;3
400;19447506759750;4;17
401;19447506760250;1;0
402;19447506760500;1;0
403;19447506762500;1;0
404;19450006597750;1;2
405;19450006598000;3;16
406;19450006598250;2;0
407;19450006599000;1;0
408;19450006600750;1;0
409;19450006601250;1;0
410;19450006611500;7;12
411;19450006611750;7;152
412;19450006612000;7;17
413;19450006612250;7;11
414;19450006612500;7;0
415;19450006612750;5;20
416;19450006613000;6;0
417;19450006613250;1;0
418;19450006613500;2;0
419;19450006614000;2;6
420;19450006614250;1;0
421;19450006614500;1;3
422;19450006646750;2;5
423;19450006760000;4;37
424;19450006760250;2;28
425;19450006760500;1;0
426;19450006761000;2;0
427;19450006761250;1;0
428;19450006763500;1;0
429;19450006838500;1;14
430;19450006838750;3;9
431;19450006839250;1;0
432;19452506597000;1;0
433;19452506597500;2;0
434;19452506597750;1;0
435;19452506599000;2;0
436;19452506611500;4;26
437;19452506611750;15;321
438;19452506612250;1;0
439;19452506612500;2;4
440;19452506612750;2;29
441;19452506613000;2;0
442;19452506613750;1;0
443;19452506614000;3;3
444;19452506615000;3;17
445;19452506620000;1;0
446;19452506647000;2;1
447;19452506760000;1;0
448;19452506761000;1;0
449;19452506763000;1;0
450;19452506763250;1;0
451;19452506763500;1;0
452;19452506838500;5;0
453;19452506839000;1;4
454;19452506839250;2;0
455;19452506839500;5;0
456;19455006597250;1;0
457;19455006599500;2;1
458;19455006612500;1;10
459;19455006616500;1;0
460;19455006620000;1;0
461;19455006620250;2;4
462;19455006620750;1;0
463;19455006753000;1;0
464;19455006753250;1;0
465;19455006753500;1;1
466;19455006756250;1;0
467;19455006756500;2;0
468;19455006756750;3;0
469;19455006757000;1;0
470;19455006757750;1;0
471;19455006760000;1;0
472;19455006806750;1;0
473;19455006815500;4;1
474;19455006838000;1;0
475;19455006838750;1;0
476;19455006839000;3;0
477;19455006839500;1;1
478;19457506597000;2;2
479;19457506610750;4;0
480;19457506611000;9;3
481;19457506611250;1;0
482;19457506613000;2;0
483;19457506613250;1;0
484;19457506619000;1;0
485;19457506619750;2;15
486;19457506620500;2;0
487;19457506622750;1;0
488;19457506623750;1;0
489;19457506625000;2;0
490;19457506752250;6;50
491;19457506752500;1;0
492;19457506753000;2;3
493;19457506753250;1;0
494;19457506753500;1;0
495;19457506753750;5;0
496;19457506754000;1;0
497;19457506754250;1;0
498;19457506755750;1;15
499;19457506756250;2;0
500;19457506756500;1;0
501;19457506756750;1;0
502;19457506757500;4;7
503;19457506758000;1;0
504;19457506759250;1;2
505;19457506806750;1;0
506;19457506814000;1;0
507;19457506815250;1;2
508;19457506816000;1;0
509;19457506838250;1;0
510;19457506838500;1;0
511;19457506838750;3;0
512;19457506839250;1;0
513;19457506839750;1;1
514;19460006600500;1;0
515;19460006611250;3;1
516;19460006611500;2;0
517;19460006612000;2;0
518;19460006612500;5;1
519;19460006613250;1;0
520;19460006620500;2;7
521;19460006622000;1;0
522;19460006622250;1;0
523;19460006623250;2;0
524;19460006623750;4;0
525;19460006624250;1;0
526;19460006624750;1;1
527;19460006743750;1;0
528;19460006753750;1;24
529;19460006754000;1;8
530;19460006757750;3;0
531;19460006838500;1;44
532;19462506600250;2;0
533;19462506600750;2;0
534;19462506611250;1;0
535;19462506611500;1;0
536;19462506612000;6;0
537;19462506612250;1;0
538;19462506612500;2;0
539;19462506620000;3;1
540;19462506620250;4;0
541;19462506622500;2;1
542;19462506622750;1;0
543;19462506623000;1;10
544;19462506623500;1;0
545;19462506623750;2;0
546;19462506625500;3;0
547;19462506662750;1;1
548;19462506666750;1;0
549;19462506668000;1;0
550;19462506668250;1;0
551;19462506668750;1;0
552;19462506674750;1;0
553;19462506722750;1;7
554;19462506743500;1;0
555;19462506753250;1;0
556;19465006598250;1;0
557;19465006598750;1;0
558;19465006599500;1;4
559;19465006599750;3;1
560;19465006611500;2;3
561;19465006611750;2;0
562;19465006612000;1;1
563;19465006612250;4;0
564;19465006612500;3;0
565;19465006618500;1;0
566;19465006619750;3;0
567;19465006620000;3;0
568;19465006620250;1;0
569;19465006620500;1;1
570;19465006621000;2;1
571;19465006622250;1;0
572;19465006622500;2;0
573;19465006623000;1;0
574;19465006624250;1;0
575;19465006625250;4;0
576;19465006625500;1;0
577;19465006662500;1;0
578;19465006662750;2;0
579;19465006666750;2;0
580;19465006667750;1;0
581;19465006668250;2;1
582;19465006722000;3;0
583;19465006722250;1;0
584;19465006722500;1;0
585;19465006743750;1;0
586;19465006751250;1;0
587;19465006753500;1;17
588;19465006755500;1;7
589;19465006755750;1;23
590;19467506599500;1;0
591;19467506611500;2;0
592;19467506611750;9;3
593;19467506612250;6;4
594;19467506612500;6;0
595;19467506618750;1;0
596;19467506620000;1;2
597;19467506620250;1;0
598;19467506620500;2;1
599;19467506620750;1;0
600;19467506622750;2;0
601;19467506624500;2;0
602;19467506625000;2;0
603;19467506625500;2;1
604;19467506626500;2;4
605;19467506626750;2;13
606;19467506646250;1;0
607;19467506653750;1;0
608;19467506662750;1;0
609;19467506666750;1;0
610;19467506667000;1;0
611;19467506668000;3;0
612;19467506668250;2;3
613;19467506668750;1;0
614;19467506669250;1;0
615;19467506681000;2;1
616;19467506681250;4;0
617;19467506722000;1;0
618;19467506722500;1;0
619;19467506722750;5;0
620;19467506733250;3;7
621;19467506743500;1;4
622;19467506743750;2;0
623;19467506750250;5;0
624;19467506750500;1;0
625;19467506750750;4;53
626;19467506751000;3;1
627;19467506753000;2;2
628;19467506753750;2;0
629;19470006611500;2;0
630;19470006611750;7;6
631;19470006618750;2;0
632;19470006620000;2;8
633;19470006622000;4;0
634;19470006622250;1;0
635;19470006622750;3;7
636;19470006623500;1;0
637;19470006624000;2;28
638;19470006624250;1;0
639;19470006624500;2;0
640;19470006625750;2;0
641;19470006626000;2;0
642;19470006626250;3;12
643;19470006646250;1;0
644;19470006662750;1;0
645;19470006667750;6;1
646;19470006668250;2;0
647;19470006668500;1;0
648;19470006669000;1;0
649;19470006669250;1;0
650;19470006678000;1;0
651;19470006681000;3;0
652;19470006722250;3;0
653;19470006722500;1;0
654;19470006723000;1;0
655;19470006729250;12;22
656;19470006729500;3;0
657;19470006733250;2;0
658;19470006733500;4;0
659;19470006733750;1;0
660;19470006743750;3;0
661;19470006744000;1;1
662;19470006750750;1;0
663;19470006751000;1;0
664;19470006751500;2;1
665;19470006752750;2;0
666;19470006753250;1;0
667;19470006808250;1;0
668;19472506611750;2;27
669;19472506612000;2;2
670;19472506612250;2;0
671;19472506618500;2;0
672;19472506619500;1;0
673;19472506619750;3;5
674;19472506620000;1;0
675;19472506620250;4;7
676;19472506620750;1;7
677;19472506622250;1;0
678;19472506624750;3;9
679;19472506625000;1;0
680;19472506625250;3;1
681;19472506625750;5;4
682;19472506626000;4;3
683;19472506646500;2;0
684;19472506647500;1;0
685;19472506668250;1;2
686;19472506668750;2;0
687;19472506669750;2;3
688;19472506679250;3;0
689;19472506681000;2;0
690;19472506681250;1;0
691;19472506721000;1;0
692;19472506721750;3;0
693;19472506722000;1;0
694;19472506722250;1;0
695;19472506722500;1;0
696;19472506722750;2;1
697;19472506723000;1;0
698;19472506750750;1;1
699;19472506751000;7;32
700;19472506751250;2;37
701;19472506826000;1;0
702;19475006611250;7;2
703;19475006611500;6;62
704;19475006611750;4;120
705;19475006612000;7;9
706;19475006618750;1;1
707;19475006619000;1;0
708;19475006619500;1;0
709;19475006620250;3;31
710;19475006621000;1;0
711;19475006621500;1;0
712;19475006621750;2;0
713;19475006622500;2;2
714;19475006624000;1;54
715;19475006624250;1;0
716;19475006624500;1;0
717;19475006625000;1;0
718;19475006625500;3;0
719;19475006625750;4;0
720;19475006626000;1;5
721;19475006646500;2;0
722;19475006646750;1;0
723;19475006647500;5;32
724;19475006651000;1;0
725;19475006665000;1;0
726;19475006667750;1;1
727;19475006669500;5;28
728;19475006669750;1;18
729;19475006670250;5;381
730;19475006670500;1;0
731;19475006681000;2;75
732;19475006691250;2;2
733;19475006717000;1;0
734;19475006721250;4;1
735;19475006722250;2;2
736;19475006722750;1;0
737;19475006728000;1;0
738;19475006729250;1;0
739;19475006733000;3;0
740;19475006749750;2;0
741;19475006750000;2;0
742;19475006750250;3;0
743;19475006751000;7;50
744;19475006751250;4;284
745;19475006751500;1;29
746;19475006785750;1;1
747;19477506602500;1;0
748;19477506611250;4;42
749;19477506611500;5;44
750;19477506611750;13;38
751;19477506612250;1;0
752;19477506612500;6;56
753;19477506612750;4;18
754;19477506614750;1;4
755;19477506616750;1;0
756;19477506618250;6;13
757;19477506618500;13;104
758;19477506619250;1;0
759;19477506620000;1;0
760;19477506621250;3;0
761;19477506621500;1;0
762;19477506621750;1;0
763;19477506622250;5;22
764;19477506622750;3;2
765;19477506624500;3;0
766;19477506624750;1;0
767;19477506625250;7;28
768;19477506625500;7;21
769;19477506625750;2;0
770;19477506627250;1;6
771;19477506629250;8;0
772;19477506629500;4;4
773;19477506646750;1;0
774;19477506647000;3;0
775;19477506647250;1;0
776;19477506647500;1;0
777;19477506650750;2;0
778;19477506651000;2;0
779;19477506659250;1;0
780;19477506667250;4;0
781;19477506669250;1;31
782;19477506669500;1;0
783;19477506669750;3;0
784;19477506670250;2;0
785;19477506672250;3;0
786;19477506691500;3;8
787;19477506691750;5;0
788;19477506717000;1;2
789;19477506717500;2;1
790;19477506721500;1;0
791;19477506728250;1;0
792;19477506732250;2;0
793;19477506732500;1;0
794;19477506732750;4;0
795;19477506733000;1;1
796;19477506749000;1;0
797;19477506749250;8;47
798;19477506749500;3;1
799;19477506749750;6;3
800;19477506750000;5;12
801;19477506839750;1;0
802;19477506840000;1;0
803;19480006611500;8;0
804;19480006611750;4;7
805;19480006612000;3;2
806;19480006612250;2;0
807;19480006612500;18;193
808;19480006612750;20;474
809;19480006613000;13;68
810;19480006613250;23;133
811;19480006613500;1;0
812;19480006615000;1;0
813;19480006616250;2;0
814;19480006616500;3;0
815;19480006617250;1;0
816;19480006617500;6;8
817;19480006617750;2;0
818;19480006618000;6;4
819;19480006618250;3;1
820;19480006618500;6;58
821;19480006618750;2;1
822;19480006619000;4;8
823;19480006619500;1;1
824;19480006620000;1;0
825;19480006620250;2;1
826;19480006622250;1;0
827;19480006622500;1;1
828;19480006624000;2;17
829;19480006624250;1;0
830;19480006625250;3;0
831;19480006626500;5;108
832;19480006626750;18;1
833;19480006627000;15;139
834;19480006627250;6;5
835;19480006628750;6;1
836;19480006629000;8;3
837;19480006629250;3;0
838;19480006633250;6;47
839;19480006646750;1;0
840;19480006647500;1;0
841;19480006659250;1;0
842;19480006666750;1;0
843;19480006667000;1;0
844;19480006667250;1;0
845;19480006667500;1;0
846;19480006669750;1;1
847;19480006670250;1;0
848;19480006670750;1;0
849;19480006672500;1;0
850;19480006680500;3;4
851;19480006691000;1;0
852;19480006691750;1;0
853;19480006721250;1;0
854;19480006727500;1;0
855;19480006727750;2;0
856;19480006728250;5;0
857;19480006728500;1;0
858;19480006728750;1;0
859;19480006731750;2;0
860;19480006732750;1;0
861;19480006733000;1;2
862;19480006747250;1;0
863;19480006749250;3;3
864;19480006749500;6;0
865;19480006749750;1;4
866;19480006750000;2;0
867;19480006784250;1;0
868;19480006820000;1;0
869;19480006839500;1;0
870;19482506603250;1;0
871;19482506611000;4;28
872;19482506611250;4;0
873;19482506611500;7;7
874;19482506612000;3;0
875;19482506612250;5;55
876;19482506612500;4;32
877;19482506612750;6;204
878;19482506613000;9;14
879;19482506613250;12;42
880;19482506613500;9;49
881;19482506614500;1;0
882;19482506615000;5;48
883;19482506615250;1;2
884;19482506615500;1;0
885;19482506615750;8;31
886;19482506616000;1;0
887;19482506616250;5;0
888;19482506616500;2;3
889;19482506617000;3;0
890;19482506617250;2;0
891;19482506617750;1;0
892;19482506618500;1;18
893;19482506618750;10;63
894;19482506619000;3;24
895;19482506619250;1;1
896;19482506619750;3;32
897;19482506620000;33;28
898;19482506620250;2;7
899;19482506620500;1;0
900;19482506620750;4;27
901;19482506621000;2;0
902;19482506622000;5;4
903;19482506623500;3;1
904;19482506623750;3;0
905;19482506624000;5;32
906;19482506624250;11;12
907;19482506624500;4;0
908;19482506624750;4;8
909;19482506625000;2;16
910;19482506626250;16;182
911;19482506626500;5;0
912;19482506626750;17;1
913;19482506627000;17;16
914;19482506627250;8;3
915;19482506627500;3;22
916;19482506628500;4;2
917;19482506628750;5;0
918;19482506629000;14;59
919;19482506630000;1;12
920;19482506630250;5;130
921;19482506639250;1;3
922;19482506647250;1;1
923;19482506647750;1;0
924;19482506659250;2;1
925;19482506667500;1;0
926;19482506669500;1;0
927;19482506670500;1;0
928;19482506670750;1;0
929;19482506673750;1;0
930;19482506692000;1;3
931;19482506694250;1;0
932;19482506717500;2;0
933;19482506730500;1;2
934;19482506730750;5;1
935;19482506731000;1;0
936;19482506746750;1;0
937;19482506747000;2;0
938;19482506748250;2;0
939;19482506749500;1;0
940;19482506784250;1;0
941;19482506784500;1;0
942;19482506813250;1;0
943;19482506813500;1;0
944;19485006604500;1;0
945;19485006610500;1;0
946;19485006610750;7;19
947;19485006611000;6;0
948;19485006611250;3;0
949;19485006611500;13;325
950;19485006611750;10;29
951;19485006612000;1;2
952;19485006612250;1;0
953;19485006612500;3;1
954;19485006612750;1;0
955;19485006613000;2;0
956;19485006613750;4;48
957;19485006614500;3;0
958;19485006614750;5;2
959;19485006615000;1;0
960;19485006615750;1;28
961;19485006616500;1;0
962;19485006616750;1;0
963;19485006617250;1;42
964;19485006618500;11;132
965;19485006618750;1;0
966;19485006619000;7;0
967;19485006619250;1;0
968;19485006619500;5;49
969;19485006619750;4;67
970;19485006620000;3;37
971;19485006620250;4;5
972;19485006620500;2;44
973;19485006620750;11;40
974;19485006621000;3;45
975;19485006621750;3;0
976;19485006622000;1;1
977;19485006622250;2;1
978;19485006623500;7;87
979;19485006623750;8;3
980;19485006624000;6;0
981;19485006624250;9;53
982;19485006624500;6;69
983;19485006624750;1;0
984;19485006626000;15;1737
985;19485006626250;10;10
986;19485006626500;45;172
987;19485006626750;62;68
988;19485006627000;7;3
989;19485006627250;12;29
990;19485006627500;13;39
991;19485006627750;10;4
992;19485006628000;4;5
993;19485006628250;4;0
994;19485006628500;6;46
995;19485006628750;6;0
996;19485006629000;17;176
997;19485006629250;3;34
998;19485006629500;1;0
999;19485006630000;5;26
1000;19485006633500;1;0
1001;19485006633750;1;0
1002;19485006634250;1;0
1003;19485006647500;1;32
1004;19485006647750;40;448
1005;19485006648000;2;21
1006;19485006652250;1;0
1007;19485006666000;1;0
1008;19485006669500;1;0
1009;19485006669750;4;0
1010;19485006671750;1;0
1011;19485006692000;4;0
1012;19485006692250;1;0
1013;19485006692500;3;0
1014;19485006712250;1;0
1015;19485006716750;1;0
1016;19485006730750;1;0
1017;19485006732500;1;0
1018;19485006733000;4;0
1019;19485006736500;2;27
1020;19485006736750;1;0
1021;19485006740500;1;0
1022;19485006740750;1;0
1023;19485006746000;1;1
1024;19485006746250;3;8
1025;19485006746750;1;0
1026;19485006747500;4;1
1027;19485006747750;1;0
1028;19485006748250;4;3
1029;19485006748500;1;0
1030;19485006812250;1;0
1031;19487506605250;1;0
1032;19487506606000;1;0
1033;19487506610500;2;0
1034;19487506610750;4;0
1035;19487506611000;7;37
1036;19487506611250;6;0
1037;19487506611500;30;856
1038;19487506611750;89;267
1039;19487506612000;8;2
1040;19487506612250;6;0
1041;19487506612500;10;36
1042;19487506613750;2;9
1043;19487506614500;6;4
1044;19487506614750;6;5
1045;19487506616250;1;0
1046;19487506616500;1;0
1047;19487506617750;4;41
1048;19487506618000;12;139
1049;19487506618250;21;28
1050;19487506618750;7;3
1051;19487506619000;5;19
1052;19487506619750;5;186
1053;19487506620750;3;11
1054;19487506621000;6;28
1055;19487506623500;8;3
1056;19487506624000;2;17
1057;19487506624250;2;3
1058;19487506625750;5;1
1059;19487506626000;8;19
1060;19487506626250;166;550
1061;19487506626500;249;1713
1062;19487506626750;87;188
1063;19487506627000;13;13
1064;19487506627250;22;84
1065;19487506627500;23;30
1066;19487506627750;22;7
1067;19487506628000;16;47
1068;19487506628250;3;2
1069;19487506628500;4;2
1070;19487506628750;5;19
1071;19487506629000;42;297
1072;19487506629250;29;247
1073;19487506629500;1;3
1074;19487506634250;2;0
1075;19487506647500;4;0
1076;19487506647750;13;84
1077;19487506648000;4;11
1078;19487506648250;2;0
1079;19487506665500;1;0
1080;19487506665750;3;3
1081;19487506666000;3;1
1082;19487506666250;1;1
1083;19487506669000;1;0
1084;19487506669500;1;0
1085;19487506670000;1;1
1086;19487506676750;1;0
1087;19487506677000;1;0
1088;19487506692250;2;0
1089;19487506692750;1;0
1090;19487506693000;1;0
1091;19487506706000;1;0
1092;19487506706750;1;0
1093;19487506716000;2;0
1094;19487506716250;2;0
1095;19487506716500;1;1
1096;19487506716750;1;0
1097;19487506726500;1;0
1098;19487506731250;3;0
1099;19487506731500;3;3
1100;19487506731750;2;0
1101;19487506732000;4;1
1102;19487506732500;7;25
1103;19487506732750;4;2
1104;19487506733000;2;8
1105;19487506733250;1;0
1106;19487506733500;2;0
1107;19487506734000;1;0
1108;19487506734250;2;0
1109;19487506738750;1;1
1110;19487506740250;4;1
1111;19487506740500;2;0
1112;19487506740750;4;0
1113;19487506741000;1;0
1114;19487506741500;1;0
1115;19487506746250;1;0
1116;19487506746500;1;0
1117;19487506747000;3;40
1118;19487506747250;1;44
1119;19487506747750;1;0
1120;19487506748000;8;85
1121;19487506748250;3;2
1122;19487506748500;1;0
1123;19490006605250;1;0
1124;19490006606250;4;0
1125;19490006607000;1;0
1126;19490006609500;1;0
1127;19490006610250;1;0
1128;19490006610500;2;81
1129;19490006610750;2;2
1130;19490006611000;3;68
1131;19490006611250;9;24
1132;19490006611500;9;1
1133;19490006611750;32;85
1134;19490006612000;9;3
1135;19490006612250;4;0
1136;19490006612500;8;1
1137;19490006612750;2;0
1138;19490006613500;2;220
1139;19490006616000;1;0
1140;19490006617000;1;1
1141;19490006618000;10;186
1142;19490006618250;11;47
1143;19490006619000;1;0
1144;19490006619250;2;0
1145;19490006619750;1;0
1146;19490006621500;7;0
1147;19490006621750;1;0
1148;19490006622250;5;0
1149;19490006622500;2;0
1150;19490006623000;1;0
