ogc_fid;SSBID250M;est_tot;emp_tot
275;19435006597000;2;0
276;19435006597250;7;0
277;19435006597500;5;0
278;19435006597750;3;15
279;19435006598000;1;1
280;19435006611500;1;0
281;19435006613250;2;0
282;19435006613500;1;1
283;19435006613750;2;12
284;19435006614000;1;0
285;19435006760250;1;0
286;19435006761750;1;0
287;19435006763750;1;0
288;19435006764250;3;1
289;19435006765500;1;0
290;19435006765750;1;0
291;19435006768250;2;0
292;19435006768500;2;0
293;19437506597000;4;4
294;19437506597250;18;28
295;19437506597500;9;11
296;19437506597750;1;33
297;19437506609250;1;0
298;19437506611500;1;0
299;19437506612750;2;0
300;19437506613000;2;0
301;19437506613250;1;0
302;19437506613500;3;0
303;19437506613750;2;19
304;19437506614000;3;1
305;19437506614250;1;0
306;19437506616750;2;1
307;19437506617000;1;0
308;19437506617250;1;0
309;19437506617750;1;1
310;19437506618000;1;0
311;19437506619000;1;0
312;19437506757500;3;2
313;19437506763750;1;0
314;19437506764500;2;0
315;19437506766000;1;0
316;19437506767750;2;0
317;19440006597000;8;6
318;19440006597250;43;73
319;19440006597500;19;133
320;19440006597750;6;1
321;19440006598000;4;0
322;19440006612750;1;3
323;19440006613000;2;0
324;19440006613250;1;0
325;19440006613500;7;2
326;19440006613750;4;25
327;19440006614000;9;4
328;19440006614250;5;0
329;19440006616750;3;0
330;19440006617250;1;20
331;19440006760500;1;0
332;19440006763750;1;8
333;19440006764750;1;12
334;19442506597000;2;3
335;19442506597250;9;1
336;19442506597500;3;53
337;19442506597750;1;6
338;19442506611250;1;0
339;19442506611500;2;5
340;19442506613250;7;18
341;19442506613500;2;0
342;19442506613750;5;3
343;19442506614000;2;0
344;19442506614250;1;0
345;19442506616500;1;1
346;19442506616750;2;0
347;19442506757500;1;0
348;19442506757750;3;0
349;19442506759750;1;0
350;19442506760250;1;0
351;19442506762750;1;0
352;19442506764000;2;1
353;19445006596750;31;1137
354;19445006597000;6;0
355;19445006597250;6;0
356;19445006597500;2;1
357;19445006597750;6;1
358;19445006612750;2;0
359;19445006613000;6;9
360;19445006613250;17;72
361;19445006613500;13;60
362;19445006613750;13;5
363;19445006614000;8;2
364;19445006614750;1;3
365;19445006616750;1;0
366;19445006646750;2;5
367;19445006757750;1;18
368;19445006759750;1;0
369;19445006760000;1;1
370;19445006763000;1;0
371;19445006764000;1;0
372;19447506596750;4;0
373;19447506597000;2;1
374;19447506597250;4;0
375;19447506597500;4;7
376;19447506597750;7;0
377;19447506598250;1;0
378;19447506598750;2;0
379;19447506611750;3;240
380;19447506612250;2;0
381;19447506612500;6;5
382;19447506612750;2;0
383;19447506613000;5;8
384;19447506613250;1;0
385;19447506613500;4;0
386;19447506613750;4;5
387;19447506614000;1;5
388;19447506614500;1;0
389;19447506614750;1;0
390;19447506616750;1;0
391;19447506619250;4;52
392;19447506646750;1;0
393;19447506759750;3;12
394;19447506760500;1;0
395;19450006597750;1;3
396;19450006598000;4;14
397;19450006598250;3;0
398;19450006599000;1;0
399;19450006600750;1;0
400;19450006601250;1;0
401;19450006611500;5;13
402;19450006611750;4;124
403;19450006612000;4;3
404;19450006612250;8;13
405;19450006612500;9;0
406;19450006612750;3;25
407;19450006613000;5;0
408;19450006613250;1;0
409;19450006613500;4;1
410;19450006614000;2;7
411;19450006614250;1;0
412;19450006614500;1;6
413;19450006646750;3;5
414;19450006760000;4;31
415;19450006760250;2;31
416;19450006760500;1;0
417;19450006760750;1;0
418;19450006761000;1;0
419;19450006761250;2;0
420;19450006838500;1;17
421;19450006838750;3;8
422;19450006839250;1;0
423;19452506597000;1;0
424;19452506597500;2;0
425;19452506597750;3;0
426;19452506599000;2;1
427;19452506611500;3;6
428;19452506611750;16;273
429;19452506612250;2;0
430;19452506612500;2;0
431;19452506612750;2;27
432;19452506613000;2;0
433;19452506613750;1;0
434;19452506614000;3;3
435;19452506615000;7;17
436;19452506619750;1;0
437;19452506620000;2;0
438;19452506647000;1;0
439;19452506753000;1;0
440;19452506753250;2;0
441;19452506760000;1;0
442;19452506761000;1;0
443;19452506763250;1;0
444;19452506763500;3;0
445;19452506838500;4;0
446;19452506839000;1;4
447;19452506839250;1;0
448;19452506839500;2;0
449;19455006597250;1;0
450;19455006599500;1;1
451;19455006612500;1;14
452;19455006616500;1;0
453;19455006620000;2;0
454;19455006620250;2;4
455;19455006620750;1;0
456;19455006621000;1;0
457;19455006647000;1;0
458;19455006752750;1;0
459;19455006754250;1;4
460;19455006756250;1;0
461;19455006756500;1;0
462;19455006756750;1;0
463;19455006757000;1;0
464;19455006760000;1;1
465;19455006806750;1;0
466;19455006815500;3;4
467;19455006838250;2;0
468;19455006838750;1;0
469;19455006839000;4;0
470;19457506596250;1;0
471;19457506597000;2;0
472;19457506610750;3;0
473;19457506611000;10;4
474;19457506611250;1;0
475;19457506613000;1;0
476;19457506613250;1;0
477;19457506619750;1;19
478;19457506620500;4;0
479;19457506620750;3;0
480;19457506622750;1;0
481;19457506625000;2;0
482;19457506752250;5;64
483;19457506753000;1;1
484;19457506753250;2;0
485;19457506753500;1;0
486;19457506753750;5;0
487;19457506754000;1;0
488;19457506754250;1;0
489;19457506755750;1;15
490;19457506756250;2;0
491;19457506756750;2;0
492;19457506757250;1;96
493;19457506757500;4;1
494;19457506759250;1;1
495;19457506806750;1;0
496;19457506814000;1;0
497;19457506815250;1;0
498;19457506816000;1;0
499;19457506838500;1;0
500;19457506838750;1;0
501;19457506839250;1;0
502;19457506839750;2;2
503;19460006597500;1;0
504;19460006600500;1;0
505;19460006611250;1;0
506;19460006612000;2;0
507;19460006612500;5;2
508;19460006613250;1;0
509;19460006620250;1;0
510;19460006620500;2;3
511;19460006622000;1;0
512;19460006622250;2;0
513;19460006623250;3;0
514;19460006623750;2;1
515;19460006624250;1;0
516;19460006624750;1;0
517;19460006743750;2;2
518;19460006753750;3;49
519;19460006754000;1;7
520;19460006757750;2;0
521;19460006838500;1;47
522;19462506600250;2;0
523;19462506600750;2;0
524;19462506611250;1;0
525;19462506611500;2;0
526;19462506612000;6;0
527;19462506612250;3;0
528;19462506612500;2;0
529;19462506620000;2;0
530;19462506620250;2;0
531;19462506622750;1;0
532;19462506623000;1;9
533;19462506623500;1;0
534;19462506623750;1;0
535;19462506624000;1;0
536;19462506624250;1;0
537;19462506625500;2;0
538;19462506662750;1;0
539;19462506666750;1;0
540;19462506668750;1;0
541;19462506722750;1;8
542;19462506743500;1;3
543;19462506753250;1;0
544;19465006598250;1;0
545;19465006598750;1;0
546;19465006599500;1;6
547;19465006599750;2;1
548;19465006611500;1;2
549;19465006611750;2;0
550;19465006612000;1;0
551;19465006612250;4;0
552;19465006612500;4;0
553;19465006619750;2;0
554;19465006620000;1;0
555;19465006620500;2;1
556;19465006621000;3;1
557;19465006622250;1;0
558;19465006622500;2;0
559;19465006623000;2;0
560;19465006624250;2;0
561;19465006625250;4;0
562;19465006625500;2;1
563;19465006662500;1;0
564;19465006662750;2;0
565;19465006663000;1;0
566;19465006666750;1;0
567;19465006667000;1;2
568;19465006668250;2;1
569;19465006722000;3;0
570;19465006722250;1;0
571;19465006722500;1;0
572;19465006733250;1;0
573;19465006743750;1;0
574;19465006753500;1;8
575;19465006755500;1;7
576;19465006755750;1;40
577;19467506599500;1;0
578;19467506611500;2;0
579;19467506611750;11;12
580;19467506612250;3;6
581;19467506612500;3;0
582;19467506618750;1;0
583;19467506620000;1;0
584;19467506620250;2;0
585;19467506622000;1;0
586;19467506622750;1;0
587;19467506624500;3;2
588;19467506625000;2;0
589;19467506625500;1;0
590;19467506625750;1;0
591;19467506626000;2;0
592;19467506626500;1;0
593;19467506626750;3;9
594;19467506653500;1;0
595;19467506666500;1;0
596;19467506666750;1;0
597;19467506667000;2;0
598;19467506668000;2;0
599;19467506668250;2;3
600;19467506668750;2;0
601;19467506681000;1;1
602;19467506681250;2;0
603;19467506722000;2;0
604;19467506722500;1;0
605;19467506722750;3;0
606;19467506733250;3;7
607;19467506743500;1;5
608;19467506743750;2;0
609;19467506750250;2;0
610;19467506750500;1;0
611;19467506750750;2;33
612;19467506751000;2;0
613;19467506753000;2;3
614;19467506753750;2;0
615;19467506754000;1;0
616;19470006611500;1;2
617;19470006611750;4;13
618;19470006612000;1;0
619;19470006618750;2;2
620;19470006620000;3;8
621;19470006622000;2;0
622;19470006622250;1;0
623;19470006622750;3;10
624;19470006624000;3;28
625;19470006624250;1;0
626;19470006624500;2;0
627;19470006625750;2;0
628;19470006626000;2;0
629;19470006626250;2;12
630;19470006647250;1;0
631;19470006662750;2;0
632;19470006667750;5;1
633;19470006668000;2;0
634;19470006668250;1;0
635;19470006669250;2;0
636;19470006678000;1;0
637;19470006680750;2;0
638;19470006681000;3;0
639;19470006722250;1;0
640;19470006722500;2;0
641;19470006722750;1;14
642;19470006723000;1;1
643;19470006729250;5;18
644;19470006729500;2;0
645;19470006733250;1;0
646;19470006733500;2;1
647;19470006743750;1;0
648;19470006744000;1;1
649;19470006750750;1;0
650;19470006751000;3;0
651;19470006751500;2;3
652;19470006752750;2;0
653;19470006808250;1;0
654;19472506611750;2;23
655;19472506612000;3;1
656;19472506618500;1;0
657;19472506619500;1;0
658;19472506619750;3;7
659;19472506620000;1;0
660;19472506620250;3;8
661;19472506620750;1;1
662;19472506621000;1;0
663;19472506622250;1;0
664;19472506624750;3;3
665;19472506625000;1;0
666;19472506625250;5;4
667;19472506625500;1;0
668;19472506625750;3;5
669;19472506626000;5;3
670;19472506646500;2;0
671;19472506656000;1;0
672;19472506668250;2;2
673;19472506668750;1;0
674;19472506669750;3;3
675;19472506679250;3;0
676;19472506681000;3;0
677;19472506681250;1;0
678;19472506721000;1;0
679;19472506721750;3;1
680;19472506722000;1;0
681;19472506722250;2;0
682;19472506722750;2;1
683;19472506723000;2;0
684;19472506749500;1;0
685;19472506750250;1;0
686;19472506751000;9;32
687;19472506751250;1;37
688;19472506826000;2;0
689;19475006611250;6;3
690;19475006611500;6;70
691;19475006611750;5;110
692;19475006612000;7;8
693;19475006618750;1;0
694;19475006619000;1;0
695;19475006619500;1;0
696;19475006620250;1;0
697;19475006621000;1;0
698;19475006621500;1;0
699;19475006621750;2;0
700;19475006622500;2;0
701;19475006624000;1;55
702;19475006624500;2;0
703;19475006624750;1;0
704;19475006625000;1;0
705;19475006625500;1;0
706;19475006625750;1;0
707;19475006626000;2;0
708;19475006646500;2;0
709;19475006646750;1;0
710;19475006647500;5;44
711;19475006651250;1;0
712;19475006667750;1;0
713;19475006669500;3;18
714;19475006669750;1;19
715;19475006670250;3;324
716;19475006670500;1;0
717;19475006681000;1;71
718;19475006691250;2;2
719;19475006717000;1;0
720;19475006721250;1;0
721;19475006722250;1;2
722;19475006722750;1;0
723;19475006728000;1;0
724;19475006733000;2;0
725;19475006749500;1;1
726;19475006749750;2;0
727;19475006750000;3;2
728;19475006750250;4;0
729;19475006750500;1;0
730;19475006751000;6;59
731;19475006751250;3;269
732;19475006751500;1;39
733;19477506611250;7;53
734;19477506611500;5;74
735;19477506611750;12;14
736;19477506612250;1;0
737;19477506612500;8;50
738;19477506612750;6;20
739;19477506614750;1;3
740;19477506616750;2;0
741;19477506617750;1;0
742;19477506618000;1;0
743;19477506618250;9;9
744;19477506618500;16;95
745;19477506619250;1;0
746;19477506619500;2;0
747;19477506620000;1;1
748;19477506621250;3;1
749;19477506621500;1;0
750;19477506621750;1;0
751;19477506622250;4;13
752;19477506622750;2;0
753;19477506624500;2;0
754;19477506624750;1;0
755;19477506625250;3;28
756;19477506625500;5;16
757;19477506625750;2;0
758;19477506627250;1;6
759;19477506629250;4;3
760;19477506629500;3;3
761;19477506646750;2;0
762;19477506647000;1;3
763;19477506647500;1;0
764;19477506650750;4;0
765;19477506651000;2;0
766;19477506667250;3;0
767;19477506669250;1;27
768;19477506670250;2;0
769;19477506672250;3;2
770;19477506691250;1;0
771;19477506691500;3;8
772;19477506691750;4;0
773;19477506717000;1;2
774;19477506721500;1;0
775;19477506721750;1;0
776;19477506728250;2;0
777;19477506732250;2;6
778;19477506732500;1;0
779;19477506732750;4;0
780;19477506733000;2;0
781;19477506749250;7;44
782;19477506749500;3;0
783;19477506749750;5;0
784;19477506750000;4;10
785;19477506818000;1;3
786;19477506839750;1;0
787;19480006611500;10;53
788;19480006611750;4;7
789;19480006612000;5;11
790;19480006612250;3;0
791;19480006612500;30;247
792;19480006612750;19;441
793;19480006613000;11;68
794;19480006613250;22;103
795;19480006613500;3;0
796;19480006614750;1;0
797;19480006615000;1;0
798;19480006616250;1;0
799;19480006616500;3;1
800;19480006617000;1;0
801;19480006617250;1;0
802;19480006617500;3;8
803;19480006617750;3;0
804;19480006618000;5;3
805;19480006618250;1;0
806;19480006618500;6;72
807;19480006618750;3;0
808;19480006619000;3;4
809;19480006619500;2;0
810;19480006620000;2;0
811;19480006620250;2;1
812;19480006620750;1;0
813;19480006622500;1;1
814;19480006624000;4;20
815;19480006624250;2;0
816;19480006625250;2;0
817;19480006626500;5;68
818;19480006626750;20;5
819;19480006627000;15;149
820;19480006627250;6;7
821;19480006628750;5;0
822;19480006629000;6;2
823;19480006629250;1;0
824;19480006633250;5;44
825;19480006646750;1;0
826;19480006659250;2;0
827;19480006666750;1;0
828;19480006667000;2;0
829;19480006667250;1;6
830;19480006667500;1;3
831;19480006669750;1;4
832;19480006670250;1;0
833;19480006672500;1;0
834;19480006680500;3;4
835;19480006691750;1;0
836;19480006721250;1;0
837;19480006727750;2;0
838;19480006728250;4;1
839;19480006728500;1;0
840;19480006728750;1;0
841;19480006731750;1;0
842;19480006732000;1;0
843;19480006733000;2;0
844;19480006749250;3;0
845;19480006749500;6;0
846;19480006749750;3;1
847;19480006820000;1;0
848;19482506603250;1;0
849;19482506611000;4;37
850;19482506611250;6;0
851;19482506611500;7;9
852;19482506612250;5;59
853;19482506612500;2;29
854;19482506612750;6;187
855;19482506613000;18;99
856;19482506613250;12;37
857;19482506614500;3;0
858;19482506615000;4;20
859;19482506615250;1;0
860;19482506615500;1;1
861;19482506615750;4;31
862;19482506616250;8;5
863;19482506616500;3;1
864;19482506617000;3;0
865;19482506617250;1;0
866;19482506617750;1;0
867;19482506618000;2;0
868;19482506618500;1;12
869;19482506618750;5;51
870;19482506619000;5;26
871;19482506619250;1;0
872;19482506619500;2;0
873;19482506619750;3;31
874;19482506620000;16;24
875;19482506620250;6;13
876;19482506620500;1;0
877;19482506620750;5;32
878;19482506621000;1;0
879;19482506622000;4;2
880;19482506623500;3;0
881;19482506623750;3;0
882;19482506624000;7;35
883;19482506624250;11;15
884;19482506624500;4;0
885;19482506624750;3;0
886;19482506625000;1;14
887;19482506626250;12;248
888;19482506626500;5;1
889;19482506626750;16;0
890;19482506627000;11;15
891;19482506627250;9;9
892;19482506627500;4;23
893;19482506628500;4;4
894;19482506628750;5;0
895;19482506629000;13;53
896;19482506630000;1;10
897;19482506630250;4;102
898;19482506647250;1;1
899;19482506647750;1;0
900;19482506658000;1;0
901;19482506659250;1;0
902;19482506667500;1;0
903;19482506670500;2;0
904;19482506670750;1;0
905;19482506692000;1;0
906;19482506694250;1;5
907;19482506717500;1;1
908;19482506730500;2;3
909;19482506730750;5;1
910;19482506746750;1;0
911;19482506747250;1;0
912;19482506748250;2;1
913;19482506749500;1;0
914;19482506784250;1;0
915;19482506784500;1;0
916;19482506813500;1;0
917;19482506814000;1;0
918;19485006604500;1;0
919;19485006610500;1;22
920;19485006610750;6;1
921;19485006611000;4;0
922;19485006611250;4;0
923;19485006611500;13;286
924;19485006611750;9;26
925;19485006612000;4;2
926;19485006612250;1;0
927;19485006612500;4;0
928;19485006612750;2;9
929;19485006613000;3;0
930;19485006613750;3;53
931;19485006614500;2;0
932;19485006614750;6;5
933;19485006615000;1;0
934;19485006615750;1;26
935;19485006616750;2;2
936;19485006618500;8;137
937;19485006618750;1;0
938;19485006619000;2;0
939;19485006619250;2;0
940;19485006619500;5;61
941;19485006619750;5;94
942;19485006620000;6;37
943;19485006620250;5;6
944;19485006620500;1;51
945;19485006620750;12;56
946;19485006621000;3;41
947;19485006621750;2;0
948;19485006622000;1;1
949;19485006622250;3;3
950;19485006623500;7;87
951;19485006623750;5;3
952;19485006624000;6;1
953;19485006624250;6;41
954;19485006624500;7;90
955;19485006624750;1;0
956;19485006626000;11;1789
957;19485006626250;18;8
958;19485006626500;38;143
959;19485006626750;46;59
960;19485006627000;9;0
961;19485006627250;7;31
962;19485006627500;9;35
963;19485006627750;8;4
964;19485006628000;2;4
965;19485006628250;2;0
966;19485006628500;6;48
967;19485006628750;5;5
968;19485006629000;21;189
969;19485006629250;2;42
970;19485006629500;1;0
971;19485006630000;5;17
972;19485006633750;1;0
973;19485006634250;1;0
974;19485006647500;2;31
975;19485006647750;35;444
976;19485006648000;2;16
977;19485006652250;1;0
978;19485006658250;2;0
979;19485006659250;1;0
980;19485006666000;1;0
981;19485006669500;1;0
982;19485006669750;4;0
983;19485006671750;1;0
984;19485006692000;3;0
985;19485006692500;2;0
986;19485006711500;1;0
987;19485006716750;1;0
988;19485006731750;1;0
989;19485006732750;1;0
990;19485006733000;3;0
991;19485006736500;1;0
992;19485006746250;2;2
993;19485006746750;1;0
994;19485006747500;3;2
995;19485006747750;2;19
996;19485006748250;5;2
997;19485006748500;1;0
998;19485006784000;1;0
999;19487506610500;3;0
1000;19487506610750;4;0
1001;19487506611000;7;43
1002;19487506611250;6;0
1003;19487506611500;29;756
1004;19487506611750;72;214
1005;19487506612000;5;0
1006;19487506612250;2;0
1007;19487506612500;10;38
1008;19487506613750;2;8
1009;19487506614500;6;3
1010;19487506614750;3;4
1011;19487506616250;1;0
1012;19487506616500;1;0
1013;19487506617750;4;40
1014;19487506618000;12;107
1015;19487506618250;19;13
1016;19487506618750;6;5
1017;19487506619000;4;23
1018;19487506619500;1;0
1019;19487506619750;5;204
1020;19487506620750;2;9
1021;19487506621000;5;19
1022;19487506623500;10;4
1023;19487506624000;1;19
1024;19487506625750;3;1
1025;19487506626000;14;32
1026;19487506626250;190;559
1027;19487506626500;223;1275
1028;19487506626750;89;170
1029;19487506627000;12;7
1030;19487506627250;13;68
1031;19487506627500;25;21
1032;19487506627750;13;8
1033;19487506628000;19;40
1034;19487506628250;4;1
1035;19487506628500;4;3
1036;19487506628750;5;13
1037;19487506629000;42;275
1038;19487506629250;24;182
1039;19487506629500;1;2
1040;19487506634250;1;0
1041;19487506647500;2;0
1042;19487506647750;13;75
1043;19487506648000;3;14
1044;19487506648250;2;2
1045;19487506665500;1;0
1046;19487506665750;4;5
1047;19487506666000;2;1
1048;19487506666250;2;0
1049;19487506668750;1;0
1050;19487506669500;1;0
1051;19487506670000;1;0
1052;19487506676750;1;0
1053;19487506677000;1;0
1054;19487506692250;2;0
1055;19487506706750;2;0
1056;19487506716250;2;0
1057;19487506716500;2;1
1058;19487506716750;1;0
1059;19487506731250;1;0
1060;19487506731500;2;3
1061;19487506731750;4;1
1062;19487506732000;3;1
1063;19487506732500;7;34
1064;19487506732750;1;0
1065;19487506733000;2;1
1066;19487506733250;1;0
1067;19487506733500;2;0
1068;19487506734250;1;0
1069;19487506738750;1;1
1070;19487506740250;1;0
1071;19487506740500;1;0
1072;19487506740750;4;0
1073;19487506741000;1;2
1074;19487506741500;1;0
1075;19487506746500;2;0
1076;19487506747000;3;34
1077;19487506747250;1;45
1078;19487506747750;1;0
1079;19487506748000;7;82
1080;19487506748250;3;1
1081;19487506748500;2;0
1082;19490006605250;1;0
1083;19490006606250;1;0
1084;19490006607000;1;0
1085;19490006609500;1;1
1086;19490006610250;1;0
1087;19490006610500;1;0
1088;19490006610750;2;2
1089;19490006611000;4;72
1090;19490006611250;5;3
1091;19490006611500;8;6
1092;19490006611750;43;65
1093;19490006612000;5;2
1094;19490006612250;1;0
1095;19490006612500;5;1
1096;19490006612750;1;0
1097;19490006613500;3;199
1098;19490006614750;1;0
1099;19490006616000;2;0
1100;19490006618000;9;363
1101;19490006618250;5;41
1102;19490006619000;1;0
1103;19490006619250;1;0
1104;19490006619750;1;10
1105;19490006621500;6;0
1106;19490006622250;4;0
1107;19490006622500;2;0
1108;19490006623000;1;0
1109;19490006623250;2;9
1110;19490006623500;1;2
1111;19490006625500;10;462
1112;19490006625750;55;223
1113;19490006626000;180;852
1114;19490006626250;149;1052
1115;19490006626500;53;338
1116;19490006626750;26;34
1117;19490006627000;18;18
1118;19490006627250;9;0
1119;19490006627500;12;114
1120;19490006627750;8;25
1121;19490006628000;6;6
1122;19490006628250;11;0
1123;19490006628500;5;0
1124;19490006628750;3;1
1125;19490006629000;8;21
1126;19490006629500;7;1
1127;19490006629750;3;3
1128;19490006630000;4;0
1129;19490006630250;1;0
1130;19490006632000;3;2
1131;19490006632250;1;1
1132;19490006634500;1;3
1133;19490006634750;8;3
1134;19490006647500;5;3
1135;19490006648250;1;1
1136;19490006648750;1;0
1137;19490006666000;1;5
1138;19490006668750;10;0
1139;19490006669000;5;7
1140;19490006669250;6;3
1141;19490006670000;4;0
1142;19490006697250;3;0
1143;19490006706250;2;2
1144;19490006712750;1;0
1145;19490006713250;2;0
1146;19490006713500;2;0
1147;19490006716000;1;2
1148;19490006716250;1;0
1149;19490006716500;2;0
