ogc_fid;SSBID250M;est_tot;emp_tot
118;19415006623500;1;0
119;19415006623750;1;1
120;19415006781750;1;26
121;19415006782000;19;46
122;19415006782250;1;2
123;19415006782750;1;2
124;19417506597750;1;0
125;19417506598000;2;0
126;19417506600000;1;0
127;19417506605250;1;3
128;19417506605750;1;0
129;19417506606000;1;0
130;19417506606250;3;3
131;19417506606500;1;0
132;19417506606750;3;0
133;19417506607000;1;0
134;19417506607500;2;1
135;19417506607750;1;0
136;19417506608000;4;0
137;19417506609250;8;30
138;19417506609500;3;0
139;19417506609750;9;18
140;19417506610000;10;57
141;19417506610250;13;88
142;19417506610500;8;1
143;19417506610750;1;0
144;19417506781250;1;0
145;19417506781750;3;1
146;19417506782000;1;2
147;19417506782500;1;1
148;19420006597750;1;0
149;19420006598000;5;0
150;19420006598500;1;0
151;19420006599750;1;0
152;19420006606000;3;0
153;19420006606250;4;1
154;19420006607250;4;1
155;19420006608250;4;0
156;19420006608500;7;8
157;19420006609000;1;0
158;19420006609250;7;18
159;19420006609500;13;76
160;19420006609750;10;149
161;19420006610000;47;201
162;19420006610250;34;114
163;19420006610500;26;145
164;19420006610750;11;1
165;19420006611000;1;0
166;19420006611250;9;38
167;19420006611750;1;0
168;19420006623500;7;6
169;19420006779250;2;0
170;19420006779500;3;0
171;19420006781750;3;3
172;19420006782250;3;0
173;19422506598000;5;3
174;19422506598250;1;0
175;19422506608000;4;22
176;19422506608250;3;0
177;19422506608500;2;0
178;19422506608750;5;0
179;19422506609000;7;0
180;19422506609250;4;2
181;19422506609500;1;29
182;19422506609750;8;367
183;19422506610000;7;0
184;19422506610250;2;0
185;19422506610500;5;3
186;19422506610750;6;13
187;19422506611000;2;0
188;19422506611250;2;7
189;19422506611500;1;1
190;19422506611750;2;5
191;19422506612000;5;5
192;19422506612250;11;0
193;19422506781000;2;2
194;19422506781250;1;0
195;19422506781500;1;0
196;19422506781750;7;14
197;19422506782000;1;0
198;19425006597750;1;1
199;19425006598000;1;2
200;19425006599000;1;0
201;19425006607750;2;0
202;19425006608250;1;0
203;19425006608500;8;3
204;19425006608750;7;1
205;19425006609000;2;0
206;19425006609250;9;40
207;19425006609500;5;0
208;19425006609750;7;167
209;19425006610000;3;0
210;19425006610250;2;34
211;19425006610500;1;0
212;19425006611000;6;29
213;19425006611250;9;31
214;19425006611500;6;1
215;19425006612000;2;3
216;19427506597750;1;0
217;19427506598000;1;19
218;19427506598250;13;46
219;19427506607250;1;0
220;19427506607750;1;0
221;19427506608000;1;0
222;19427506608250;1;0
223;19427506608500;1;1
224;19427506608750;6;2
225;19427506609000;5;0
226;19427506609250;1;0
227;19427506609500;10;8
228;19427506609750;8;0
229;19427506610000;3;3
230;19427506610250;6;3
231;19427506610500;9;3
232;19427506610750;2;0
233;19427506611000;4;5
234;19427506611250;2;0
235;19427506611500;4;32
236;19427506611750;5;0
237;19427506757750;1;0
238;19427506761500;1;0
239;19427506807500;1;0
240;19427506811000;2;0
241;19430006597000;2;0
242;19430006597500;7;0
243;19430006598000;6;5
244;19430006598250;9;40
245;19430006607750;1;0
246;19430006609500;6;16
247;19430006609750;9;0
248;19430006610000;4;3
249;19430006610250;3;3
250;19430006610500;7;13
251;19430006610750;1;0
252;19430006611000;3;40
253;19430006611250;3;2
254;19430006611500;2;4
255;19430006611750;5;8
256;19430006614000;1;0
257;19430006614250;5;0
258;19430006614500;2;3
259;19430006807500;2;0
260;19430006811750;2;0
261;19430006812000;1;0
262;19432506597000;5;0
263;19432506597250;4;0
264;19432506597500;8;61
265;19432506597750;5;0
266;19432506598000;1;12
267;19432506598250;4;3
268;19432506609750;2;9
269;19432506610500;7;6
270;19432506610750;1;0
271;19432506611000;2;1
272;19432506611250;4;3
273;19432506611750;2;0
274;19432506612000;2;0
275;19432506612250;1;0
276;19432506614250;4;2
277;19432506614500;1;1
278;19432506757750;2;0
279;19432506758000;1;0
280;19432506759750;1;0
281;19432506764250;3;0
282;19432506765500;1;0
283;19432506766000;2;1
284;19432506768500;4;22
285;19432506811500;1;0
286;19435006596750;5;0
287;19435006597000;5;5
288;19435006597250;5;0
289;19435006597500;5;3
290;19435006597750;3;18
291;19435006598000;1;0
292;19435006611500;1;0
293;19435006613250;1;0
294;19435006613500;3;5
295;19435006613750;2;11
296;19435006757500;1;0
297;19435006760250;1;1
298;19435006761750;1;0
299;19435006763750;1;0
300;19435006764250;4;1
301;19435006765500;2;0
302;19435006765750;1;0
303;19435006767750;1;0
304;19435006768000;1;0
305;19435006768250;4;1
306;19435006768500;3;0
307;19437506597000;8;1
308;19437506597250;12;31
309;19437506597500;10;38
310;19437506597750;2;96
311;19437506609250;1;0
312;19437506611500;2;0
313;19437506612750;2;0
314;19437506613000;6;0
315;19437506613250;5;0
316;19437506613500;5;0
317;19437506613750;6;32
318;19437506614000;6;1
319;19437506614250;1;0
320;19437506616750;2;1
321;19437506617000;6;4
322;19437506617250;3;1
323;19437506617500;1;0
324;19437506617750;3;5
325;19437506618000;1;0
326;19437506619000;1;0
327;19437506757500;5;1
328;19437506760250;1;0
329;19437506763750;1;0
330;19437506766000;1;0
331;19437506767750;1;0
332;19437506768500;1;0
333;19440006597000;9;6
334;19440006597250;55;105
335;19440006597500;25;195
336;19440006597750;6;2
337;19440006598000;2;0
338;19440006612750;1;4
339;19440006613000;6;0
340;19440006613500;6;4
341;19440006613750;6;15
342;19440006614000;8;4
343;19440006614250;4;0
344;19440006616750;4;0
345;19440006617250;1;19
346;19440006617750;1;0
347;19440006760500;1;12
348;19440006763750;2;6
349;19442506597250;6;0
350;19442506597500;2;69
351;19442506597750;1;19
352;19442506611250;1;0
353;19442506611500;4;0
354;19442506613000;1;0
355;19442506613250;4;13
356;19442506613500;9;0
357;19442506613750;10;6
358;19442506614000;3;0
359;19442506616500;2;7
360;19442506616750;1;5
361;19442506757500;2;0
362;19442506757750;3;0
363;19442506759750;1;0
364;19442506760250;2;0
365;19442506762750;1;1
366;19445006596750;31;680
367;19445006597000;8;0
368;19445006597250;9;1
369;19445006597500;3;1
370;19445006597750;5;1
371;19445006611500;2;0
372;19445006612750;1;0
373;19445006613000;5;3
374;19445006613250;13;67
375;19445006613500;11;48
376;19445006613750;10;14
377;19445006614000;4;1
378;19445006614750;3;1
379;19445006616500;1;0
380;19445006646750;2;4
381;19445006757750;1;13
382;19445006759750;1;0
383;19445006763000;1;0
384;19445006764000;1;1
385;19447506596750;3;0
386;19447506597000;3;0
387;19447506597250;3;0
388;19447506597500;1;8
389;19447506597750;7;0
390;19447506598250;1;0
391;19447506598750;2;0
392;19447506611750;3;295
393;19447506612250;1;0
394;19447506612500;4;4
395;19447506612750;2;0
396;19447506613000;4;7
397;19447506613250;2;0
398;19447506613500;4;0
399;19447506613750;5;3
400;19447506614000;2;11
401;19447506614500;1;0
402;19447506614750;1;0
403;19447506616750;2;0
404;19447506619250;5;47
405;19447506647000;1;2
406;19447506759500;1;0
407;19447506759750;4;10
408;19447506760000;1;11
409;19447506760250;3;0
410;19447506760500;2;0
411;19447506762500;4;1
412;19447506764000;1;0
413;19450006597500;1;0
414;19450006597750;1;2
415;19450006598000;5;16
416;19450006598250;2;0
417;19450006600750;1;0
418;19450006601250;1;0
419;19450006611500;6;12
420;19450006611750;9;188
421;19450006612000;6;16
422;19450006612250;5;0
423;19450006612500;5;2
424;19450006612750;5;25
425;19450006613000;6;4
426;19450006613500;3;1
427;19450006614000;2;5
428;19450006614250;1;0
429;19450006614750;1;0
430;19450006646750;3;4
431;19450006647000;1;0
432;19450006760000;6;56
433;19450006760250;2;30
434;19450006760500;1;0
435;19450006760750;1;0
436;19450006761000;1;0
437;19450006761250;1;0
438;19450006762750;1;0
439;19450006763500;1;0
440;19450006838500;1;12
441;19450006838750;3;10
442;19450006839250;1;0
443;19452506597500;2;0
444;19452506597750;2;0
445;19452506599000;4;0
446;19452506611500;11;31
447;19452506611750;15;250
448;19452506612250;2;0
449;19452506612500;5;4
450;19452506612750;2;28
451;19452506613000;1;0
452;19452506613750;2;0
453;19452506614000;3;3
454;19452506615000;3;75
455;19452506619750;2;1
456;19452506620000;1;0
457;19452506647000;3;3
458;19452506760000;1;0
459;19452506760250;1;0
460;19452506760750;2;0
461;19452506763500;1;0
462;19452506838250;1;0
463;19452506838500;3;0
464;19452506839000;1;5
465;19452506839250;3;0
466;19452506839500;2;0
467;19455006597250;1;0
468;19455006599500;1;1
469;19455006612500;1;16
470;19455006612750;1;37
471;19455006616500;1;0
472;19455006620000;3;0
473;19455006620250;2;4
474;19455006620750;1;0
475;19455006647000;1;0
476;19455006752750;3;0
477;19455006753500;1;0
478;19455006753750;1;0
479;19455006754250;1;0
480;19455006756250;1;0
481;19455006756500;3;0
482;19455006756750;1;0
483;19455006757000;2;4
484;19455006757250;1;0
485;19455006760000;1;0
486;19455006760500;1;0
487;19455006761000;1;0
488;19455006806750;1;0
489;19455006815500;3;1
490;19455006838750;3;0
491;19455006839000;3;1
492;19455006839500;1;1
493;19457506597000;3;0
494;19457506610750;4;0
495;19457506611000;2;2
496;19457506611250;2;0
497;19457506613000;2;0
498;19457506613250;1;0
499;19457506619000;1;0
500;19457506619750;2;15
501;19457506620000;1;0
502;19457506620500;2;0
503;19457506620750;2;0
504;19457506622750;1;0
505;19457506623750;1;0
506;19457506625000;2;0
507;19457506752250;6;53
508;19457506752500;1;0
509;19457506753000;2;4
510;19457506753500;1;0
511;19457506753750;3;0
512;19457506754000;2;0
513;19457506754250;1;0
514;19457506755750;1;17
515;19457506756250;1;0
516;19457506757250;1;0
517;19457506757500;7;5
518;19457506758000;1;0
519;19457506759250;3;0
520;19457506806750;1;0
521;19457506814000;1;0
522;19457506815250;1;0
523;19457506816000;1;0
524;19457506838500;1;0
525;19457506838750;5;0
526;19457506839250;1;0
527;19457506839750;4;0
528;19460006600500;1;0
529;19460006611250;3;1
530;19460006611750;2;0
531;19460006612000;3;0
532;19460006612500;6;1
533;19460006614750;2;1
534;19460006620250;1;0
535;19460006620500;3;8
536;19460006622000;1;0
537;19460006622250;1;0
538;19460006623000;1;0
539;19460006623250;3;0
540;19460006623750;3;0
541;19460006624000;1;0
542;19460006624250;1;0
543;19460006624750;1;0
544;19460006743750;4;0
545;19460006753750;1;15
546;19460006757750;6;1
547;19460006838500;1;42
548;19460006838750;1;0
549;19462506600250;2;0
550;19462506600750;2;0
551;19462506611250;1;0
552;19462506611500;2;1
553;19462506612000;4;0
554;19462506612250;2;0
555;19462506612500;1;0
556;19462506620000;3;0
557;19462506620250;4;0
558;19462506622500;1;5
559;19462506622750;2;0
560;19462506623000;1;12
561;19462506623500;1;0
562;19462506623750;1;0
563;19462506625500;2;1
564;19462506662750;1;0
565;19462506666750;1;0
566;19462506668000;1;0
567;19462506668250;1;0
568;19462506668750;1;0
569;19462506722750;1;3
570;19462506743750;1;0
571;19462506753250;3;0
572;19462506753500;1;0
573;19465006598250;1;0
574;19465006598750;1;1
575;19465006599500;2;7
576;19465006599750;3;2
577;19465006611500;1;2
578;19465006611750;1;0
579;19465006612000;1;0
580;19465006612250;2;0
581;19465006612500;2;0
582;19465006619750;2;0
583;19465006620000;2;2
584;19465006620500;1;0
585;19465006621000;2;1
586;19465006622250;1;0
587;19465006622500;1;0
588;19465006623000;1;0
589;19465006624250;1;0
590;19465006625250;3;0
591;19465006625500;1;0
592;19465006662500;1;0
593;19465006662750;1;0
594;19465006666750;1;0
595;19465006668250;2;1
596;19465006722000;3;0
597;19465006722250;1;0
598;19465006722500;1;0
599;19465006743750;1;0
600;19465006750500;1;0
601;19465006751250;1;0
602;19465006753500;1;8
603;19465006755500;1;9
604;19465006755750;1;31
605;19467506599500;1;0
606;19467506611500;3;0
607;19467506611750;9;3
608;19467506612250;5;4
609;19467506612500;3;0
610;19467506618750;1;0
611;19467506620000;1;2
612;19467506620250;2;0
613;19467506620500;2;0
614;19467506622750;3;2
615;19467506623000;1;0
616;19467506624500;2;0
617;19467506625500;3;0
618;19467506626500;2;1
619;19467506626750;1;2
620;19467506646250;1;0
621;19467506653500;1;0
622;19467506653750;1;0
623;19467506662750;1;0
624;19467506666750;1;0
625;19467506667000;1;0
626;19467506668000;4;1
627;19467506668250;2;1
628;19467506668750;3;0
629;19467506669250;1;0
630;19467506681000;2;1
631;19467506681250;4;2
632;19467506722000;2;0
633;19467506722500;3;0
634;19467506722750;3;0
635;19467506733250;5;5
636;19467506743500;1;5
637;19467506743750;2;0
638;19467506750250;5;0
639;19467506750500;1;0
640;19467506750750;4;47
641;19467506751000;4;1
642;19467506751250;1;0
643;19467506753000;2;2
644;19467506753750;5;0
645;19467506754000;1;0
646;19470006611500;2;0
647;19470006611750;5;4
648;19470006612000;1;0
649;19470006619750;2;1
650;19470006620000;2;6
651;19470006622000;4;1
652;19470006622250;1;0
653;19470006622750;2;6
654;19470006623500;1;0
655;19470006624000;2;27
656;19470006624500;1;0
657;19470006625500;1;0
658;19470006625750;1;0
659;19470006626000;1;0
660;19470006626250;3;14
661;19470006655750;1;0
662;19470006662750;1;0
663;19470006663500;1;0
664;19470006667750;6;1
665;19470006668250;3;0
666;19470006668500;1;0
667;19470006669250;1;0
668;19470006678000;1;0
669;19470006681000;3;0
670;19470006722250;2;0
671;19470006722500;2;0
672;19470006723000;1;0
673;19470006729250;9;63
674;19470006729500;2;0
675;19470006733000;1;0
676;19470006733250;2;0
677;19470006733500;4;0
678;19470006733750;2;0
679;19470006743750;2;0
680;19470006750500;3;0
681;19470006751250;1;0
682;19470006751500;2;1
683;19470006752750;2;0
684;19470006753250;1;0
685;19470006784500;1;0
686;19470006808250;1;0
687;19472506611500;1;0
688;19472506611750;3;36
689;19472506612000;2;3
690;19472506612250;2;0
691;19472506618500;2;0
692;19472506619500;1;0
693;19472506619750;3;7
694;19472506620000;1;0
695;19472506620250;4;7
696;19472506620750;1;4
697;19472506622250;1;0
698;19472506624750;3;5
699;19472506625000;1;0
700;19472506625250;1;1
701;19472506625750;4;3
702;19472506626000;4;3
703;19472506646500;1;0
704;19472506647250;1;0
705;19472506656000;1;0
706;19472506668250;1;1
707;19472506668750;4;0
708;19472506669750;2;0
709;19472506670000;1;0
710;19472506679250;3;0
711;19472506681000;2;0
712;19472506681250;1;0
713;19472506721000;1;0
714;19472506721750;4;0
715;19472506722000;1;0
716;19472506722250;1;0
717;19472506722500;1;0
718;19472506722750;3;1
719;19472506723000;1;0
720;19472506733000;1;0
721;19472506749500;2;0
722;19472506750250;1;0
723;19472506751000;6;53
724;19472506751250;3;36
725;19472506826000;2;0
726;19472506826250;5;2
727;19475006611250;4;1
728;19475006611500;4;59
729;19475006611750;4;77
730;19475006612000;5;9
731;19475006618750;1;1
732;19475006619000;1;0
733;19475006619500;1;0
734;19475006620250;1;4
735;19475006621000;1;0
736;19475006621750;2;0
737;19475006622500;2;0
738;19475006624000;1;49
739;19475006624250;2;0
740;19475006625000;1;0
741;19475006625500;2;0
742;19475006625750;5;1
743;19475006626000;3;6
744;19475006646500;3;0
745;19475006647500;6;26
746;19475006667750;1;1
747;19475006669500;3;33
748;19475006669750;2;18
749;19475006670250;7;393
750;19475006670500;1;0
751;19475006678000;1;0
752;19475006681000;1;0
753;19475006691250;1;2
754;19475006717000;1;0
755;19475006721250;2;0
756;19475006722250;1;2
757;19475006722500;2;0
758;19475006722750;1;0
759;19475006728000;1;0
760;19475006729250;1;0
761;19475006729750;1;0
762;19475006733000;2;0
763;19475006749750;2;0
764;19475006750000;2;0
765;19475006750250;5;0
766;19475006751000;2;45
767;19475006751250;4;282
768;19475006751500;1;14
769;19477506602500;1;0
770;19477506611250;4;43
771;19477506611500;6;38
772;19477506611750;11;16
773;19477506612250;1;0
774;19477506612500;7;56
775;19477506612750;10;107
776;19477506614750;2;1
777;19477506616750;1;0
778;19477506618000;1;0
779;19477506618250;7;12
780;19477506618500;12;109
781;19477506619250;1;0
782;19477506620000;1;0
783;19477506621250;3;0
784;19477506621500;1;0
785;19477506621750;1;0
786;19477506622250;4;23
787;19477506622750;3;1
788;19477506624500;2;0
789;19477506624750;1;0
790;19477506625250;3;28
791;19477506625500;5;17
792;19477506625750;1;0
793;19477506629250;11;1
794;19477506629500;2;3
795;19477506646750;1;0
796;19477506647000;1;0
797;19477506650750;3;0
798;19477506651000;2;0
799;19477506651250;2;0
800;19477506667250;2;0
801;19477506669250;1;37
802;19477506669500;2;0
803;19477506669750;1;0
804;19477506670250;3;0
805;19477506672250;2;0
806;19477506691500;4;8
807;19477506691750;4;0
808;19477506717000;1;2
809;19477506717500;1;1
810;19477506721500;1;0
811;19477506721750;1;0
812;19477506727750;1;0
813;19477506728250;2;7
814;19477506732750;2;0
815;19477506733000;3;1
816;19477506749250;9;51
817;19477506749500;3;3
818;19477506749750;5;1
819;19477506750000;3;15
820;19477506840000;2;1
821;19480006611500;3;1
822;19480006611750;3;5
823;19480006612000;2;4
824;19480006612250;2;0
825;19480006612500;20;148
826;19480006612750;27;870
827;19480006613000;13;74
828;19480006613250;25;171
829;19480006613500;4;1
830;19480006614250;1;0
831;19480006614750;1;0
832;19480006616250;2;0
833;19480006616500;3;0
834;19480006617000;1;0
835;19480006617250;1;0
836;19480006617500;7;16
837;19480006617750;5;24
838;19480006618000;10;3
839;19480006618250;3;2
840;19480006618500;7;48
841;19480006618750;2;0
842;19480006619000;5;6
843;19480006619250;1;0
844;19480006619500;2;2
845;19480006620000;2;0
846;19480006620250;2;1
847;19480006622500;1;1
848;19480006624000;3;19
849;19480006624250;2;0
850;19480006625250;7;0
851;19480006626500;5;116
852;19480006626750;13;1
853;19480006627000;14;172
854;19480006627250;9;4
855;19480006627500;1;21
856;19480006628750;5;1
857;19480006629000;8;2
858;19480006629250;1;0
859;19480006633250;2;42
860;19480006659250;2;3
861;19480006666750;1;0
862;19480006667250;2;0
863;19480006669750;1;1
864;19480006670250;1;0
865;19480006670500;1;0
866;19480006670750;1;0
867;19480006672500;1;0
868;19480006680500;2;6
869;19480006691000;1;0
870;19480006691750;1;0
871;19480006727750;2;0
872;19480006728250;3;0
873;19480006728750;1;0
874;19480006731750;2;0
875;19480006732000;2;10
876;19480006732750;1;0
877;19480006733000;1;1
878;19480006747250;3;0
879;19480006749250;4;3
880;19480006749500;3;0
881;19480006749750;2;0
882;19480006784250;2;0
883;19480006839500;1;0
884;19480006839750;1;0
885;19482506603250;1;0
886;19482506611000;5;27
887;19482506611250;6;8
888;19482506611500;6;7
889;19482506612000;4;1
890;19482506612250;5;56
891;19482506612500;3;30
892;19482506612750;5;188
893;19482506613000;6;15
894;19482506613250;13;43
895;19482506613500;13;60
896;19482506614500;1;0
897;19482506615000;5;15
898;19482506615250;1;5
899;19482506615750;6;25
900;19482506616250;5;0
901;19482506616500;3;2
902;19482506616750;1;0
903;19482506617000;4;0
904;19482506617250;2;0
905;19482506617750;2;0
906;19482506618500;2;33
907;19482506618750;6;232
908;19482506619000;3;25
909;19482506619250;1;1
910;19482506619500;1;0
911;19482506619750;3;32
912;19482506620000;29;19
913;19482506620250;3;4
914;19482506620500;2;0
915;19482506620750;4;22
916;19482506621000;1;0
917;19482506622000;4;1
918;19482506623500;3;1
919;19482506623750;3;11
920;19482506624000;8;27
921;19482506624250;10;10
922;19482506624500;5;0
923;19482506624750;1;1
924;19482506625000;3;17
925;19482506626250;11;84
926;19482506626500;6;1
927;19482506626750;23;6
928;19482506627000;19;17
929;19482506627250;16;16
930;19482506627500;3;0
931;19482506628500;6;3
932;19482506628750;1;0
933;19482506629000;7;26
934;19482506630000;1;16
935;19482506630250;4;140
936;19482506634000;1;0
937;19482506639250;1;2
938;19482506647250;1;1
939;19482506647500;1;0
940;19482506647750;1;0
941;19482506658000;1;0
942;19482506659250;2;2
943;19482506667500;1;0
944;19482506669500;1;1
945;19482506670500;2;0
946;19482506670750;2;0
947;19482506673750;1;0
948;19482506692000;1;2
949;19482506717500;1;0
950;19482506730500;3;2
951;19482506730750;4;1
952;19482506731000;1;0
953;19482506747000;1;0
954;19482506748250;2;0
955;19482506749500;3;0
956;19482506813500;1;0
957;19485006604500;1;0
958;19485006610500;1;0
959;19485006610750;5;13
960;19485006611000;5;1
961;19485006611250;1;0
962;19485006611500;15;316
963;19485006611750;8;31
964;19485006612000;3;1
965;19485006612500;5;0
966;19485006613000;1;0
967;19485006613750;3;45
968;19485006614500;4;1
969;19485006614750;4;3
970;19485006615000;1;0
971;19485006615500;1;0
972;19485006615750;1;29
973;19485006616250;1;0
974;19485006616750;1;0
975;19485006617250;2;55
976;19485006618500;7;169
977;19485006618750;1;0
978;19485006619000;4;0
979;19485006619250;3;0
980;19485006619500;3;35
981;19485006619750;7;63
982;19485006620000;2;37
983;19485006620250;6;5
984;19485006620500;3;24
985;19485006620750;16;105
986;19485006621000;3;43
987;19485006621750;3;0
988;19485006622000;2;2
989;19485006622250;3;1
990;19485006623500;8;95
991;19485006623750;6;0
992;19485006624000;7;0
993;19485006624250;9;47
994;19485006624500;5;64
995;19485006624750;2;1
996;19485006626000;12;1800
997;19485006626250;12;5
998;19485006626500;44;350
999;19485006626750;94;167
1000;19485006627000;12;2
1001;19485006627250;18;35
1002;19485006627500;15;33
1003;19485006627750;7;4
1004;19485006628000;3;5
1005;19485006628250;3;0
1006;19485006628500;6;36
1007;19485006628750;6;0
1008;19485006629000;14;99
1009;19485006629250;3;39
1010;19485006629500;1;0
1011;19485006630000;7;30
1012;19485006633500;1;0
1013;19485006633750;3;0
1014;19485006634250;1;0
1015;19485006647500;2;28
1016;19485006647750;42;505
1017;19485006648000;2;16
1018;19485006652250;1;0
1019;19485006658250;1;0
1020;19485006658500;1;0
1021;19485006658750;1;0
1022;19485006666000;1;0
1023;19485006669500;2;0
1024;19485006669750;4;0
1025;19485006671750;1;0
1026;19485006692000;5;6
1027;19485006692250;4;0
1028;19485006692500;2;0
1029;19485006712250;1;0
1030;19485006730750;1;0
1031;19485006731500;1;1
1032;19485006733000;4;0
1033;19485006736500;1;29
1034;19485006736750;1;0
1035;19485006740750;3;0
1036;19485006746000;1;3
1037;19485006746250;2;8
1038;19485006746750;3;0
1039;19485006747500;1;0
1040;19485006747750;1;0
1041;19485006748250;7;3
1042;19485006748500;2;0
1043;19485006748750;1;0
1044;19485006812250;1;0
1045;19485006813000;1;0
1046;19487506605250;1;0
1047;19487506606000;1;0
1048;19487506607250;1;0
1049;19487506610500;2;0
1050;19487506610750;4;0
1051;19487506611000;6;31
1052;19487506611250;4;2
1053;19487506611500;27;590
1054;19487506611750;98;274
1055;19487506612000;6;0
1056;19487506612250;3;0
1057;19487506612500;9;41
1058;19487506613750;3;9
1059;19487506614500;6;4
1060;19487506614750;2;0
1061;19487506617750;3;22
1062;19487506618000;14;155
1063;19487506618250;30;112
1064;19487506618750;9;4
1065;19487506619000;8;5
1066;19487506619750;4;233
1067;19487506620000;1;0
1068;19487506620750;1;6
1069;19487506621000;5;34
1070;19487506621500;1;0
1071;19487506622250;2;0
1072;19487506623500;4;1
1073;19487506623750;1;9
1074;19487506624000;2;15
1075;19487506624250;1;4
1076;19487506625750;3;1
1077;19487506626000;5;3
1078;19487506626250;160;584
1079;19487506626500;258;1847
1080;19487506626750;90;190
1081;19487506627000;17;14
1082;19487506627250;22;95
1083;19487506627500;19;27
1084;19487506627750;18;7
1085;19487506628000;24;71
1086;19487506628250;2;1
1087;19487506628500;4;2
1088;19487506628750;7;18
1089;19487506629000;39;239
1090;19487506629250;27;314
1091;19487506629500;1;2
1092;19487506630000;1;0
1093;19487506634250;2;0
1094;19487506647500;3;0
1095;19487506647750;17;96
1096;19487506648000;6;15
1097;19487506648250;2;0
1098;19487506658500;1;0
1099;19487506658750;1;0
1100;19487506665500;1;0
1101;19487506665750;3;1
1102;19487506666000;3;1
1103;19487506666250;2;1
1104;19487506670000;3;0
1105;19487506676750;1;0
1106;19487506677000;1;0
1107;19487506692250;2;0
1108;19487506693000;1;0
1109;19487506706750;1;0
1110;19487506716250;2;0
1111;19487506716500;1;1
1112;19487506716750;1;0
1113;19487506726500;1;0
1114;19487506731250;6;2
1115;19487506731500;3;3
1116;19487506731750;4;0
1117;19487506732000;5;1
1118;19487506732500;8;30
1119;19487506732750;4;0
1120;19487506733000;2;0
1121;19487506733250;1;0
1122;19487506733500;3;0
1123;19487506733750;1;0
1124;19487506734250;1;0
1125;19487506738500;1;0
1126;19487506738750;1;1
1127;19487506740250;3;2
1128;19487506740500;2;0
1129;19487506740750;3;0
1130;19487506741500;3;3
1131;19487506746500;2;0
1132;19487506747000;3;37
1133;19487506747250;1;42
1134;19487506748000;10;69
1135;19487506748250;1;1
1136;19487506748500;1;0
1137;19490006605250;1;0
1138;19490006606000;1;0
1139;19490006606250;8;1
1140;19490006607000;1;0
1141;19490006607750;1;0
1142;19490006609500;1;0
1143;19490006610250;1;0
1144;19490006610500;2;98
1145;19490006610750;2;3
1146;19490006611000;5;94
1147;19490006611250;8;24
1148;19490006611500;7;1
1149;19490006611750;35;212
