År;Region;Alder;Utflytting;Innflytting;Nettoflytting
2017;3813 Bamble;60 år;5;6;1
2017;3813 Bamble;61 år;4;3;-1
2017;3813 Bamble;62 år;3;1;-2
2017;3813 Bamble;63 år;5;5;0
2017;3813 Bamble;64 år;3;2;-1
2017;3813 Bamble;65 år;7;1;-6
2017;3813 Bamble;66 år;4;2;-2
2017;3813 Bamble;67 år;;1;1
2017;3813 Bamble;68 år;2;1;-1
2017;3813 Bamble;69 år;1;1;0
2017;3813 Bamble;7 år;1;7;6
2017;3813 Bamble;70 år;2;1;-1
2017;3813 Bamble;8 år;4;5;1
2017;3813 Bamble;9 år;4;9;5
2017;3814 Kragerø;0 år;4;4;0
2017;3814 Kragerø;1 år;3;7;4
2017;3814 Kragerø;10 år;1;3;2
2017;3814 Kragerø;11 år;2;1;-1
2017;3814 Kragerø;12 år;;2;2
2017;3814 Kragerø;13 år;3;2;-1
2017;3814 Kragerø;14 år;3;1;-2
2017;3814 Kragerø;15 år;2;2;0
2017;3814 Kragerø;16 år;2;3;1
2017;3814 Kragerø;17 år;7;6;-1
2017;3814 Kragerø;18 år;8;8;0
2017;3814 Kragerø;19 år;22;12;-10
2017;3814 Kragerø;2 år;5;4;-1
2017;3814 Kragerø;20 år;23;11;-12
2017;3814 Kragerø;21 år;20;17;-3
2017;3814 Kragerø;22 år;25;14;-11
2017;3814 Kragerø;23 år;31;11;-20
2017;3814 Kragerø;24 år;30;9;-21
2017;3814 Kragerø;25 år;20;16;-4
2017;3814 Kragerø;26 år;20;14;-6
2017;3814 Kragerø;27 år;15;17;2
2017;3814 Kragerø;28 år;24;11;-13
2017;3814 Kragerø;29 år;3;17;14
2017;3814 Kragerø;3 år;7;6;-1
2017;3814 Kragerø;30 år;10;11;1
2017;3814 Kragerø;31 år;9;7;-2
2017;3814 Kragerø;32 år;13;7;-6
2017;3814 Kragerø;33 år;4;8;4
2017;3814 Kragerø;34 år;4;10;6
2017;3814 Kragerø;35 år;3;11;8
2017;3814 Kragerø;36 år;4;7;3
2017;3814 Kragerø;37 år;8;2;-6
2017;3814 Kragerø;38 år;3;7;4
2017;3814 Kragerø;39 år;2;3;1
2017;3814 Kragerø;4 år;3;5;2
2017;3814 Kragerø;40 år;4;;-4
2017;3814 Kragerø;41 år;6;2;-4
2017;3814 Kragerø;42 år;3;5;2
2017;3814 Kragerø;43 år;;3;3
2017;3814 Kragerø;44 år;5;5;0
2017;3814 Kragerø;45 år;4;3;-1
2017;3814 Kragerø;46 år;3;8;5
2017;3814 Kragerø;47 år;3;2;-1
2017;3814 Kragerø;48 år;2;4;2
2017;3814 Kragerø;49 år;3;7;4
2017;3814 Kragerø;5 år;4;4;0
2017;3814 Kragerø;50 år;5;6;1
2017;3814 Kragerø;51 år;4;2;-2
2017;3814 Kragerø;52 år;3;5;2
2017;3814 Kragerø;53 år;2;2;0
2017;3814 Kragerø;54 år;;4;4
2017;3814 Kragerø;55 år;2;3;1
2017;3814 Kragerø;56 år;2;4;2
2017;3814 Kragerø;57 år;4;7;3
2017;3814 Kragerø;58 år;11;8;-3
2017;3814 Kragerø;59 år;4;3;-1
2017;3814 Kragerø;6 år;4;4;0
2017;3814 Kragerø;60 år;1;3;2
2017;3814 Kragerø;61 år;3;4;1
2017;3814 Kragerø;62 år;1;;-1
2017;3814 Kragerø;63 år;;4;4
2017;3814 Kragerø;64 år;4;4;0
2017;3814 Kragerø;65 år;2;1;-1
2017;3814 Kragerø;66 år;1;3;2
2017;3814 Kragerø;67 år;5;4;-1
2017;3814 Kragerø;68 år;1;3;2
2017;3814 Kragerø;69 år;3;;-3
2017;3814 Kragerø;7 år;;2;2
2017;3814 Kragerø;70 år;5;2;-3
2017;3814 Kragerø;8 år;2;2;0
2017;3814 Kragerø;9 år;1;7;6
2017;3815 Drangedal;0 år;;;
2017;3815 Drangedal;1 år;;1;1
2017;3815 Drangedal;10 år;3;2;-1
2017;3815 Drangedal;11 år;;2;2
2017;3815 Drangedal;12 år;;2;2
2017;3815 Drangedal;13 år;2;2;0
2017;3815 Drangedal;14 år;1;3;2
2017;3815 Drangedal;15 år;3;2;-1
2017;3815 Drangedal;16 år;2;2;0
2017;3815 Drangedal;17 år;2;4;2
2017;3815 Drangedal;18 år;6;3;-3
2017;3815 Drangedal;19 år;4;3;-1
2017;3815 Drangedal;2 år;;2;2
2017;3815 Drangedal;20 år;5;1;-4
2017;3815 Drangedal;21 år;11;3;-8
2017;3815 Drangedal;22 år;4;6;2
2017;3815 Drangedal;23 år;1;5;4
2017;3815 Drangedal;24 år;5;1;-4
2017;3815 Drangedal;25 år;9;1;-8
2017;3815 Drangedal;26 år;3;3;0
2017;3815 Drangedal;27 år;7;7;0
2017;3815 Drangedal;28 år;1;1;0
2017;3815 Drangedal;29 år;6;2;-4
2017;3815 Drangedal;3 år;1;1;0
2017;3815 Drangedal;30 år;2;1;-1
2017;3815 Drangedal;31 år;7;2;-5
2017;3815 Drangedal;32 år;2;3;1
2017;3815 Drangedal;33 år;2;3;1
2017;3815 Drangedal;34 år;4;5;1
2017;3815 Drangedal;35 år;1;2;1
2017;3815 Drangedal;36 år;2;1;-1
2017;3815 Drangedal;37 år;3;3;0
2017;3815 Drangedal;38 år;1;2;1
2017;3815 Drangedal;39 år;;1;1
2017;3815 Drangedal;4 år;1;3;2
2017;3815 Drangedal;40 år;1;3;2
2017;3815 Drangedal;41 år;2;6;4
2017;3815 Drangedal;42 år;2;2;0
2017;3815 Drangedal;43 år;;3;3
2017;3815 Drangedal;44 år;2;1;-1
2017;3815 Drangedal;45 år;1;5;4
2017;3815 Drangedal;46 år;2;2;0
2017;3815 Drangedal;47 år;;2;2
2017;3815 Drangedal;48 år;3;1;-2
2017;3815 Drangedal;49 år;1;1;0
2017;3815 Drangedal;5 år;3;;-3
2017;3815 Drangedal;50 år;2;2;0
2017;3815 Drangedal;51 år;4;;-4
2017;3815 Drangedal;52 år;3;2;-1
2017;3815 Drangedal;53 år;5;3;-2
2017;3815 Drangedal;54 år;2;2;0
2017;3815 Drangedal;55 år;1;2;1
2017;3815 Drangedal;56 år;1;;-1
2017;3815 Drangedal;57 år;1;3;2
2017;3815 Drangedal;58 år;2;;-2
2017;3815 Drangedal;59 år;1;;-1
2017;3815 Drangedal;6 år;3;;-3
2017;3815 Drangedal;60 år;1;;-1
2017;3815 Drangedal;61 år;1;1;0
2017;3815 Drangedal;62 år;1;;-1
2017;3815 Drangedal;63 år;2;2;0
2017;3815 Drangedal;64 år;;;
2017;3815 Drangedal;65 år;;;
2017;3815 Drangedal;66 år;;;
2017;3815 Drangedal;67 år;3;;-3
2017;3815 Drangedal;68 år;;2;2
2017;3815 Drangedal;69 år;;1;1
2017;3815 Drangedal;7 år;;;
2017;3815 Drangedal;70 år;;;
2017;3815 Drangedal;8 år;3;2;-1
2017;3815 Drangedal;9 år;1;3;2
2017;3816 Nome;0 år;7;5;-2
2017;3816 Nome;1 år;6;9;3
2017;3816 Nome;10 år;5;1;-4
2017;3816 Nome;11 år;;;
2017;3816 Nome;12 år;;1;1
2017;3816 Nome;13 år;4;7;3
2017;3816 Nome;14 år;2;2;0
2017;3816 Nome;15 år;3;4;1
2017;3816 Nome;16 år;2;7;5
2017;3816 Nome;17 år;6;6;0
2017;3816 Nome;18 år;7;10;3
2017;3816 Nome;19 år;9;6;-3
2017;3816 Nome;2 år;4;8;4
2017;3816 Nome;20 år;13;13;0
2017;3816 Nome;21 år;14;13;-1
2017;3816 Nome;22 år;17;18;1
2017;3816 Nome;23 år;13;6;-7
2017;3816 Nome;24 år;12;10;-2
2017;3816 Nome;25 år;16;17;1
2017;3816 Nome;26 år;11;12;1
2017;3816 Nome;27 år;15;12;-3
2017;3816 Nome;28 år;11;9;-2
2017;3816 Nome;29 år;11;10;-1
2017;3816 Nome;3 år;9;9;0
2017;3816 Nome;30 år;8;7;-1
2017;3816 Nome;31 år;6;13;7
2017;3816 Nome;32 år;4;7;3
2017;3816 Nome;33 år;7;9;2
2017;3816 Nome;34 år;4;6;2
2017;3816 Nome;35 år;7;5;-2
2017;3816 Nome;36 år;6;7;1
2017;3816 Nome;37 år;2;9;7
2017;3816 Nome;38 år;2;10;8
2017;3816 Nome;39 år;2;6;4
2017;3816 Nome;4 år;7;9;2
2017;3816 Nome;40 år;2;4;2
2017;3816 Nome;41 år;6;6;0
2017;3816 Nome;42 år;1;5;4
2017;3816 Nome;43 år;9;14;5
2017;3816 Nome;44 år;3;1;-2
2017;3816 Nome;45 år;5;5;0
2017;3816 Nome;46 år;4;7;3
2017;3816 Nome;47 år;3;1;-2
2017;3816 Nome;48 år;4;4;0
2017;3816 Nome;49 år;5;4;-1
2017;3816 Nome;5 år;7;7;0
2017;3816 Nome;50 år;8;5;-3
2017;3816 Nome;51 år;1;6;5
2017;3816 Nome;52 år;2;3;1
2017;3816 Nome;53 år;2;2;0
2017;3816 Nome;54 år;4;4;0
2017;3816 Nome;55 år;4;6;2
2017;3816 Nome;56 år;2;1;-1
2017;3816 Nome;57 år;3;3;0
2017;3816 Nome;58 år;3;2;-1
2017;3816 Nome;59 år;;3;3
2017;3816 Nome;6 år;4;3;-1
2017;3816 Nome;60 år;2;1;-1
2017;3816 Nome;61 år;1;2;1
2017;3816 Nome;62 år;2;;-2
2017;3816 Nome;63 år;1;3;2
2017;3816 Nome;64 år;1;1;0
2017;3816 Nome;65 år;3;;-3
2017;3816 Nome;66 år;2;4;2
2017;3816 Nome;67 år;;1;1
2017;3816 Nome;68 år;2;1;-1
2017;3816 Nome;69 år;4;1;-3
2017;3816 Nome;7 år;2;4;2
2017;3816 Nome;70 år;2;2;0
2017;3816 Nome;8 år;4;9;5
2017;3816 Nome;9 år;3;4;1
2017;3817 Midt-Telemark;0 år;3;10;7
2017;3817 Midt-Telemark;1 år;7;15;8
2017;3817 Midt-Telemark;10 år;4;6;2
2017;3817 Midt-Telemark;11 år;5;3;-2
2017;3817 Midt-Telemark;12 år;3;4;1
2017;3817 Midt-Telemark;13 år;6;5;-1
2017;3817 Midt-Telemark;14 år;3;4;1
2017;3817 Midt-Telemark;15 år;4;5;1
2017;3817 Midt-Telemark;16 år;8;5;-3
2017;3817 Midt-Telemark;17 år;6;11;5
2017;3817 Midt-Telemark;18 år;4;11;7
2017;3817 Midt-Telemark;19 år;12;23;11
2017;3817 Midt-Telemark;2 år;4;9;5
2017;3817 Midt-Telemark;20 år;24;63;39
2017;3817 Midt-Telemark;21 år;34;63;29
2017;3817 Midt-Telemark;22 år;25;62;37
2017;3817 Midt-Telemark;23 år;40;57;17
2017;3817 Midt-Telemark;24 år;42;38;-4
2017;3817 Midt-Telemark;25 år;49;42;-7
2017;3817 Midt-Telemark;26 år;34;48;14
2017;3817 Midt-Telemark;27 år;36;38;2
2017;3817 Midt-Telemark;28 år;24;27;3
2017;3817 Midt-Telemark;29 år;25;20;-5
2017;3817 Midt-Telemark;3 år;8;15;7
2017;3817 Midt-Telemark;30 år;19;16;-3
2017;3817 Midt-Telemark;31 år;17;17;0
2017;3817 Midt-Telemark;32 år;13;14;1
2017;3817 Midt-Telemark;33 år;6;15;9
2017;3817 Midt-Telemark;34 år;9;10;1
2017;3817 Midt-Telemark;35 år;5;10;5
2017;3817 Midt-Telemark;36 år;6;12;6
2017;3817 Midt-Telemark;37 år;5;7;2
2017;3817 Midt-Telemark;38 år;10;6;-4
2017;3817 Midt-Telemark;39 år;5;8;3
2017;3817 Midt-Telemark;4 år;6;11;5
2017;3817 Midt-Telemark;40 år;9;6;-3
2017;3817 Midt-Telemark;41 år;3;9;6
2017;3817 Midt-Telemark;42 år;7;7;0
2017;3817 Midt-Telemark;43 år;5;10;5
2017;3817 Midt-Telemark;44 år;;5;5
2017;3817 Midt-Telemark;45 år;4;;-4
2017;3817 Midt-Telemark;46 år;6;6;0
2017;3817 Midt-Telemark;47 år;4;9;5
2017;3817 Midt-Telemark;48 år;2;4;2
2017;3817 Midt-Telemark;49 år;4;5;1
2017;3817 Midt-Telemark;5 år;4;11;7
2017;3817 Midt-Telemark;50 år;4;9;5
2017;3817 Midt-Telemark;51 år;6;1;-5
2017;3817 Midt-Telemark;52 år;2;3;1
2017;3817 Midt-Telemark;53 år;1;6;5
2017;3817 Midt-Telemark;54 år;3;6;3
2017;3817 Midt-Telemark;55 år;5;5;0
2017;3817 Midt-Telemark;56 år;2;3;1
2017;3817 Midt-Telemark;57 år;4;7;3
2017;3817 Midt-Telemark;58 år;1;6;5
2017;3817 Midt-Telemark;59 år;4;2;-2
2017;3817 Midt-Telemark;6 år;1;11;10
2017;3817 Midt-Telemark;60 år;2;2;0
2017;3817 Midt-Telemark;61 år;1;1;0
2017;3817 Midt-Telemark;62 år;2;3;1
2017;3817 Midt-Telemark;63 år;1;4;3
2017;3817 Midt-Telemark;64 år;;2;2
2017;3817 Midt-Telemark;65 år;2;3;1
2017;3817 Midt-Telemark;66 år;2;3;1
2017;3817 Midt-Telemark;67 år;1;2;1
2017;3817 Midt-Telemark;68 år;;;
2017;3817 Midt-Telemark;69 år;1;4;3
2017;3817 Midt-Telemark;7 år;5;11;6
2017;3817 Midt-Telemark;70 år;2;3;1
2017;3817 Midt-Telemark;8 år;5;5;0
2017;3817 Midt-Telemark;9 år;4;7;3
2017;3818 Tinn;0 år;1;1;0
2017;3818 Tinn;1 år;6;7;1
2017;3818 Tinn;10 år;4;6;2
2017;3818 Tinn;11 år;2;5;3
2017;3818 Tinn;12 år;3;7;4
2017;3818 Tinn;13 år;2;1;-1
2017;3818 Tinn;14 år;3;3;0
2017;3818 Tinn;15 år;3;4;1
2017;3818 Tinn;16 år;4;2;-2
2017;3818 Tinn;17 år;2;5;3
2017;3818 Tinn;18 år;7;6;-1
2017;3818 Tinn;19 år;8;5;-3
2017;3818 Tinn;2 år;4;4;0
2017;3818 Tinn;20 år;9;6;-3
2017;3818 Tinn;21 år;17;5;-12
2017;3818 Tinn;22 år;17;8;-9
2017;3818 Tinn;23 år;12;10;-2
2017;3818 Tinn;24 år;14;12;-2
2017;3818 Tinn;25 år;9;12;3
2017;3818 Tinn;26 år;14;13;-1
2017;3818 Tinn;27 år;14;15;1
2017;3818 Tinn;28 år;10;9;-1
2017;3818 Tinn;29 år;3;10;7
2017;3818 Tinn;3 år;9;8;-1
2017;3818 Tinn;30 år;10;14;4
2017;3818 Tinn;31 år;6;10;4
2017;3818 Tinn;32 år;8;7;-1
2017;3818 Tinn;33 år;4;7;3
2017;3818 Tinn;34 år;8;3;-5
2017;3818 Tinn;35 år;5;9;4
2017;3818 Tinn;36 år;9;10;1
2017;3818 Tinn;37 år;9;8;-1
2017;3818 Tinn;38 år;6;3;-3
2017;3818 Tinn;39 år;6;7;1
2017;3818 Tinn;4 år;6;9;3
2017;3818 Tinn;40 år;2;5;3
2017;3818 Tinn;41 år;6;6;0
2017;3818 Tinn;42 år;;;
2017;3818 Tinn;43 år;2;3;1
2017;3818 Tinn;44 år;1;1;0
2017;3818 Tinn;45 år;1;2;1
2017;3818 Tinn;46 år;4;6;2
2017;3818 Tinn;47 år;5;3;-2
2017;3818 Tinn;48 år;1;1;0
2017;3818 Tinn;49 år;5;4;-1
2017;3818 Tinn;5 år;5;5;0
2017;3818 Tinn;50 år;4;4;0
2017;3818 Tinn;51 år;4;2;-2
2017;3818 Tinn;52 år;;2;2
2017;3818 Tinn;53 år;2;;-2
2017;3818 Tinn;54 år;3;2;-1
2017;3818 Tinn;55 år;1;1;0
2017;3818 Tinn;56 år;2;3;1
2017;3818 Tinn;57 år;2;1;-1
2017;3818 Tinn;58 år;;;
2017;3818 Tinn;59 år;3;3;0
2017;3818 Tinn;6 år;3;6;3
2017;3818 Tinn;60 år;4;2;-2
2017;3818 Tinn;61 år;;1;1
2017;3818 Tinn;62 år;1;1;0
2017;3818 Tinn;63 år;1;2;1
2017;3818 Tinn;64 år;3;4;1
2017;3818 Tinn;65 år;;2;2
2017;3818 Tinn;66 år;1;1;0
2017;3818 Tinn;67 år;2;2;0
2017;3818 Tinn;68 år;1;3;2
2017;3818 Tinn;69 år;2;1;-1
2017;3818 Tinn;7 år;3;5;2
2017;3818 Tinn;70 år;;;
2017;3818 Tinn;8 år;4;4;0
2017;3818 Tinn;9 år;6;9;3
2017;3819 Hjartdal;0 år;1;1;0
2017;3819 Hjartdal;1 år;2;3;1
2017;3819 Hjartdal;10 år;;;
2017;3819 Hjartdal;11 år;;;
2017;3819 Hjartdal;12 år;;;
2017;3819 Hjartdal;13 år;1;;-1
2017;3819 Hjartdal;14 år;1;1;0
2017;3819 Hjartdal;15 år;;;
2017;3819 Hjartdal;16 år;2;;-2
2017;3819 Hjartdal;17 år;;;
2017;3819 Hjartdal;18 år;;;
2017;3819 Hjartdal;19 år;2;1;-1
2017;3819 Hjartdal;2 år;;;
2017;3819 Hjartdal;20 år;1;;-1
2017;3819 Hjartdal;21 år;3;3;0
2017;3819 Hjartdal;22 år;2;3;1
2017;3819 Hjartdal;23 år;2;1;-1
2017;3819 Hjartdal;24 år;1;3;2
2017;3819 Hjartdal;25 år;1;2;1
2017;3819 Hjartdal;26 år;1;;-1
2017;3819 Hjartdal;27 år;1;1;0
2017;3819 Hjartdal;28 år;2;3;1
2017;3819 Hjartdal;29 år;3;2;-1
2017;3819 Hjartdal;3 år;2;1;-1
2017;3819 Hjartdal;30 år;3;1;-2
2017;3819 Hjartdal;31 år;3;1;-2
2017;3819 Hjartdal;32 år;;;
2017;3819 Hjartdal;33 år;2;1;-1
2017;3819 Hjartdal;34 år;1;2;1
2017;3819 Hjartdal;35 år;1;;-1
2017;3819 Hjartdal;36 år;;;
2017;3819 Hjartdal;37 år;;1;1
2017;3819 Hjartdal;38 år;1;;-1
2017;3819 Hjartdal;39 år;1;3;2
2017;3819 Hjartdal;4 år;;;
2017;3819 Hjartdal;40 år;1;1;0
2017;3819 Hjartdal;41 år;2;1;-1
2017;3819 Hjartdal;42 år;1;1;0
2017;3819 Hjartdal;43 år;;1;1
2017;3819 Hjartdal;44 år;1;;-1
2017;3819 Hjartdal;45 år;;1;1
2017;3819 Hjartdal;46 år;;;
2017;3819 Hjartdal;47 år;;;
2017;3819 Hjartdal;48 år;1;;-1
2017;3819 Hjartdal;49 år;1;2;1
2017;3819 Hjartdal;5 år;;;
2017;3819 Hjartdal;50 år;;;
2017;3819 Hjartdal;51 år;;;
2017;3819 Hjartdal;52 år;;;
2017;3819 Hjartdal;53 år;;;
2017;3819 Hjartdal;54 år;1;;-1
2017;3819 Hjartdal;55 år;1;;-1
2017;3819 Hjartdal;56 år;1;;-1
2017;3819 Hjartdal;57 år;;;
2017;3819 Hjartdal;58 år;1;;-1
2017;3819 Hjartdal;59 år;;;
2017;3819 Hjartdal;6 år;;1;1
2017;3819 Hjartdal;60 år;1;;-1
2017;3819 Hjartdal;61 år;1;;-1
2017;3819 Hjartdal;62 år;;;
2017;3819 Hjartdal;63 år;;;
2017;3819 Hjartdal;64 år;;;
2017;3819 Hjartdal;65 år;;2;2
2017;3819 Hjartdal;66 år;;;
2017;3819 Hjartdal;67 år;1;1;0
2017;3819 Hjartdal;68 år;;1;1
2017;3819 Hjartdal;69 år;1;;-1
2017;3819 Hjartdal;7 år;;1;1
2017;3819 Hjartdal;70 år;;1;1
2017;3819 Hjartdal;8 år;;;
2017;3819 Hjartdal;9 år;1;1;0
2017;3820 Seljord;0 år;1;;-1
2017;3820 Seljord;1 år;2;2;0
2017;3820 Seljord;10 år;2;3;1
2017;3820 Seljord;11 år;;3;3
2017;3820 Seljord;12 år;1;1;0
2017;3820 Seljord;13 år;;;
2017;3820 Seljord;14 år;2;3;1
2017;3820 Seljord;15 år;1;3;2
2017;3820 Seljord;16 år;1;3;2
2017;3820 Seljord;17 år;1;;-1
2017;3820 Seljord;18 år;2;3;1
2017;3820 Seljord;19 år;6;2;-4
2017;3820 Seljord;2 år;1;;-1
2017;3820 Seljord;20 år;6;2;-4
2017;3820 Seljord;21 år;9;5;-4
2017;3820 Seljord;22 år;4;3;-1
2017;3820 Seljord;23 år;3;7;4
2017;3820 Seljord;24 år;4;7;3
2017;3820 Seljord;25 år;3;5;2
2017;3820 Seljord;26 år;8;6;-2
2017;3820 Seljord;27 år;8;3;-5
2017;3820 Seljord;28 år;3;4;1
2017;3820 Seljord;29 år;3;2;-1
2017;3820 Seljord;3 år;2;2;0
2017;3820 Seljord;30 år;3;4;1
2017;3820 Seljord;31 år;1;1;0
2017;3820 Seljord;32 år;1;2;1
2017;3820 Seljord;33 år;4;4;0
2017;3820 Seljord;34 år;2;1;-1
2017;3820 Seljord;35 år;4;3;-1
2017;3820 Seljord;36 år;;2;2
2017;3820 Seljord;37 år;1;3;2
2017;3820 Seljord;38 år;2;2;0
2017;3820 Seljord;39 år;1;3;2
2017;3820 Seljord;4 år;2;4;2
2017;3820 Seljord;40 år;1;3;2
2017;3820 Seljord;41 år;;;
2017;3820 Seljord;42 år;3;4;1
2017;3820 Seljord;43 år;1;;-1
2017;3820 Seljord;44 år;3;2;-1
2017;3820 Seljord;45 år;;;
2017;3820 Seljord;46 år;4;1;-3
2017;3820 Seljord;47 år;;;
2017;3820 Seljord;48 år;;2;2
2017;3820 Seljord;49 år;1;2;1
2017;3820 Seljord;5 år;4;3;-1
2017;3820 Seljord;50 år;1;1;0
2017;3820 Seljord;51 år;2;2;0
2017;3820 Seljord;52 år;1;;-1
2017;3820 Seljord;53 år;1;3;2
2017;3820 Seljord;54 år;2;2;0
2017;3820 Seljord;55 år;;2;2
2017;3820 Seljord;56 år;2;1;-1
2017;3820 Seljord;57 år;2;;-2
2017;3820 Seljord;58 år;1;2;1
2017;3820 Seljord;59 år;2;1;-1
2017;3820 Seljord;6 år;2;1;-1
2017;3820 Seljord;60 år;1;2;1
2017;3820 Seljord;61 år;;2;2
2017;3820 Seljord;62 år;2;2;0
2017;3820 Seljord;63 år;1;;-1
2017;3820 Seljord;64 år;1;;-1
2017;3820 Seljord;65 år;;1;1
2017;3820 Seljord;66 år;;;
2017;3820 Seljord;67 år;;;
2017;3820 Seljord;68 år;;;
2017;3820 Seljord;69 år;;1;1
2017;3820 Seljord;7 år;;3;3
2017;3820 Seljord;70 år;;1;1
2017;3820 Seljord;8 år;1;1;0
2017;3820 Seljord;9 år;3;1;-2
2017;3821 Kviteseid;0 år;;;
2017;3821 Kviteseid;1 år;2;4;2
2017;3821 Kviteseid;10 år;;3;3
2017;3821 Kviteseid;11 år;2;;-2
2017;3821 Kviteseid;12 år;1;1;0
2017;3821 Kviteseid;13 år;2;1;-1
2017;3821 Kviteseid;14 år;;;
2017;3821 Kviteseid;15 år;2;;-2
2017;3821 Kviteseid;16 år;2;1;-1
2017;3821 Kviteseid;17 år;2;1;-1
2017;3821 Kviteseid;18 år;2;1;-1
2017;3821 Kviteseid;19 år;3;;-3
2017;3821 Kviteseid;2 år;2;2;0
2017;3821 Kviteseid;20 år;5;2;-3
2017;3821 Kviteseid;21 år;4;2;-2
2017;3821 Kviteseid;22 år;1;1;0
2017;3821 Kviteseid;23 år;7;3;-4
2017;3821 Kviteseid;24 år;3;2;-1
2017;3821 Kviteseid;25 år;4;;-4
2017;3821 Kviteseid;26 år;3;3;0
2017;3821 Kviteseid;27 år;2;6;4
2017;3821 Kviteseid;28 år;6;6;0
2017;3821 Kviteseid;29 år;3;2;-1
2017;3821 Kviteseid;3 år;1;3;2
2017;3821 Kviteseid;30 år;2;4;2
2017;3821 Kviteseid;31 år;3;;-3
2017;3821 Kviteseid;32 år;1;1;0
2017;3821 Kviteseid;33 år;;4;4
2017;3821 Kviteseid;34 år;3;2;-1
2017;3821 Kviteseid;35 år;;4;4
2017;3821 Kviteseid;36 år;2;1;-1
2017;3821 Kviteseid;37 år;2;;-2
2017;3821 Kviteseid;38 år;2;1;-1
2017;3821 Kviteseid;39 år;3;3;0
2017;3821 Kviteseid;4 år;1;1;0
2017;3821 Kviteseid;40 år;3;4;1
2017;3821 Kviteseid;41 år;3;4;1
2017;3821 Kviteseid;42 år;2;;-2
2017;3821 Kviteseid;43 år;;1;1
2017;3821 Kviteseid;44 år;2;3;1
2017;3821 Kviteseid;45 år;2;2;0
2017;3821 Kviteseid;46 år;1;;-1
2017;3821 Kviteseid;47 år;1;1;0
2017;3821 Kviteseid;48 år;1;2;1
2017;3821 Kviteseid;49 år;2;1;-1
2017;3821 Kviteseid;5 år;3;2;-1
2017;3821 Kviteseid;50 år;;2;2
2017;3821 Kviteseid;51 år;;1;1
2017;3821 Kviteseid;52 år;;1;1
2017;3821 Kviteseid;53 år;3;2;-1
2017;3821 Kviteseid;54 år;1;;-1
2017;3821 Kviteseid;55 år;;;
2017;3821 Kviteseid;56 år;;;
2017;3821 Kviteseid;57 år;;1;1
2017;3821 Kviteseid;58 år;;1;1
2017;3821 Kviteseid;59 år;1;;-1
2017;3821 Kviteseid;6 år;3;3;0
2017;3821 Kviteseid;60 år;2;1;-1
2017;3821 Kviteseid;61 år;1;;-1
2017;3821 Kviteseid;62 år;;;
2017;3821 Kviteseid;63 år;1;;-1
2017;3821 Kviteseid;64 år;2;;-2
2017;3821 Kviteseid;65 år;2;;-2
2017;3821 Kviteseid;66 år;;;
2017;3821 Kviteseid;67 år;;;
2017;3821 Kviteseid;68 år;2;2;0
2017;3821 Kviteseid;69 år;1;1;0
2017;3821 Kviteseid;7 år;1;1;0
2017;3821 Kviteseid;70 år;;1;1
2017;3821 Kviteseid;8 år;;1;1
2017;3821 Kviteseid;9 år;;;
2017;3822 Nissedal;0 år;2;1;-1
2017;3822 Nissedal;1 år;4;1;-3
2017;3822 Nissedal;10 år;1;;-1
2017;3822 Nissedal;11 år;;1;1
2017;3822 Nissedal;12 år;;1;1
2017;3822 Nissedal;13 år;;3;3
2017;3822 Nissedal;14 år;1;1;0
2017;3822 Nissedal;15 år;2;1;-1
2017;3822 Nissedal;16 år;;2;2
2017;3822 Nissedal;17 år;;1;1
2017;3822 Nissedal;18 år;2;2;0
2017;3822 Nissedal;19 år;6;6;0
2017;3822 Nissedal;2 år;;;
2017;3822 Nissedal;20 år;3;3;0
2017;3822 Nissedal;21 år;2;2;0
2017;3822 Nissedal;22 år;1;2;1
2017;3822 Nissedal;23 år;3;2;-1
2017;3822 Nissedal;24 år;3;2;-1
2017;3822 Nissedal;25 år;1;1;0
2017;3822 Nissedal;26 år;2;1;-1
2017;3822 Nissedal;27 år;2;3;1
2017;3822 Nissedal;28 år;3;1;-2
2017;3822 Nissedal;29 år;4;;-4
2017;3822 Nissedal;3 år;;1;1
2017;3822 Nissedal;30 år;;1;1
2017;3822 Nissedal;31 år;1;;-1
2017;3822 Nissedal;32 år;3;4;1
2017;3822 Nissedal;33 år;2;2;0
2017;3822 Nissedal;34 år;2;2;0
2017;3822 Nissedal;35 år;;;
2017;3822 Nissedal;36 år;;2;2
2017;3822 Nissedal;37 år;;;
2017;3822 Nissedal;38 år;2;1;-1
2017;3822 Nissedal;39 år;;2;2
2017;3822 Nissedal;4 år;;;
2017;3822 Nissedal;40 år;1;;-1
2017;3822 Nissedal;41 år;1;;-1
2017;3822 Nissedal;42 år;1;2;1
2017;3822 Nissedal;43 år;;;
2017;3822 Nissedal;44 år;1;;-1
2017;3822 Nissedal;45 år;;;
2017;3822 Nissedal;46 år;;2;2
2017;3822 Nissedal;47 år;;5;5
2017;3822 Nissedal;48 år;;1;1
2017;3822 Nissedal;49 år;1;1;0
2017;3822 Nissedal;5 år;;1;1
2017;3822 Nissedal;50 år;2;1;-1
2017;3822 Nissedal;51 år;2;;-2
2017;3822 Nissedal;52 år;1;2;1
2017;3822 Nissedal;53 år;1;;-1
2017;3822 Nissedal;54 år;1;2;1
2017;3822 Nissedal;55 år;;;
2017;3822 Nissedal;56 år;;;
2017;3822 Nissedal;57 år;1;2;1
