ogc_fid;SSBID250M;est_tot;emp_tot
96;19415006771500;1;1
97;19415006782000;4;45
98;19415006782250;1;4
99;19417506597750;1;0
100;19417506598000;1;0
101;19417506600000;1;0
102;19417506600250;1;0
103;19417506605750;2;3
104;19417506606500;1;0
105;19417506606750;1;0
106;19417506607250;2;0
107;19417506607500;1;1
108;19417506607750;2;0
109;19417506608000;1;0
110;19417506609250;2;21
111;19417506609500;3;2
112;19417506609750;3;0
113;19417506610000;3;30
114;19417506610250;10;42
115;19417506610500;2;0
116;19417506781250;1;0
117;19417506782000;2;11
118;19420006598000;3;5
119;19420006599750;1;0
120;19420006606000;3;3
121;19420006606250;1;0
122;19420006606750;1;0
123;19420006607250;3;0
124;19420006608250;2;0
125;19420006608500;4;14
126;19420006609250;3;0
127;19420006609500;15;74
128;19420006609750;10;44
129;19420006610000;39;193
130;19420006610250;27;78
131;19420006610500;19;61
132;19420006610750;6;6
133;19420006611250;5;18
134;19420006623250;1;1
135;19420006623500;1;0
136;19420006779250;1;0
137;19420006781250;1;0
138;19420006782250;1;0
139;19422506598000;4;1
140;19422506598250;1;0
141;19422506607500;1;0
142;19422506607750;3;36
143;19422506608000;5;28
144;19422506608250;5;11
145;19422506608750;6;1
146;19422506609000;6;2
147;19422506609250;5;1
148;19422506609500;2;0
149;19422506609750;7;389
150;19422506610000;6;7
151;19422506610250;3;2
152;19422506610500;1;2
153;19422506610750;5;1
154;19422506611000;5;0
155;19422506611250;2;2
156;19422506611500;3;2
157;19422506612000;5;5
158;19422506612250;6;3
159;19422506781250;1;0
160;19422506781750;3;0
161;19425006597750;1;0
162;19425006599250;3;0
163;19425006608250;2;0
164;19425006608500;5;5
165;19425006608750;5;0
166;19425006609000;1;0
167;19425006609250;8;9
168;19425006609500;3;2
169;19425006609750;8;71
170;19425006610000;6;0
171;19425006610250;1;27
172;19425006610750;2;0
173;19425006611000;7;11
174;19425006611250;3;23
175;19425006611500;5;5
176;19425006611750;6;2
177;19425006612000;1;2
178;19427506597500;1;1
179;19427506597750;1;0
180;19427506598000;1;32
181;19427506598250;4;25
182;19427506607250;1;1
183;19427506607750;1;1
184;19427506608000;2;0
185;19427506608250;2;0
186;19427506608500;2;1
187;19427506608750;2;0
188;19427506609000;3;0
189;19427506609250;5;2
190;19427506609500;4;8
191;19427506609750;7;0
192;19427506610250;3;0
193;19427506610500;10;8
194;19427506610750;4;7
195;19427506611000;3;0
196;19427506611250;2;3
197;19427506611500;5;27
198;19427506611750;7;9
199;19427506811000;1;0
200;19430006597000;1;0
201;19430006598000;2;9
202;19430006598250;8;24
203;19430006607750;1;1
204;19430006609500;6;20
205;19430006609750;9;3
206;19430006610000;5;2
207;19430006610500;8;4
208;19430006611000;2;0
209;19430006611250;5;1
210;19430006611500;1;0
211;19430006614000;2;0
212;19430006614250;6;0
213;19430006614500;1;0
214;19430006807500;1;0
215;19432506597000;1;0
216;19432506597250;1;0
217;19432506597500;4;24
218;19432506597750;1;1
219;19432506598000;1;0
220;19432506598250;2;2
221;19432506609500;1;0
222;19432506610500;3;1
223;19432506610750;1;1
224;19432506611250;6;16
225;19432506611500;1;0
226;19432506611750;4;3
227;19432506612000;3;1
228;19432506614250;6;3
229;19432506614500;2;0
230;19432506757750;1;0
231;19432506760250;1;0
232;19432506765750;1;0
233;19432506766000;1;0
234;19432506768250;1;0
235;19432506768500;1;0
236;19432506808000;1;6
237;19432506808250;1;0
238;19432506811500;2;0
239;19435006596750;3;3
240;19435006597000;6;1
241;19435006597250;1;0
242;19435006597500;6;4
243;19435006597750;2;0
244;19435006611500;1;0
245;19435006613250;3;0
246;19435006613500;7;7
247;19435006613750;1;10
248;19435006614000;1;2
249;19435006764500;1;0
250;19435006765750;1;0
251;19435006766000;1;0
252;19435006767500;2;5
253;19435006768250;3;1
254;19435006768500;1;0
255;19437506597000;5;82
256;19437506597250;20;20
257;19437506597500;7;12
258;19437506597750;3;265
259;19437506609250;1;0
260;19437506612750;1;0
261;19437506613000;2;0
262;19437506613250;2;0
263;19437506613500;3;0
264;19437506613750;1;0
265;19437506614000;2;1
266;19437506614250;1;0
267;19437506616750;3;0
268;19437506617000;1;0
269;19437506617250;1;0
270;19437506618000;2;0
271;19437506757500;1;0
272;19437506763750;1;0
273;19437506764500;1;0
274;19437506766000;3;0
275;19440006597000;1;4
276;19440006597250;36;132
277;19440006597500;26;157
278;19440006597750;2;0
279;19440006598000;5;1
280;19440006612750;1;0
281;19440006613000;2;1
282;19440006613250;3;0
283;19440006613500;8;0
284;19440006613750;10;42
285;19440006614000;6;0
286;19440006614250;3;0
287;19440006616750;8;5
288;19440006617250;1;7
289;19440006617750;1;0
290;19440006759500;1;3
291;19440006760500;2;29
292;19440006763750;1;3
293;19440006768000;1;0
294;19442506597250;6;2
295;19442506597500;5;54
296;19442506597750;3;8
297;19442506611250;1;0
298;19442506611500;1;0
299;19442506613000;2;3
300;19442506613250;1;0
301;19442506613500;3;3
302;19442506613750;4;2
303;19442506614000;2;2
304;19442506614250;1;0
305;19442506616500;2;0
306;19442506616750;1;0
307;19442506757500;2;2
308;19442506757750;1;0
309;19442506759750;2;1
310;19442506760250;1;0
311;19442506764000;1;0
312;19442506768000;1;0
313;19445006596750;18;982
314;19445006597000;6;5
315;19445006597250;7;1
316;19445006597500;3;1
317;19445006597750;1;1
318;19445006611500;1;0
319;19445006612750;2;0
320;19445006613000;2;0
321;19445006613250;13;57
322;19445006613500;5;20
323;19445006613750;6;1
324;19445006614000;7;0
325;19445006614750;2;1
326;19445006616750;1;0
327;19445006757750;1;16
328;19445006759750;1;0
329;19445006763000;2;1
330;19447506596750;3;0
331;19447506597000;1;0
332;19447506597250;6;0
333;19447506597500;1;0
334;19447506597750;7;0
335;19447506598250;1;0
336;19447506598750;1;0
337;19447506611750;2;28
338;19447506612250;1;0
339;19447506612500;3;0
340;19447506612750;3;2
341;19447506613000;5;10
342;19447506613250;1;0
343;19447506613500;1;0
344;19447506613750;2;4
345;19447506614000;1;8
346;19447506614500;3;1
347;19447506614750;2;0
348;19447506646750;2;7
349;19447506759500;1;3
350;19447506759750;1;0
351;19447506760250;1;20
352;19447506760500;1;0
353;19450006597750;1;0
354;19450006598000;3;17
355;19450006598250;4;0
356;19450006599000;1;0
357;19450006599750;1;0
358;19450006600750;1;0
359;19450006601250;1;0
360;19450006611500;2;0
361;19450006611750;5;117
362;19450006612250;2;1
363;19450006612500;7;1
364;19450006612750;3;34
365;19450006613000;2;0
366;19450006613500;1;2
367;19450006614250;1;3
368;19450006614500;1;9
369;19450006646750;1;0
370;19450006760000;1;8
371;19450006760750;1;0
372;19450006761250;1;2
373;19450006838750;1;0
374;19452506597250;1;0
375;19452506597500;2;0
376;19452506597750;1;0
377;19452506599000;4;5
378;19452506611500;3;13
379;19452506611750;5;73
380;19452506612250;1;0
381;19452506612500;3;9
382;19452506612750;1;23
383;19452506613750;3;0
384;19452506614000;3;0
385;19452506619750;2;9
386;19452506620000;3;0
387;19452506620250;1;0
388;19452506620500;1;0
389;19452506646750;1;0
390;19452506647000;1;0
391;19452506760500;1;0
392;19452506760750;1;0
393;19452506761000;1;0
394;19452506763500;1;0
395;19452506838250;1;0
396;19452506838500;2;0
397;19452506838750;1;0
398;19452506839250;2;1
399;19452506839500;1;0
400;19455006597500;1;0
401;19455006599500;1;0
402;19455006613250;1;0
403;19455006616500;1;0
404;19455006620250;1;1
405;19455006753250;1;0
406;19455006756500;1;0
407;19455006756750;1;0
408;19455006757000;1;0
409;19455006757750;1;0
410;19455006806750;1;0
411;19455006815500;1;0
412;19455006838250;2;0
413;19455006839000;2;0
414;19457506596250;1;0
415;19457506597000;1;0
416;19457506610750;3;0
417;19457506611000;3;0
418;19457506611250;3;0
419;19457506613000;2;0
420;19457506613250;1;0
421;19457506620500;3;0
422;19457506622750;2;0
423;19457506752500;1;4
424;19457506753000;1;2
425;19457506753750;1;0
426;19457506756250;3;6
427;19457506757250;2;50
428;19457506757500;1;0
429;19457506806750;1;0
430;19457506816250;1;0
431;19457506838750;1;0
432;19457506839500;1;0
433;19457506839750;2;0
434;19460006600500;1;0
435;19460006611250;1;0
436;19460006612000;1;1
437;19460006612500;3;0
438;19460006613250;1;0
439;19460006620250;3;0
440;19460006620500;4;1
441;19460006622250;2;0
442;19460006623250;2;0
443;19460006623750;1;0
444;19460006624000;2;1
445;19460006624750;2;0
446;19460006753750;2;26
447;19460006757750;1;0
448;19460006758000;1;0
449;19460006838750;1;0
450;19462506598750;1;0
451;19462506600250;3;2
452;19462506600750;1;0
453;19462506601000;1;0
454;19462506611250;3;0
455;19462506611500;1;0
456;19462506612000;4;0
457;19462506612250;2;1
458;19462506612500;1;0
459;19462506620250;2;2
460;19462506622500;1;0
461;19462506623000;1;0
462;19462506623500;1;0
463;19462506623750;2;0
464;19462506624000;1;0
465;19462506662750;1;0
466;19462506666750;1;0
467;19462506668750;1;0
468;19462506743750;1;2
469;19462506753250;2;0
470;19465006598750;2;0
471;19465006599500;1;0
472;19465006611500;1;2
473;19465006611750;2;2
474;19465006612250;4;0
475;19465006612500;2;2
476;19465006619750;2;2
477;19465006620500;2;2
478;19465006622500;2;4
479;19465006623250;1;0
480;19465006625250;2;0
481;19465006625500;1;1
482;19465006662750;1;0
483;19465006666750;2;0
484;19465006722000;1;0
485;19465006722250;1;0
486;19465006722500;1;0
487;19465006733000;1;0
488;19465006751250;1;0
489;19467506599500;1;0
490;19467506611500;2;0
491;19467506611750;10;22
492;19467506612250;2;0
493;19467506612500;1;0
494;19467506618750;1;2
495;19467506620000;1;0
496;19467506620250;2;0
497;19467506620750;1;0
498;19467506622750;1;0
499;19467506623000;2;1
500;19467506624500;2;0
501;19467506625250;1;1
502;19467506625500;3;1
503;19467506626000;1;9
504;19467506653750;1;0
505;19467506666750;1;4
506;19467506667000;1;0
507;19467506668000;2;0
508;19467506668250;3;0
509;19467506668750;1;1
510;19467506681000;1;0
511;19467506681250;3;0
512;19467506722000;1;1
513;19467506722500;2;0
514;19467506722750;4;5
515;19467506723000;1;0
516;19467506733250;1;0
517;19467506733500;2;0
518;19467506750250;1;2
519;19467506750750;2;36
520;19467506751000;2;0
521;19467506753250;1;0
522;19467506753750;2;0
523;19467506784500;1;0
524;19470006599750;1;0
525;19470006611500;1;0
526;19470006611750;5;18
527;19470006612000;1;0
528;19470006612250;1;0
529;19470006619250;2;0
530;19470006620000;1;10
531;19470006620250;1;0
532;19470006620750;1;0
533;19470006622000;1;0
534;19470006622250;1;0
535;19470006622500;1;0
536;19470006622750;2;16
537;19470006623750;1;0
538;19470006624000;3;34
539;19470006624500;1;4
540;19470006626000;2;1
541;19470006626250;2;8
542;19470006662750;1;0
543;19470006668250;2;0
544;19470006669250;1;0
545;19470006678000;1;0
546;19470006681000;2;0
547;19470006722250;1;0
548;19470006722500;2;0
549;19470006722750;2;36
550;19470006729250;1;0
551;19470006729750;2;0
552;19470006733250;1;0
553;19470006733500;1;0
554;19470006743750;1;0
555;19470006744000;1;2
556;19470006750750;1;0
557;19470006751000;2;0
558;19470006752750;2;0
559;19470006807750;1;0
560;19470006808250;1;0
561;19472506599500;1;0
562;19472506611750;3;0
563;19472506612000;1;0
564;19472506618500;1;0
565;19472506619500;3;0
566;19472506619750;5;3
567;19472506620000;1;0
568;19472506620250;3;7
569;19472506620750;3;2
570;19472506622250;1;0
571;19472506624000;1;2
572;19472506624750;1;1
573;19472506625000;1;0
574;19472506625250;4;1
575;19472506625750;6;3
576;19472506626000;6;7
577;19472506626250;1;0
578;19472506669750;1;0
579;19472506678000;1;0
580;19472506679250;3;1
581;19472506681000;1;0
582;19472506681250;1;0
583;19472506721000;1;0
584;19472506721750;1;0
585;19472506722250;1;0
586;19472506723000;1;0
587;19472506729250;1;0
588;19472506733250;1;3
589;19472506749500;1;0
590;19472506750500;1;0
591;19472506751000;4;12
592;19472506751250;3;34
593;19472506826000;2;0
594;19472506826250;1;0
595;19475006611250;2;0
596;19475006611500;3;62
597;19475006611750;1;21
598;19475006612000;5;6
599;19475006618750;1;0
600;19475006619000;1;0
601;19475006619500;1;0
602;19475006619750;1;0
603;19475006621000;1;0
604;19475006621750;2;0
605;19475006622000;1;0
606;19475006622500;4;0
607;19475006624500;1;0
608;19475006625000;1;1
609;19475006625500;1;0
610;19475006625750;5;1
611;19475006626000;2;0
612;19475006629250;1;0
613;19475006646500;1;0
614;19475006646750;1;0
615;19475006651250;1;0
616;19475006654500;1;0
617;19475006654750;1;0
618;19475006669750;1;15
619;19475006670000;3;0
620;19475006670250;1;195
621;19475006681000;1;81
622;19475006691250;1;3
623;19475006717000;1;0
624;19475006721250;4;0
625;19475006722250;1;2
626;19475006722500;1;0
627;19475006728000;1;0
628;19475006732500;1;0
629;19475006749750;1;0
630;19475006750000;2;0
631;19475006750250;2;0
632;19475006751000;13;68
633;19475006751250;2;166
634;19475006751500;1;49
635;19477506600750;1;0
636;19477506611250;3;39
637;19477506611500;5;0
638;19477506611750;2;13
639;19477506612250;1;0
640;19477506612500;4;42
641;19477506612750;7;19
642;19477506614500;1;0
643;19477506616750;1;0
644;19477506617750;1;0
645;19477506618250;5;10
646;19477506618500;18;72
647;19477506619500;1;0
648;19477506620000;2;0
649;19477506621500;1;0
650;19477506621750;1;0
651;19477506622250;6;29
652;19477506622750;1;3
653;19477506624500;2;0
654;19477506624750;1;0
655;19477506625500;1;3
656;19477506627250;2;11
657;19477506629250;5;0
658;19477506629500;1;1
659;19477506647000;1;0
660;19477506647500;1;0
661;19477506650750;4;0
662;19477506667250;2;0
663;19477506669250;1;24
664;19477506669500;1;0
665;19477506670250;1;0
666;19477506672250;1;0
667;19477506691500;1;0
668;19477506691750;1;0
669;19477506717000;1;4
670;19477506717500;1;0
671;19477506727750;1;0
672;19477506728250;2;0
673;19477506730500;1;0
674;19477506732500;1;0
675;19477506732750;1;0
676;19477506733000;1;0
677;19477506749000;1;0
678;19477506749250;3;64
679;19477506749500;1;1
680;19477506749750;3;0
681;19480006611500;11;43
682;19480006611750;1;0
683;19480006612000;2;0
684;19480006612250;3;0
685;19480006612500;20;234
686;19480006612750;7;337
687;19480006613000;4;3
688;19480006613250;15;109
689;19480006615000;1;0
690;19480006616250;6;5
691;19480006616500;2;3
692;19480006617000;1;0
693;19480006617250;1;0
694;19480006617500;2;0
695;19480006617750;2;0
696;19480006618000;5;0
697;19480006618250;2;11
698;19480006618500;4;29
699;19480006618750;1;1
700;19480006619000;2;0
701;19480006619500;1;1
702;19480006619750;2;0
703;19480006620250;1;0
704;19480006620750;1;0
705;19480006621250;1;0
706;19480006622500;2;6
707;19480006624000;2;15
708;19480006624250;2;0
709;19480006625250;4;2
710;19480006626500;2;54
711;19480006626750;13;6
712;19480006627000;13;158
713;19480006628750;3;6
714;19480006629000;2;0
715;19480006629250;2;0
716;19480006630250;1;21
717;19480006633250;1;0
718;19480006647500;1;0
719;19480006666750;1;0
720;19480006667250;3;0
721;19480006667500;1;0
722;19480006669500;1;0
723;19480006669750;1;3
724;19480006672500;1;0
725;19480006727750;1;0
726;19480006728500;1;0
727;19480006733000;1;0
728;19480006749250;4;2
729;19480006749500;3;0
730;19480006820000;1;0
731;19480006839750;1;2
732;19482506611000;4;37
733;19482506611250;9;9
734;19482506611500;8;12
735;19482506612000;3;0
736;19482506612250;6;60
737;19482506612500;2;34
738;19482506612750;5;136
739;19482506613000;3;20
740;19482506613250;11;55
741;19482506614000;2;0
742;19482506614250;1;2
743;19482506615000;2;12
744;19482506615250;1;0
745;19482506615500;1;0
746;19482506615750;5;32
747;19482506616250;6;2
748;19482506616500;1;0
749;19482506616750;1;0
750;19482506617000;3;2
751;19482506617250;2;0
752;19482506618000;2;0
753;19482506618750;5;89
754;19482506619000;7;28
755;19482506619250;1;0
756;19482506619750;1;9
757;19482506620000;14;36
758;19482506620250;2;4
759;19482506620500;1;0
760;19482506620750;2;15
761;19482506621000;1;0
762;19482506621250;2;0
763;19482506622000;1;2
764;19482506623500;3;0
765;19482506623750;2;1
766;19482506624000;6;15
767;19482506624250;8;12
768;19482506624500;1;0
769;19482506624750;2;1
770;19482506625000;1;46
771;19482506626250;10;116
772;19482506626500;7;9
773;19482506626750;20;14
774;19482506627000;18;14
775;19482506627250;12;3
776;19482506627500;1;0
777;19482506628500;1;1
778;19482506628750;1;6
779;19482506629000;9;34
780;19482506629250;1;0
781;19482506630000;1;14
782;19482506630250;1;0
783;19482506647250;1;1
784;19482506647500;2;0
785;19482506658000;1;0
786;19482506658250;1;0
787;19482506658500;1;0
788;19482506659500;1;0
789;19482506667500;1;0
790;19482506669500;1;2
791;19482506670250;1;0
792;19482506673500;1;0
793;19482506694250;1;0
794;19482506730750;6;10
795;19482506731000;1;0
796;19482506748250;2;0
797;19482506784250;1;0
798;19482506814000;1;0
799;19482506816250;1;0
800;19482506838500;1;0
801;19485006604500;2;0
802;19485006610500;1;0
803;19485006610750;4;1
804;19485006611000;3;0
805;19485006611250;5;6
806;19485006611500;6;65
807;19485006611750;8;11
808;19485006612000;5;5
809;19485006612250;1;0
810;19485006612500;5;0
811;19485006612750;1;0
812;19485006613000;5;2
813;19485006613500;1;0
814;19485006613750;1;60
815;19485006614500;2;0
816;19485006614750;6;2
817;19485006615000;1;0
818;19485006615500;1;0
819;19485006615750;1;27
820;19485006616750;1;0
821;19485006618500;2;22
822;19485006618750;4;30
823;19485006619000;3;0
824;19485006619500;2;0
825;19485006619750;4;63
826;19485006620000;4;0
827;19485006620250;6;8
828;19485006620500;1;0
829;19485006620750;4;57
830;19485006621000;2;52
831;19485006621750;2;0
832;19485006622000;1;1
833;19485006622250;1;1
834;19485006623500;10;163
835;19485006623750;5;2
836;19485006624000;3;2
837;19485006624250;2;10
838;19485006624500;4;112
839;19485006626000;5;2065
840;19485006626250;14;9
841;19485006626500;45;324
842;19485006626750;40;127
843;19485006627000;5;8
844;19485006627250;12;13
845;19485006627500;13;40
846;19485006627750;4;0
847;19485006628000;3;1
848;19485006628250;1;3
849;19485006628500;7;25
850;19485006628750;4;0
851;19485006629000;16;255
852;19485006629250;2;32
853;19485006629500;1;0
854;19485006630000;2;17
855;19485006633750;1;0
856;19485006647500;1;28
857;19485006647750;19;781
858;19485006648000;3;18
859;19485006652250;1;0
860;19485006652500;1;1
861;19485006658250;1;0
862;19485006666000;1;0
863;19485006669500;1;0
864;19485006669750;1;0
865;19485006692500;1;0
866;19485006716750;1;0
867;19485006717500;1;0
868;19485006730750;1;0
869;19485006732750;1;2
870;19485006733000;3;4
871;19485006740750;1;0
872;19485006746250;1;2
873;19485006747000;1;0
874;19485006747500;1;0
875;19485006748250;2;0
876;19485006748500;1;0
877;19487506609250;2;0
878;19487506610500;1;1
879;19487506610750;1;0
880;19487506611000;4;3
881;19487506611250;4;1
882;19487506611500;31;651
883;19487506611750;77;320
884;19487506612000;8;5
885;19487506612250;6;0
886;19487506612500;12;22
887;19487506613000;1;0
888;19487506613750;2;9
889;19487506614500;3;0
890;19487506616500;1;0
891;19487506617750;1;0
892;19487506618000;11;40
893;19487506618250;4;17
894;19487506618750;5;4
895;19487506619000;4;6
896;19487506619500;1;0
897;19487506619750;4;115
898;19487506621500;1;0
899;19487506623250;1;0
900;19487506623500;7;8
901;19487506624000;2;19
902;19487506625750;4;1
903;19487506626000;8;10
904;19487506626250;202;715
905;19487506626500;196;1227
906;19487506626750;82;281
907;19487506627000;14;23
908;19487506627250;22;76
909;19487506627500;9;47
910;19487506627750;15;40
911;19487506628000;25;77
912;19487506628250;7;8
913;19487506628500;2;8
914;19487506628750;10;15
915;19487506629000;26;173
916;19487506629250;15;160
917;19487506633250;2;0
918;19487506634250;2;0
919;19487506647500;2;0
920;19487506647750;1;0
921;19487506648000;1;19
922;19487506648250;2;2
923;19487506658500;1;0
924;19487506665500;1;0
925;19487506665750;3;10
926;19487506666000;2;0
927;19487506666250;2;0
928;19487506669250;1;0
929;19487506670000;3;1
930;19487506677000;1;0
931;19487506692250;1;0
932;19487506716000;1;0
933;19487506716250;1;0
934;19487506716500;2;1
935;19487506731250;1;0
936;19487506731750;2;0
937;19487506732000;1;0
938;19487506732500;2;16
939;19487506733500;1;0
940;19487506733750;1;0
941;19487506734000;1;0
942;19487506738500;1;0
943;19487506738750;1;1
944;19487506740500;1;0
945;19487506740750;1;0
946;19487506741000;1;2
947;19487506746500;1;0
948;19487506747000;2;35
949;19487506747250;3;44
950;19487506748000;3;0
951;19487506748250;1;0
952;19487506748750;1;0
953;19487506813250;1;0
954;19490006605250;1;0
955;19490006606250;3;0
956;19490006607000;1;0
957;19490006609250;3;0
958;19490006609500;1;0
959;19490006610000;1;0
960;19490006610250;2;0
961;19490006610500;1;0
962;19490006610750;3;4
963;19490006611000;2;73
964;19490006611250;2;3
965;19490006611500;10;3
966;19490006611750;40;213
967;19490006612000;7;1
968;19490006612250;1;0
969;19490006612500;6;0
970;19490006612750;1;0
971;19490006613500;1;6
972;19490006614750;1;1
973;19490006616000;1;0
974;19490006618000;5;259
975;19490006618250;3;1
976;19490006619000;4;1
977;19490006619250;4;0
978;19490006619750;1;4
979;19490006621500;1;0
980;19490006622250;3;0
981;19490006622500;1;0
982;19490006623000;2;0
983;19490006623250;3;6
984;19490006625500;13;426
985;19490006625750;50;234
986;19490006626000;153;712
987;19490006626250;125;1044
988;19490006626500;69;329
989;19490006626750;29;58
990;19490006627000;10;12
991;19490006627250;8;12
992;19490006627500;11;106
993;19490006627750;9;39
994;19490006628000;5;29
995;19490006628250;8;1
996;19490006628500;5;1
997;19490006628750;2;3
998;19490006629000;9;48
999;19490006629250;1;0
1000;19490006629500;4;3
1001;19490006629750;2;3
1002;19490006630000;7;0
1003;19490006632000;2;0
1004;19490006634500;1;0
1005;19490006634750;6;5
1006;19490006647500;1;0
1007;19490006648250;2;0
1008;19490006648750;1;0
1009;19490006666000;1;6
1010;19490006666250;1;0
1011;19490006668750;3;0
1012;19490006669000;1;0
1013;19490006669250;2;2
1014;19490006669750;1;1
1015;19490006670000;3;0
1016;19490006697000;1;0
1017;19490006706250;1;0
1018;19490006713250;1;0
1019;19490006713500;3;0
1020;19490006716500;1;0
1021;19490006731250;1;0
1022;19490006733250;1;0
1023;19490006733500;1;0
1024;19490006734250;2;0
1025;19490006734750;2;0
1026;19490006735750;2;0
1027;19490006738750;2;0
1028;19490006739500;2;2
1029;19490006740000;2;40
1030;19490006741000;2;0
1031;19490006741250;1;0
1032;19490006741500;2;1
1033;19490006741750;1;0
1034;19490006742000;2;3
1035;19490006743500;2;0
1036;19490006743750;1;1
1037;19490006745000;2;2
1038;19490006746000;3;0
1039;19492506607000;1;0
1040;19492506607750;1;0
1041;19492506608000;2;0
1042;19492506608250;1;0
1043;19492506608500;2;20
1044;19492506608750;1;0
1045;19492506609250;1;0
1046;19492506610250;2;1
1047;19492506610750;10;1
1048;19492506611000;2;0
1049;19492506611250;3;0
1050;19492506611500;5;6
1051;19492506611750;29;65
1052;19492506612250;6;6
1053;19492506612500;2;7
1054;19492506612750;3;0
1055;19492506617500;1;71
1056;19492506618000;1;0
1057;19492506621250;3;0
1058;19492506621500;2;8
1059;19492506622000;5;6
1060;19492506622500;1;0
1061;19492506624250;2;0
1062;19492506624750;2;1
1063;19492506625000;11;4
1064;19492506625250;72;399
1065;19492506625500;19;100
1066;19492506625750;30;2227
1067;19492506626000;29;451
1068;19492506626250;35;107
1069;19492506626500;13;181
1070;19492506626750;14;237
1071;19492506627000;15;31
1072;19492506627250;4;11
1073;19492506627500;2;4
1074;19492506627750;8;35
1075;19492506628000;9;41
1076;19492506628250;5;14
1077;19492506628500;5;0
1078;19492506628750;10;3
1079;19492506629000;6;33
1080;19492506629250;2;8
1081;19492506629500;5;6
1082;19492506629750;3;0
1083;19492506630250;1;3
1084;19492506632000;1;0
1085;19492506634750;1;0
1086;19492506647000;1;0
1087;19492506647250;1;0
1088;19492506648250;1;3
1089;19492506661250;1;0
1090;19492506665500;1;0
1091;19492506666500;1;0
1092;19492506668500;2;0
1093;19492506668750;3;0
1094;19492506669000;2;0
1095;19492506669250;2;17
1096;19492506670250;1;0
1097;19492506670500;1;0
1098;19492506697750;1;0
1099;19492506715750;1;0
1100;19492506729500;3;3
1101;19492506729750;1;0
1102;19492506731500;1;0
1103;19492506731750;3;17
1104;19492506734500;1;0
1105;19492506735250;1;2
1106;19492506735750;3;3
1107;19492506736250;1;0
1108;19492506738500;1;0
1109;19492506739500;1;11
1110;19492506739750;1;0
1111;19492506741500;1;0
1112;19492506742000;3;5
1113;19492506743250;4;13
1114;19492506743750;3;0
1115;19492506744750;1;1
1116;19492506745000;2;0
1117;19492506745250;2;0
1118;19495006608500;1;0
1119;19495006608750;1;0
1120;19495006609000;4;0
1121;19495006609250;3;0
1122;19495006609500;2;0
1123;19495006609750;1;0
1124;19495006610000;1;0
1125;19495006610500;1;0
1126;19495006611000;3;14
1127;19495006611250;1;1
1128;19495006614750;10;988
1129;19495006617500;2;49
1130;19495006617750;10;78
1131;19495006618000;3;7
1132;19495006621750;3;0
1133;19495006622500;2;27
1134;19495006623750;2;0
1135;19495006624000;3;0
1136;19495006624250;1;0
1137;19495006624500;9;9
1138;19495006624750;3;14
1139;19495006625000;10;192
1140;19495006625250;5;4
1141;19495006625500;15;726
1142;19495006625750;13;1
1143;19495006626000;7;3
1144;19495006626250;8;44
1145;19495006626500;7;5
1146;19495006626750;9;1
1147;19495006627000;19;32
1148;19495006627250;17;9
1149;19495006627500;4;20
