ogc_fid;SSBID250M;est_tot;emp_tot
351;19442506757500;2;3
352;19442506757750;2;0
353;19442506759750;2;0
354;19442506760250;1;0
355;19442506762750;1;0
356;19442506764000;2;0
357;19445006596750;28;1149
358;19445006597000;6;1
359;19445006597250;9;0
360;19445006597500;3;2
361;19445006597750;4;1
362;19445006612750;1;0
363;19445006613000;4;6
364;19445006613250;16;65
365;19445006613500;10;64
366;19445006613750;13;6
367;19445006614000;10;2
368;19445006614750;1;1
369;19445006616500;1;0
370;19445006616750;1;0
371;19445006646750;2;6
372;19445006757750;1;16
373;19445006759750;1;0
374;19445006760000;1;0
375;19445006763000;1;0
376;19447506596750;2;0
377;19447506597000;1;0
378;19447506597250;7;0
379;19447506597500;3;8
380;19447506597750;7;0
381;19447506598250;1;0
382;19447506598750;2;0
383;19447506611750;3;275
384;19447506612250;2;0
385;19447506612500;7;4
386;19447506612750;3;4
387;19447506613000;4;11
388;19447506613250;1;0
389;19447506613500;5;1
390;19447506613750;5;5
391;19447506614000;1;10
392;19447506614500;1;0
393;19447506614750;1;0
394;19447506616750;1;0
395;19447506619250;5;12
396;19447506646750;1;0
397;19447506647000;1;1
398;19447506759750;4;16
399;19447506760500;2;0
400;19447506762500;1;0
401;19450006597750;1;3
402;19450006598000;4;17
403;19450006598250;3;0
404;19450006600750;1;0
405;19450006601250;1;0
406;19450006611500;6;28
407;19450006611750;5;144
408;19450006612000;6;7
409;19450006612250;9;12
410;19450006612500;4;0
411;19450006612750;3;22
412;19450006613000;5;0
413;19450006613250;1;0
414;19450006613500;2;0
415;19450006614000;2;6
416;19450006614250;1;0
417;19450006614500;1;3
418;19450006646750;2;4
419;19450006760000;4;38
420;19450006760250;2;27
421;19450006760500;1;0
422;19450006760750;1;0
423;19450006761000;1;0
424;19450006761250;1;0
425;19450006838500;1;16
426;19450006838750;4;14
427;19450006839250;1;0
428;19452506597000;1;0
429;19452506597500;2;0
430;19452506597750;2;0
431;19452506599000;2;1
432;19452506611500;4;30
433;19452506611750;16;263
434;19452506612250;2;0
435;19452506612500;2;3
436;19452506612750;2;27
437;19452506613000;1;0
438;19452506614000;3;3
439;19452506615000;3;0
440;19452506620000;2;0
441;19452506647000;2;1
442;19452506753000;1;2
443;19452506760000;1;1
444;19452506761000;1;0
445;19452506763250;1;0
446;19452506763500;2;0
447;19452506838500;5;0
448;19452506839000;1;4
449;19452506839250;1;0
450;19452506839500;3;0
451;19455006597250;1;0
452;19455006599500;2;1
453;19455006612500;1;12
454;19455006616500;1;0
455;19455006620000;1;0
456;19455006620250;2;4
457;19455006620750;1;0
458;19455006647000;1;0
459;19455006752750;1;0
460;19455006753000;1;0
461;19455006753250;1;0
462;19455006756250;1;0
463;19455006756500;1;0
464;19455006756750;1;0
465;19455006757000;2;0
466;19455006757750;1;0
467;19455006760000;1;1
468;19455006806750;1;0
469;19455006815500;5;1
470;19455006838250;3;0
471;19455006838750;1;0
472;19455006839000;3;0
473;19457506597000;2;2
474;19457506610750;3;0
475;19457506611000;9;2
476;19457506611250;1;0
477;19457506613000;2;0
478;19457506613250;1;0
479;19457506619000;1;0
480;19457506619750;1;16
481;19457506620500;3;0
482;19457506620750;1;0
483;19457506622750;1;0
484;19457506623750;1;0
485;19457506625000;2;0
486;19457506752250;5;66
487;19457506752500;1;1
488;19457506753000;2;1
489;19457506753250;2;0
490;19457506753500;1;0
491;19457506753750;5;0
492;19457506754000;1;0
493;19457506754250;1;0
494;19457506755750;1;13
495;19457506756250;2;0
496;19457506756750;1;0
497;19457506757250;2;104
498;19457506757500;5;1
499;19457506758000;1;0
500;19457506759250;1;2
501;19457506806750;1;0
502;19457506814000;1;0
503;19457506815250;1;0
504;19457506816000;1;0
505;19457506838500;1;0
506;19457506838750;3;0
507;19457506839250;1;0
508;19457506839750;1;2
509;19460006597500;1;0
510;19460006600500;1;0
511;19460006611250;1;0
512;19460006611500;2;0
513;19460006612000;2;0
514;19460006612500;6;2
515;19460006613250;1;0
516;19460006620500;2;5
517;19460006622000;1;0
518;19460006622250;1;0
519;19460006623250;2;0
520;19460006623750;4;1
521;19460006624250;1;0
522;19460006743750;1;2
523;19460006753750;3;52
524;19460006754000;1;8
525;19460006757750;3;0
526;19460006838500;1;47
527;19462506600250;2;0
528;19462506600750;2;0
529;19462506611250;1;0
530;19462506611500;2;0
531;19462506612000;7;0
532;19462506612250;2;0
533;19462506612500;2;0
534;19462506620000;4;0
535;19462506620250;2;1
536;19462506622750;1;0
537;19462506623000;1;10
538;19462506623500;1;0
539;19462506623750;1;0
540;19462506624000;1;0
541;19462506625500;1;0
542;19462506662750;1;0
543;19462506666750;1;0
544;19462506668000;1;0
545;19462506668750;1;0
546;19462506674750;1;0
547;19462506722750;1;9
548;19462506743500;1;5
549;19462506753250;1;0
550;19465006598250;1;0
551;19465006598750;1;0
552;19465006599500;1;5
553;19465006599750;2;1
554;19465006611500;1;2
555;19465006611750;2;0
556;19465006612000;1;0
557;19465006612250;5;0
558;19465006612500;4;1
559;19465006619750;2;0
560;19465006620000;2;0
561;19465006620250;1;0
562;19465006620500;1;1
563;19465006621000;3;0
564;19465006622250;1;0
565;19465006622500;2;0
566;19465006623000;1;0
567;19465006624250;1;1
568;19465006625250;4;0
569;19465006625500;1;1
570;19465006662500;1;0
571;19465006662750;2;0
572;19465006666750;2;0
573;19465006667000;1;0
574;19465006668250;1;1
575;19465006722000;3;0
576;19465006722250;1;0
577;19465006722500;1;0
578;19465006743750;2;0
579;19465006753500;1;12
580;19465006755500;1;6
581;19465006755750;1;25
582;19467506599500;1;0
583;19467506611500;2;0
584;19467506611750;13;24
585;19467506612250;3;6
586;19467506612500;2;0
587;19467506618750;1;0
588;19467506620000;1;2
589;19467506620250;1;0
590;19467506620500;3;3
591;19467506622000;1;0
592;19467506622750;1;0
593;19467506624500;1;2
594;19467506625000;2;1
595;19467506625500;2;1
596;19467506625750;1;0
597;19467506626000;1;0
598;19467506626500;2;2
599;19467506626750;2;12
600;19467506666750;1;0
601;19467506667000;1;0
602;19467506668000;2;0
603;19467506668250;3;0
604;19467506668500;1;0
605;19467506668750;1;0
606;19467506681000;1;1
607;19467506681250;2;0
608;19467506722000;1;0
609;19467506722500;1;0
610;19467506722750;3;0
611;19467506733250;3;8
612;19467506743500;1;2
613;19467506743750;3;2
614;19467506750250;1;0
615;19467506750500;1;0
616;19467506750750;3;32
617;19467506751000;3;2
618;19467506753000;2;6
619;19467506753750;2;0
620;19467506754000;1;0
621;19470006611500;1;0
622;19470006611750;6;8
623;19470006612000;1;0
624;19470006618750;2;1
625;19470006620000;2;8
626;19470006622000;3;3
627;19470006622250;1;0
628;19470006622750;2;7
629;19470006623500;1;0
630;19470006624000;2;28
631;19470006624250;1;0
632;19470006624500;2;0
633;19470006625750;1;0
634;19470006626000;2;0
635;19470006626250;3;12
636;19470006662750;1;0
637;19470006667750;5;1
638;19470006668000;1;0
639;19470006668250;1;0
640;19470006669000;1;0
641;19470006669250;1;0
642;19470006678000;1;0
643;19470006680750;2;0
644;19470006681000;3;0
645;19470006722250;3;0
646;19470006722500;1;0
647;19470006722750;1;4
648;19470006723000;1;0
649;19470006729250;12;22
650;19470006729500;3;0
651;19470006733250;2;0
652;19470006733500;6;0
653;19470006743750;2;0
654;19470006744000;1;1
655;19470006750750;1;0
656;19470006751000;2;0
657;19470006751500;2;1
658;19470006752750;2;0
659;19470006784500;1;0
660;19470006808250;1;0
661;19472506611750;3;26
662;19472506612000;3;1
663;19472506612250;1;0
664;19472506618500;1;0
665;19472506619500;1;0
666;19472506619750;3;6
667;19472506620000;1;0
668;19472506620250;3;8
669;19472506620750;1;5
670;19472506621000;1;0
671;19472506622250;1;0
672;19472506624750;3;3
673;19472506625000;1;0
674;19472506625250;3;1
675;19472506625750;4;5
676;19472506626000;3;3
677;19472506646500;2;2
678;19472506668000;1;0
679;19472506668250;1;2
680;19472506668750;1;0
681;19472506669750;2;2
682;19472506679250;3;0
683;19472506681000;2;0
684;19472506681250;1;0
685;19472506721000;1;0
686;19472506721750;3;1
687;19472506722000;1;0
688;19472506722250;2;0
689;19472506722500;1;0
690;19472506722750;2;1
691;19472506723000;1;0
692;19472506751000;8;33
693;19472506751250;2;37
694;19472506826000;1;0
695;19475006611250;5;2
696;19475006611500;6;74
697;19475006611750;4;102
698;19475006612000;6;8
699;19475006618750;1;0
700;19475006619000;1;0
701;19475006619500;2;0
702;19475006620250;3;33
703;19475006621000;1;0
704;19475006621500;1;0
705;19475006621750;2;0
706;19475006622500;3;0
707;19475006624000;1;57
708;19475006624500;1;0
709;19475006625000;1;0
710;19475006625500;2;0
711;19475006625750;2;0
712;19475006626000;2;5
713;19475006646500;2;0
714;19475006646750;2;0
715;19475006647500;5;33
716;19475006651250;1;0
717;19475006667750;1;1
718;19475006669500;4;26
719;19475006669750;1;18
720;19475006670250;5;355
721;19475006670500;1;0
722;19475006681000;1;78
723;19475006691250;2;2
724;19475006717000;1;0
725;19475006721250;1;1
726;19475006722250;2;3
727;19475006722750;1;0
728;19475006728000;1;0
729;19475006733000;2;0
730;19475006749750;2;0
731;19475006750000;3;10
732;19475006751000;7;57
733;19475006751250;3;280
734;19475006751500;1;34
735;19477506602500;1;0
736;19477506611250;7;39
737;19477506611500;4;38
738;19477506611750;14;24
739;19477506612250;2;0
740;19477506612500;7;54
741;19477506612750;5;16
742;19477506614750;1;2
743;19477506616750;2;0
744;19477506617750;1;0
745;19477506618250;6;15
746;19477506618500;13;100
747;19477506619250;1;0
748;19477506620000;1;0
749;19477506621250;2;0
750;19477506621500;1;0
751;19477506621750;1;0
752;19477506622250;5;17
753;19477506622750;3;0
754;19477506624500;2;0
755;19477506624750;1;0
756;19477506625250;4;27
757;19477506625500;6;15
758;19477506625750;3;3
759;19477506627250;1;9
760;19477506629250;6;1
761;19477506629500;3;3
762;19477506647000;3;0
763;19477506647250;1;0
764;19477506647500;1;0
765;19477506650750;3;0
766;19477506651000;2;0
767;19477506667250;3;0
768;19477506669250;1;34
769;19477506669750;1;0
770;19477506670250;2;0
771;19477506672250;5;1
772;19477506691500;3;8
773;19477506691750;5;0
774;19477506717000;1;2
775;19477506717500;1;0
776;19477506721500;1;0
777;19477506728250;2;0
778;19477506732250;2;5
779;19477506732500;1;0
780;19477506732750;3;0
781;19477506733000;2;0
782;19477506749250;6;47
783;19477506749500;3;0
784;19477506749750;6;3
785;19477506750000;3;14
786;19477506839750;1;0
787;19480006611500;11;55
788;19480006611750;4;8
789;19480006612000;4;2
790;19480006612250;2;0
791;19480006612500;22;179
792;19480006612750;20;482
793;19480006613000;12;65
794;19480006613250;27;143
795;19480006613500;2;0
796;19480006615000;1;0
797;19480006616250;1;0
798;19480006616500;3;0
799;19480006617250;1;0
800;19480006617500;5;8
801;19480006617750;4;0
802;19480006618000;5;3
803;19480006618250;1;0
804;19480006618500;5;52
805;19480006618750;2;1
806;19480006619000;4;6
807;19480006619500;1;0
808;19480006620000;1;0
809;19480006620250;2;0
810;19480006620750;1;0
811;19480006622250;1;3
812;19480006622500;1;1
813;19480006624000;3;18
814;19480006624250;2;0
815;19480006625250;5;0
816;19480006626500;6;102
817;19480006626750;19;1
818;19480006627000;18;140
819;19480006627250;5;6
820;19480006628750;4;1
821;19480006629000;6;2
822;19480006629250;3;0
823;19480006633250;5;52
824;19480006647500;1;0
825;19480006659250;2;0
826;19480006666750;1;0
827;19480006667000;2;0
828;19480006667250;2;7
829;19480006667500;2;1
830;19480006669750;2;2
831;19480006670250;1;0
832;19480006670750;2;0
833;19480006672500;1;0
834;19480006680500;3;5
835;19480006691750;1;0
836;19480006721250;1;0
837;19480006727500;1;0
838;19480006727750;2;0
839;19480006728250;5;0
840;19480006728500;1;0
841;19480006728750;1;0
842;19480006731750;1;0
843;19480006732000;1;0
844;19480006733000;2;0
845;19480006749250;5;5
846;19480006749500;6;0
847;19480006749750;1;1
848;19480006750000;2;0
849;19480006820000;1;0
850;19480006839500;1;0
851;19482506603250;1;0
852;19482506611000;4;29
853;19482506611250;6;0
854;19482506611500;5;7
855;19482506612000;5;4
856;19482506612250;6;62
857;19482506612500;2;33
858;19482506612750;6;196
859;19482506613000;17;97
860;19482506613250;12;40
861;19482506614500;2;0
862;19482506615000;4;48
863;19482506615250;1;0
864;19482506615500;1;0
865;19482506615750;4;29
866;19482506616250;5;1
867;19482506616500;2;2
868;19482506617000;3;0
869;19482506617250;1;0
870;19482506617750;1;0
871;19482506618500;1;16
872;19482506618750;9;63
873;19482506619000;4;24
874;19482506619250;1;1
875;19482506619500;1;0
876;19482506619750;3;31
877;19482506620000;19;28
878;19482506620250;5;12
879;19482506620500;1;0
880;19482506620750;4;30
881;19482506621000;2;0
882;19482506622000;5;2
883;19482506623500;3;1
884;19482506623750;3;0
885;19482506624000;6;26
886;19482506624250;11;13
887;19482506624500;5;0
888;19482506624750;2;3
889;19482506625000;2;14
890;19482506626250;16;198
891;19482506626500;5;0
892;19482506626750;18;0
893;19482506627000;13;15
894;19482506627250;8;8
895;19482506627500;3;25
896;19482506628500;5;3
897;19482506628750;5;0
898;19482506629000;14;67
899;19482506630000;1;13
900;19482506630250;4;108
901;19482506639250;1;4
902;19482506647250;1;0
903;19482506647750;1;0
904;19482506658000;1;0
905;19482506659250;3;0
906;19482506667500;1;1
907;19482506670500;3;0
908;19482506670750;1;0
909;19482506692000;1;0
910;19482506694250;1;4
911;19482506717500;1;0
912;19482506730500;2;3
913;19482506730750;6;1
914;19482506746750;1;0
915;19482506748250;2;0
916;19482506749500;1;0
917;19482506784250;1;0
918;19482506784500;1;0
919;19482506813500;1;0
920;19482506814000;1;0
921;19485006604500;1;0
922;19485006610500;2;21
923;19485006610750;6;4
924;19485006611000;6;0
925;19485006611250;2;0
926;19485006611500;11;315
927;19485006611750;10;24
928;19485006612000;2;2
929;19485006612250;2;0
930;19485006612500;3;0
931;19485006612750;2;11
932;19485006613000;2;0
933;19485006613750;4;49
934;19485006614500;2;0
935;19485006614750;6;2
936;19485006615000;1;0
937;19485006615750;1;32
938;19485006616750;1;1
939;19485006618500;12;166
940;19485006618750;2;0
941;19485006619000;4;0
942;19485006619250;1;0
943;19485006619500;5;63
944;19485006619750;4;63
945;19485006620000;5;33
946;19485006620250;5;5
947;19485006620500;1;41
948;19485006620750;11;65
949;19485006621000;3;45
950;19485006621750;2;0
951;19485006622000;1;1
952;19485006622250;3;4
953;19485006623500;7;87
954;19485006623750;6;2
955;19485006624000;6;0
956;19485006624250;7;41
957;19485006624500;5;78
958;19485006624750;1;0
959;19485006626000;12;1666
960;19485006626250;14;13
961;19485006626500;42;148
962;19485006626750;56;68
963;19485006627000;8;0
964;19485006627250;5;25
965;19485006627500;11;40
966;19485006627750;8;7
967;19485006628000;3;6
968;19485006628250;4;0
969;19485006628500;6;49
970;19485006628750;7;8
971;19485006629000;20;185
972;19485006629250;3;38
973;19485006629500;1;0
974;19485006630000;3;14
975;19485006633500;1;0
976;19485006633750;2;0
977;19485006634250;1;0
978;19485006647500;1;33
979;19485006647750;38;450
980;19485006648000;2;23
981;19485006652250;1;0
982;19485006658250;1;0
983;19485006659250;1;0
984;19485006666000;1;0
985;19485006669500;1;0
986;19485006669750;4;0
987;19485006671750;1;0
988;19485006692000;3;0
989;19485006692250;1;0
990;19485006692500;2;0
991;19485006716750;1;0
992;19485006733000;4;0
993;19485006736500;1;0
994;19485006740500;2;0
995;19485006740750;1;0
996;19485006746250;3;4
997;19485006746750;1;0
998;19485006747500;4;2
999;19485006747750;2;0
1000;19485006748250;3;3
1001;19485006748500;2;0
1002;19487506605250;1;0
1003;19487506606000;1;0
1004;19487506610500;2;0
1005;19487506610750;4;0
1006;19487506611000;8;36
1007;19487506611250;6;0
1008;19487506611500;29;848
1009;19487506611750;80;269
1010;19487506612000;7;1
1011;19487506612250;4;0
1012;19487506612500;11;38
1013;19487506613750;2;9
1014;19487506614500;8;4
1015;19487506614750;3;5
1016;19487506616250;1;0
1017;19487506616500;1;0
1018;19487506617750;4;39
1019;19487506618000;12;129
1020;19487506618250;18;17
1021;19487506618750;6;3
1022;19487506619000;4;19
1023;19487506619500;1;0
1024;19487506619750;6;186
1025;19487506620750;3;8
1026;19487506621000;5;23
1027;19487506623500;10;5
1028;19487506624000;1;18
1029;19487506624250;1;0
1030;19487506625750;5;1
1031;19487506626000;10;61
1032;19487506626250;169;548
1033;19487506626500;254;1533
1034;19487506626750;95;197
1035;19487506627000;11;8
1036;19487506627250;21;76
1037;19487506627500;20;32
1038;19487506627750;13;8
1039;19487506628000;18;34
1040;19487506628250;5;2
1041;19487506628500;3;3
1042;19487506628750;5;18
1043;19487506629000;45;285
1044;19487506629250;27;196
1045;19487506629500;1;1
1046;19487506634250;1;0
1047;19487506647500;2;0
1048;19487506647750;15;77
1049;19487506648000;3;15
1050;19487506648250;2;0
1051;19487506665500;1;0
1052;19487506665750;4;3
1053;19487506666000;2;1
1054;19487506666250;1;1
1055;19487506668750;1;0
1056;19487506669000;1;0
1057;19487506670000;1;0
1058;19487506676750;1;0
1059;19487506677000;1;0
1060;19487506692250;2;0
1061;19487506706250;1;0
1062;19487506706750;2;2
1063;19487506716000;1;0
1064;19487506716250;2;0
1065;19487506716500;3;1
1066;19487506716750;1;0
1067;19487506731500;2;4
1068;19487506731750;4;0
1069;19487506732000;5;1
1070;19487506732500;8;34
1071;19487506732750;4;0
1072;19487506733000;2;9
1073;19487506733250;1;0
1074;19487506733500;2;0
1075;19487506734000;1;0
1076;19487506734250;2;0
1077;19487506738750;1;2
1078;19487506740250;4;0
1079;19487506740500;1;0
1080;19487506740750;4;0
1081;19487506741000;1;15
1082;19487506741500;1;0
1083;19487506746250;1;0
1084;19487506746500;1;0
1085;19487506747000;3;37
1086;19487506747250;1;42
1087;19487506747750;1;0
1088;19487506748000;6;85
1089;19487506748250;3;0
1090;19487506748500;1;0
1091;19490006605250;1;0
1092;19490006606250;1;0
1093;19490006607000;1;0
1094;19490006609500;1;0
1095;19490006610250;1;0
1096;19490006610500;1;0
1097;19490006610750;2;2
1098;19490006611000;4;69
1099;19490006611250;7;4
1100;19490006611500;5;0
1101;19490006611750;46;81
1102;19490006612000;7;2
1103;19490006612250;2;0
1104;19490006612500;8;1
1105;19490006612750;1;0
1106;19490006613500;3;212
1107;19490006616000;2;0
1108;19490006618000;10;166
1109;19490006618250;5;40
1110;19490006619000;3;0
1111;19490006619250;2;0
1112;19490006619750;1;9
1113;19490006621500;6;0
1114;19490006622250;3;0
1115;19490006622500;2;0
1116;19490006623000;1;0
1117;19490006623250;1;9
1118;19490006623500;1;7
1119;19490006625500;10;478
1120;19490006625750;58;268
1121;19490006626000;189;899
1122;19490006626250;149;1082
1123;19490006626500;48;345
1124;19490006626750;25;33
1125;19490006627000;14;26
1126;19490006627250;7;0
1127;19490006627500;10;121
1128;19490006627750;9;29
1129;19490006628000;5;6
1130;19490006628250;11;0
1131;19490006628500;5;0
1132;19490006628750;3;2
1133;19490006629000;7;18
1134;19490006629250;3;7
1135;19490006629500;6;1
1136;19490006629750;3;2
1137;19490006630000;4;0
1138;19490006630250;2;2
1139;19490006632000;2;0
1140;19490006632250;1;1
1141;19490006634500;1;2
1142;19490006634750;7;3
1143;19490006647500;5;7
1144;19490006647750;2;0
1145;19490006648250;1;1
1146;19490006648750;1;0
1147;19490006666000;2;3
1148;19490006668750;13;0
1149;19490006669000;6;7
1150;19490006669250;6;3
