ogc_fid;SSBID250M;est_tot;emp_tot
395;19447506597500;4;9
396;19447506597750;6;0
397;19447506598250;2;0
398;19447506598750;3;0
399;19447506611750;3;289
400;19447506612250;2;0
401;19447506612500;3;4
402;19447506612750;3;0
403;19447506613000;5;9
404;19447506613250;2;0
405;19447506613500;5;1
406;19447506613750;4;4
407;19447506614000;2;14
408;19447506614500;1;0
409;19447506614750;1;0
410;19447506619250;4;22
411;19447506647000;1;1
412;19447506759750;4;13
413;19447506760250;1;0
414;19447506760500;1;0
415;19447506762500;1;0
416;19447506764000;1;0
417;19450006597750;1;2
418;19450006598000;4;17
419;19450006598250;2;0
420;19450006600750;1;0
421;19450006601250;2;0
422;19450006611500;8;11
423;19450006611750;6;187
424;19450006612000;5;13
425;19450006612250;7;7
426;19450006612500;7;3
427;19450006612750;5;24
428;19450006613000;5;1
429;19450006613250;1;0
430;19450006613500;2;1
431;19450006614000;2;6
432;19450006614250;2;0
433;19450006614500;1;3
434;19450006646750;2;4
435;19450006760000;5;51
436;19450006760250;2;34
437;19450006760500;1;0
438;19450006761000;1;0
439;19450006761250;1;2
440;19450006763500;1;0
441;19450006838500;1;13
442;19450006838750;3;9
443;19450006839250;1;0
444;19452506597000;1;0
445;19452506597500;2;0
446;19452506597750;1;0
447;19452506599000;2;0
448;19452506611500;7;37
449;19452506611750;15;315
450;19452506612250;2;0
451;19452506612500;5;5
452;19452506612750;2;27
453;19452506613000;2;0
454;19452506613750;1;0
455;19452506614000;3;4
456;19452506615000;3;16
457;19452506619750;2;1
458;19452506620000;1;0
459;19452506647000;2;0
460;19452506760000;1;0
461;19452506760250;1;0
462;19452506760750;2;0
463;19452506761000;1;0
464;19452506763250;1;0
465;19452506763500;1;0
466;19452506838500;3;0
467;19452506839000;1;5
468;19452506839250;4;0
469;19452506839500;5;0
470;19455006597250;1;0
471;19455006599500;2;1
472;19455006612500;1;10
473;19455006612750;1;36
474;19455006616500;1;0
475;19455006620000;1;0
476;19455006620250;2;4
477;19455006620750;1;0
478;19455006752750;2;0
479;19455006753500;1;0
480;19455006753750;1;0
481;19455006756250;1;0
482;19455006756500;4;0
483;19455006756750;3;0
484;19455006757000;1;0
485;19455006760000;1;0
486;19455006760500;1;0
487;19455006806750;1;0
488;19455006815500;3;1
489;19455006838000;1;0
490;19455006838750;1;0
491;19455006839000;5;2
492;19455006839500;1;1
493;19457506597000;3;1
494;19457506610750;4;0
495;19457506611000;6;2
496;19457506611250;1;0
497;19457506613000;1;0
498;19457506613250;1;0
499;19457506619750;2;15
500;19457506620500;2;0
501;19457506620750;2;1
502;19457506622750;1;0
503;19457506623750;1;0
504;19457506625000;2;0
505;19457506752250;6;54
506;19457506752500;1;0
507;19457506753000;2;5
508;19457506753250;2;0
509;19457506753500;1;0
510;19457506753750;3;0
511;19457506754000;3;0
512;19457506754250;1;0
513;19457506755750;1;18
514;19457506756250;1;0
515;19457506757250;1;0
516;19457506757500;5;6
517;19457506758000;1;0
518;19457506759250;1;0
519;19457506806750;1;0
520;19457506814000;1;0
521;19457506815250;1;0
522;19457506816000;1;0
523;19457506838500;1;0
524;19457506838750;4;0
525;19457506839250;1;0
526;19457506839750;1;0
527;19460006600500;1;0
528;19460006611250;3;1
529;19460006611750;1;0
530;19460006612000;2;0
531;19460006612500;6;1
532;19460006613250;1;0
533;19460006614750;1;0
534;19460006620250;1;0
535;19460006620500;2;7
536;19460006622000;1;0
537;19460006622250;1;0
538;19460006623250;3;0
539;19460006623750;3;0
540;19460006624250;1;0
541;19460006624750;1;1
542;19460006743750;1;0
543;19460006753750;1;16
544;19460006754000;1;8
545;19460006757750;2;0
546;19460006838500;1;46
547;19462506600250;2;0
548;19462506600750;2;0
549;19462506611250;1;0
550;19462506611500;2;2
551;19462506612000;5;0
552;19462506612250;2;0
553;19462506612500;1;0
554;19462506620000;5;0
555;19462506620250;5;0
556;19462506622500;1;1
557;19462506622750;1;0
558;19462506623000;1;11
559;19462506623500;1;0
560;19462506623750;3;0
561;19462506624000;1;0
562;19462506625500;2;0
563;19462506662750;1;1
564;19462506666750;1;0
565;19462506668000;1;0
566;19462506668250;1;0
567;19462506668750;1;0
568;19462506722750;1;4
569;19462506743500;1;3
570;19462506753250;3;0
571;19465006598250;1;0
572;19465006598750;1;0
573;19465006599500;1;5
574;19465006599750;3;1
575;19465006611500;1;2
576;19465006611750;1;0
577;19465006612250;2;0
578;19465006612500;2;0
579;19465006619750;2;0
580;19465006620000;2;0
581;19465006620500;1;1
582;19465006621000;2;1
583;19465006622250;1;0
584;19465006622500;1;0
585;19465006623000;1;0
586;19465006624250;1;0
587;19465006625250;3;0
588;19465006625500;1;0
589;19465006662500;1;0
590;19465006662750;1;0
591;19465006666750;1;0
592;19465006668250;2;1
593;19465006669250;1;0
594;19465006722000;4;0
595;19465006722250;1;0
596;19465006722500;2;0
597;19465006743750;2;0
598;19465006751250;2;0
599;19465006753250;1;0
600;19465006753500;1;10
601;19465006755500;1;9
602;19465006755750;1;26
603;19467506599500;1;0
604;19467506611500;3;0
605;19467506611750;8;2
606;19467506612250;9;5
607;19467506612500;6;0
608;19467506618750;1;0
609;19467506620000;1;3
610;19467506620250;2;0
611;19467506620500;2;2
612;19467506622750;3;2
613;19467506623000;1;0
614;19467506624500;2;0
615;19467506625000;1;0
616;19467506625250;1;0
617;19467506625500;2;0
618;19467506626500;2;3
619;19467506626750;1;3
620;19467506646250;1;0
621;19467506653500;1;0
622;19467506653750;1;0
623;19467506662750;1;0
624;19467506666750;1;0
625;19467506667000;1;0
626;19467506668000;4;1
627;19467506668250;2;3
628;19467506668750;3;0
629;19467506669250;1;0
630;19467506681000;2;1
631;19467506681250;4;2
632;19467506722000;1;0
633;19467506722500;3;1
634;19467506722750;4;0
635;19467506733250;4;5
636;19467506743500;1;3
637;19467506743750;3;2
638;19467506750250;5;0
639;19467506750500;1;0
640;19467506750750;4;48
641;19467506751000;4;0
642;19467506753000;2;2
643;19467506753750;3;0
644;19467506754000;2;0
645;19470006611500;2;0
646;19470006611750;5;7
647;19470006612000;1;0
648;19470006620000;2;6
649;19470006622000;5;0
650;19470006622250;1;0
651;19470006622750;2;8
652;19470006623500;1;0
653;19470006624000;2;28
654;19470006624500;1;0
655;19470006625500;1;0
656;19470006625750;3;0
657;19470006626000;1;0
658;19470006626250;3;15
659;19470006646250;1;0
660;19470006662750;1;0
661;19470006663500;1;0
662;19470006667750;6;1
663;19470006668250;1;0
664;19470006668500;1;0
665;19470006669250;1;0
666;19470006678000;1;0
667;19470006681000;3;0
668;19470006722250;5;0
669;19470006722500;2;0
670;19470006723000;1;0
671;19470006729250;10;33
672;19470006729500;2;0
673;19470006733250;2;0
674;19470006733500;3;0
675;19470006743750;2;0
676;19470006750750;1;0
677;19470006751250;1;0
678;19470006751500;2;1
679;19470006752750;2;0
680;19470006753250;1;0
681;19470006808000;1;0
682;19470006808250;1;0
683;19472506611500;1;0
684;19472506611750;4;22
685;19472506612000;2;2
686;19472506612250;3;0
687;19472506618500;4;0
688;19472506619500;1;0
689;19472506619750;3;8
690;19472506620000;1;0
691;19472506620250;4;7
692;19472506620750;1;5
693;19472506622250;1;0
694;19472506624750;3;4
695;19472506625000;1;0
696;19472506625250;2;1
697;19472506625750;5;5
698;19472506626000;2;3
699;19472506646500;2;0
700;19472506647250;1;0
701;19472506647500;1;0
702;19472506668000;1;0
703;19472506668250;1;1
704;19472506668750;4;0
705;19472506669750;3;0
706;19472506679250;3;0
707;19472506681000;2;0
708;19472506681250;1;0
709;19472506721000;1;0
710;19472506721750;4;0
711;19472506722000;1;0
712;19472506722250;1;0
713;19472506722750;2;1
714;19472506723000;1;0
715;19472506733000;1;0
716;19472506749500;1;0
717;19472506750250;1;0
718;19472506750750;1;0
719;19472506751000;7;37
720;19472506751250;3;39
721;19472506826000;2;0
722;19472506826250;5;5
723;19475006611250;7;0
724;19475006611500;6;59
725;19475006611750;4;90
726;19475006612000;6;10
727;19475006618750;1;1
728;19475006619000;1;0
729;19475006619500;2;0
730;19475006620250;2;35
731;19475006621000;1;0
732;19475006621750;2;0
733;19475006622500;2;0
734;19475006624000;1;50
735;19475006624250;1;0
736;19475006624500;1;0
737;19475006625000;1;0
738;19475006625500;2;0
739;19475006625750;6;1
740;19475006626000;3;6
741;19475006646500;3;0
742;19475006647500;6;27
743;19475006651250;1;0
744;19475006665000;1;0
745;19475006667750;1;1
746;19475006669500;4;28
747;19475006669750;1;18
748;19475006670250;7;383
749;19475006670500;1;0
750;19475006681000;1;26
751;19475006691250;1;2
752;19475006717000;1;0
753;19475006721250;4;1
754;19475006722250;1;2
755;19475006722750;1;0
756;19475006728000;1;0
757;19475006729250;1;0
758;19475006729750;1;0
759;19475006733000;1;0
760;19475006749750;2;0
761;19475006750000;2;0
762;19475006750250;5;0
763;19475006751000;6;44
764;19475006751250;4;291
765;19475006751500;1;27
766;19477506602500;1;0
767;19477506611250;3;42
768;19477506611500;4;55
769;19477506611750;12;16
770;19477506612250;1;0
771;19477506612500;7;55
772;19477506612750;8;27
773;19477506614750;1;3
774;19477506616750;1;0
775;19477506618250;6;14
776;19477506618500;13;93
777;19477506619250;1;0
778;19477506620000;1;0
779;19477506621250;3;1
780;19477506621500;1;0
781;19477506621750;1;0
782;19477506622250;4;24
783;19477506622750;3;1
784;19477506624500;3;0
785;19477506624750;1;0
786;19477506625250;5;28
787;19477506625500;6;24
788;19477506625750;3;0
789;19477506629250;10;0
790;19477506629500;2;3
791;19477506646750;2;0
792;19477506647000;1;0
793;19477506650750;3;0
794;19477506651000;2;1
795;19477506667250;3;0
796;19477506669250;1;33
797;19477506669500;2;0
798;19477506669750;3;0
799;19477506670250;2;0
800;19477506672250;2;0
801;19477506691500;4;8
802;19477506691750;5;0
803;19477506717000;1;2
804;19477506717250;1;0
805;19477506717500;2;1
806;19477506721500;1;0
807;19477506721750;1;0
808;19477506728250;3;5
809;19477506730500;1;0
810;19477506732750;3;0
811;19477506733000;2;1
812;19477506749000;1;0
813;19477506749250;8;57
814;19477506749500;3;3
815;19477506749750;5;3
816;19477506750000;4;16
817;19477506839750;1;0
818;19477506840000;2;0
819;19480006611500;4;0
820;19480006611750;3;6
821;19480006612000;3;2
822;19480006612250;2;0
823;19480006612500;20;180
824;19480006612750;27;807
825;19480006613000;15;84
826;19480006613250;20;146
827;19480006613500;1;0
828;19480006615000;1;1
829;19480006616250;2;0
830;19480006616500;3;0
831;19480006617250;1;0
832;19480006617500;7;13
833;19480006617750;6;22
834;19480006618000;7;5
835;19480006618250;3;1
836;19480006618500;7;51
837;19480006618750;2;0
838;19480006619000;5;9
839;19480006619500;1;2
840;19480006620000;1;0
841;19480006620250;2;1
842;19480006622250;1;0
843;19480006622500;1;1
844;19480006624000;2;18
845;19480006624250;1;0
846;19480006625250;5;0
847;19480006626500;5;107
848;19480006626750;16;1
849;19480006627000;10;144
850;19480006627250;8;5
851;19480006628750;5;1
852;19480006629000;8;3
853;19480006629250;1;0
854;19480006633250;3;50
855;19480006646750;1;0
856;19480006659250;2;2
857;19480006666750;1;0
858;19480006667250;1;0
859;19480006667500;1;0
860;19480006669750;1;2
861;19480006670250;1;0
862;19480006670500;1;0
863;19480006672500;1;0
864;19480006680500;2;4
865;19480006691000;2;0
866;19480006691750;1;0
867;19480006727750;2;0
868;19480006728250;3;0
869;19480006728500;1;0
870;19480006728750;1;0
871;19480006731750;2;0
872;19480006732000;1;19
873;19480006732750;1;0
874;19480006733000;1;2
875;19480006747250;2;0
876;19480006749250;4;4
877;19480006749500;3;0
878;19480006749750;1;4
879;19480006784250;2;0
880;19480006820000;1;0
881;19480006839500;1;0
882;19482506603250;1;0
883;19482506611000;5;31
884;19482506611250;7;9
885;19482506611500;6;9
886;19482506612000;2;0
887;19482506612250;5;60
888;19482506612500;6;34
889;19482506612750;6;204
890;19482506613000;7;13
891;19482506613250;13;42
892;19482506613500;11;62
893;19482506614500;1;0
894;19482506615000;7;51
895;19482506615250;1;5
896;19482506615750;7;28
897;19482506616250;7;0
898;19482506616500;2;3
899;19482506617000;4;0
900;19482506617250;2;0
901;19482506617750;1;0
902;19482506618500;2;16
903;19482506618750;9;76
904;19482506619000;3;26
905;19482506619250;1;1
906;19482506619750;3;37
907;19482506620000;32;25
908;19482506620250;3;4
909;19482506620500;1;0
910;19482506620750;4;26
911;19482506621000;2;0
912;19482506622000;4;1
913;19482506623500;3;1
914;19482506623750;3;14
915;19482506624000;8;27
916;19482506624250;11;13
917;19482506624500;5;0
918;19482506624750;1;0
919;19482506625000;2;15
920;19482506626250;13;83
921;19482506626500;5;0
922;19482506626750;22;1
923;19482506627000;18;28
924;19482506627250;13;17
925;19482506627500;4;24
926;19482506628500;4;4
927;19482506628750;2;0
928;19482506629000;8;23
929;19482506630000;1;15
930;19482506630250;5;137
931;19482506639250;1;3
932;19482506647250;1;2
933;19482506648000;1;0
934;19482506658000;1;0
935;19482506659250;2;2
936;19482506667500;1;0
937;19482506669500;2;1
938;19482506670500;2;0
939;19482506670750;2;0
940;19482506673750;1;0
941;19482506692000;1;2
942;19482506694250;2;0
943;19482506717500;1;0
944;19482506730500;1;3
945;19482506730750;3;1
946;19482506731000;1;0
947;19482506746750;1;0
948;19482506747000;1;0
949;19482506748250;2;0
950;19482506749500;1;0
951;19482506784250;1;0
952;19482506813250;1;0
953;19482506813500;1;0
954;19485006604500;1;0
955;19485006610500;1;0
956;19485006610750;6;16
957;19485006611000;4;0
958;19485006611250;3;0
959;19485006611500;15;301
960;19485006611750;9;27
961;19485006612000;3;1
962;19485006612500;4;1
963;19485006612750;1;0
964;19485006613000;1;0
965;19485006613750;5;44
966;19485006614500;3;0
967;19485006614750;5;1
968;19485006615000;1;0
969;19485006615750;1;29
970;19485006616250;1;0
971;19485006616500;1;0
972;19485006616750;1;0
973;19485006617250;1;46
974;19485006618500;7;151
975;19485006618750;1;0
976;19485006619000;7;1
977;19485006619250;2;0
978;19485006619500;5;38
979;19485006619750;5;60
980;19485006620000;3;35
981;19485006620250;3;7
982;19485006620500;3;26
983;19485006620750;15;84
984;19485006621000;5;46
985;19485006621750;2;0
986;19485006622000;2;1
987;19485006622250;3;1
988;19485006623500;8;101
989;19485006623750;6;1
990;19485006624000;5;0
991;19485006624250;7;45
992;19485006624500;7;65
993;19485006624750;2;0
994;19485006626000;15;1775
995;19485006626250;12;14
996;19485006626500;43;286
997;19485006626750;79;73
998;19485006627000;12;3
999;19485006627250;17;32
1000;19485006627500;18;37
1001;19485006627750;9;3
1002;19485006628000;5;4
1003;19485006628250;3;0
1004;19485006628500;8;47
1005;19485006628750;5;0
1006;19485006629000;15;185
1007;19485006629250;3;48
1008;19485006629500;1;0
1009;19485006630000;7;31
1010;19485006633500;1;0
1011;19485006633750;3;0
1012;19485006634250;1;0
1013;19485006647500;2;26
1014;19485006647750;39;482
1015;19485006648000;2;20
1016;19485006652250;1;0
1017;19485006666000;1;0
1018;19485006669500;2;0
1019;19485006669750;4;0
1020;19485006671750;1;0
1021;19485006692000;6;2
1022;19485006692250;4;0
1023;19485006692500;3;0
1024;19485006712250;1;0
1025;19485006716750;1;0
1026;19485006730750;2;0
1027;19485006733000;4;0
1028;19485006736500;2;26
1029;19485006736750;1;0
1030;19485006740500;1;0
1031;19485006740750;1;0
1032;19485006746000;1;3
1033;19485006746250;2;8
1034;19485006746750;1;0
1035;19485006747500;1;1
1036;19485006748250;6;4
1037;19485006748500;1;0
1038;19485006812250;1;0
1039;19485006813000;1;0
1040;19487506606000;1;0
1041;19487506610500;2;0
1042;19487506610750;4;0
1043;19487506611000;6;34
1044;19487506611250;4;1
1045;19487506611500;31;836
1046;19487506611750;87;280
1047;19487506612000;8;6
1048;19487506612250;4;0
1049;19487506612500;9;38
1050;19487506613000;1;0
1051;19487506613750;2;9
1052;19487506614500;7;4
1053;19487506614750;3;0
1054;19487506616500;1;0
1055;19487506617750;4;38
1056;19487506618000;13;144
1057;19487506618250;20;34
1058;19487506618750;10;3
1059;19487506619000;7;10
1060;19487506619750;3;180
1061;19487506620000;1;0
1062;19487506620750;2;8
1063;19487506621000;6;29
1064;19487506621500;1;0
1065;19487506622250;1;0
1066;19487506623500;7;3
1067;19487506624000;2;17
1068;19487506624250;2;4
1069;19487506625750;3;1
1070;19487506626000;4;2
1071;19487506626250;161;505
1072;19487506626500;243;1881
1073;19487506626750;93;180
1074;19487506627000;15;14
1075;19487506627250;24;86
1076;19487506627500;21;29
1077;19487506627750;18;7
1078;19487506628000;24;70
1079;19487506628250;2;1
1080;19487506628500;3;3
1081;19487506628750;6;16
1082;19487506629000;42;243
1083;19487506629250;31;299
1084;19487506629500;1;3
1085;19487506630000;1;0
1086;19487506634250;2;0
1087;19487506647500;3;0
1088;19487506647750;16;85
1089;19487506648000;5;14
1090;19487506648250;2;0
1091;19487506658500;1;0
1092;19487506665500;1;0
1093;19487506665750;2;2
1094;19487506666000;3;1
1095;19487506666250;2;0
1096;19487506669500;1;0
1097;19487506670000;2;0
1098;19487506676750;1;0
1099;19487506677000;1;0
1100;19487506692250;2;0
1101;19487506692750;1;0
1102;19487506693000;1;0
1103;19487506706000;1;0
1104;19487506706750;1;0
1105;19487506716250;2;0
1106;19487506716500;1;1
1107;19487506716750;1;0
1108;19487506726500;1;0
1109;19487506731250;5;15
1110;19487506731500;4;2
1111;19487506731750;2;0
1112;19487506732000;6;1
1113;19487506732500;8;28
1114;19487506732750;4;1
1115;19487506733000;2;6
1116;19487506733250;3;0
1117;19487506733500;2;0
1118;19487506733750;1;0
1119;19487506734250;1;0
1120;19487506738750;1;1
1121;19487506740250;3;1
1122;19487506740500;2;0
1123;19487506740750;4;0
1124;19487506741000;1;0
1125;19487506741500;3;0
1126;19487506746500;2;0
1127;19487506747000;3;38
1128;19487506747250;1;34
1129;19487506748000;9;90
1130;19487506748250;3;4
1131;19487506748500;2;0
1132;19490006605250;1;0
1133;19490006606000;1;0
1134;19490006606250;4;0
1135;19490006607000;1;0
1136;19490006609500;1;0
1137;19490006610250;1;0
1138;19490006610500;2;95
1139;19490006610750;2;3
1140;19490006611000;4;79
1141;19490006611250;8;25
1142;19490006611500;8;1
1143;19490006611750;37;212
1144;19490006612000;7;1
1145;19490006612250;6;1
1146;19490006612500;8;0
1147;19490006612750;2;0
1148;19490006613500;2;232
1149;19490006616000;1;0
1150;19490006617000;1;0
