ogc_fid;SSBID250M;est_tot;emp_tot
355;19447506614000;1;7
356;19447506614500;4;3
357;19447506614750;2;0
358;19447506619250;1;23
359;19447506646750;3;8
360;19447506759750;3;10
361;19447506760250;1;18
362;19447506760500;2;0
363;19450006597500;1;0
364;19450006597750;1;4
365;19450006598000;4;18
366;19450006598250;3;0
367;19450006599000;1;0
368;19450006600750;1;0
369;19450006601250;1;0
370;19450006611500;2;10
371;19450006611750;2;90
372;19450006612000;2;2
373;19450006612250;2;0
374;19450006612500;7;1
375;19450006612750;5;35
376;19450006613000;4;2
377;19450006614000;1;27
378;19450006614250;1;2
379;19450006614500;1;7
380;19450006646750;1;0
381;19450006760000;4;17
382;19450006761000;1;0
383;19450006761250;1;2
384;19450006766500;1;0
385;19450006838750;1;0
386;19452506597500;2;0
387;19452506597750;1;0
388;19452506599000;4;6
389;19452506611500;6;25
390;19452506611750;9;90
391;19452506612250;1;0
392;19452506612500;1;0
393;19452506612750;1;29
394;19452506613750;3;0
395;19452506614000;2;0
396;19452506615000;7;99
397;19452506619750;2;7
398;19452506620000;2;0
399;19452506620500;1;0
400;19452506646750;1;0
401;19452506647000;1;0
402;19452506753000;1;0
403;19452506760250;1;0
404;19452506760750;1;0
405;19452506761000;1;0
406;19452506763500;1;0
407;19452506838250;1;0
408;19452506838500;2;0
409;19452506838750;1;0
410;19452506839250;1;0
411;19452506839500;1;0
412;19455006597500;1;0
413;19455006599500;2;1
414;19455006613250;1;0
415;19455006616500;1;0
416;19455006620250;1;4
417;19455006620750;1;0
418;19455006753250;2;1
419;19455006756250;2;0
420;19455006756500;3;0
421;19455006757000;1;0
422;19455006757750;2;0
423;19455006806750;1;0
424;19455006815500;1;0
425;19455006838250;2;0
426;19455006839000;2;0
427;19455006839500;1;1
428;19457506597000;1;0
429;19457506610750;1;0
430;19457506611000;4;0
431;19457506611250;3;0
432;19457506613000;4;0
433;19457506613250;2;0
434;19457506619000;1;0
435;19457506620500;3;0
436;19457506622750;1;0
437;19457506625000;2;0
438;19457506752250;5;38
439;19457506753000;1;0
440;19457506753750;2;0
441;19457506754250;1;0
442;19457506756250;2;0
443;19457506757250;2;49
444;19457506757500;3;0
445;19457506757750;1;0
446;19457506806750;1;0
447;19457506816250;2;0
448;19457506838750;1;0
449;19457506839500;1;0
450;19457506839750;2;0
451;19460006600500;1;0
452;19460006611250;1;0
453;19460006611500;1;0
454;19460006612000;1;1
455;19460006612500;2;0
456;19460006613250;1;0
457;19460006620250;2;0
458;19460006620500;2;0
459;19460006622000;1;0
460;19460006622250;2;0
461;19460006623250;3;0
462;19460006623750;1;0
463;19460006624000;1;1
464;19460006624750;1;0
465;19460006753750;2;27
466;19460006757750;1;0
467;19460006758000;1;0
468;19460006838750;1;0
469;19462506598750;1;0
470;19462506600250;3;2
471;19462506600750;1;0
472;19462506611250;3;0
473;19462506611500;1;0
474;19462506612000;5;1
475;19462506612250;3;0
476;19462506612500;2;0
477;19462506620250;2;1
478;19462506622500;3;0
479;19462506623000;2;1
480;19462506623500;1;0
481;19462506624250;1;0
482;19462506662750;1;0
483;19462506666750;1;0
484;19462506668750;1;0
485;19462506743750;1;1
486;19462506753000;1;0
487;19462506753250;2;0
488;19462506753500;1;0
489;19465006598750;2;0
490;19465006599500;1;5
491;19465006599750;1;0
492;19465006611500;1;2
493;19465006611750;3;1
494;19465006612000;1;0
495;19465006612250;5;0
496;19465006612500;2;0
497;19465006619750;2;2
498;19465006620000;2;0
499;19465006620500;2;3
500;19465006622250;2;0
501;19465006622500;2;4
502;19465006623250;1;0
503;19465006624250;1;0
504;19465006625250;2;0
505;19465006625500;1;1
506;19465006662750;1;0
507;19465006666750;1;0
508;19465006722000;1;0
509;19465006722250;1;0
510;19465006755750;1;15
511;19467506599500;2;0
512;19467506611500;2;0
513;19467506611750;11;14
514;19467506612250;3;2
515;19467506612500;2;0
516;19467506618750;1;2
517;19467506620000;1;0
518;19467506620250;1;0
519;19467506622750;2;0
520;19467506623000;1;1
521;19467506624500;1;0
522;19467506625250;1;1
523;19467506625500;3;1
524;19467506626000;1;2
525;19467506653750;1;0
526;19467506666500;1;0
527;19467506666750;1;4
528;19467506667000;1;0
529;19467506668000;1;0
530;19467506668250;4;2
531;19467506668500;1;0
532;19467506668750;3;2
533;19467506681000;1;0
534;19467506681250;3;0
535;19467506722000;2;1
536;19467506722500;1;0
537;19467506722750;1;0
538;19467506723000;1;0
539;19467506729500;1;0
540;19467506733250;1;0
541;19467506733500;2;0
542;19467506744000;1;0
543;19467506750250;1;5
544;19467506750750;2;38
545;19467506751000;3;0
546;19467506753000;1;5
547;19467506753250;2;0
548;19467506753750;1;0
549;19467506754000;1;0
550;19470006611500;2;5
551;19470006611750;4;20
552;19470006612000;2;0
553;19470006612250;1;0
554;19470006619250;2;0
555;19470006620000;1;8
556;19470006620250;1;0
557;19470006622000;1;0
558;19470006622250;1;0
559;19470006622500;1;2
560;19470006622750;2;8
561;19470006624000;3;32
562;19470006624500;1;5
563;19470006626000;4;0
564;19470006626250;2;12
565;19470006662750;1;0
566;19470006667750;2;0
567;19470006668250;2;0
568;19470006669000;1;0
569;19470006669250;1;0
570;19470006678000;1;0
571;19470006681000;2;0
572;19470006722250;2;0
573;19470006722500;2;0
574;19470006722750;2;30
575;19470006729250;1;0
576;19470006733250;1;0
577;19470006733500;1;0
578;19470006743750;2;0
579;19470006744000;1;1
580;19470006750750;2;0
581;19470006751000;2;0
582;19470006751500;1;4
583;19470006752750;2;0
584;19470006808250;1;0
585;19472506611500;1;0
586;19472506611750;1;0
587;19472506612000;1;0
588;19472506618500;1;0
589;19472506619500;2;0
590;19472506619750;3;0
591;19472506620000;1;0
592;19472506620250;3;7
593;19472506620750;1;2
594;19472506622250;1;0
595;19472506624000;1;1
596;19472506624750;1;1
597;19472506625000;1;0
598;19472506625250;5;1
599;19472506625500;2;0
600;19472506625750;5;3
601;19472506626000;8;10
602;19472506646500;1;0
603;19472506669750;1;0
604;19472506679250;3;1
605;19472506681000;1;0
606;19472506681250;1;0
607;19472506721000;1;0
608;19472506721750;1;0
609;19472506722000;1;4
610;19472506722250;1;0
611;19472506722500;1;0
612;19472506729250;1;0
613;19472506749500;1;0
614;19472506750250;2;1
615;19472506750500;1;0
616;19472506751000;7;22
617;19472506751250;2;35
618;19472506826000;2;0
619;19472506826250;1;0
620;19475006611500;4;64
621;19475006611750;3;55
622;19475006612000;5;5
623;19475006618750;1;0
624;19475006619000;1;0
625;19475006619500;1;0
626;19475006621000;1;0
627;19475006621250;1;0
628;19475006621750;2;0
629;19475006622000;1;0
630;19475006622500;4;0
631;19475006624000;1;0
632;19475006624500;1;0
633;19475006625000;1;1
634;19475006625500;1;0
635;19475006625750;1;0
636;19475006626000;1;1
637;19475006629250;1;0
638;19475006646500;1;0
639;19475006646750;1;0
640;19475006647500;3;31
641;19475006651250;1;0
642;19475006651750;1;0
643;19475006654500;1;0
644;19475006654750;1;0
645;19475006669500;1;0
646;19475006669750;1;18
647;19475006670000;3;0
648;19475006670250;3;212
649;19475006681000;1;68
650;19475006691250;1;3
651;19475006717000;1;0
652;19475006721250;2;0
653;19475006722250;1;2
654;19475006722500;1;0
655;19475006728000;1;0
656;19475006732500;1;0
657;19475006733000;2;0
658;19475006749750;1;0
659;19475006750000;2;0
660;19475006750250;2;0
661;19475006751000;22;138
662;19475006751250;3;199
663;19475006751500;1;40
664;19477506602250;1;0
665;19477506611250;4;42
666;19477506611500;4;5
667;19477506611750;8;18
668;19477506612000;1;16
669;19477506612500;4;44
670;19477506612750;8;21
671;19477506614500;1;0
672;19477506615000;1;0
673;19477506616750;2;0
674;19477506618250;5;15
675;19477506618500;17;75
676;19477506619250;1;0
677;19477506619500;2;0
678;19477506620000;1;0
679;19477506621250;1;3
680;19477506621500;1;0
681;19477506621750;1;0
682;19477506622250;8;26
683;19477506622750;1;3
684;19477506624500;1;0
685;19477506624750;1;0
686;19477506625000;1;0
687;19477506625250;1;0
688;19477506625500;1;3
689;19477506625750;3;2
690;19477506627250;2;13
691;19477506629250;3;2
692;19477506629500;1;1
693;19477506647000;1;0
694;19477506647500;1;0
695;19477506650750;4;0
696;19477506667000;1;0
697;19477506667250;2;0
698;19477506669250;1;23
699;19477506669500;3;0
700;19477506670250;1;0
701;19477506672250;1;0
702;19477506672500;1;0
703;19477506691500;1;0
704;19477506691750;2;0
705;19477506717500;1;0
706;19477506728250;2;0
707;19477506730500;1;0
708;19477506732500;1;0
709;19477506732750;1;0
710;19477506733000;2;0
711;19477506749000;1;0
712;19477506749250;6;57
713;19477506749500;1;3
714;19477506749750;1;0
715;19480006611500;12;47
716;19480006611750;2;0
717;19480006612000;3;0
718;19480006612250;2;0
719;19480006612500;28;242
720;19480006612750;10;367
721;19480006613000;6;7
722;19480006613250;22;172
723;19480006614750;1;0
724;19480006615750;2;0
725;19480006616250;9;2
726;19480006616500;2;1
727;19480006617000;1;0
728;19480006617250;1;0
729;19480006617500;1;0
730;19480006617750;3;2
731;19480006618000;6;0
732;19480006618250;2;9
733;19480006618500;6;37
734;19480006618750;2;1
735;19480006619000;3;7
736;19480006620000;1;0
737;19480006620250;1;0
738;19480006621250;2;0
739;19480006622500;2;6
740;19480006624000;1;16
741;19480006624250;1;0
742;19480006625250;2;3
743;19480006626500;4;73
744;19480006626750;10;9
745;19480006627000;14;161
746;19480006628750;3;2
747;19480006629000;2;0
748;19480006630250;2;51
749;19480006633250;4;3
750;19480006647750;1;0
751;19480006666750;2;0
752;19480006667250;1;0
753;19480006667500;2;0
754;19480006669750;2;3
755;19480006672500;1;0
756;19480006691750;1;0
757;19480006727750;3;0
758;19480006728250;1;0
759;19480006728500;1;0
760;19480006728750;1;0
761;19480006732000;1;0
762;19480006733000;1;0
763;19480006747250;1;0
764;19480006749250;2;0
765;19480006749500;1;0
766;19480006749750;1;0
767;19480006820000;1;0
768;19480006839750;1;3
769;19482506611000;4;37
770;19482506611250;12;7
771;19482506611500;4;11
772;19482506612000;3;0
773;19482506612250;7;61
774;19482506612500;4;28
775;19482506612750;5;133
776;19482506613000;2;21
777;19482506613250;10;46
778;19482506614250;1;4
779;19482506614500;1;0
780;19482506615000;5;11
781;19482506615250;1;0
782;19482506615500;1;0
783;19482506615750;6;29
784;19482506616000;1;0
785;19482506616250;6;3
786;19482506617000;3;2
787;19482506617250;1;0
788;19482506618000;1;0
789;19482506618750;3;53
790;19482506619000;4;38
791;19482506619250;1;2
792;19482506619750;1;9
793;19482506620000;20;33
794;19482506620250;3;4
795;19482506620500;1;0
796;19482506620750;2;10
797;19482506621000;1;0
798;19482506622000;2;2
799;19482506623500;2;0
800;19482506623750;5;1
801;19482506624000;5;13
802;19482506624250;9;13
803;19482506624500;1;1
804;19482506624750;1;0
805;19482506625000;2;43
806;19482506626250;8;66
807;19482506626500;7;10
808;19482506626750;25;19
809;19482506627000;27;25
810;19482506627250;12;4
811;19482506627500;5;9
812;19482506628500;2;2
813;19482506628750;2;1
814;19482506629000;10;60
815;19482506630000;1;17
816;19482506630250;1;0
817;19482506647250;1;2
818;19482506647500;2;0
819;19482506647750;1;0
820;19482506658000;1;0
821;19482506658250;1;0
822;19482506659500;1;0
823;19482506667500;1;0
824;19482506669500;1;2
825;19482506670250;1;0
826;19482506673500;1;0
827;19482506730750;3;9
828;19482506731000;1;0
829;19482506732000;1;0
830;19482506748250;3;3
831;19482506784250;1;0
832;19482506814000;1;0
833;19482506838500;1;0
834;19485006604500;2;0
835;19485006608500;1;0
836;19485006610500;1;0
837;19485006610750;5;0
838;19485006611000;4;0
839;19485006611250;5;1
840;19485006611500;14;244
841;19485006611750;11;18
842;19485006612000;3;0
843;19485006612250;1;0
844;19485006612500;6;0
845;19485006613000;8;3
846;19485006613500;1;0
847;19485006613750;1;54
848;19485006614500;1;0
849;19485006614750;3;0
850;19485006615000;1;0
851;19485006615750;1;29
852;19485006616750;2;0
853;19485006618500;5;72
854;19485006618750;2;1
855;19485006619000;4;0
856;19485006619250;2;0
857;19485006619500;2;4
858;19485006619750;4;68
859;19485006620000;9;12
860;19485006620250;6;4
861;19485006620500;1;0
862;19485006620750;6;30
863;19485006621000;2;56
864;19485006621750;2;0
865;19485006622000;1;1
866;19485006622250;2;3
867;19485006623500;11;173
868;19485006623750;6;2
869;19485006624000;4;2
870;19485006624250;4;15
871;19485006624500;6;107
872;19485006624750;2;0
873;19485006626000;6;1947
874;19485006626250;15;7
875;19485006626500;49;190
876;19485006626750;51;121
877;19485006627000;5;6
878;19485006627250;11;13
879;19485006627500;11;42
880;19485006627750;3;0
881;19485006628000;2;3
882;19485006628250;1;2
883;19485006628500;8;27
884;19485006628750;2;0
885;19485006629000;19;271
886;19485006629250;2;24
887;19485006629500;1;0
888;19485006630000;2;13
889;19485006633750;1;0
890;19485006647500;1;31
891;19485006647750;27;794
892;19485006648000;2;14
893;19485006652250;1;0
894;19485006652500;1;1
895;19485006658250;2;0
896;19485006666000;1;0
897;19485006669750;3;0
898;19485006670250;1;0
899;19485006692500;1;0
900;19485006716750;1;0
901;19485006732750;1;3
902;19485006733000;1;0
903;19485006740500;2;0
904;19485006740750;3;0
905;19485006746250;1;2
906;19485006747000;1;0
907;19485006747750;1;0
908;19485006748500;1;0
909;19485006749000;1;0
910;19487506609250;2;0
911;19487506610500;2;1
912;19487506610750;4;1
913;19487506611000;3;3
914;19487506611250;5;1
915;19487506611500;28;700
916;19487506611750;79;249
917;19487506612000;10;12
918;19487506612250;2;0
919;19487506612500;9;21
920;19487506613000;1;0
921;19487506613750;2;9
922;19487506614500;3;0
923;19487506616250;1;0
924;19487506616500;1;0
925;19487506617750;1;19
926;19487506618000;13;68
927;19487506618250;3;3
928;19487506618750;8;8
929;19487506619000;5;6
930;19487506619500;1;0
931;19487506619750;4;123
932;19487506622250;1;0
933;19487506623250;1;1
934;19487506623500;12;7
935;19487506623750;1;0
936;19487506624000;3;21
937;19487506625750;6;1
938;19487506626000;7;12
939;19487506626250;208;887
940;19487506626500;196;1196
941;19487506626750;77;222
942;19487506627000;22;51
943;19487506627250;16;66
944;19487506627500;16;26
945;19487506627750;8;17
946;19487506628000;23;67
947;19487506628250;7;7
948;19487506628500;3;10
949;19487506628750;8;23
950;19487506629000;31;180
951;19487506629250;17;172
952;19487506634250;1;0
953;19487506647750;1;3
954;19487506648000;2;19
955;19487506648250;1;2
956;19487506658500;1;0
957;19487506659000;1;0
958;19487506665750;2;11
959;19487506666000;2;0
960;19487506666250;3;0
961;19487506669250;1;0
962;19487506670000;3;1
963;19487506676750;1;0
964;19487506677000;1;0
965;19487506692250;1;0
966;19487506716250;2;0
967;19487506716500;2;1
968;19487506731500;1;2
969;19487506731750;4;2
970;19487506732000;1;0
971;19487506732500;3;19
972;19487506732750;1;0
973;19487506733750;1;0
974;19487506734000;1;0
975;19487506738500;1;0
976;19487506738750;1;1
977;19487506740500;1;0
978;19487506740750;4;1
979;19487506741000;1;2
980;19487506746500;1;0
981;19487506747000;2;35
982;19487506747250;3;48
983;19487506747750;1;0
984;19487506748000;7;58
985;19487506748250;1;0
986;19487506813250;1;0
987;19490006605250;1;2
988;19490006606250;4;0
989;19490006607000;1;0
990;19490006609250;1;0
991;19490006609500;1;0
992;19490006610000;1;0
993;19490006610250;1;0
994;19490006610750;1;3
995;19490006611000;3;59
996;19490006611250;5;4
997;19490006611500;8;3
998;19490006611750;41;109
999;19490006612000;8;1
1000;19490006612250;1;0
1001;19490006612500;7;0
1002;19490006612750;3;0
1003;19490006613500;2;215
1004;19490006614750;1;0
1005;19490006616000;1;0
1006;19490006618000;8;381
1007;19490006618250;7;21
1008;19490006619000;1;0
1009;19490006619250;3;0
1010;19490006619750;1;5
1011;19490006621500;4;0
1012;19490006622250;4;0
1013;19490006622500;1;0
1014;19490006623000;1;0
1015;19490006623250;5;34
1016;19490006625500;11;398
1017;19490006625750;46;283
1018;19490006626000;154;723
1019;19490006626250;134;1058
1020;19490006626500;65;383
1021;19490006626750;30;65
1022;19490006627000;9;10
1023;19490006627250;9;4
1024;19490006627500;13;106
1025;19490006627750;10;19
1026;19490006628000;7;31
1027;19490006628250;9;1
1028;19490006628500;7;0
1029;19490006628750;2;3
1030;19490006629000;6;48
1031;19490006629250;1;0
1032;19490006629500;5;4
1033;19490006629750;2;3
1034;19490006630000;6;2
1035;19490006630250;1;0
1036;19490006632000;1;0
1037;19490006632250;1;0
1038;19490006634500;1;0
1039;19490006634750;8;4
1040;19490006647500;3;7
1041;19490006648250;1;0
1042;19490006648750;1;0
1043;19490006666000;1;3
1044;19490006666250;1;0
1045;19490006668750;6;1
1046;19490006669000;1;0
1047;19490006669250;5;2
1048;19490006669750;1;1
1049;19490006670000;3;0
1050;19490006670250;1;0
1051;19490006697000;1;0
1052;19490006706250;1;0
1053;19490006713250;1;0
1054;19490006713500;2;0
1055;19490006716500;1;0
1056;19490006730750;1;3
1057;19490006731250;1;0
1058;19490006733250;1;0
1059;19490006733500;1;0
1060;19490006734250;2;0
1061;19490006734750;1;0
1062;19490006735750;1;0
1063;19490006738750;2;0
1064;19490006739500;1;0
1065;19490006740000;2;44
1066;19490006740250;1;0
1067;19490006741000;1;0
1068;19490006741250;2;0
1069;19490006741500;2;1
1070;19490006741750;2;2
1071;19490006742000;3;1
1072;19490006743750;1;1
1073;19490006744000;1;1
1074;19490006745000;2;4
1075;19490006745250;1;3
1076;19490006745500;1;0
1077;19490006746000;4;6
1078;19490006746250;1;0
1079;19492506607000;1;0
1080;19492506608000;1;0
1081;19492506608250;2;0
1082;19492506608500;2;21
1083;19492506608750;1;0
1084;19492506609250;1;0
1085;19492506610000;1;0
1086;19492506610250;2;0
1087;19492506610750;7;0
1088;19492506611000;3;0
1089;19492506611250;4;0
1090;19492506611500;10;10
1091;19492506611750;24;41
1092;19492506612250;7;5
1093;19492506612500;1;6
1094;19492506612750;3;1
1095;19492506613000;3;2
1096;19492506617500;1;74
1097;19492506618000;1;0
1098;19492506619750;1;2
1099;19492506621250;3;0
1100;19492506621500;2;8
1101;19492506622000;3;0
1102;19492506622500;1;0
1103;19492506622750;1;2
1104;19492506623000;1;5
1105;19492506624250;4;0
1106;19492506624750;4;1
1107;19492506625000;8;1
1108;19492506625250;90;425
1109;19492506625500;19;147
1110;19492506625750;33;2069
1111;19492506626000;26;418
1112;19492506626250;36;108
1113;19492506626500;14;162
1114;19492506626750;14;216
1115;19492506627000;16;13
1116;19492506627250;3;0
1117;19492506627500;2;4
1118;19492506627750;7;37
1119;19492506628000;7;33
1120;19492506628250;8;19
1121;19492506628500;8;0
1122;19492506628750;8;3
1123;19492506629000;9;42
1124;19492506629250;2;10
1125;19492506629500;7;6
1126;19492506629750;3;0
1127;19492506630250;1;3
1128;19492506632000;1;0
1129;19492506633500;1;0
1130;19492506634750;1;0
1131;19492506647000;1;0
1132;19492506647250;1;0
1133;19492506647750;2;0
1134;19492506665500;1;0
1135;19492506666250;3;1
1136;19492506666500;1;0
1137;19492506668500;1;0
1138;19492506668750;2;0
1139;19492506669000;2;0
1140;19492506669250;3;31
1141;19492506670250;1;0
1142;19492506697750;1;0
1143;19492506715750;1;1
1144;19492506716750;1;0
1145;19492506729500;3;3
1146;19492506729750;2;0
1147;19492506731750;3;26
1148;19492506732250;1;0
1149;19492506734250;1;0
