region,statistikkvariabel,år,value,Framskriving,Tabell
Porsgrunn,Sterk aldring (LHML),2034,37742,2024,14288
Porsgrunn,Sterk aldring (LHML),2035,37749,2024,14288
Porsgrunn,Sterk aldring (LHML),2036,37750,2024,14288
Porsgrunn,Sterk aldring (LHML),2037,37742,2024,14288
Porsgrunn,Sterk aldring (LHML),2038,37732,2024,14288
Porsgrunn,Sterk aldring (LHML),2039,37717,2024,14288
Porsgrunn,Sterk aldring (LHML),2040,37695,2024,14288
Porsgrunn,Sterk aldring (LHML),2041,37667,2024,14288
Porsgrunn,Sterk aldring (LHML),2042,37633,2024,14288
Porsgrunn,Sterk aldring (LHML),2043,37593,2024,14288
Porsgrunn,Sterk aldring (LHML),2044,37545,2024,14288
Porsgrunn,Sterk aldring (LHML),2045,37493,2024,14288
Porsgrunn,Sterk aldring (LHML),2046,37434,2024,14288
Porsgrunn,Sterk aldring (LHML),2047,37369,2024,14288
Porsgrunn,Sterk aldring (LHML),2048,37297,2024,14288
Porsgrunn,Sterk aldring (LHML),2049,37219,2024,14288
Porsgrunn,Sterk aldring (LHML),2050,37133,2024,14288
Porsgrunn,Svak aldring (HLMH),2024,37193,2024,14288
Porsgrunn,Svak aldring (HLMH),2025,37579,2024,14288
Porsgrunn,Svak aldring (HLMH),2026,37938,2024,14288
Porsgrunn,Svak aldring (HLMH),2027,38201,2024,14288
Porsgrunn,Svak aldring (HLMH),2028,38407,2024,14288
Porsgrunn,Svak aldring (HLMH),2029,38624,2024,14288
Porsgrunn,Svak aldring (HLMH),2030,38849,2024,14288
Porsgrunn,Svak aldring (HLMH),2031,39081,2024,14288
Porsgrunn,Svak aldring (HLMH),2032,39319,2024,14288
Porsgrunn,Svak aldring (HLMH),2033,39550,2024,14288
Porsgrunn,Svak aldring (HLMH),2034,39775,2024,14288
Porsgrunn,Svak aldring (HLMH),2035,39994,2024,14288
Porsgrunn,Svak aldring (HLMH),2036,40207,2024,14288
Porsgrunn,Svak aldring (HLMH),2037,40418,2024,14288
Porsgrunn,Svak aldring (HLMH),2038,40627,2024,14288
Porsgrunn,Svak aldring (HLMH),2039,40834,2024,14288
Porsgrunn,Svak aldring (HLMH),2040,41040,2024,14288
Porsgrunn,Svak aldring (HLMH),2041,41244,2024,14288
Porsgrunn,Svak aldring (HLMH),2042,41445,2024,14288
Porsgrunn,Svak aldring (HLMH),2043,41643,2024,14288
Porsgrunn,Svak aldring (HLMH),2044,41839,2024,14288
Porsgrunn,Svak aldring (HLMH),2045,42031,2024,14288
Porsgrunn,Svak aldring (HLMH),2046,42223,2024,14288
Porsgrunn,Svak aldring (HLMH),2047,42411,2024,14288
Porsgrunn,Svak aldring (HLMH),2048,42595,2024,14288
Porsgrunn,Svak aldring (HLMH),2049,42777,2024,14288
Porsgrunn,Svak aldring (HLMH),2050,42957,2024,14288
Porsgrunn,Ingen nettoinnvandring (MMM0),2024,37193,2024,14288
Porsgrunn,Ingen nettoinnvandring (MMM0),2025,37210,2024,14288
Porsgrunn,Ingen nettoinnvandring (MMM0),2026,37233,2024,14288
Porsgrunn,Ingen nettoinnvandring (MMM0),2027,37262,2024,14288
Porsgrunn,Ingen nettoinnvandring (MMM0),2028,37295,2024,14288
Porsgrunn,Ingen nettoinnvandring (MMM0),2029,37328,2024,14288
Porsgrunn,Ingen nettoinnvandring (MMM0),2030,37360,2024,14288
Porsgrunn,Ingen nettoinnvandring (MMM0),2031,37384,2024,14288
Porsgrunn,Ingen nettoinnvandring (MMM0),2032,37401,2024,14288
Porsgrunn,Ingen nettoinnvandring (MMM0),2033,37409,2024,14288
Porsgrunn,Ingen nettoinnvandring (MMM0),2034,37412,2024,14288
Porsgrunn,Ingen nettoinnvandring (MMM0),2035,37411,2024,14288
Porsgrunn,Ingen nettoinnvandring (MMM0),2036,37406,2024,14288
Porsgrunn,Ingen nettoinnvandring (MMM0),2037,37395,2024,14288
Porsgrunn,Ingen nettoinnvandring (MMM0),2038,37379,2024,14288
Porsgrunn,Ingen nettoinnvandring (MMM0),2039,37358,2024,14288
Porsgrunn,Ingen nettoinnvandring (MMM0),2040,37333,2024,14288
Porsgrunn,Ingen nettoinnvandring (MMM0),2041,37302,2024,14288
Porsgrunn,Ingen nettoinnvandring (MMM0),2042,37266,2024,14288
Porsgrunn,Ingen nettoinnvandring (MMM0),2043,37224,2024,14288
Porsgrunn,Ingen nettoinnvandring (MMM0),2044,37176,2024,14288
Porsgrunn,Ingen nettoinnvandring (MMM0),2045,37121,2024,14288
Porsgrunn,Ingen nettoinnvandring (MMM0),2046,37061,2024,14288
Porsgrunn,Ingen nettoinnvandring (MMM0),2047,36994,2024,14288
Porsgrunn,Ingen nettoinnvandring (MMM0),2048,36921,2024,14288
Porsgrunn,Ingen nettoinnvandring (MMM0),2049,36841,2024,14288
Porsgrunn,Ingen nettoinnvandring (MMM0),2050,36756,2024,14288
Porsgrunn,Ingen flytting (MM00),2024,37193,2024,14288
Porsgrunn,Ingen flytting (MM00),2025,37156,2024,14288
Porsgrunn,Ingen flytting (MM00),2026,37117,2024,14288
Porsgrunn,Ingen flytting (MM00),2027,37076,2024,14288
Porsgrunn,Ingen flytting (MM00),2028,37032,2024,14288
Porsgrunn,Ingen flytting (MM00),2029,36984,2024,14288
Porsgrunn,Ingen flytting (MM00),2030,36932,2024,14288
Porsgrunn,Ingen flytting (MM00),2031,36878,2024,14288
Porsgrunn,Ingen flytting (MM00),2032,36821,2024,14288
Porsgrunn,Ingen flytting (MM00),2033,36762,2024,14288
Porsgrunn,Ingen flytting (MM00),2034,36702,2024,14288
Porsgrunn,Ingen flytting (MM00),2035,36641,2024,14288
Porsgrunn,Ingen flytting (MM00),2036,36579,2024,14288
Porsgrunn,Ingen flytting (MM00),2037,36513,2024,14288
Porsgrunn,Ingen flytting (MM00),2038,36443,2024,14288
Porsgrunn,Ingen flytting (MM00),2039,36368,2024,14288
Porsgrunn,Ingen flytting (MM00),2040,36288,2024,14288
Porsgrunn,Ingen flytting (MM00),2041,36204,2024,14288
Porsgrunn,Ingen flytting (MM00),2042,36114,2024,14288
Porsgrunn,Ingen flytting (MM00),2043,36019,2024,14288
Porsgrunn,Ingen flytting (MM00),2044,35917,2024,14288
Porsgrunn,Ingen flytting (MM00),2045,35807,2024,14288
Porsgrunn,Ingen flytting (MM00),2046,35690,2024,14288
Porsgrunn,Ingen flytting (MM00),2047,35564,2024,14288
Porsgrunn,Ingen flytting (MM00),2048,35430,2024,14288
Porsgrunn,Ingen flytting (MM00),2049,35286,2024,14288
Porsgrunn,Ingen flytting (MM00),2050,35134,2024,14288
Skien,Hovedalternativet (MMMM),2024,56619,2024,14288
Skien,Hovedalternativet (MMMM),2025,57118,2024,14288
Skien,Hovedalternativet (MMMM),2026,57503,2024,14288
Skien,Hovedalternativet (MMMM),2027,57776,2024,14288
Skien,Hovedalternativet (MMMM),2028,58009,2024,14288
Skien,Hovedalternativet (MMMM),2029,58206,2024,14288
Skien,Hovedalternativet (MMMM),2030,58365,2024,14288
Skien,Hovedalternativet (MMMM),2031,58522,2024,14288
Skien,Hovedalternativet (MMMM),2032,58675,2024,14288
Skien,Hovedalternativet (MMMM),2033,58825,2024,14288
Skien,Hovedalternativet (MMMM),2034,58972,2024,14288
Skien,Hovedalternativet (MMMM),2035,59116,2024,14288
Skien,Hovedalternativet (MMMM),2036,59259,2024,14288
Skien,Hovedalternativet (MMMM),2037,59394,2024,14288
Skien,Hovedalternativet (MMMM),2038,59521,2024,14288
Skien,Hovedalternativet (MMMM),2039,59640,2024,14288
Skien,Hovedalternativet (MMMM),2040,59752,2024,14288
Skien,Hovedalternativet (MMMM),2041,59859,2024,14288
Skien,Hovedalternativet (MMMM),2042,59959,2024,14288
Skien,Hovedalternativet (MMMM),2043,60054,2024,14288
Skien,Hovedalternativet (MMMM),2044,60143,2024,14288
Skien,Hovedalternativet (MMMM),2045,60227,2024,14288
Skien,Hovedalternativet (MMMM),2046,60306,2024,14288
Skien,Hovedalternativet (MMMM),2047,60378,2024,14288
Skien,Hovedalternativet (MMMM),2048,60443,2024,14288
Skien,Hovedalternativet (MMMM),2049,60501,2024,14288
Skien,Hovedalternativet (MMMM),2050,60551,2024,14288
Skien,Lav nasjonal vekst (LLML),2024,56619,2024,14288
Skien,Lav nasjonal vekst (LLML),2025,56914,2024,14288
Skien,Lav nasjonal vekst (LLML),2026,57095,2024,14288
Skien,Lav nasjonal vekst (LLML),2027,57198,2024,14288
Skien,Lav nasjonal vekst (LLML),2028,57229,2024,14288
Skien,Lav nasjonal vekst (LLML),2029,57214,2024,14288
Skien,Lav nasjonal vekst (LLML),2030,57152,2024,14288
Skien,Lav nasjonal vekst (LLML),2031,57075,2024,14288
Skien,Lav nasjonal vekst (LLML),2032,56983,2024,14288
Skien,Lav nasjonal vekst (LLML),2033,56878,2024,14288
Skien,Lav nasjonal vekst (LLML),2034,56759,2024,14288
Skien,Lav nasjonal vekst (LLML),2035,56628,2024,14288
Skien,Lav nasjonal vekst (LLML),2036,56484,2024,14288
Skien,Lav nasjonal vekst (LLML),2037,56329,2024,14288
Skien,Lav nasjonal vekst (LLML),2038,56164,2024,14288
Skien,Lav nasjonal vekst (LLML),2039,55989,2024,14288
Skien,Lav nasjonal vekst (LLML),2040,55804,2024,14288
Skien,Lav nasjonal vekst (LLML),2041,55614,2024,14288
Skien,Lav nasjonal vekst (LLML),2042,55414,2024,14288
Skien,Lav nasjonal vekst (LLML),2043,55208,2024,14288
Skien,Lav nasjonal vekst (LLML),2044,54999,2024,14288
Skien,Lav nasjonal vekst (LLML),2045,54784,2024,14288
Skien,Lav nasjonal vekst (LLML),2046,54566,2024,14288
Skien,Lav nasjonal vekst (LLML),2047,54344,2024,14288
Skien,Lav nasjonal vekst (LLML),2048,54113,2024,14288
Skien,Lav nasjonal vekst (LLML),2049,53876,2024,14288
Skien,Lav nasjonal vekst (LLML),2050,53631,2024,14288
Skien,Høy nasjonal vekst (HHMH),2024,56619,2024,14288
Skien,Høy nasjonal vekst (HHMH),2025,57278,2024,14288
Skien,Høy nasjonal vekst (HHMH),2026,57885,2024,14288
Skien,Høy nasjonal vekst (HHMH),2027,58359,2024,14288
Skien,Høy nasjonal vekst (HHMH),2028,58744,2024,14288
Skien,Høy nasjonal vekst (HHMH),2029,59113,2024,14288
Skien,Høy nasjonal vekst (HHMH),2030,59465,2024,14288
Skien,Høy nasjonal vekst (HHMH),2031,59840,2024,14288
Skien,Høy nasjonal vekst (HHMH),2032,60232,2024,14288
Skien,Høy nasjonal vekst (HHMH),2033,60623,2024,14288
Skien,Høy nasjonal vekst (HHMH),2034,61011,2024,14288
Skien,Høy nasjonal vekst (HHMH),2035,61395,2024,14288
Skien,Høy nasjonal vekst (HHMH),2036,61776,2024,14288
Skien,Høy nasjonal vekst (HHMH),2037,62151,2024,14288
Skien,Høy nasjonal vekst (HHMH),2038,62527,2024,14288
Skien,Høy nasjonal vekst (HHMH),2039,62904,2024,14288
Skien,Høy nasjonal vekst (HHMH),2040,63276,2024,14288
Skien,Høy nasjonal vekst (HHMH),2041,63648,2024,14288
Skien,Høy nasjonal vekst (HHMH),2042,64018,2024,14288
Skien,Høy nasjonal vekst (HHMH),2043,64388,2024,14288
Skien,Høy nasjonal vekst (HHMH),2044,64755,2024,14288
Skien,Høy nasjonal vekst (HHMH),2045,65122,2024,14288
Skien,Høy nasjonal vekst (HHMH),2046,65487,2024,14288
Skien,Høy nasjonal vekst (HHMH),2047,65849,2024,14288
Skien,Høy nasjonal vekst (HHMH),2048,66207,2024,14288
Skien,Høy nasjonal vekst (HHMH),2049,66563,2024,14288
Skien,Høy nasjonal vekst (HHMH),2050,66912,2024,14288
Skien,Lav nettoinnvandring (MMML),2024,56619,2024,14288
Skien,Lav nettoinnvandring (MMML),2025,56959,2024,14288
Skien,Lav nettoinnvandring (MMML),2026,57217,2024,14288
Skien,Lav nettoinnvandring (MMML),2027,57427,2024,14288
Skien,Lav nettoinnvandring (MMML),2028,57596,2024,14288
Skien,Lav nettoinnvandring (MMML),2029,57727,2024,14288
Skien,Lav nettoinnvandring (MMML),2030,57820,2024,14288
Skien,Lav nettoinnvandring (MMML),2031,57909,2024,14288
Skien,Lav nettoinnvandring (MMML),2032,57993,2024,14288
Skien,Lav nettoinnvandring (MMML),2033,58071,2024,14288
Skien,Lav nettoinnvandring (MMML),2034,58145,2024,14288
Skien,Lav nettoinnvandring (MMML),2035,58215,2024,14288
Skien,Lav nettoinnvandring (MMML),2036,58282,2024,14288
Skien,Lav nettoinnvandring (MMML),2037,58339,2024,14288
Skien,Lav nettoinnvandring (MMML),2038,58386,2024,14288
Skien,Lav nettoinnvandring (MMML),2039,58424,2024,14288
Skien,Lav nettoinnvandring (MMML),2040,58453,2024,14288
Skien,Lav nettoinnvandring (MMML),2041,58475,2024,14288
Skien,Lav nettoinnvandring (MMML),2042,58489,2024,14288
Skien,Lav nettoinnvandring (MMML),2043,58496,2024,14288
Skien,Lav nettoinnvandring (MMML),2044,58494,2024,14288
Skien,Lav nettoinnvandring (MMML),2045,58486,2024,14288
Skien,Lav nettoinnvandring (MMML),2046,58470,2024,14288
Skien,Lav nettoinnvandring (MMML),2047,58445,2024,14288
Skien,Lav nettoinnvandring (MMML),2048,58412,2024,14288
Skien,Lav nettoinnvandring (MMML),2049,58369,2024,14288
Skien,Lav nettoinnvandring (MMML),2050,58315,2024,14288
Skien,Høy nettoinnvandring (MMMH),2024,56619,2024,14288
Skien,Høy nettoinnvandring (MMMH),2025,57244,2024,14288
Skien,Høy nettoinnvandring (MMMH),2026,57794,2024,14288
Skien,Høy nettoinnvandring (MMMH),2027,58192,2024,14288
Skien,Høy nettoinnvandring (MMMH),2028,58481,2024,14288
Skien,Høy nettoinnvandring (MMMH),2029,58737,2024,14288
Skien,Høy nettoinnvandring (MMMH),2030,58958,2024,14288
Skien,Høy nettoinnvandring (MMMH),2031,59184,2024,14288
Skien,Høy nettoinnvandring (MMMH),2032,59412,2024,14288
Skien,Høy nettoinnvandring (MMMH),2033,59642,2024,14288
Skien,Høy nettoinnvandring (MMMH),2034,59873,2024,14288
Skien,Høy nettoinnvandring (MMMH),2035,60104,2024,14288
Skien,Høy nettoinnvandring (MMMH),2036,60339,2024,14288
Skien,Høy nettoinnvandring (MMMH),2037,60569,2024,14288
Skien,Høy nettoinnvandring (MMMH),2038,60796,2024,14288
Skien,Høy nettoinnvandring (MMMH),2039,61020,2024,14288
Skien,Høy nettoinnvandring (MMMH),2040,61242,2024,14288
Skien,Høy nettoinnvandring (MMMH),2041,61462,2024,14288
Skien,Høy nettoinnvandring (MMMH),2042,61680,2024,14288
Skien,Høy nettoinnvandring (MMMH),2043,61898,2024,14288
Skien,Høy nettoinnvandring (MMMH),2044,62115,2024,14288
Skien,Høy nettoinnvandring (MMMH),2045,62332,2024,14288
Skien,Høy nettoinnvandring (MMMH),2046,62548,2024,14288
Skien,Høy nettoinnvandring (MMMH),2047,62764,2024,14288
Skien,Høy nettoinnvandring (MMMH),2048,62977,2024,14288
Skien,Høy nettoinnvandring (MMMH),2049,63189,2024,14288
Skien,Høy nettoinnvandring (MMMH),2050,63398,2024,14288
Skien,Sterk aldring (LHML),2024,56619,2024,14288
Skien,Sterk aldring (LHML),2025,56954,2024,14288
Skien,Sterk aldring (LHML),2026,57187,2024,14288
Skien,Sterk aldring (LHML),2027,57355,2024,14288
Skien,Sterk aldring (LHML),2028,57459,2024,14288
Skien,Sterk aldring (LHML),2029,57521,2024,14288
Skien,Sterk aldring (LHML),2030,57544,2024,14288
Skien,Sterk aldring (LHML),2031,57558,2024,14288
Skien,Sterk aldring (LHML),2032,57559,2024,14288
Skien,Sterk aldring (LHML),2033,57553,2024,14288
Skien,Sterk aldring (LHML),2034,57537,2024,14288
Skien,Sterk aldring (LHML),2035,57512,2024,14288
Skien,Sterk aldring (LHML),2036,57477,2024,14288
Skien,Sterk aldring (LHML),2037,57429,2024,14288
Skien,Sterk aldring (LHML),2038,57376,2024,14288
Skien,Sterk aldring (LHML),2039,57316,2024,14288
Skien,Sterk aldring (LHML),2040,57244,2024,14288
Skien,Sterk aldring (LHML),2041,57165,2024,14288
Skien,Sterk aldring (LHML),2042,57079,2024,14288
Skien,Sterk aldring (LHML),2043,56988,2024,14288
Skien,Sterk aldring (LHML),2044,56889,2024,14288
Skien,Sterk aldring (LHML),2045,56787,2024,14288
Skien,Sterk aldring (LHML),2046,56681,2024,14288
Skien,Sterk aldring (LHML),2047,56569,2024,14288
Skien,Sterk aldring (LHML),2048,56451,2024,14288
Skien,Sterk aldring (LHML),2049,56327,2024,14288
Skien,Sterk aldring (LHML),2050,56190,2024,14288
Skien,Svak aldring (HLMH),2024,56619,2024,14288
Skien,Svak aldring (HLMH),2025,57238,2024,14288
Skien,Svak aldring (HLMH),2026,57792,2024,14288
Skien,Svak aldring (HLMH),2027,58202,2024,14288
Skien,Svak aldring (HLMH),2028,58514,2024,14288
Skien,Svak aldring (HLMH),2029,58804,2024,14288
Skien,Svak aldring (HLMH),2030,59072,2024,14288
Skien,Svak aldring (HLMH),2031,59355,2024,14288
Skien,Svak aldring (HLMH),2032,59652,2024,14288
Skien,Svak aldring (HLMH),2033,59944,2024,14288
Skien,Svak aldring (HLMH),2034,60228,2024,14288
Skien,Svak aldring (HLMH),2035,60505,2024,14288
Skien,Svak aldring (HLMH),2036,60776,2024,14288
Skien,Svak aldring (HLMH),2037,61041,2024,14288
