region,statistikkvariabel,år,alder,value,Framskriving,Tabell
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2014,20-66 år,21928,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2014,67-79 år,3673,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2014,80-89 år,1365,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2014,90 år eller eldre,353,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2015,0 år,382,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2015,1-5 år,1987,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2015,6-12 år,2868,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2015,13-15 år,1343,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2015,16-19 år,1815,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2015,20-66 år,22033,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2015,67-79 år,3860,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2015,80-89 år,1338,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2015,90 år eller eldre,355,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2016,0 år,385,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2016,1-5 år,1990,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2016,6-12 år,2905,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2016,13-15 år,1306,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2016,16-19 år,1836,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2016,20-66 år,22119,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2016,67-79 år,4004,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2016,80-89 år,1314,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2016,90 år eller eldre,358,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2017,0 år,390,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2017,1-5 år,2001,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2017,6-12 år,2928,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2017,13-15 år,1264,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2017,16-19 år,1813,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2017,20-66 år,22260,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2017,67-79 år,4145,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2017,80-89 år,1298,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2017,90 år eller eldre,360,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2018,0 år,395,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2018,1-5 år,2017,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2018,6-12 år,2925,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2018,13-15 år,1277,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2018,16-19 år,1805,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2018,20-66 år,22356,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2018,67-79 år,4269,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2018,80-89 år,1311,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2018,90 år eller eldre,361,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2019,0 år,399,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2019,1-5 år,2039,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2019,6-12 år,2919,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2019,13-15 år,1315,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2019,16-19 år,1793,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2019,20-66 år,22426,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2019,67-79 år,4395,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2019,80-89 år,1328,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2019,90 år eller eldre,349,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2020,0 år,403,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2020,1-5 år,2062,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2020,6-12 år,2944,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2020,13-15 år,1317,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2020,16-19 år,1767,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2020,20-66 år,22539,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2020,67-79 år,4512,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2020,80-89 år,1337,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2020,90 år eller eldre,353,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2021,0 år,407,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2021,1-5 år,2083,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2021,6-12 år,2971,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2021,13-15 år,1293,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2021,16-19 år,1754,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2021,20-66 år,22639,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2021,67-79 år,4637,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2021,80-89 år,1368,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2021,90 år eller eldre,344,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2022,0 år,410,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2022,1-5 år,2106,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2022,6-12 år,2995,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2022,13-15 år,1278,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2022,16-19 år,1766,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2022,20-66 år,22717,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2022,67-79 år,4771,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2022,80-89 år,1385,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2022,90 år eller eldre,334,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2023,0 år,412,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2023,1-5 år,2126,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2023,6-12 år,3008,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2023,13-15 år,1300,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2023,16-19 år,1781,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2023,20-66 år,22756,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2023,67-79 år,4868,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2023,80-89 år,1449,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2023,90 år eller eldre,332,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2024,0 år,414,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2024,1-5 år,2143,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2024,6-12 år,3029,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2024,13-15 år,1323,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2024,16-19 år,1782,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2024,20-66 år,22805,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2024,67-79 år,4946,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2024,80-89 år,1543,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2024,90 år eller eldre,318,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2025,0 år,415,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2025,1-5 år,2157,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2025,6-12 år,3060,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2025,13-15 år,1332,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2025,16-19 år,1766,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2025,20-66 år,22889,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2025,67-79 år,4993,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2025,80-89 år,1634,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2025,90 år eller eldre,319,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2026,0 år,416,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2026,1-5 år,2171,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2026,6-12 år,3087,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2026,13-15 år,1330,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2026,16-19 år,1770,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2026,20-66 år,22972,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2026,67-79 år,5031,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2026,80-89 år,1742,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2026,90 år eller eldre,318,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2027,0 år,417,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2027,1-5 år,2181,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2027,6-12 år,3118,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2027,13-15 år,1333,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2027,16-19 år,1791,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2027,20-66 år,23022,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2027,67-79 år,5055,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2027,80-89 år,1853,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2027,90 år eller eldre,322,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2028,0 år,416,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2028,1-5 år,2190,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2028,6-12 år,3146,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2028,13-15 år,1341,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2028,16-19 år,1810,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2028,20-66 år,23102,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2028,67-79 år,5051,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2028,80-89 år,1964,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2028,90 år eller eldre,335,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2029,0 år,415,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2029,1-5 år,2190,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2029,6-12 år,3174,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2029,13-15 år,1353,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2029,16-19 år,1819,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2029,20-66 år,23165,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2029,67-79 år,5093,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2029,80-89 år,2045,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2029,90 år eller eldre,346,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2030,0 år,414,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2030,1-5 år,2194,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2030,6-12 år,3198,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2030,13-15 år,1365,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2030,16-19 år,1820,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2030,20-66 år,23260,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2030,67-79 år,5105,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2030,80-89 år,2125,2009,07268
Porsgrunn (-2019),Middels nasjonal vekst (Alternativ MMMM),2030,90 år eller eldre,354,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2009,0 år,362,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2009,1-5 år,1934,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2009,6-12 år,2979,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2009,13-15 år,1288,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2009,16-19 år,1890,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2009,20-66 år,21028,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2009,67-79 år,3065,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2009,80-89 år,1595,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2009,90 år eller eldre,236,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2010,0 år,375,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2010,1-5 år,1937,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2010,6-12 år,2910,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2010,13-15 år,1372,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2010,16-19 år,1845,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2010,20-66 år,21246,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2010,67-79 år,3108,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2010,80-89 år,1583,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2010,90 år eller eldre,255,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2011,0 år,368,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2011,1-5 år,1921,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2011,6-12 år,2904,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2011,13-15 år,1352,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2011,16-19 år,1824,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2011,20-66 år,21459,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2011,67-79 år,3201,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2011,80-89 år,1532,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2011,90 år eller eldre,292,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2012,0 år,363,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2012,1-5 år,1906,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2012,6-12 år,2926,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2012,13-15 år,1347,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2012,16-19 år,1787,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2012,20-66 år,21600,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2012,67-79 år,3336,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2012,80-89 år,1465,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2012,90 år eller eldre,320,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2013,0 år,358,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2013,1-5 år,1908,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2013,6-12 år,2894,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2013,13-15 år,1305,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2013,16-19 år,1808,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2013,20-66 år,21706,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2013,67-79 år,3481,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2013,80-89 år,1424,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2013,90 år eller eldre,334,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2014,0 år,353,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2014,1-5 år,1913,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2014,6-12 år,2848,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2014,13-15 år,1317,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2014,16-19 år,1846,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2014,20-66 år,21724,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2014,67-79 år,3665,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2014,80-89 år,1355,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2014,90 år eller eldre,348,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2015,0 år,351,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2015,1-5 år,1901,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2015,6-12 år,2834,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2015,13-15 år,1330,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2015,16-19 år,1800,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2015,20-66 år,21780,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2015,67-79 år,3844,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2015,80-89 år,1328,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2015,90 år eller eldre,349,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2016,0 år,347,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2016,1-5 år,1877,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2016,6-12 år,2858,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2016,13-15 år,1290,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2016,16-19 år,1819,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2016,20-66 år,21817,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2016,67-79 år,3982,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2016,80-89 år,1296,2009,07268
Porsgrunn (-2019),Lav nasjonal vekst (Alternativ LLML),2016,90 år eller eldre,352,2009,07268
