region,statistikkvariabel,år,value,Framskriving,Tabell
Porsgrunn (2020-2023),Lav mobilitet (Alternativ MMLM),2022,0,2005,05904
Porsgrunn (2020-2023),Lav mobilitet (Alternativ MMLM),2023,0,2005,05904
Porsgrunn (2020-2023),Lav mobilitet (Alternativ MMLM),2024,0,2005,05904
Porsgrunn (2020-2023),Lav mobilitet (Alternativ MMLM),2025,0,2005,05904
Porsgrunn (2020-2023),Høy mobilitet (Alternativ MMHM),2005,0,2005,05904
Porsgrunn (2020-2023),Høy mobilitet (Alternativ MMHM),2006,0,2005,05904
Porsgrunn (2020-2023),Høy mobilitet (Alternativ MMHM),2007,0,2005,05904
Porsgrunn (2020-2023),Høy mobilitet (Alternativ MMHM),2008,0,2005,05904
Porsgrunn (2020-2023),Høy mobilitet (Alternativ MMHM),2009,0,2005,05904
Porsgrunn (2020-2023),Høy mobilitet (Alternativ MMHM),2010,0,2005,05904
Porsgrunn (2020-2023),Høy mobilitet (Alternativ MMHM),2011,0,2005,05904
Porsgrunn (2020-2023),Høy mobilitet (Alternativ MMHM),2012,0,2005,05904
Porsgrunn (2020-2023),Høy mobilitet (Alternativ MMHM),2013,0,2005,05904
Porsgrunn (2020-2023),Høy mobilitet (Alternativ MMHM),2014,0,2005,05904
Porsgrunn (2020-2023),Høy mobilitet (Alternativ MMHM),2015,0,2005,05904
Porsgrunn (2020-2023),Høy mobilitet (Alternativ MMHM),2016,0,2005,05904
Porsgrunn (2020-2023),Høy mobilitet (Alternativ MMHM),2017,0,2005,05904
Porsgrunn (2020-2023),Høy mobilitet (Alternativ MMHM),2018,0,2005,05904
Porsgrunn (2020-2023),Høy mobilitet (Alternativ MMHM),2019,0,2005,05904
Porsgrunn (2020-2023),Høy mobilitet (Alternativ MMHM),2020,0,2005,05904
Porsgrunn (2020-2023),Høy mobilitet (Alternativ MMHM),2021,0,2005,05904
Porsgrunn (2020-2023),Høy mobilitet (Alternativ MMHM),2022,0,2005,05904
Porsgrunn (2020-2023),Høy mobilitet (Alternativ MMHM),2023,0,2005,05904
Porsgrunn (2020-2023),Høy mobilitet (Alternativ MMHM),2024,0,2005,05904
Porsgrunn (2020-2023),Høy mobilitet (Alternativ MMHM),2025,0,2005,05904
Porsgrunn (2020-2023),Sterk aldring (Alternativ LHML),2005,0,2005,05904
Porsgrunn (2020-2023),Sterk aldring (Alternativ LHML),2006,0,2005,05904
Porsgrunn (2020-2023),Sterk aldring (Alternativ LHML),2007,0,2005,05904
Porsgrunn (2020-2023),Sterk aldring (Alternativ LHML),2008,0,2005,05904
Porsgrunn (2020-2023),Sterk aldring (Alternativ LHML),2009,0,2005,05904
Porsgrunn (2020-2023),Sterk aldring (Alternativ LHML),2010,0,2005,05904
Porsgrunn (2020-2023),Sterk aldring (Alternativ LHML),2011,0,2005,05904
Porsgrunn (2020-2023),Sterk aldring (Alternativ LHML),2012,0,2005,05904
Porsgrunn (2020-2023),Sterk aldring (Alternativ LHML),2013,0,2005,05904
Porsgrunn (2020-2023),Sterk aldring (Alternativ LHML),2014,0,2005,05904
Porsgrunn (2020-2023),Sterk aldring (Alternativ LHML),2015,0,2005,05904
Porsgrunn (2020-2023),Sterk aldring (Alternativ LHML),2016,0,2005,05904
Porsgrunn (2020-2023),Sterk aldring (Alternativ LHML),2017,0,2005,05904
Porsgrunn (2020-2023),Sterk aldring (Alternativ LHML),2018,0,2005,05904
Porsgrunn (2020-2023),Sterk aldring (Alternativ LHML),2019,0,2005,05904
Porsgrunn (2020-2023),Sterk aldring (Alternativ LHML),2020,0,2005,05904
Porsgrunn (2020-2023),Sterk aldring (Alternativ LHML),2021,0,2005,05904
Porsgrunn (2020-2023),Sterk aldring (Alternativ LHML),2022,0,2005,05904
Porsgrunn (2020-2023),Sterk aldring (Alternativ LHML),2023,0,2005,05904
Porsgrunn (2020-2023),Sterk aldring (Alternativ LHML),2024,0,2005,05904
Porsgrunn (2020-2023),Sterk aldring (Alternativ LHML),2025,0,2005,05904
Porsgrunn (2020-2023),Svak aldring (Alternativ HLMH),2005,0,2005,05904
Porsgrunn (2020-2023),Svak aldring (Alternativ HLMH),2006,0,2005,05904
Porsgrunn (2020-2023),Svak aldring (Alternativ HLMH),2007,0,2005,05904
Porsgrunn (2020-2023),Svak aldring (Alternativ HLMH),2008,0,2005,05904
Porsgrunn (2020-2023),Svak aldring (Alternativ HLMH),2009,0,2005,05904
Porsgrunn (2020-2023),Svak aldring (Alternativ HLMH),2010,0,2005,05904
Porsgrunn (2020-2023),Svak aldring (Alternativ HLMH),2011,0,2005,05904
Porsgrunn (2020-2023),Svak aldring (Alternativ HLMH),2012,0,2005,05904
Porsgrunn (2020-2023),Svak aldring (Alternativ HLMH),2013,0,2005,05904
Porsgrunn (2020-2023),Svak aldring (Alternativ HLMH),2014,0,2005,05904
Porsgrunn (2020-2023),Svak aldring (Alternativ HLMH),2015,0,2005,05904
Porsgrunn (2020-2023),Svak aldring (Alternativ HLMH),2016,0,2005,05904
Porsgrunn (2020-2023),Svak aldring (Alternativ HLMH),2017,0,2005,05904
Porsgrunn (2020-2023),Svak aldring (Alternativ HLMH),2018,0,2005,05904
Porsgrunn (2020-2023),Svak aldring (Alternativ HLMH),2019,0,2005,05904
Porsgrunn (2020-2023),Svak aldring (Alternativ HLMH),2020,0,2005,05904
Porsgrunn (2020-2023),Svak aldring (Alternativ HLMH),2021,0,2005,05904
Porsgrunn (2020-2023),Svak aldring (Alternativ HLMH),2022,0,2005,05904
Porsgrunn (2020-2023),Svak aldring (Alternativ HLMH),2023,0,2005,05904
Porsgrunn (2020-2023),Svak aldring (Alternativ HLMH),2024,0,2005,05904
Porsgrunn (2020-2023),Svak aldring (Alternativ HLMH),2025,0,2005,05904
Porsgrunn (2020-2023),Ingen nettoinnvandring (Alternativ MMM0),2005,0,2005,05904
Porsgrunn (2020-2023),Ingen nettoinnvandring (Alternativ MMM0),2006,0,2005,05904
Porsgrunn (2020-2023),Ingen nettoinnvandring (Alternativ MMM0),2007,0,2005,05904
Porsgrunn (2020-2023),Ingen nettoinnvandring (Alternativ MMM0),2008,0,2005,05904
Porsgrunn (2020-2023),Ingen nettoinnvandring (Alternativ MMM0),2009,0,2005,05904
Porsgrunn (2020-2023),Ingen nettoinnvandring (Alternativ MMM0),2010,0,2005,05904
Porsgrunn (2020-2023),Ingen nettoinnvandring (Alternativ MMM0),2011,0,2005,05904
Porsgrunn (2020-2023),Ingen nettoinnvandring (Alternativ MMM0),2012,0,2005,05904
Porsgrunn (2020-2023),Ingen nettoinnvandring (Alternativ MMM0),2013,0,2005,05904
Porsgrunn (2020-2023),Ingen nettoinnvandring (Alternativ MMM0),2014,0,2005,05904
Porsgrunn (2020-2023),Ingen nettoinnvandring (Alternativ MMM0),2015,0,2005,05904
Porsgrunn (2020-2023),Ingen nettoinnvandring (Alternativ MMM0),2016,0,2005,05904
Porsgrunn (2020-2023),Ingen nettoinnvandring (Alternativ MMM0),2017,0,2005,05904
Porsgrunn (2020-2023),Ingen nettoinnvandring (Alternativ MMM0),2018,0,2005,05904
Porsgrunn (2020-2023),Ingen nettoinnvandring (Alternativ MMM0),2019,0,2005,05904
Porsgrunn (2020-2023),Ingen nettoinnvandring (Alternativ MMM0),2020,0,2005,05904
Porsgrunn (2020-2023),Ingen nettoinnvandring (Alternativ MMM0),2021,0,2005,05904
Porsgrunn (2020-2023),Ingen nettoinnvandring (Alternativ MMM0),2022,0,2005,05904
Porsgrunn (2020-2023),Ingen nettoinnvandring (Alternativ MMM0),2023,0,2005,05904
Porsgrunn (2020-2023),Ingen nettoinnvandring (Alternativ MMM0),2024,0,2005,05904
Porsgrunn (2020-2023),Ingen nettoinnvandring (Alternativ MMM0),2025,0,2005,05904
Porsgrunn (2020-2023),Ingen flytting (Alternativ MM00),2005,0,2005,05904
Porsgrunn (2020-2023),Ingen flytting (Alternativ MM00),2006,0,2005,05904
Porsgrunn (2020-2023),Ingen flytting (Alternativ MM00),2007,0,2005,05904
Porsgrunn (2020-2023),Ingen flytting (Alternativ MM00),2008,0,2005,05904
Porsgrunn (2020-2023),Ingen flytting (Alternativ MM00),2009,0,2005,05904
Porsgrunn (2020-2023),Ingen flytting (Alternativ MM00),2010,0,2005,05904
Porsgrunn (2020-2023),Ingen flytting (Alternativ MM00),2011,0,2005,05904
Porsgrunn (2020-2023),Ingen flytting (Alternativ MM00),2012,0,2005,05904
Porsgrunn (2020-2023),Ingen flytting (Alternativ MM00),2013,0,2005,05904
Porsgrunn (2020-2023),Ingen flytting (Alternativ MM00),2014,0,2005,05904
Porsgrunn (2020-2023),Ingen flytting (Alternativ MM00),2015,0,2005,05904
Porsgrunn (2020-2023),Ingen flytting (Alternativ MM00),2016,0,2005,05904
Porsgrunn (2020-2023),Ingen flytting (Alternativ MM00),2017,0,2005,05904
Porsgrunn (2020-2023),Ingen flytting (Alternativ MM00),2018,0,2005,05904
Porsgrunn (2020-2023),Ingen flytting (Alternativ MM00),2019,0,2005,05904
Porsgrunn (2020-2023),Ingen flytting (Alternativ MM00),2020,0,2005,05904
Porsgrunn (2020-2023),Ingen flytting (Alternativ MM00),2021,0,2005,05904
Porsgrunn (2020-2023),Ingen flytting (Alternativ MM00),2022,0,2005,05904
Porsgrunn (2020-2023),Ingen flytting (Alternativ MM00),2023,0,2005,05904
Porsgrunn (2020-2023),Ingen flytting (Alternativ MM00),2024,0,2005,05904
Porsgrunn (2020-2023),Ingen flytting (Alternativ MM00),2025,0,2005,05904
Skien (2020-2023),Middels nasjonal vekst (Alternativ MMMM),2005,0,2005,05904
Skien (2020-2023),Middels nasjonal vekst (Alternativ MMMM),2006,0,2005,05904
Skien (2020-2023),Middels nasjonal vekst (Alternativ MMMM),2007,0,2005,05904
Skien (2020-2023),Middels nasjonal vekst (Alternativ MMMM),2008,0,2005,05904
Skien (2020-2023),Middels nasjonal vekst (Alternativ MMMM),2009,0,2005,05904
Skien (2020-2023),Middels nasjonal vekst (Alternativ MMMM),2010,0,2005,05904
Skien (2020-2023),Middels nasjonal vekst (Alternativ MMMM),2011,0,2005,05904
Skien (2020-2023),Middels nasjonal vekst (Alternativ MMMM),2012,0,2005,05904
Skien (2020-2023),Middels nasjonal vekst (Alternativ MMMM),2013,0,2005,05904
Skien (2020-2023),Middels nasjonal vekst (Alternativ MMMM),2014,0,2005,05904
Skien (2020-2023),Middels nasjonal vekst (Alternativ MMMM),2015,0,2005,05904
Skien (2020-2023),Middels nasjonal vekst (Alternativ MMMM),2016,0,2005,05904
Skien (2020-2023),Middels nasjonal vekst (Alternativ MMMM),2017,0,2005,05904
Skien (2020-2023),Middels nasjonal vekst (Alternativ MMMM),2018,0,2005,05904
Skien (2020-2023),Middels nasjonal vekst (Alternativ MMMM),2019,0,2005,05904
Skien (2020-2023),Middels nasjonal vekst (Alternativ MMMM),2020,0,2005,05904
Skien (2020-2023),Middels nasjonal vekst (Alternativ MMMM),2021,0,2005,05904
Skien (2020-2023),Middels nasjonal vekst (Alternativ MMMM),2022,0,2005,05904
Skien (2020-2023),Middels nasjonal vekst (Alternativ MMMM),2023,0,2005,05904
Skien (2020-2023),Middels nasjonal vekst (Alternativ MMMM),2024,0,2005,05904
Skien (2020-2023),Middels nasjonal vekst (Alternativ MMMM),2025,0,2005,05904
Skien (2020-2023),Lav nasjonal vekst (Alternativ LLML),2005,0,2005,05904
Skien (2020-2023),Lav nasjonal vekst (Alternativ LLML),2006,0,2005,05904
Skien (2020-2023),Lav nasjonal vekst (Alternativ LLML),2007,0,2005,05904
Skien (2020-2023),Lav nasjonal vekst (Alternativ LLML),2008,0,2005,05904
Skien (2020-2023),Lav nasjonal vekst (Alternativ LLML),2009,0,2005,05904
Skien (2020-2023),Lav nasjonal vekst (Alternativ LLML),2010,0,2005,05904
Skien (2020-2023),Lav nasjonal vekst (Alternativ LLML),2011,0,2005,05904
Skien (2020-2023),Lav nasjonal vekst (Alternativ LLML),2012,0,2005,05904
Skien (2020-2023),Lav nasjonal vekst (Alternativ LLML),2013,0,2005,05904
Skien (2020-2023),Lav nasjonal vekst (Alternativ LLML),2014,0,2005,05904
Skien (2020-2023),Lav nasjonal vekst (Alternativ LLML),2015,0,2005,05904
Skien (2020-2023),Lav nasjonal vekst (Alternativ LLML),2016,0,2005,05904
Skien (2020-2023),Lav nasjonal vekst (Alternativ LLML),2017,0,2005,05904
Skien (2020-2023),Lav nasjonal vekst (Alternativ LLML),2018,0,2005,05904
Skien (2020-2023),Lav nasjonal vekst (Alternativ LLML),2019,0,2005,05904
Skien (2020-2023),Lav nasjonal vekst (Alternativ LLML),2020,0,2005,05904
Skien (2020-2023),Lav nasjonal vekst (Alternativ LLML),2021,0,2005,05904
Skien (2020-2023),Lav nasjonal vekst (Alternativ LLML),2022,0,2005,05904
Skien (2020-2023),Lav nasjonal vekst (Alternativ LLML),2023,0,2005,05904
Skien (2020-2023),Lav nasjonal vekst (Alternativ LLML),2024,0,2005,05904
Skien (2020-2023),Lav nasjonal vekst (Alternativ LLML),2025,0,2005,05904
Skien (2020-2023),Høy nasjonal vekst (Alternativ HHMH),2005,0,2005,05904
Skien (2020-2023),Høy nasjonal vekst (Alternativ HHMH),2006,0,2005,05904
Skien (2020-2023),Høy nasjonal vekst (Alternativ HHMH),2007,0,2005,05904
Skien (2020-2023),Høy nasjonal vekst (Alternativ HHMH),2008,0,2005,05904
Skien (2020-2023),Høy nasjonal vekst (Alternativ HHMH),2009,0,2005,05904
Skien (2020-2023),Høy nasjonal vekst (Alternativ HHMH),2010,0,2005,05904
Skien (2020-2023),Høy nasjonal vekst (Alternativ HHMH),2011,0,2005,05904
Skien (2020-2023),Høy nasjonal vekst (Alternativ HHMH),2012,0,2005,05904
Skien (2020-2023),Høy nasjonal vekst (Alternativ HHMH),2013,0,2005,05904
Skien (2020-2023),Høy nasjonal vekst (Alternativ HHMH),2014,0,2005,05904
Skien (2020-2023),Høy nasjonal vekst (Alternativ HHMH),2015,0,2005,05904
Skien (2020-2023),Høy nasjonal vekst (Alternativ HHMH),2016,0,2005,05904
Skien (2020-2023),Høy nasjonal vekst (Alternativ HHMH),2017,0,2005,05904
Skien (2020-2023),Høy nasjonal vekst (Alternativ HHMH),2018,0,2005,05904
Skien (2020-2023),Høy nasjonal vekst (Alternativ HHMH),2019,0,2005,05904
Skien (2020-2023),Høy nasjonal vekst (Alternativ HHMH),2020,0,2005,05904
Skien (2020-2023),Høy nasjonal vekst (Alternativ HHMH),2021,0,2005,05904
Skien (2020-2023),Høy nasjonal vekst (Alternativ HHMH),2022,0,2005,05904
Skien (2020-2023),Høy nasjonal vekst (Alternativ HHMH),2023,0,2005,05904
Skien (2020-2023),Høy nasjonal vekst (Alternativ HHMH),2024,0,2005,05904
Skien (2020-2023),Høy nasjonal vekst (Alternativ HHMH),2025,0,2005,05904
Skien (2020-2023),Lav mobilitet (Alternativ MMLM),2005,0,2005,05904
Skien (2020-2023),Lav mobilitet (Alternativ MMLM),2006,0,2005,05904
Skien (2020-2023),Lav mobilitet (Alternativ MMLM),2007,0,2005,05904
Skien (2020-2023),Lav mobilitet (Alternativ MMLM),2008,0,2005,05904
Skien (2020-2023),Lav mobilitet (Alternativ MMLM),2009,0,2005,05904
Skien (2020-2023),Lav mobilitet (Alternativ MMLM),2010,0,2005,05904
Skien (2020-2023),Lav mobilitet (Alternativ MMLM),2011,0,2005,05904
Skien (2020-2023),Lav mobilitet (Alternativ MMLM),2012,0,2005,05904
Skien (2020-2023),Lav mobilitet (Alternativ MMLM),2013,0,2005,05904
Skien (2020-2023),Lav mobilitet (Alternativ MMLM),2014,0,2005,05904
Skien (2020-2023),Lav mobilitet (Alternativ MMLM),2015,0,2005,05904
Skien (2020-2023),Lav mobilitet (Alternativ MMLM),2016,0,2005,05904
Skien (2020-2023),Lav mobilitet (Alternativ MMLM),2017,0,2005,05904
Skien (2020-2023),Lav mobilitet (Alternativ MMLM),2018,0,2005,05904
Skien (2020-2023),Lav mobilitet (Alternativ MMLM),2019,0,2005,05904
Skien (2020-2023),Lav mobilitet (Alternativ MMLM),2020,0,2005,05904
Skien (2020-2023),Lav mobilitet (Alternativ MMLM),2021,0,2005,05904
Skien (2020-2023),Lav mobilitet (Alternativ MMLM),2022,0,2005,05904
Skien (2020-2023),Lav mobilitet (Alternativ MMLM),2023,0,2005,05904
Skien (2020-2023),Lav mobilitet (Alternativ MMLM),2024,0,2005,05904
Skien (2020-2023),Lav mobilitet (Alternativ MMLM),2025,0,2005,05904
Skien (2020-2023),Høy mobilitet (Alternativ MMHM),2005,0,2005,05904
Skien (2020-2023),Høy mobilitet (Alternativ MMHM),2006,0,2005,05904
Skien (2020-2023),Høy mobilitet (Alternativ MMHM),2007,0,2005,05904
Skien (2020-2023),Høy mobilitet (Alternativ MMHM),2008,0,2005,05904
Skien (2020-2023),Høy mobilitet (Alternativ MMHM),2009,0,2005,05904
Skien (2020-2023),Høy mobilitet (Alternativ MMHM),2010,0,2005,05904
Skien (2020-2023),Høy mobilitet (Alternativ MMHM),2011,0,2005,05904
Skien (2020-2023),Høy mobilitet (Alternativ MMHM),2012,0,2005,05904
Skien (2020-2023),Høy mobilitet (Alternativ MMHM),2013,0,2005,05904
Skien (2020-2023),Høy mobilitet (Alternativ MMHM),2014,0,2005,05904
Skien (2020-2023),Høy mobilitet (Alternativ MMHM),2015,0,2005,05904
Skien (2020-2023),Høy mobilitet (Alternativ MMHM),2016,0,2005,05904
Skien (2020-2023),Høy mobilitet (Alternativ MMHM),2017,0,2005,05904
Skien (2020-2023),Høy mobilitet (Alternativ MMHM),2018,0,2005,05904
Skien (2020-2023),Høy mobilitet (Alternativ MMHM),2019,0,2005,05904
Skien (2020-2023),Høy mobilitet (Alternativ MMHM),2020,0,2005,05904
Skien (2020-2023),Høy mobilitet (Alternativ MMHM),2021,0,2005,05904
Skien (2020-2023),Høy mobilitet (Alternativ MMHM),2022,0,2005,05904
Skien (2020-2023),Høy mobilitet (Alternativ MMHM),2023,0,2005,05904
Skien (2020-2023),Høy mobilitet (Alternativ MMHM),2024,0,2005,05904
Skien (2020-2023),Høy mobilitet (Alternativ MMHM),2025,0,2005,05904
Skien (2020-2023),Sterk aldring (Alternativ LHML),2005,0,2005,05904
Skien (2020-2023),Sterk aldring (Alternativ LHML),2006,0,2005,05904
Skien (2020-2023),Sterk aldring (Alternativ LHML),2007,0,2005,05904
Skien (2020-2023),Sterk aldring (Alternativ LHML),2008,0,2005,05904
Skien (2020-2023),Sterk aldring (Alternativ LHML),2009,0,2005,05904
Skien (2020-2023),Sterk aldring (Alternativ LHML),2010,0,2005,05904
Skien (2020-2023),Sterk aldring (Alternativ LHML),2011,0,2005,05904
Skien (2020-2023),Sterk aldring (Alternativ LHML),2012,0,2005,05904
Skien (2020-2023),Sterk aldring (Alternativ LHML),2013,0,2005,05904
Skien (2020-2023),Sterk aldring (Alternativ LHML),2014,0,2005,05904
Skien (2020-2023),Sterk aldring (Alternativ LHML),2015,0,2005,05904
Skien (2020-2023),Sterk aldring (Alternativ LHML),2016,0,2005,05904
Skien (2020-2023),Sterk aldring (Alternativ LHML),2017,0,2005,05904
Skien (2020-2023),Sterk aldring (Alternativ LHML),2018,0,2005,05904
Skien (2020-2023),Sterk aldring (Alternativ LHML),2019,0,2005,05904
Skien (2020-2023),Sterk aldring (Alternativ LHML),2020,0,2005,05904
Skien (2020-2023),Sterk aldring (Alternativ LHML),2021,0,2005,05904
Skien (2020-2023),Sterk aldring (Alternativ LHML),2022,0,2005,05904
Skien (2020-2023),Sterk aldring (Alternativ LHML),2023,0,2005,05904
Skien (2020-2023),Sterk aldring (Alternativ LHML),2024,0,2005,05904
Skien (2020-2023),Sterk aldring (Alternativ LHML),2025,0,2005,05904
Skien (2020-2023),Svak aldring (Alternativ HLMH),2005,0,2005,05904
Skien (2020-2023),Svak aldring (Alternativ HLMH),2006,0,2005,05904
Skien (2020-2023),Svak aldring (Alternativ HLMH),2007,0,2005,05904
Skien (2020-2023),Svak aldring (Alternativ HLMH),2008,0,2005,05904
Skien (2020-2023),Svak aldring (Alternativ HLMH),2009,0,2005,05904
Skien (2020-2023),Svak aldring (Alternativ HLMH),2010,0,2005,05904
Skien (2020-2023),Svak aldring (Alternativ HLMH),2011,0,2005,05904
Skien (2020-2023),Svak aldring (Alternativ HLMH),2012,0,2005,05904
