region,statistikkvariabel,år,value,Framskriving,Tabell
Porsgrunn (2020-2023),Lav nasjonal vekst (LLML),2047,35616,2022,13600
Porsgrunn (2020-2023),Lav nasjonal vekst (LLML),2048,35502,2022,13600
Porsgrunn (2020-2023),Lav nasjonal vekst (LLML),2049,35384,2022,13600
Porsgrunn (2020-2023),Lav nasjonal vekst (LLML),2050,35261,2022,13600
Porsgrunn (2020-2023),Høy nasjonal vekst (HHMH),2022,36624,2022,13600
Porsgrunn (2020-2023),Høy nasjonal vekst (HHMH),2023,37045,2022,13600
Porsgrunn (2020-2023),Høy nasjonal vekst (HHMH),2024,37348,2022,13600
Porsgrunn (2020-2023),Høy nasjonal vekst (HHMH),2025,37598,2022,13600
Porsgrunn (2020-2023),Høy nasjonal vekst (HHMH),2026,37805,2022,13600
Porsgrunn (2020-2023),Høy nasjonal vekst (HHMH),2027,38020,2022,13600
Porsgrunn (2020-2023),Høy nasjonal vekst (HHMH),2028,38243,2022,13600
Porsgrunn (2020-2023),Høy nasjonal vekst (HHMH),2029,38469,2022,13600
Porsgrunn (2020-2023),Høy nasjonal vekst (HHMH),2030,38696,2022,13600
Porsgrunn (2020-2023),Høy nasjonal vekst (HHMH),2031,38924,2022,13600
Porsgrunn (2020-2023),Høy nasjonal vekst (HHMH),2032,39150,2022,13600
Porsgrunn (2020-2023),Høy nasjonal vekst (HHMH),2033,39375,2022,13600
Porsgrunn (2020-2023),Høy nasjonal vekst (HHMH),2034,39601,2022,13600
Porsgrunn (2020-2023),Høy nasjonal vekst (HHMH),2035,39829,2022,13600
Porsgrunn (2020-2023),Høy nasjonal vekst (HHMH),2036,40059,2022,13600
Porsgrunn (2020-2023),Høy nasjonal vekst (HHMH),2037,40293,2022,13600
Porsgrunn (2020-2023),Høy nasjonal vekst (HHMH),2038,40532,2022,13600
Porsgrunn (2020-2023),Høy nasjonal vekst (HHMH),2039,40772,2022,13600
Porsgrunn (2020-2023),Høy nasjonal vekst (HHMH),2040,41011,2022,13600
Porsgrunn (2020-2023),Høy nasjonal vekst (HHMH),2041,41249,2022,13600
Porsgrunn (2020-2023),Høy nasjonal vekst (HHMH),2042,41486,2022,13600
Porsgrunn (2020-2023),Høy nasjonal vekst (HHMH),2043,41722,2022,13600
Porsgrunn (2020-2023),Høy nasjonal vekst (HHMH),2044,41956,2022,13600
Porsgrunn (2020-2023),Høy nasjonal vekst (HHMH),2045,42187,2022,13600
Porsgrunn (2020-2023),Høy nasjonal vekst (HHMH),2046,42420,2022,13600
Porsgrunn (2020-2023),Høy nasjonal vekst (HHMH),2047,42650,2022,13600
Porsgrunn (2020-2023),Høy nasjonal vekst (HHMH),2048,42878,2022,13600
Porsgrunn (2020-2023),Høy nasjonal vekst (HHMH),2049,43105,2022,13600
Porsgrunn (2020-2023),Høy nasjonal vekst (HHMH),2050,43335,2022,13600
Porsgrunn (2020-2023),Lav nettoinnvandring (MMML),2022,36624,2022,13600
Porsgrunn (2020-2023),Lav nettoinnvandring (MMML),2023,36782,2022,13600
Porsgrunn (2020-2023),Lav nettoinnvandring (MMML),2024,36850,2022,13600
Porsgrunn (2020-2023),Lav nettoinnvandring (MMML),2025,36916,2022,13600
Porsgrunn (2020-2023),Lav nettoinnvandring (MMML),2026,36988,2022,13600
Porsgrunn (2020-2023),Lav nettoinnvandring (MMML),2027,37064,2022,13600
Porsgrunn (2020-2023),Lav nettoinnvandring (MMML),2028,37143,2022,13600
Porsgrunn (2020-2023),Lav nettoinnvandring (MMML),2029,37220,2022,13600
Porsgrunn (2020-2023),Lav nettoinnvandring (MMML),2030,37293,2022,13600
Porsgrunn (2020-2023),Lav nettoinnvandring (MMML),2031,37361,2022,13600
Porsgrunn (2020-2023),Lav nettoinnvandring (MMML),2032,37426,2022,13600
Porsgrunn (2020-2023),Lav nettoinnvandring (MMML),2033,37486,2022,13600
Porsgrunn (2020-2023),Lav nettoinnvandring (MMML),2034,37543,2022,13600
Porsgrunn (2020-2023),Lav nettoinnvandring (MMML),2035,37597,2022,13600
Porsgrunn (2020-2023),Lav nettoinnvandring (MMML),2036,37650,2022,13600
Porsgrunn (2020-2023),Lav nettoinnvandring (MMML),2037,37701,2022,13600
Porsgrunn (2020-2023),Lav nettoinnvandring (MMML),2038,37749,2022,13600
Porsgrunn (2020-2023),Lav nettoinnvandring (MMML),2039,37793,2022,13600
Porsgrunn (2020-2023),Lav nettoinnvandring (MMML),2040,37833,2022,13600
Porsgrunn (2020-2023),Lav nettoinnvandring (MMML),2041,37869,2022,13600
Porsgrunn (2020-2023),Lav nettoinnvandring (MMML),2042,37899,2022,13600
Porsgrunn (2020-2023),Lav nettoinnvandring (MMML),2043,37924,2022,13600
Porsgrunn (2020-2023),Lav nettoinnvandring (MMML),2044,37943,2022,13600
Porsgrunn (2020-2023),Lav nettoinnvandring (MMML),2045,37957,2022,13600
Porsgrunn (2020-2023),Lav nettoinnvandring (MMML),2046,37966,2022,13600
Porsgrunn (2020-2023),Lav nettoinnvandring (MMML),2047,37970,2022,13600
Porsgrunn (2020-2023),Lav nettoinnvandring (MMML),2048,37968,2022,13600
Porsgrunn (2020-2023),Lav nettoinnvandring (MMML),2049,37960,2022,13600
Porsgrunn (2020-2023),Lav nettoinnvandring (MMML),2050,37947,2022,13600
Porsgrunn (2020-2023),Høy nettoinnvandring (MMMH),2022,36624,2022,13600
Porsgrunn (2020-2023),Høy nettoinnvandring (MMMH),2023,37017,2022,13600
Porsgrunn (2020-2023),Høy nettoinnvandring (MMMH),2024,37278,2022,13600
Porsgrunn (2020-2023),Høy nettoinnvandring (MMMH),2025,37476,2022,13600
Porsgrunn (2020-2023),Høy nettoinnvandring (MMMH),2026,37628,2022,13600
Porsgrunn (2020-2023),Høy nettoinnvandring (MMMH),2027,37785,2022,13600
Porsgrunn (2020-2023),Høy nettoinnvandring (MMMH),2028,37948,2022,13600
Porsgrunn (2020-2023),Høy nettoinnvandring (MMMH),2029,38114,2022,13600
Porsgrunn (2020-2023),Høy nettoinnvandring (MMMH),2030,38279,2022,13600
Porsgrunn (2020-2023),Høy nettoinnvandring (MMMH),2031,38443,2022,13600
Porsgrunn (2020-2023),Høy nettoinnvandring (MMMH),2032,38605,2022,13600
Porsgrunn (2020-2023),Høy nettoinnvandring (MMMH),2033,38766,2022,13600
Porsgrunn (2020-2023),Høy nettoinnvandring (MMMH),2034,38927,2022,13600
Porsgrunn (2020-2023),Høy nettoinnvandring (MMMH),2035,39088,2022,13600
Porsgrunn (2020-2023),Høy nettoinnvandring (MMMH),2036,39251,2022,13600
Porsgrunn (2020-2023),Høy nettoinnvandring (MMMH),2037,39417,2022,13600
Porsgrunn (2020-2023),Høy nettoinnvandring (MMMH),2038,39582,2022,13600
Porsgrunn (2020-2023),Høy nettoinnvandring (MMMH),2039,39747,2022,13600
Porsgrunn (2020-2023),Høy nettoinnvandring (MMMH),2040,39912,2022,13600
Porsgrunn (2020-2023),Høy nettoinnvandring (MMMH),2041,40075,2022,13600
Porsgrunn (2020-2023),Høy nettoinnvandring (MMMH),2042,40236,2022,13600
Porsgrunn (2020-2023),Høy nettoinnvandring (MMMH),2043,40397,2022,13600
Porsgrunn (2020-2023),Høy nettoinnvandring (MMMH),2044,40555,2022,13600
Porsgrunn (2020-2023),Høy nettoinnvandring (MMMH),2045,40712,2022,13600
Porsgrunn (2020-2023),Høy nettoinnvandring (MMMH),2046,40868,2022,13600
Porsgrunn (2020-2023),Høy nettoinnvandring (MMMH),2047,41023,2022,13600
Porsgrunn (2020-2023),Høy nettoinnvandring (MMMH),2048,41176,2022,13600
Porsgrunn (2020-2023),Høy nettoinnvandring (MMMH),2049,41328,2022,13600
Porsgrunn (2020-2023),Høy nettoinnvandring (MMMH),2050,41480,2022,13600
Porsgrunn (2020-2023),Sterk aldring (LHML),2022,36624,2022,13600
Porsgrunn (2020-2023),Sterk aldring (LHML),2023,36749,2022,13600
Porsgrunn (2020-2023),Sterk aldring (LHML),2024,36791,2022,13600
Porsgrunn (2020-2023),Sterk aldring (LHML),2025,36834,2022,13600
Porsgrunn (2020-2023),Sterk aldring (LHML),2026,36883,2022,13600
Porsgrunn (2020-2023),Sterk aldring (LHML),2027,36934,2022,13600
Porsgrunn (2020-2023),Sterk aldring (LHML),2028,36985,2022,13600
Porsgrunn (2020-2023),Sterk aldring (LHML),2029,37031,2022,13600
Porsgrunn (2020-2023),Sterk aldring (LHML),2030,37070,2022,13600
Porsgrunn (2020-2023),Sterk aldring (LHML),2031,37102,2022,13600
Porsgrunn (2020-2023),Sterk aldring (LHML),2032,37126,2022,13600
Porsgrunn (2020-2023),Sterk aldring (LHML),2033,37142,2022,13600
Porsgrunn (2020-2023),Sterk aldring (LHML),2034,37151,2022,13600
Porsgrunn (2020-2023),Sterk aldring (LHML),2035,37155,2022,13600
Porsgrunn (2020-2023),Sterk aldring (LHML),2036,37152,2022,13600
Porsgrunn (2020-2023),Sterk aldring (LHML),2037,37146,2022,13600
Porsgrunn (2020-2023),Sterk aldring (LHML),2038,37134,2022,13600
Porsgrunn (2020-2023),Sterk aldring (LHML),2039,37119,2022,13600
Porsgrunn (2020-2023),Sterk aldring (LHML),2040,37099,2022,13600
Porsgrunn (2020-2023),Sterk aldring (LHML),2041,37075,2022,13600
Porsgrunn (2020-2023),Sterk aldring (LHML),2042,37046,2022,13600
Porsgrunn (2020-2023),Sterk aldring (LHML),2043,37011,2022,13600
Porsgrunn (2020-2023),Sterk aldring (LHML),2044,36973,2022,13600
Porsgrunn (2020-2023),Sterk aldring (LHML),2045,36927,2022,13600
Porsgrunn (2020-2023),Sterk aldring (LHML),2046,36879,2022,13600
Porsgrunn (2020-2023),Sterk aldring (LHML),2047,36825,2022,13600
Porsgrunn (2020-2023),Sterk aldring (LHML),2048,36763,2022,13600
Porsgrunn (2020-2023),Sterk aldring (LHML),2049,36697,2022,13600
Porsgrunn (2020-2023),Sterk aldring (LHML),2050,36626,2022,13600
Porsgrunn (2020-2023),Svak aldring (HLMH),2022,36624,2022,13600
Porsgrunn (2020-2023),Svak aldring (HLMH),2023,37026,2022,13600
Porsgrunn (2020-2023),Svak aldring (HLMH),2024,37302,2022,13600
Porsgrunn (2020-2023),Svak aldring (HLMH),2025,37521,2022,13600
Porsgrunn (2020-2023),Svak aldring (HLMH),2026,37693,2022,13600
Porsgrunn (2020-2023),Svak aldring (HLMH),2027,37869,2022,13600
Porsgrunn (2020-2023),Svak aldring (HLMH),2028,38049,2022,13600
Porsgrunn (2020-2023),Svak aldring (HLMH),2029,38231,2022,13600
Porsgrunn (2020-2023),Svak aldring (HLMH),2030,38411,2022,13600
Porsgrunn (2020-2023),Svak aldring (HLMH),2031,38590,2022,13600
Porsgrunn (2020-2023),Svak aldring (HLMH),2032,38765,2022,13600
Porsgrunn (2020-2023),Svak aldring (HLMH),2033,38938,2022,13600
Porsgrunn (2020-2023),Svak aldring (HLMH),2034,39111,2022,13600
Porsgrunn (2020-2023),Svak aldring (HLMH),2035,39284,2022,13600
Porsgrunn (2020-2023),Svak aldring (HLMH),2036,39457,2022,13600
Porsgrunn (2020-2023),Svak aldring (HLMH),2037,39633,2022,13600
Porsgrunn (2020-2023),Svak aldring (HLMH),2038,39816,2022,13600
Porsgrunn (2020-2023),Svak aldring (HLMH),2039,39997,2022,13600
Porsgrunn (2020-2023),Svak aldring (HLMH),2040,40178,2022,13600
Porsgrunn (2020-2023),Svak aldring (HLMH),2041,40359,2022,13600
Porsgrunn (2020-2023),Svak aldring (HLMH),2042,40538,2022,13600
Porsgrunn (2020-2023),Svak aldring (HLMH),2043,40715,2022,13600
Porsgrunn (2020-2023),Svak aldring (HLMH),2044,40893,2022,13600
Porsgrunn (2020-2023),Svak aldring (HLMH),2045,41069,2022,13600
Porsgrunn (2020-2023),Svak aldring (HLMH),2046,41244,2022,13600
Porsgrunn (2020-2023),Svak aldring (HLMH),2047,41420,2022,13600
Porsgrunn (2020-2023),Svak aldring (HLMH),2048,41593,2022,13600
Porsgrunn (2020-2023),Svak aldring (HLMH),2049,41766,2022,13600
Porsgrunn (2020-2023),Svak aldring (HLMH),2050,41940,2022,13600
Porsgrunn (2020-2023),Ingen nettoinnvandring (MMM0),2022,36624,2022,13600
Porsgrunn (2020-2023),Ingen nettoinnvandring (MMM0),2023,36647,2022,13600
Porsgrunn (2020-2023),Ingen nettoinnvandring (MMM0),2024,36671,2022,13600
Porsgrunn (2020-2023),Ingen nettoinnvandring (MMM0),2025,36698,2022,13600
Porsgrunn (2020-2023),Ingen nettoinnvandring (MMM0),2026,36729,2022,13600
Porsgrunn (2020-2023),Ingen nettoinnvandring (MMM0),2027,36764,2022,13600
Porsgrunn (2020-2023),Ingen nettoinnvandring (MMM0),2028,36803,2022,13600
Porsgrunn (2020-2023),Ingen nettoinnvandring (MMM0),2029,36837,2022,13600
Porsgrunn (2020-2023),Ingen nettoinnvandring (MMM0),2030,36867,2022,13600
Porsgrunn (2020-2023),Ingen nettoinnvandring (MMM0),2031,36892,2022,13600
Porsgrunn (2020-2023),Ingen nettoinnvandring (MMM0),2032,36912,2022,13600
Porsgrunn (2020-2023),Ingen nettoinnvandring (MMM0),2033,36926,2022,13600
Porsgrunn (2020-2023),Ingen nettoinnvandring (MMM0),2034,36938,2022,13600
Porsgrunn (2020-2023),Ingen nettoinnvandring (MMM0),2035,36946,2022,13600
Porsgrunn (2020-2023),Ingen nettoinnvandring (MMM0),2036,36952,2022,13600
Porsgrunn (2020-2023),Ingen nettoinnvandring (MMM0),2037,36958,2022,13600
Porsgrunn (2020-2023),Ingen nettoinnvandring (MMM0),2038,36960,2022,13600
Porsgrunn (2020-2023),Ingen nettoinnvandring (MMM0),2039,36958,2022,13600
Porsgrunn (2020-2023),Ingen nettoinnvandring (MMM0),2040,36952,2022,13600
Porsgrunn (2020-2023),Ingen nettoinnvandring (MMM0),2041,36942,2022,13600
Porsgrunn (2020-2023),Ingen nettoinnvandring (MMM0),2042,36927,2022,13600
Porsgrunn (2020-2023),Ingen nettoinnvandring (MMM0),2043,36906,2022,13600
Porsgrunn (2020-2023),Ingen nettoinnvandring (MMM0),2044,36881,2022,13600
Porsgrunn (2020-2023),Ingen nettoinnvandring (MMM0),2045,36850,2022,13600
Porsgrunn (2020-2023),Ingen nettoinnvandring (MMM0),2046,36814,2022,13600
Porsgrunn (2020-2023),Ingen nettoinnvandring (MMM0),2047,36773,2022,13600
Porsgrunn (2020-2023),Ingen nettoinnvandring (MMM0),2048,36726,2022,13600
Porsgrunn (2020-2023),Ingen nettoinnvandring (MMM0),2049,36675,2022,13600
Porsgrunn (2020-2023),Ingen nettoinnvandring (MMM0),2050,36617,2022,13600
Porsgrunn (2020-2023),Ingen flytting (MM00),2022,36624,2022,13600
Porsgrunn (2020-2023),Ingen flytting (MM00),2023,36603,2022,13600
Porsgrunn (2020-2023),Ingen flytting (MM00),2024,36575,2022,13600
Porsgrunn (2020-2023),Ingen flytting (MM00),2025,36541,2022,13600
Porsgrunn (2020-2023),Ingen flytting (MM00),2026,36506,2022,13600
Porsgrunn (2020-2023),Ingen flytting (MM00),2027,36472,2022,13600
Porsgrunn (2020-2023),Ingen flytting (MM00),2028,36438,2022,13600
Porsgrunn (2020-2023),Ingen flytting (MM00),2029,36404,2022,13600
Porsgrunn (2020-2023),Ingen flytting (MM00),2030,36369,2022,13600
Porsgrunn (2020-2023),Ingen flytting (MM00),2031,36334,2022,13600
Porsgrunn (2020-2023),Ingen flytting (MM00),2032,36299,2022,13600
Porsgrunn (2020-2023),Ingen flytting (MM00),2033,36263,2022,13600
Porsgrunn (2020-2023),Ingen flytting (MM00),2034,36226,2022,13600
Porsgrunn (2020-2023),Ingen flytting (MM00),2035,36187,2022,13600
Porsgrunn (2020-2023),Ingen flytting (MM00),2036,36148,2022,13600
Porsgrunn (2020-2023),Ingen flytting (MM00),2037,36106,2022,13600
Porsgrunn (2020-2023),Ingen flytting (MM00),2038,36059,2022,13600
Porsgrunn (2020-2023),Ingen flytting (MM00),2039,36005,2022,13600
Porsgrunn (2020-2023),Ingen flytting (MM00),2040,35945,2022,13600
Porsgrunn (2020-2023),Ingen flytting (MM00),2041,35878,2022,13600
Porsgrunn (2020-2023),Ingen flytting (MM00),2042,35804,2022,13600
Porsgrunn (2020-2023),Ingen flytting (MM00),2043,35723,2022,13600
Porsgrunn (2020-2023),Ingen flytting (MM00),2044,35633,2022,13600
Porsgrunn (2020-2023),Ingen flytting (MM00),2045,35536,2022,13600
Porsgrunn (2020-2023),Ingen flytting (MM00),2046,35430,2022,13600
Porsgrunn (2020-2023),Ingen flytting (MM00),2047,35316,2022,13600
Porsgrunn (2020-2023),Ingen flytting (MM00),2048,35192,2022,13600
Porsgrunn (2020-2023),Ingen flytting (MM00),2049,35060,2022,13600
Porsgrunn (2020-2023),Ingen flytting (MM00),2050,34919,2022,13600
Skien (2020-2023),Hovedalternativet (MMMM),2022,55513,2022,13600
Skien (2020-2023),Hovedalternativet (MMMM),2023,55862,2022,13600
Skien (2020-2023),Hovedalternativet (MMMM),2024,56131,2022,13600
Skien (2020-2023),Hovedalternativet (MMMM),2025,56319,2022,13600
Skien (2020-2023),Hovedalternativet (MMMM),2026,56501,2022,13600
Skien (2020-2023),Hovedalternativet (MMMM),2027,56682,2022,13600
Skien (2020-2023),Hovedalternativet (MMMM),2028,56859,2022,13600
Skien (2020-2023),Hovedalternativet (MMMM),2029,57035,2022,13600
Skien (2020-2023),Hovedalternativet (MMMM),2030,57209,2022,13600
Skien (2020-2023),Hovedalternativet (MMMM),2031,57378,2022,13600
Skien (2020-2023),Hovedalternativet (MMMM),2032,57541,2022,13600
Skien (2020-2023),Hovedalternativet (MMMM),2033,57700,2022,13600
Skien (2020-2023),Hovedalternativet (MMMM),2034,57855,2022,13600
Skien (2020-2023),Hovedalternativet (MMMM),2035,58007,2022,13600
Skien (2020-2023),Hovedalternativet (MMMM),2036,58156,2022,13600
Skien (2020-2023),Hovedalternativet (MMMM),2037,58304,2022,13600
Skien (2020-2023),Hovedalternativet (MMMM),2038,58445,2022,13600
Skien (2020-2023),Hovedalternativet (MMMM),2039,58577,2022,13600
Skien (2020-2023),Hovedalternativet (MMMM),2040,58703,2022,13600
Skien (2020-2023),Hovedalternativet (MMMM),2041,58823,2022,13600
Skien (2020-2023),Hovedalternativet (MMMM),2042,58936,2022,13600
Skien (2020-2023),Hovedalternativet (MMMM),2043,59044,2022,13600
Skien (2020-2023),Hovedalternativet (MMMM),2044,59147,2022,13600
Skien (2020-2023),Hovedalternativet (MMMM),2045,59244,2022,13600
Skien (2020-2023),Hovedalternativet (MMMM),2046,59336,2022,13600
Skien (2020-2023),Hovedalternativet (MMMM),2047,59422,2022,13600
Skien (2020-2023),Hovedalternativet (MMMM),2048,59502,2022,13600
Skien (2020-2023),Hovedalternativet (MMMM),2049,59576,2022,13600
Skien (2020-2023),Hovedalternativet (MMMM),2050,59642,2022,13600
Skien (2020-2023),Lav nasjonal vekst (LLML),2022,55513,2022,13600
Skien (2020-2023),Lav nasjonal vekst (LLML),2023,55702,2022,13600
Skien (2020-2023),Lav nasjonal vekst (LLML),2024,55781,2022,13600
Skien (2020-2023),Lav nasjonal vekst (LLML),2025,55840,2022,13600
Skien (2020-2023),Lav nasjonal vekst (LLML),2026,55885,2022,13600
Skien (2020-2023),Lav nasjonal vekst (LLML),2027,55912,2022,13600
Skien (2020-2023),Lav nasjonal vekst (LLML),2028,55924,2022,13600
Skien (2020-2023),Lav nasjonal vekst (LLML),2029,55926,2022,13600
Skien (2020-2023),Lav nasjonal vekst (LLML),2030,55914,2022,13600
Skien (2020-2023),Lav nasjonal vekst (LLML),2031,55889,2022,13600
Skien (2020-2023),Lav nasjonal vekst (LLML),2032,55848,2022,13600
Skien (2020-2023),Lav nasjonal vekst (LLML),2033,55794,2022,13600
Skien (2020-2023),Lav nasjonal vekst (LLML),2034,55729,2022,13600
Skien (2020-2023),Lav nasjonal vekst (LLML),2035,55652,2022,13600
Skien (2020-2023),Lav nasjonal vekst (LLML),2036,55562,2022,13600
Skien (2020-2023),Lav nasjonal vekst (LLML),2037,55463,2022,13600
Skien (2020-2023),Lav nasjonal vekst (LLML),2038,55354,2022,13600
Skien (2020-2023),Lav nasjonal vekst (LLML),2039,55235,2022,13600
Skien (2020-2023),Lav nasjonal vekst (LLML),2040,55110,2022,13600
Skien (2020-2023),Lav nasjonal vekst (LLML),2041,54980,2022,13600
Skien (2020-2023),Lav nasjonal vekst (LLML),2042,54844,2022,13600
Skien (2020-2023),Lav nasjonal vekst (LLML),2043,54701,2022,13600
Skien (2020-2023),Lav nasjonal vekst (LLML),2044,54557,2022,13600
Skien (2020-2023),Lav nasjonal vekst (LLML),2045,54408,2022,13600
Skien (2020-2023),Lav nasjonal vekst (LLML),2046,54253,2022,13600
Skien (2020-2023),Lav nasjonal vekst (LLML),2047,54094,2022,13600
Skien (2020-2023),Lav nasjonal vekst (LLML),2048,53925,2022,13600
Skien (2020-2023),Lav nasjonal vekst (LLML),2049,53749,2022,13600
Skien (2020-2023),Lav nasjonal vekst (LLML),2050,53564,2022,13600
Skien (2020-2023),Høy nasjonal vekst (HHMH),2022,55513,2022,13600
Skien (2020-2023),Høy nasjonal vekst (HHMH),2023,56069,2022,13600
Skien (2020-2023),Høy nasjonal vekst (HHMH),2024,56508,2022,13600
Skien (2020-2023),Høy nasjonal vekst (HHMH),2025,56889,2022,13600
Skien (2020-2023),Høy nasjonal vekst (HHMH),2026,57217,2022,13600
Skien (2020-2023),Høy nasjonal vekst (HHMH),2027,57547,2022,13600
Skien (2020-2023),Høy nasjonal vekst (HHMH),2028,57880,2022,13600
Skien (2020-2023),Høy nasjonal vekst (HHMH),2029,58219,2022,13600
Skien (2020-2023),Høy nasjonal vekst (HHMH),2030,58560,2022,13600
Skien (2020-2023),Høy nasjonal vekst (HHMH),2031,58903,2022,13600
Skien (2020-2023),Høy nasjonal vekst (HHMH),2032,59243,2022,13600
Skien (2020-2023),Høy nasjonal vekst (HHMH),2033,59584,2022,13600
Skien (2020-2023),Høy nasjonal vekst (HHMH),2034,59926,2022,13600
Skien (2020-2023),Høy nasjonal vekst (HHMH),2035,60269,2022,13600
Skien (2020-2023),Høy nasjonal vekst (HHMH),2036,60613,2022,13600
Skien (2020-2023),Høy nasjonal vekst (HHMH),2037,60963,2022,13600
Skien (2020-2023),Høy nasjonal vekst (HHMH),2038,61318,2022,13600
Skien (2020-2023),Høy nasjonal vekst (HHMH),2039,61671,2022,13600
Skien (2020-2023),Høy nasjonal vekst (HHMH),2040,62019,2022,13600
Skien (2020-2023),Høy nasjonal vekst (HHMH),2041,62364,2022,13600
Skien (2020-2023),Høy nasjonal vekst (HHMH),2042,62707,2022,13600
Skien (2020-2023),Høy nasjonal vekst (HHMH),2043,63047,2022,13600
Skien (2020-2023),Høy nasjonal vekst (HHMH),2044,63385,2022,13600
Skien (2020-2023),Høy nasjonal vekst (HHMH),2045,63719,2022,13600
Skien (2020-2023),Høy nasjonal vekst (HHMH),2046,64054,2022,13600
Skien (2020-2023),Høy nasjonal vekst (HHMH),2047,64387,2022,13600
Skien (2020-2023),Høy nasjonal vekst (HHMH),2048,64717,2022,13600
Skien (2020-2023),Høy nasjonal vekst (HHMH),2049,65047,2022,13600
