region,statistikkvariabel,år,alder,value,Framskriving,Tabell
Porsgrunn,Hovedalternativet (MMMM),2031,13-15 år,1195,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2031,16-19 år,1670,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2031,20-44 år,11591,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2031,45-66 år,11093,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2031,67-79 år,5176,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2031,80-89 år,2290,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2031,90 år eller eldre,412,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2032,0 år,324,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2032,1-5 år,1709,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2032,6-12 år,2508,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2032,13-15 år,1190,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2032,16-19 år,1655,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2032,20-44 år,11587,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2032,45-66 år,11070,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2032,67-79 år,5250,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2032,80-89 år,2375,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2032,90 år eller eldre,421,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2033,0 år,326,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2033,1-5 år,1720,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2033,6-12 år,2499,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2033,13-15 år,1160,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2033,16-19 år,1660,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2033,20-44 år,11587,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2033,45-66 år,11029,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2033,67-79 år,5360,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2033,80-89 år,2417,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2033,90 år eller eldre,452,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2034,0 år,330,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2034,1-5 år,1733,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2034,6-12 år,2524,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2034,13-15 år,1148,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2034,16-19 år,1626,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2034,20-44 år,11544,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2034,45-66 år,11029,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2034,67-79 år,5423,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2034,80-89 år,2490,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2034,90 år eller eldre,486,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2035,0 år,332,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2035,1-5 år,1745,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2035,6-12 år,2533,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2035,13-15 år,1130,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2035,16-19 år,1623,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2035,20-44 år,11486,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2035,45-66 år,11052,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2035,67-79 år,5513,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2035,80-89 år,2505,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2035,90 år eller eldre,539,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2036,0 år,336,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2036,1-5 år,1760,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2036,6-12 år,2536,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2036,13-15 år,1125,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2036,16-19 år,1613,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2036,20-44 år,11408,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2036,45-66 år,11086,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2036,67-79 år,5594,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2036,80-89 år,2548,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2036,90 år eller eldre,578,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2037,0 år,336,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2037,1-5 år,1772,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2037,6-12 år,2548,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2037,13-15 år,1143,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2037,16-19 år,1557,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2037,20-44 år,11366,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2037,45-66 år,11084,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2037,67-79 år,5688,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2037,80-89 år,2598,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2037,90 år eller eldre,615,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2038,0 år,336,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2038,1-5 år,1785,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2038,6-12 år,2587,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2038,13-15 år,1119,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2038,16-19 år,1557,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2038,20-44 år,11289,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2038,45-66 år,11095,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2038,67-79 år,5772,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2038,80-89 år,2628,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2038,90 år eller eldre,660,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2039,0 år,336,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2039,1-5 år,1793,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2039,6-12 år,2605,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2039,13-15 år,1116,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2039,16-19 år,1549,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2039,20-44 år,11265,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2039,45-66 år,11070,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2039,67-79 år,5867,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2039,80-89 år,2659,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2039,90 år eller eldre,686,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2040,0 år,334,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2040,1-5 år,1798,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2040,6-12 år,2621,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2040,13-15 år,1120,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2040,16-19 år,1541,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2040,20-44 år,11196,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2040,45-66 år,11095,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2040,67-79 år,5956,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2040,80-89 år,2692,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2040,90 år eller eldre,707,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2041,0 år,334,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2041,1-5 år,1801,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2041,6-12 år,2638,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2041,13-15 år,1149,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2041,16-19 år,1532,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2041,20-44 år,11139,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2041,45-66 år,11115,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2041,67-79 år,5998,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2041,80-89 år,2732,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2041,90 år eller eldre,733,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2042,0 år,332,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2042,1-5 år,1798,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2042,6-12 år,2654,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2042,13-15 år,1155,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2042,16-19 år,1529,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2042,20-44 år,11076,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2042,45-66 år,11155,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2042,67-79 år,6063,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2042,80-89 år,2750,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2042,90 år eller eldre,764,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2043,0 år,330,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2043,1-5 år,1795,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2043,6-12 år,2670,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2043,13-15 år,1161,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2043,16-19 år,1532,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2043,20-44 år,11030,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2043,45-66 år,11195,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2043,67-79 år,6114,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2043,80-89 år,2768,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2043,90 år eller eldre,782,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2044,0 år,328,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2044,1-5 år,1789,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2044,6-12 år,2683,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2044,13-15 år,1168,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2044,16-19 år,1543,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2044,20-44 år,10994,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2044,45-66 år,11207,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2044,67-79 år,6129,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2044,80-89 år,2814,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2044,90 år eller eldre,818,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2045,0 år,326,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2045,1-5 år,1781,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2045,6-12 år,2693,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2045,13-15 år,1174,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2045,16-19 år,1570,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2045,20-44 år,10945,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2045,45-66 år,11243,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2045,67-79 år,6105,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2045,80-89 år,2891,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2045,90 år eller eldre,836,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2046,0 år,324,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2046,1-5 år,1775,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2046,6-12 år,2698,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2046,13-15 år,1180,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2046,16-19 år,1576,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2046,20-44 år,10910,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2046,45-66 år,11276,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2046,67-79 år,6078,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2046,80-89 år,2972,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2046,90 år eller eldre,861,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2047,0 år,322,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2047,1-5 år,1762,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2047,6-12 år,2704,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2047,13-15 år,1187,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2047,16-19 år,1585,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2047,20-44 år,10882,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2047,45-66 år,11307,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2047,67-79 år,6049,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2047,80-89 år,3043,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2047,90 år eller eldre,889,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2048,0 år,319,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2048,1-5 år,1751,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2048,6-12 år,2698,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2048,13-15 år,1197,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2048,16-19 år,1593,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2048,20-44 år,10873,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2048,45-66 år,11327,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2048,67-79 år,6017,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2048,80-89 år,3114,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2048,90 år eller eldre,916,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2049,0 år,316,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2049,1-5 år,1740,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2049,6-12 år,2693,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2049,13-15 år,1203,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2049,16-19 år,1601,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2049,20-44 år,10844,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2049,45-66 år,11349,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2049,67-79 år,5996,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2049,80-89 år,3195,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2049,90 år eller eldre,937,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2050,0 år,314,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2050,1-5 år,1728,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2050,6-12 år,2686,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2050,13-15 år,1208,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2050,16-19 år,1610,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2050,20-44 år,10814,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2050,45-66 år,11367,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2050,67-79 år,5967,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2050,80-89 år,3293,2026,14746
Porsgrunn,Hovedalternativet (MMMM),2050,90 år eller eldre,951,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2026,0 år,320,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2026,1-5 år,1672,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2026,6-12 år,2718,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2026,13-15 år,1327,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2026,16-19 år,1804,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2026,20-44 år,11336,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2026,45-66 år,11022,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2026,67-79 år,5045,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2026,80-89 år,1859,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2026,90 år eller eldre,332,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2027,0 år,304,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2027,1-5 år,1676,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2027,6-12 år,2646,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2027,13-15 år,1239,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2027,16-19 år,1839,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2027,20-44 år,11353,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2027,45-66 år,11032,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2027,67-79 år,5049,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2027,80-89 år,1955,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2027,90 år eller eldre,344,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2028,0 år,289,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2028,1-5 år,1651,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2028,6-12 år,2602,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2028,13-15 år,1217,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2028,16-19 år,1803,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2028,20-44 år,11347,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2028,45-66 år,11032,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2028,67-79 år,5062,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2028,80-89 år,2063,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2028,90 år eller eldre,356,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2029,0 år,276,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2029,1-5 år,1606,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2029,6-12 år,2569,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2029,13-15 år,1202,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2029,16-19 år,1764,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2029,20-44 år,11364,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2029,45-66 år,11031,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2029,67-79 år,5076,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2029,80-89 år,2137,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2029,90 år eller eldre,369,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2030,0 år,262,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2030,1-5 år,1558,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2030,6-12 år,2516,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2030,13-15 år,1212,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2030,16-19 år,1727,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2030,20-44 år,11369,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2030,45-66 år,11047,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2030,67-79 år,5091,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2030,80-89 år,2196,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2030,90 år eller eldre,376,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2031,0 år,251,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2031,1-5 år,1531,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2031,6-12 år,2484,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2031,13-15 år,1180,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2031,16-19 år,1650,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2031,20-44 år,11392,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2031,45-66 år,11020,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2031,67-79 år,5144,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2031,80-89 år,2259,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2031,90 år eller eldre,393,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2032,0 år,239,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2032,1-5 år,1470,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2032,6-12 år,2460,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2032,13-15 år,1171,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2032,16-19 år,1631,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2032,20-44 år,11359,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2032,45-66 år,10974,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2032,67-79 år,5210,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2032,80-89 år,2332,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2032,90 år eller eldre,399,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2033,0 år,238,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2033,1-5 år,1408,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2033,6-12 år,2430,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2033,13-15 år,1139,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2033,16-19 år,1631,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2033,20-44 år,11319,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2033,45-66 år,10916,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2033,67-79 år,5310,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2033,80-89 år,2367,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2033,90 år eller eldre,423,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2034,0 år,237,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2034,1-5 år,1358,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2034,6-12 år,2419,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2034,13-15 år,1123,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2034,16-19 år,1594,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2034,20-44 år,11240,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2034,45-66 år,10903,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2034,67-79 år,5365,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2034,80-89 år,2427,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2034,90 år eller eldre,448,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2035,0 år,236,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2035,1-5 år,1318,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2035,6-12 år,2377,2026,14746
Porsgrunn,Lav nasjonal vekst (LLML),2035,13-15 år,1101,2026,14746
