region,statistikkvariabel,år,alder,value,Framskriving,Tabell
Porsgrunn,Middels nasjonal vekst (Alternativ MMMM),2005,0 år,367,2005,05904
Porsgrunn,Middels nasjonal vekst (Alternativ MMMM),2005,1-5 år,1952,2005,05904
Porsgrunn,Middels nasjonal vekst (Alternativ MMMM),2005,6-12 år,3023,2005,05904
Porsgrunn,Middels nasjonal vekst (Alternativ MMMM),2005,13-15 år,1383,2005,05904
Porsgrunn,Middels nasjonal vekst (Alternativ MMMM),2005,16-19 år,1552,2005,05904
Porsgrunn,Middels nasjonal vekst (Alternativ MMMM),2005,20-66 år,20159,2005,05904
Porsgrunn,Middels nasjonal vekst (Alternativ MMMM),2005,67-79 år,3132,2005,05904
Porsgrunn,Middels nasjonal vekst (Alternativ MMMM),2005,80-89 år,1638,2005,05904
Porsgrunn,Middels nasjonal vekst (Alternativ MMMM),2005,90 år eller eldre,201,2005,05904
Porsgrunn,Middels nasjonal vekst (Alternativ MMMM),2006,0 år,366,2005,05904
Porsgrunn,Middels nasjonal vekst (Alternativ MMMM),2006,1-5 år,1919,2005,05904
Porsgrunn,Middels nasjonal vekst (Alternativ MMMM),2006,6-12 år,3002,2005,05904
Porsgrunn,Middels nasjonal vekst (Alternativ MMMM),2006,13-15 år,1387,2005,05904
Porsgrunn,Middels nasjonal vekst (Alternativ MMMM),2006,16-19 år,1633,2005,05904
Porsgrunn,Middels nasjonal vekst (Alternativ MMMM),2006,20-66 år,20224,2005,05904
Porsgrunn,Middels nasjonal vekst (Alternativ MMMM),2006,67-79 år,3092,2005,05904
Porsgrunn,Middels nasjonal vekst (Alternativ MMMM),2006,80-89 år,1655,2005,05904
Porsgrunn,Middels nasjonal vekst (Alternativ MMMM),2006,90 år eller eldre,209,2005,05904
Porsgrunn,Middels nasjonal vekst (Alternativ MMMM),2007,0 år,358,2005,05904
Porsgrunn,Middels nasjonal vekst (Alternativ MMMM),2007,1-5 år,1872,2005,05904
Porsgrunn,Middels nasjonal vekst (Alternativ MMMM),2007,6-12 år,3038,2005,05904
Porsgrunn,Middels nasjonal vekst (Alternativ MMMM),2007,13-15 år,1328,2005,05904
Porsgrunn,Middels nasjonal vekst (Alternativ MMMM),2007,16-19 år,1723,2005,05904
Porsgrunn,Middels nasjonal vekst (Alternativ MMMM),2007,20-66 år,20338,2005,05904
Porsgrunn,Middels nasjonal vekst (Alternativ MMMM),2007,67-79 år,3050,2005,05904
Porsgrunn,Middels nasjonal vekst (Alternativ MMMM),2007,80-89 år,1646,2005,05904
Porsgrunn,Middels nasjonal vekst (Alternativ MMMM),2007,90 år eller eldre,229,2005,05904
Porsgrunn,Middels nasjonal vekst (Alternativ MMMM),2008,0 år,351,2005,05904
Porsgrunn,Middels nasjonal vekst (Alternativ MMMM),2008,1-5 år,1851,2005,05904
Porsgrunn,Middels nasjonal vekst (Alternativ MMMM),2008,6-12 år,2987,2005,05904
