region,statistikkvariabel,år,value,Framskriving,Tabell
Porsgrunn (-2019),Hovedalternativet (MMMM),2016,35955,2016,11168
Porsgrunn (-2019),Hovedalternativet (MMMM),2017,36160,2016,11168
Porsgrunn (-2019),Hovedalternativet (MMMM),2018,36392,2016,11168
Porsgrunn (-2019),Hovedalternativet (MMMM),2019,36657,2016,11168
Porsgrunn (-2019),Hovedalternativet (MMMM),2020,36887,2016,11168
Porsgrunn (-2019),Hovedalternativet (MMMM),2021,37141,2016,11168
Porsgrunn (-2019),Hovedalternativet (MMMM),2022,37392,2016,11168
Porsgrunn (-2019),Hovedalternativet (MMMM),2023,37657,2016,11168
Porsgrunn (-2019),Hovedalternativet (MMMM),2024,37925,2016,11168
Porsgrunn (-2019),Hovedalternativet (MMMM),2025,38196,2016,11168
Porsgrunn (-2019),Hovedalternativet (MMMM),2026,38469,2016,11168
Porsgrunn (-2019),Hovedalternativet (MMMM),2027,38742,2016,11168
Porsgrunn (-2019),Hovedalternativet (MMMM),2028,39009,2016,11168
Porsgrunn (-2019),Hovedalternativet (MMMM),2029,39267,2016,11168
Porsgrunn (-2019),Hovedalternativet (MMMM),2030,39530,2016,11168
Porsgrunn (-2019),Hovedalternativet (MMMM),2031,39789,2016,11168
Porsgrunn (-2019),Hovedalternativet (MMMM),2032,40031,2016,11168
Porsgrunn (-2019),Hovedalternativet (MMMM),2033,40292,2016,11168
Porsgrunn (-2019),Hovedalternativet (MMMM),2034,40507,2016,11168
Porsgrunn (-2019),Hovedalternativet (MMMM),2035,40747,2016,11168
Porsgrunn (-2019),Hovedalternativet (MMMM),2036,40964,2016,11168
Porsgrunn (-2019),Hovedalternativet (MMMM),2037,41199,2016,11168
Porsgrunn (-2019),Hovedalternativet (MMMM),2038,41429,2016,11168
Porsgrunn (-2019),Hovedalternativet (MMMM),2039,41636,2016,11168
Porsgrunn (-2019),Hovedalternativet (MMMM),2040,41848,2016,11168
Porsgrunn (-2019),Lav nasjonal vekst (LLML),2016,35955,2016,11168
Porsgrunn (-2019),Lav nasjonal vekst (LLML),2017,36068,2016,11168
Porsgrunn (-2019),Lav nasjonal vekst (LLML),2018,36193,2016,11168
Porsgrunn (-2019),Lav nasjonal vekst (LLML),2019,36309,2016,11168
Porsgrunn (-2019),Lav nasjonal vekst (LLML),2020,36439,2016,11168
Porsgrunn (-2019),Lav nasjonal vekst (LLML),2021,36558,2016,11168
Porsgrunn (-2019),Lav nasjonal vekst (LLML),2022,36695,2016,11168
Porsgrunn (-2019),Lav nasjonal vekst (LLML),2023,36845,2016,11168
Porsgrunn (-2019),Lav nasjonal vekst (LLML),2024,36985,2016,11168
Porsgrunn (-2019),Lav nasjonal vekst (LLML),2025,37129,2016,11168
Porsgrunn (-2019),Lav nasjonal vekst (LLML),2026,37275,2016,11168
Porsgrunn (-2019),Lav nasjonal vekst (LLML),2027,37414,2016,11168
Porsgrunn (-2019),Lav nasjonal vekst (LLML),2028,37535,2016,11168
Porsgrunn (-2019),Lav nasjonal vekst (LLML),2029,37681,2016,11168
Porsgrunn (-2019),Lav nasjonal vekst (LLML),2030,37794,2016,11168
Porsgrunn (-2019),Lav nasjonal vekst (LLML),2031,37912,2016,11168
Porsgrunn (-2019),Lav nasjonal vekst (LLML),2032,38019,2016,11168
Porsgrunn (-2019),Lav nasjonal vekst (LLML),2033,38122,2016,11168
Porsgrunn (-2019),Lav nasjonal vekst (LLML),2034,38207,2016,11168
Porsgrunn (-2019),Lav nasjonal vekst (LLML),2035,38284,2016,11168
Porsgrunn (-2019),Lav nasjonal vekst (LLML),2036,38365,2016,11168
Porsgrunn (-2019),Lav nasjonal vekst (LLML),2037,38437,2016,11168
Porsgrunn (-2019),Lav nasjonal vekst (LLML),2038,38501,2016,11168
Porsgrunn (-2019),Lav nasjonal vekst (LLML),2039,38554,2016,11168
Porsgrunn (-2019),Lav nasjonal vekst (LLML),2040,38625,2016,11168
Porsgrunn (-2019),Høy nasjonal vekst (HHMH),2016,35955,2016,11168
Porsgrunn (-2019),Høy nasjonal vekst (HHMH),2017,36256,2016,11168
Porsgrunn (-2019),Høy nasjonal vekst (HHMH),2018,36615,2016,11168
Porsgrunn (-2019),Høy nasjonal vekst (HHMH),2019,36999,2016,11168
Porsgrunn (-2019),Høy nasjonal vekst (HHMH),2020,37370,2016,11168
Porsgrunn (-2019),Høy nasjonal vekst (HHMH),2021,37740,2016,11168
Porsgrunn (-2019),Høy nasjonal vekst (HHMH),2022,38139,2016,11168
Porsgrunn (-2019),Høy nasjonal vekst (HHMH),2023,38528,2016,11168
Porsgrunn (-2019),Høy nasjonal vekst (HHMH),2024,38935,2016,11168
Porsgrunn (-2019),Høy nasjonal vekst (HHMH),2025,39351,2016,11168
Porsgrunn (-2019),Høy nasjonal vekst (HHMH),2026,39771,2016,11168
Porsgrunn (-2019),Høy nasjonal vekst (HHMH),2027,40196,2016,11168
Porsgrunn (-2019),Høy nasjonal vekst (HHMH),2028,40639,2016,11168
Porsgrunn (-2019),Høy nasjonal vekst (HHMH),2029,41078,2016,11168
Porsgrunn (-2019),Høy nasjonal vekst (HHMH),2030,41523,2016,11168
Porsgrunn (-2019),Høy nasjonal vekst (HHMH),2031,41953,2016,11168
Porsgrunn (-2019),Høy nasjonal vekst (HHMH),2032,42410,2016,11168
Porsgrunn (-2019),Høy nasjonal vekst (HHMH),2033,42857,2016,11168
Porsgrunn (-2019),Høy nasjonal vekst (HHMH),2034,43300,2016,11168
Porsgrunn (-2019),Høy nasjonal vekst (HHMH),2035,43736,2016,11168
Porsgrunn (-2019),Høy nasjonal vekst (HHMH),2036,44184,2016,11168
Porsgrunn (-2019),Høy nasjonal vekst (HHMH),2037,44625,2016,11168
Porsgrunn (-2019),Høy nasjonal vekst (HHMH),2038,45091,2016,11168
Porsgrunn (-2019),Høy nasjonal vekst (HHMH),2039,45534,2016,11168
Porsgrunn (-2019),Høy nasjonal vekst (HHMH),2040,46002,2016,11168
Porsgrunn (-2019),Lav nettoinnvandring (MMML),2016,35955,2016,11168
Porsgrunn (-2019),Lav nettoinnvandring (MMML),2017,36112,2016,11168
Porsgrunn (-2019),Lav nettoinnvandring (MMML),2018,36289,2016,11168
Porsgrunn (-2019),Lav nettoinnvandring (MMML),2019,36486,2016,11168
Porsgrunn (-2019),Lav nettoinnvandring (MMML),2020,36668,2016,11168
Porsgrunn (-2019),Lav nettoinnvandring (MMML),2021,36879,2016,11168
Porsgrunn (-2019),Lav nettoinnvandring (MMML),2022,37084,2016,11168
Porsgrunn (-2019),Lav nettoinnvandring (MMML),2023,37316,2016,11168
Porsgrunn (-2019),Lav nettoinnvandring (MMML),2024,37529,2016,11168
Porsgrunn (-2019),Lav nettoinnvandring (MMML),2025,37760,2016,11168
Porsgrunn (-2019),Lav nettoinnvandring (MMML),2026,37992,2016,11168
Porsgrunn (-2019),Lav nettoinnvandring (MMML),2027,38205,2016,11168
Porsgrunn (-2019),Lav nettoinnvandring (MMML),2028,38428,2016,11168
Porsgrunn (-2019),Lav nettoinnvandring (MMML),2029,38636,2016,11168
Porsgrunn (-2019),Lav nettoinnvandring (MMML),2030,38856,2016,11168
Porsgrunn (-2019),Lav nettoinnvandring (MMML),2031,39051,2016,11168
Porsgrunn (-2019),Lav nettoinnvandring (MMML),2032,39250,2016,11168
Porsgrunn (-2019),Lav nettoinnvandring (MMML),2033,39445,2016,11168
Porsgrunn (-2019),Lav nettoinnvandring (MMML),2034,39625,2016,11168
Porsgrunn (-2019),Lav nettoinnvandring (MMML),2035,39794,2016,11168
Porsgrunn (-2019),Lav nettoinnvandring (MMML),2036,39953,2016,11168
Porsgrunn (-2019),Lav nettoinnvandring (MMML),2037,40122,2016,11168
Porsgrunn (-2019),Lav nettoinnvandring (MMML),2038,40283,2016,11168
Porsgrunn (-2019),Lav nettoinnvandring (MMML),2039,40441,2016,11168
Porsgrunn (-2019),Lav nettoinnvandring (MMML),2040,40575,2016,11168
Porsgrunn (-2019),Høy nettoinnvandring (MMMH),2016,35955,2016,11168
Porsgrunn (-2019),Høy nettoinnvandring (MMMH),2017,36205,2016,11168
Porsgrunn (-2019),Høy nettoinnvandring (MMMH),2018,36496,2016,11168
Porsgrunn (-2019),Høy nettoinnvandring (MMMH),2019,36819,2016,11168
Porsgrunn (-2019),Høy nettoinnvandring (MMMH),2020,37116,2016,11168
Porsgrunn (-2019),Høy nettoinnvandring (MMMH),2021,37420,2016,11168
Porsgrunn (-2019),Høy nettoinnvandring (MMMH),2022,37728,2016,11168
Porsgrunn (-2019),Høy nettoinnvandring (MMMH),2023,38049,2016,11168
Porsgrunn (-2019),Høy nettoinnvandring (MMMH),2024,38374,2016,11168
Porsgrunn (-2019),Høy nettoinnvandring (MMMH),2025,38704,2016,11168
Porsgrunn (-2019),Høy nettoinnvandring (MMMH),2026,39041,2016,11168
Porsgrunn (-2019),Høy nettoinnvandring (MMMH),2027,39385,2016,11168
Porsgrunn (-2019),Høy nettoinnvandring (MMMH),2028,39730,2016,11168
Porsgrunn (-2019),Høy nettoinnvandring (MMMH),2029,40083,2016,11168
Porsgrunn (-2019),Høy nettoinnvandring (MMMH),2030,40437,2016,11168
Porsgrunn (-2019),Høy nettoinnvandring (MMMH),2031,40785,2016,11168
Porsgrunn (-2019),Høy nettoinnvandring (MMMH),2032,41139,2016,11168
Porsgrunn (-2019),Høy nettoinnvandring (MMMH),2033,41480,2016,11168
Porsgrunn (-2019),Høy nettoinnvandring (MMMH),2034,41839,2016,11168
Porsgrunn (-2019),Høy nettoinnvandring (MMMH),2035,42181,2016,11168
Porsgrunn (-2019),Høy nettoinnvandring (MMMH),2036,42527,2016,11168
Porsgrunn (-2019),Høy nettoinnvandring (MMMH),2037,42888,2016,11168
Porsgrunn (-2019),Høy nettoinnvandring (MMMH),2038,43243,2016,11168
Porsgrunn (-2019),Høy nettoinnvandring (MMMH),2039,43600,2016,11168
Porsgrunn (-2019),Høy nettoinnvandring (MMMH),2040,43949,2016,11168
Porsgrunn (-2019),Sterk aldring (LHML),2016,35955,2016,11168
Porsgrunn (-2019),Sterk aldring (LHML),2017,36089,2016,11168
Porsgrunn (-2019),Sterk aldring (LHML),2018,36247,2016,11168
Porsgrunn (-2019),Sterk aldring (LHML),2019,36413,2016,11168
Porsgrunn (-2019),Sterk aldring (LHML),2020,36574,2016,11168
Porsgrunn (-2019),Sterk aldring (LHML),2021,36745,2016,11168
Porsgrunn (-2019),Sterk aldring (LHML),2022,36944,2016,11168
Porsgrunn (-2019),Sterk aldring (LHML),2023,37134,2016,11168
Porsgrunn (-2019),Sterk aldring (LHML),2024,37336,2016,11168
Porsgrunn (-2019),Sterk aldring (LHML),2025,37541,2016,11168
Porsgrunn (-2019),Sterk aldring (LHML),2026,37748,2016,11168
Porsgrunn (-2019),Sterk aldring (LHML),2027,37949,2016,11168
Porsgrunn (-2019),Sterk aldring (LHML),2028,38154,2016,11168
Porsgrunn (-2019),Sterk aldring (LHML),2029,38349,2016,11168
Porsgrunn (-2019),Sterk aldring (LHML),2030,38545,2016,11168
Porsgrunn (-2019),Sterk aldring (LHML),2031,38729,2016,11168
Porsgrunn (-2019),Sterk aldring (LHML),2032,38908,2016,11168
Porsgrunn (-2019),Sterk aldring (LHML),2033,39084,2016,11168
Porsgrunn (-2019),Sterk aldring (LHML),2034,39255,2016,11168
Porsgrunn (-2019),Sterk aldring (LHML),2035,39412,2016,11168
Porsgrunn (-2019),Sterk aldring (LHML),2036,39563,2016,11168
Porsgrunn (-2019),Sterk aldring (LHML),2037,39722,2016,11168
Porsgrunn (-2019),Sterk aldring (LHML),2038,39867,2016,11168
Porsgrunn (-2019),Sterk aldring (LHML),2039,40001,2016,11168
Porsgrunn (-2019),Sterk aldring (LHML),2040,40142,2016,11168
Porsgrunn (-2019),Svak aldring (HLMH),2016,35955,2016,11168
Porsgrunn (-2019),Svak aldring (HLMH),2017,36232,2016,11168
Porsgrunn (-2019),Svak aldring (HLMH),2018,36557,2016,11168
Porsgrunn (-2019),Svak aldring (HLMH),2019,36901,2016,11168
Porsgrunn (-2019),Svak aldring (HLMH),2020,37234,2016,11168
Porsgrunn (-2019),Svak aldring (HLMH),2021,37547,2016,11168
Porsgrunn (-2019),Svak aldring (HLMH),2022,37880,2016,11168
Porsgrunn (-2019),Svak aldring (HLMH),2023,38236,2016,11168
Porsgrunn (-2019),Svak aldring (HLMH),2024,38578,2016,11168
Porsgrunn (-2019),Svak aldring (HLMH),2025,38931,2016,11168
Porsgrunn (-2019),Svak aldring (HLMH),2026,39302,2016,11168
Porsgrunn (-2019),Svak aldring (HLMH),2027,39653,2016,11168
Porsgrunn (-2019),Svak aldring (HLMH),2028,40026,2016,11168
Porsgrunn (-2019),Svak aldring (HLMH),2029,40395,2016,11168
Porsgrunn (-2019),Svak aldring (HLMH),2030,40765,2016,11168
Porsgrunn (-2019),Svak aldring (HLMH),2031,41136,2016,11168
Porsgrunn (-2019),Svak aldring (HLMH),2032,41514,2016,11168
Porsgrunn (-2019),Svak aldring (HLMH),2033,41869,2016,11168
Porsgrunn (-2019),Svak aldring (HLMH),2034,42246,2016,11168
Porsgrunn (-2019),Svak aldring (HLMH),2035,42604,2016,11168
Porsgrunn (-2019),Svak aldring (HLMH),2036,42971,2016,11168
Porsgrunn (-2019),Svak aldring (HLMH),2037,43335,2016,11168
Porsgrunn (-2019),Svak aldring (HLMH),2038,43705,2016,11168
Porsgrunn (-2019),Svak aldring (HLMH),2039,44082,2016,11168
Porsgrunn (-2019),Svak aldring (HLMH),2040,44475,2016,11168
Porsgrunn (-2019),Ingen nettoinnvandring (MMM0),2016,35955,2016,11168
Porsgrunn (-2019),Ingen nettoinnvandring (MMM0),2017,36002,2016,11168
Porsgrunn (-2019),Ingen nettoinnvandring (MMM0),2018,36065,2016,11168
Porsgrunn (-2019),Ingen nettoinnvandring (MMM0),2019,36147,2016,11168
Porsgrunn (-2019),Ingen nettoinnvandring (MMM0),2020,36222,2016,11168
Porsgrunn (-2019),Ingen nettoinnvandring (MMM0),2021,36327,2016,11168
Porsgrunn (-2019),Ingen nettoinnvandring (MMM0),2022,36413,2016,11168
Porsgrunn (-2019),Ingen nettoinnvandring (MMM0),2023,36500,2016,11168
Porsgrunn (-2019),Ingen nettoinnvandring (MMM0),2024,36594,2016,11168
Porsgrunn (-2019),Ingen nettoinnvandring (MMM0),2025,36659,2016,11168
Porsgrunn (-2019),Ingen nettoinnvandring (MMM0),2026,36741,2016,11168
Porsgrunn (-2019),Ingen nettoinnvandring (MMM0),2027,36803,2016,11168
Porsgrunn (-2019),Ingen nettoinnvandring (MMM0),2028,36871,2016,11168
Porsgrunn (-2019),Ingen nettoinnvandring (MMM0),2029,36925,2016,11168
Porsgrunn (-2019),Ingen nettoinnvandring (MMM0),2030,36992,2016,11168
Porsgrunn (-2019),Ingen nettoinnvandring (MMM0),2031,37020,2016,11168
Porsgrunn (-2019),Ingen nettoinnvandring (MMM0),2032,37046,2016,11168
Porsgrunn (-2019),Ingen nettoinnvandring (MMM0),2033,37077,2016,11168
Porsgrunn (-2019),Ingen nettoinnvandring (MMM0),2034,37086,2016,11168
Porsgrunn (-2019),Ingen nettoinnvandring (MMM0),2035,37086,2016,11168
Porsgrunn (-2019),Ingen nettoinnvandring (MMM0),2036,37083,2016,11168
Porsgrunn (-2019),Ingen nettoinnvandring (MMM0),2037,37077,2016,11168
Porsgrunn (-2019),Ingen nettoinnvandring (MMM0),2038,37053,2016,11168
Porsgrunn (-2019),Ingen nettoinnvandring (MMM0),2039,37039,2016,11168
Porsgrunn (-2019),Ingen nettoinnvandring (MMM0),2040,36994,2016,11168
Porsgrunn (-2019),Ingen flytting (MM00),2016,35955,2016,11168
Porsgrunn (-2019),Ingen flytting (MM00),2017,35965,2016,11168
Porsgrunn (-2019),Ingen flytting (MM00),2018,35990,2016,11168
Porsgrunn (-2019),Ingen flytting (MM00),2019,36006,2016,11168
Porsgrunn (-2019),Ingen flytting (MM00),2020,36012,2016,11168
Porsgrunn (-2019),Ingen flytting (MM00),2021,36037,2016,11168
Porsgrunn (-2019),Ingen flytting (MM00),2022,36050,2016,11168
Porsgrunn (-2019),Ingen flytting (MM00),2023,36055,2016,11168
Porsgrunn (-2019),Ingen flytting (MM00),2024,36069,2016,11168
Porsgrunn (-2019),Ingen flytting (MM00),2025,36073,2016,11168
Porsgrunn (-2019),Ingen flytting (MM00),2026,36085,2016,11168
Porsgrunn (-2019),Ingen flytting (MM00),2027,36086,2016,11168
Porsgrunn (-2019),Ingen flytting (MM00),2028,36076,2016,11168
Porsgrunn (-2019),Ingen flytting (MM00),2029,36063,2016,11168
Porsgrunn (-2019),Ingen flytting (MM00),2030,36048,2016,11168
Porsgrunn (-2019),Ingen flytting (MM00),2031,36020,2016,11168
Porsgrunn (-2019),Ingen flytting (MM00),2032,35985,2016,11168
Porsgrunn (-2019),Ingen flytting (MM00),2033,35938,2016,11168
Porsgrunn (-2019),Ingen flytting (MM00),2034,35889,2016,11168
Porsgrunn (-2019),Ingen flytting (MM00),2035,35827,2016,11168
Porsgrunn (-2019),Ingen flytting (MM00),2036,35749,2016,11168
Porsgrunn (-2019),Ingen flytting (MM00),2037,35675,2016,11168
Porsgrunn (-2019),Ingen flytting (MM00),2038,35578,2016,11168
Porsgrunn (-2019),Ingen flytting (MM00),2039,35491,2016,11168
Porsgrunn (-2019),Ingen flytting (MM00),2040,35381,2016,11168
Skien (-2019),Hovedalternativet (MMMM),2016,53952,2016,11168
Skien (-2019),Hovedalternativet (MMMM),2017,54207,2016,11168
Skien (-2019),Hovedalternativet (MMMM),2018,54506,2016,11168
Skien (-2019),Hovedalternativet (MMMM),2019,54821,2016,11168
Skien (-2019),Hovedalternativet (MMMM),2020,55127,2016,11168
Skien (-2019),Hovedalternativet (MMMM),2021,55423,2016,11168
Skien (-2019),Hovedalternativet (MMMM),2022,55758,2016,11168
Skien (-2019),Hovedalternativet (MMMM),2023,56076,2016,11168
Skien (-2019),Hovedalternativet (MMMM),2024,56398,2016,11168
Skien (-2019),Hovedalternativet (MMMM),2025,56726,2016,11168
Skien (-2019),Hovedalternativet (MMMM),2026,57050,2016,11168
Skien (-2019),Hovedalternativet (MMMM),2027,57387,2016,11168
Skien (-2019),Hovedalternativet (MMMM),2028,57705,2016,11168
Skien (-2019),Hovedalternativet (MMMM),2029,58023,2016,11168
Skien (-2019),Hovedalternativet (MMMM),2030,58357,2016,11168
Skien (-2019),Hovedalternativet (MMMM),2031,58638,2016,11168
Skien (-2019),Hovedalternativet (MMMM),2032,58948,2016,11168
Skien (-2019),Hovedalternativet (MMMM),2033,59222,2016,11168
Skien (-2019),Hovedalternativet (MMMM),2034,59504,2016,11168
Skien (-2019),Hovedalternativet (MMMM),2035,59788,2016,11168
Skien (-2019),Hovedalternativet (MMMM),2036,60053,2016,11168
Skien (-2019),Hovedalternativet (MMMM),2037,60319,2016,11168
Skien (-2019),Hovedalternativet (MMMM),2038,60598,2016,11168
Skien (-2019),Hovedalternativet (MMMM),2039,60873,2016,11168
Skien (-2019),Hovedalternativet (MMMM),2040,61133,2016,11168
Skien (-2019),Lav nasjonal vekst (LLML),2016,53952,2016,11168
Skien (-2019),Lav nasjonal vekst (LLML),2017,54067,2016,11168
Skien (-2019),Lav nasjonal vekst (LLML),2018,54184,2016,11168
Skien (-2019),Lav nasjonal vekst (LLML),2019,54309,2016,11168
Skien (-2019),Lav nasjonal vekst (LLML),2020,54446,2016,11168
Skien (-2019),Lav nasjonal vekst (LLML),2021,54570,2016,11168
Skien (-2019),Lav nasjonal vekst (LLML),2022,54719,2016,11168
Skien (-2019),Lav nasjonal vekst (LLML),2023,54863,2016,11168
Skien (-2019),Lav nasjonal vekst (LLML),2024,55018,2016,11168
Skien (-2019),Lav nasjonal vekst (LLML),2025,55171,2016,11168
Skien (-2019),Lav nasjonal vekst (LLML),2026,55311,2016,11168
Skien (-2019),Lav nasjonal vekst (LLML),2027,55446,2016,11168
Skien (-2019),Lav nasjonal vekst (LLML),2028,55578,2016,11168
Skien (-2019),Lav nasjonal vekst (LLML),2029,55694,2016,11168
Skien (-2019),Lav nasjonal vekst (LLML),2030,55810,2016,11168
Skien (-2019),Lav nasjonal vekst (LLML),2031,55916,2016,11168
Skien (-2019),Lav nasjonal vekst (LLML),2032,55998,2016,11168
Skien (-2019),Lav nasjonal vekst (LLML),2033,56091,2016,11168
Skien (-2019),Lav nasjonal vekst (LLML),2034,56156,2016,11168
Skien (-2019),Lav nasjonal vekst (LLML),2035,56214,2016,11168
Skien (-2019),Lav nasjonal vekst (LLML),2036,56269,2016,11168
Skien (-2019),Lav nasjonal vekst (LLML),2037,56313,2016,11168
Skien (-2019),Lav nasjonal vekst (LLML),2038,56364,2016,11168
Skien (-2019),Lav nasjonal vekst (LLML),2039,56406,2016,11168
Skien (-2019),Lav nasjonal vekst (LLML),2040,56443,2016,11168
Skien (-2019),Høy nasjonal vekst (HHMH),2016,53952,2016,11168
Skien (-2019),Høy nasjonal vekst (HHMH),2017,54342,2016,11168
Skien (-2019),Høy nasjonal vekst (HHMH),2018,54826,2016,11168
Skien (-2019),Høy nasjonal vekst (HHMH),2019,55344,2016,11168
Skien (-2019),Høy nasjonal vekst (HHMH),2020,55831,2016,11168
Skien (-2019),Høy nasjonal vekst (HHMH),2021,56325,2016,11168
Skien (-2019),Høy nasjonal vekst (HHMH),2022,56831,2016,11168
Skien (-2019),Høy nasjonal vekst (HHMH),2023,57345,2016,11168
Skien (-2019),Høy nasjonal vekst (HHMH),2024,57884,2016,11168
Skien (-2019),Høy nasjonal vekst (HHMH),2025,58421,2016,11168
Skien (-2019),Høy nasjonal vekst (HHMH),2026,58989,2016,11168
Skien (-2019),Høy nasjonal vekst (HHMH),2027,59536,2016,11168
Skien (-2019),Høy nasjonal vekst (HHMH),2028,60096,2016,11168
Skien (-2019),Høy nasjonal vekst (HHMH),2029,60650,2016,11168
Skien (-2019),Høy nasjonal vekst (HHMH),2030,61231,2016,11168
Skien (-2019),Høy nasjonal vekst (HHMH),2031,61816,2016,11168
Skien (-2019),Høy nasjonal vekst (HHMH),2032,62383,2016,11168
Skien (-2019),Høy nasjonal vekst (HHMH),2033,62966,2016,11168
Skien (-2019),Høy nasjonal vekst (HHMH),2034,63564,2016,11168
Skien (-2019),Høy nasjonal vekst (HHMH),2035,64129,2016,11168
Skien (-2019),Høy nasjonal vekst (HHMH),2036,64728,2016,11168
Skien (-2019),Høy nasjonal vekst (HHMH),2037,65333,2016,11168
Skien (-2019),Høy nasjonal vekst (HHMH),2038,65933,2016,11168
Skien (-2019),Høy nasjonal vekst (HHMH),2039,66532,2016,11168
Skien (-2019),Høy nasjonal vekst (HHMH),2040,67161,2016,11168
Skien (-2019),Lav nettoinnvandring (MMML),2016,53952,2016,11168
Skien (-2019),Lav nettoinnvandring (MMML),2017,54141,2016,11168
Skien (-2019),Lav nettoinnvandring (MMML),2018,54351,2016,11168
Skien (-2019),Lav nettoinnvandring (MMML),2019,54566,2016,11168
Skien (-2019),Lav nettoinnvandring (MMML),2020,54810,2016,11168
Skien (-2019),Lav nettoinnvandring (MMML),2021,55040,2016,11168
Skien (-2019),Lav nettoinnvandring (MMML),2022,55294,2016,11168
Skien (-2019),Lav nettoinnvandring (MMML),2023,55552,2016,11168
Skien (-2019),Lav nettoinnvandring (MMML),2024,55824,2016,11168
Skien (-2019),Lav nettoinnvandring (MMML),2025,56082,2016,11168
Skien (-2019),Lav nettoinnvandring (MMML),2026,56345,2016,11168
Skien (-2019),Lav nettoinnvandring (MMML),2027,56606,2016,11168
Skien (-2019),Lav nettoinnvandring (MMML),2028,56856,2016,11168
Skien (-2019),Lav nettoinnvandring (MMML),2029,57109,2016,11168
Skien (-2019),Lav nettoinnvandring (MMML),2030,57352,2016,11168
Skien (-2019),Lav nettoinnvandring (MMML),2031,57576,2016,11168
Skien (-2019),Lav nettoinnvandring (MMML),2032,57798,2016,11168
Skien (-2019),Lav nettoinnvandring (MMML),2033,58005,2016,11168
Skien (-2019),Lav nettoinnvandring (MMML),2034,58190,2016,11168
Skien (-2019),Lav nettoinnvandring (MMML),2035,58401,2016,11168
Skien (-2019),Lav nettoinnvandring (MMML),2036,58581,2016,11168
Skien (-2019),Lav nettoinnvandring (MMML),2037,58766,2016,11168
Skien (-2019),Lav nettoinnvandring (MMML),2038,58942,2016,11168
Skien (-2019),Lav nettoinnvandring (MMML),2039,59123,2016,11168
Skien (-2019),Lav nettoinnvandring (MMML),2040,59297,2016,11168
Skien (-2019),Høy nettoinnvandring (MMMH),2016,53952,2016,11168
Skien (-2019),Høy nettoinnvandring (MMMH),2017,54269,2016,11168
Skien (-2019),Høy nettoinnvandring (MMMH),2018,54659,2016,11168
Skien (-2019),Høy nettoinnvandring (MMMH),2019,55078,2016,11168
Skien (-2019),Høy nettoinnvandring (MMMH),2020,55469,2016,11168
Skien (-2019),Høy nettoinnvandring (MMMH),2021,55840,2016,11168
Skien (-2019),Høy nettoinnvandring (MMMH),2022,56242,2016,11168
Skien (-2019),Høy nettoinnvandring (MMMH),2023,56635,2016,11168
Skien (-2019),Høy nettoinnvandring (MMMH),2024,57055,2016,11168
Skien (-2019),Høy nettoinnvandring (MMMH),2025,57467,2016,11168
Skien (-2019),Høy nettoinnvandring (MMMH),2026,57899,2016,11168
Skien (-2019),Høy nettoinnvandring (MMMH),2027,58334,2016,11168
Skien (-2019),Høy nettoinnvandring (MMMH),2028,58766,2016,11168
Skien (-2019),Høy nettoinnvandring (MMMH),2029,59211,2016,11168
Skien (-2019),Høy nettoinnvandring (MMMH),2030,59664,2016,11168
Skien (-2019),Høy nettoinnvandring (MMMH),2031,60095,2016,11168
Skien (-2019),Høy nettoinnvandring (MMMH),2032,60552,2016,11168
Skien (-2019),Høy nettoinnvandring (MMMH),2033,60990,2016,11168
Skien (-2019),Høy nettoinnvandring (MMMH),2034,61421,2016,11168
Skien (-2019),Høy nettoinnvandring (MMMH),2035,61881,2016,11168
Skien (-2019),Høy nettoinnvandring (MMMH),2036,62324,2016,11168
Skien (-2019),Høy nettoinnvandring (MMMH),2037,62785,2016,11168
Skien (-2019),Høy nettoinnvandring (MMMH),2038,63251,2016,11168
Skien (-2019),Høy nettoinnvandring (MMMH),2039,63723,2016,11168
Skien (-2019),Høy nettoinnvandring (MMMH),2040,64189,2016,11168
Skien (-2019),Sterk aldring (LHML),2016,53952,2016,11168
Skien (-2019),Sterk aldring (LHML),2017,54104,2016,11168
Skien (-2019),Sterk aldring (LHML),2018,54268,2016,11168
Skien (-2019),Sterk aldring (LHML),2019,54447,2016,11168
Skien (-2019),Sterk aldring (LHML),2020,54651,2016,11168
Skien (-2019),Sterk aldring (LHML),2021,54860,2016,11168
Skien (-2019),Sterk aldring (LHML),2022,55069,2016,11168
Skien (-2019),Sterk aldring (LHML),2023,55298,2016,11168
Skien (-2019),Sterk aldring (LHML),2024,55531,2016,11168
Skien (-2019),Sterk aldring (LHML),2025,55783,2016,11168
Skien (-2019),Sterk aldring (LHML),2026,56020,2016,11168
Skien (-2019),Sterk aldring (LHML),2027,56250,2016,11168
Skien (-2019),Sterk aldring (LHML),2028,56481,2016,11168
Skien (-2019),Sterk aldring (LHML),2029,56705,2016,11168
Skien (-2019),Sterk aldring (LHML),2030,56915,2016,11168
Skien (-2019),Sterk aldring (LHML),2031,57136,2016,11168
Skien (-2019),Sterk aldring (LHML),2032,57333,2016,11168
Skien (-2019),Sterk aldring (LHML),2033,57519,2016,11168
Skien (-2019),Sterk aldring (LHML),2034,57709,2016,11168
Skien (-2019),Sterk aldring (LHML),2035,57887,2016,11168
Skien (-2019),Sterk aldring (LHML),2036,58068,2016,11168
Skien (-2019),Sterk aldring (LHML),2037,58241,2016,11168
