ogc_fid;SSBID0250M;pop_tot
211;19417506605750;28
212;19417506606250;66
213;19417506606500;23
214;19417506606750;20
215;19417506607000;9
216;19417506607250;5
217;19417506607500;10
218;19417506607750;19
219;19417506608000;23
220;19417506608250;14
221;19417506609250;40
222;19417506609500;67
223;19417506609750;52
224;19417506610000;160
225;19417506610250;126
226;19417506610500;107
227;19417506610750;80
228;19417506611000;8
229;19417506623000;2
230;19417506623250;4
231;19417506623500;6
232;19417506779000;5
233;19417506779250;9
234;19417506781000;5
235;19417506781250;7
236;19417506781750;15
237;19417506782000;13
238;19417506782250;15
239;19417506782500;6
240;19420006597750;3
241;19420006598000;82
242;19420006598250;10
243;19420006598500;6
244;19420006599750;2
245;19420006606000;28
246;19420006606250;59
247;19420006606750;2
248;19420006607250;14
249;19420006607500;18
250;19420006607750;11
251;19420006608000;9
252;19420006608250;57
253;19420006608500;78
254;19420006608750;19
255;19420006609000;46
256;19420006609250;88
257;19420006609500;110
258;19420006609750;55
259;19420006610000;88
260;19420006610250;151
261;19420006610500;110
262;19420006610750;161
263;19420006611000;14
264;19420006612000;1
265;19420006623250;2
266;19420006623500;15
267;19420006779000;1
268;19420006779250;10
269;19420006779500;11
270;19420006781000;12
271;19420006781250;4
272;19420006781500;1
273;19420006781750;6
274;19420006782000;2
275;19420006782250;4
276;19422506597750;2
277;19422506598000;78
278;19422506598250;16
279;19422506598500;2
280;19422506607000;2
281;19422506607250;14
282;19422506607500;7
283;19422506607750;14
284;19422506608000;18
285;19422506608250;44
286;19422506608500;38
287;19422506608750;124
288;19422506609000;160
289;19422506609250;133
290;19422506609500;91
291;19422506609750;55
292;19422506610000;142
293;19422506610250;80
294;19422506610500;43
295;19422506610750;60
296;19422506611000;64
297;19422506611250;26
298;19422506611500;56
299;19422506611750;34
300;19422506612000;63
301;19422506612250;65
302;19422506612500;9
303;19422506624000;1
304;19422506779250;5
305;19422506779500;11
306;19422506781000;6
307;19422506781250;4
308;19422506781500;12
309;19422506781750;70
310;19422506782000;22
311;19422506782250;3
312;19425006597750;2
313;19425006598000;16
314;19425006598250;4
315;19425006598500;2
316;19425006599000;4
317;19425006599250;7
318;19425006607250;1
319;19425006607500;2
320;19425006607750;2
321;19425006608250;7
322;19425006608500;58
323;19425006608750;184
324;19425006609000;116
325;19425006609250;203
326;19425006609500;130
327;19425006609750;61
328;19425006610000;89
329;19425006610250;37
330;19425006610500;26
331;19425006610750;4
332;19425006611000;65
333;19425006611250;104
334;19425006611500;116
335;19425006611750;68
336;19425006612000;11
337;19425006612500;1
338;19425006760250;1
339;19425006781500;5
340;19425006781750;10
341;19425006782000;11
342;19427506596750;2
343;19427506597250;5
344;19427506597500;22
345;19427506597750;9
346;19427506598000;8
347;19427506598250;10
348;19427506598750;8
349;19427506599250;2
350;19427506607750;2
351;19427506608000;7
352;19427506608250;3
353;19427506608500;25
354;19427506608750;12
355;19427506609000;74
356;19427506609250;105
357;19427506609500;123
358;19427506609750;135
359;19427506610000;37
360;19427506610250;94
361;19427506610500;201
362;19427506610750;50
363;19427506611000;57
364;19427506611250;90
365;19427506611500;86
366;19427506611750;129
367;19427506614250;24
368;19427506761000;3
369;19427506761500;14
370;19427506807250;2
371;19427506807500;2
372;19427506807750;2
373;19427506811000;11
374;19427506811250;1
375;19430006596500;4
376;19430006596750;2
377;19430006597000;10
378;19430006597250;25
379;19430006597500;120
380;19430006597750;12
381;19430006598000;42
382;19430006598250;13
383;19430006598500;2
384;19430006607750;4
385;19430006608000;2
386;19430006609000;4
387;19430006609250;6
388;19430006609500;122
389;19430006609750;223
390;19430006610000;92
391;19430006610250;84
392;19430006610500;195
393;19430006610750;20
394;19430006611000;43
395;19430006611250;59
396;19430006611500;19
397;19430006611750;32
398;19430006614000;35
399;19430006614250;94
400;19430006614500;17
401;19430006757750;2
402;19430006760000;6
403;19430006761500;10
404;19430006761750;15
405;19430006762000;2
406;19430006764250;2
407;19430006765000;1
408;19430006765250;1
409;19430006765750;1
410;19430006766250;2
411;19430006767750;2
412;19430006768250;5
413;19430006807500;3
414;19430006810750;1
415;19430006811000;4
416;19430006811500;2
417;19430006811750;12
418;19430006812000;7
419;19432506596500;1
420;19432506596750;27
421;19432506597000;66
422;19432506597250;69
423;19432506597500;147
424;19432506597750;90
425;19432506598000;56
426;19432506598250;5
427;19432506609500;2
428;19432506609750;23
429;19432506610000;14
430;19432506610250;40
431;19432506610500;162
432;19432506610750;7
433;19432506611000;32
434;19432506611250;45
435;19432506611500;11
436;19432506611750;23
437;19432506612000;19
438;19432506612250;3
439;19432506614000;12
440;19432506614250;52
441;19432506614500;23
442;19432506757750;8
443;19432506758000;9
444;19432506760000;4
445;19432506761500;11
446;19432506761750;7
447;19432506764250;17
448;19432506764500;24
449;19432506765500;17
450;19432506765750;1
451;19432506766000;5
452;19432506766250;2
453;19432506767750;9
454;19432506768000;1
455;19432506768250;20
456;19432506768500;10
457;19432506808250;2
458;19432506811500;6
459;19432506811750;3
460;19435006596750;46
461;19435006597000;133
462;19435006597250;108
463;19435006597500;124
464;19435006597750;69
465;19435006610500;2
466;19435006610750;1
467;19435006611250;3
468;19435006611500;23
469;19435006611750;7
470;19435006612000;2
471;19435006613000;4
472;19435006613250;10
473;19435006613500;48
474;19435006613750;1
475;19435006614000;4
476;19435006614250;4
477;19435006616750;4
478;19435006618250;2
479;19435006757250;2
480;19435006757500;2
481;19435006757750;3
482;19435006758000;2
483;19435006760000;1
484;19435006760250;3
485;19435006761500;5
486;19435006761750;8
487;19435006763750;12
488;19435006764000;12
489;19435006764250;23
490;19435006764500;15
491;19435006764750;3
492;19435006765750;4
493;19435006766000;4
494;19435006766250;1
495;19435006767250;2
496;19435006767500;8
497;19435006767750;12
498;19435006768000;5
499;19435006768250;42
500;19435006768500;23
501;19437506597000;62
502;19437506597250;151
503;19437506597500;116
504;19437506597750;28
505;19437506609250;6
506;19437506609500;4
507;19437506611500;37
508;19437506612750;28
509;19437506613000;27
510;19437506613250;70
511;19437506613500;137
512;19437506613750;86
513;19437506614000;58
514;19437506614250;27
515;19437506616750;57
516;19437506617000;61
517;19437506617250;58
518;19437506617500;6
519;19437506617750;4
520;19437506618000;22
521;19437506619000;2
522;19437506757500;21
523;19437506759750;11
524;19437506760000;5
525;19437506760250;2
526;19437506763750;4
527;19437506764500;6
528;19437506766000;37
529;19437506766250;5
530;19437506767500;1
531;19437506767750;7
532;19437506768000;13
533;19437506768250;7
534;19437506768500;7
535;19437506839750;2
536;19440006597000;35
537;19440006597250;128
538;19440006597500;95
539;19440006597750;96
540;19440006598000;87
541;19440006611500;20
542;19440006612250;3
543;19440006612500;1
544;19440006612750;33
545;19440006613000;36
546;19440006613250;43
547;19440006613500;106
548;19440006613750;105
549;19440006614000;133
550;19440006614250;84
551;19440006616500;3
552;19440006616750;39
553;19440006617750;6
554;19440006618000;3
555;19440006756500;10
556;19440006757250;2
557;19440006757500;4
558;19440006757750;5
559;19440006759500;2
560;19440006759750;7
561;19440006760000;3
562;19440006763750;4
563;19440006764750;14
564;19440006765000;4
565;19440006765250;3
566;19440006768000;5
567;19442506597000;31
568;19442506597250;140
569;19442506597500;49
570;19442506597750;31
571;19442506611250;5
572;19442506611500;21
573;19442506611750;1
574;19442506612500;2
575;19442506612750;3
576;19442506613000;63
577;19442506613250;53
578;19442506613500;99
579;19442506613750;80
580;19442506614000;52
581;19442506614250;14
582;19442506616500;6
583;19442506616750;31
584;19442506757250;2
585;19442506757500;2
586;19442506757750;4
587;19442506759750;66
588;19442506760000;3
589;19442506760250;5
590;19442506762750;2
591;19442506763000;9
592;19442506764000;3
593;19442506768000;7
594;19442506768250;2
595;19442506768500;1
596;19442506807500;2
597;19445006596750;19
598;19445006597000;77
599;19445006597250;135
600;19445006597500;54
601;19445006597750;86
602;19445006598000;30
603;19445006611000;3
604;19445006611500;25
605;19445006611750;9
606;19445006612500;4
607;19445006612750;28
608;19445006613000;55
609;19445006613250;115
610;19445006613500;117
611;19445006613750;108
612;19445006614000;81
613;19445006614750;17
614;19445006616500;6
615;19445006616750;15
616;19445006759500;2
617;19445006759750;25
618;19445006760000;8
619;19445006760500;5
620;19445006760750;6
621;19445006763000;7
622;19445006763750;13
623;19445006764000;2
624;19445006768750;2
625;19445006808000;1
626;19447506596500;4
627;19447506596750;27
628;19447506597000;24
629;19447506597250;100
630;19447506597500;76
631;19447506597750;65
632;19447506598000;10
633;19447506598250;5
634;19447506598500;5
635;19447506598750;8
636;19447506599000;3
637;19447506599500;1
638;19447506611500;1
639;19447506611750;18
640;19447506612000;9
641;19447506612250;35
642;19447506612500;72
643;19447506612750;54
644;19447506613000;41
645;19447506613250;70
646;19447506613500;85
647;19447506613750;17
648;19447506614500;23
649;19447506614750;22
650;19447506616750;8
651;19447506620000;5
652;19447506646500;2
653;19447506646750;18
654;19447506647000;13
655;19447506759500;16
656;19447506759750;10
657;19447506760000;31
658;19447506760250;25
659;19447506760500;55
660;19447506760750;1
661;19447506761000;3
662;19447506763750;2
663;19447506764000;1
664;19447506766500;6
665;19447506806000;2
666;19447506807750;3
667;19447506808000;2
668;19450006597500;9
669;19450006597750;13
670;19450006598000;13
671;19450006598250;5
672;19450006599000;2
673;19450006599750;2
674;19450006600750;1
675;19450006601250;2
676;19450006611500;1
677;19450006612000;10
678;19450006612250;79
679;19450006612500;129
680;19450006612750;73
681;19450006613000;75
682;19450006613250;6
683;19450006614000;6
684;19450006614250;12
685;19450006614500;2
686;19450006614750;4
687;19450006615000;7
688;19450006615500;2
689;19450006619750;5
690;19450006620250;6
691;19450006620500;5
692;19450006646750;22
693;19450006647000;2
694;19450006760250;12
695;19450006760500;5
696;19450006760750;16
697;19450006761000;12
698;19450006761250;27
699;19450006761500;2
700;19450006762750;1
701;19450006763750;5
702;19450006766500;1
703;19450006766750;6
704;19450006815500;23
705;19450006838500;3
706;19450006838750;14
707;19450006839250;6
708;19452506597000;1
709;19452506597250;5
710;19452506597500;6
711;19452506597750;7
712;19452506598250;4
713;19452506598500;2
714;19452506598750;4
715;19452506599000;9
716;19452506612250;58
717;19452506612500;129
718;19452506612750;17
719;19452506613000;9
720;19452506613500;6
721;19452506613750;19
722;19452506614000;21
723;19452506614750;1
724;19452506615000;3
725;19452506617000;1
726;19452506617250;2
727;19452506620000;60
728;19452506620250;18
729;19452506620500;2
730;19452506621000;4
731;19452506646750;2
732;19452506647000;19
733;19452506728250;1
734;19452506752750;5
735;19452506753000;28
736;19452506753250;22
737;19452506756000;5
738;19452506756250;14
739;19452506756750;8
740;19452506757000;4
741;19452506757500;12
742;19452506757750;6
743;19452506760000;7
744;19452506760250;6
745;19452506760500;16
746;19452506760750;38
747;19452506761000;18
748;19452506761250;5
749;19452506762750;1
750;19452506763000;2
751;19452506763500;18
752;19452506763750;1
753;19452506764000;3
754;19452506815250;5
755;19452506815500;1
756;19452506838250;11
757;19452506838500;16
758;19452506838750;10
759;19452506839000;15
760;19452506839250;10
761;19452506839500;21
762;19455006597000;4
763;19455006597250;11
764;19455006597500;10
765;19455006598250;3
766;19455006598500;1
767;19455006599250;1
768;19455006599500;4
769;19455006599750;3
770;19455006613250;27
771;19455006613500;26
772;19455006616500;3
773;19455006619750;6
774;19455006620000;45
775;19455006620250;16
776;19455006621000;2
777;19455006623750;8
778;19455006647000;6
779;19455006647250;2
780;19455006658250;1
781;19455006752500;18
782;19455006752750;11
783;19455006753000;17
784;19455006753250;6
785;19455006753500;75
786;19455006753750;16
787;19455006754000;2
788;19455006754250;5
789;19455006756000;6
790;19455006756250;7
791;19455006756500;58
792;19455006756750;94
793;19455006757000;41
794;19455006757250;4
795;19455006757500;17
796;19455006757750;8
797;19455006759750;2
798;19455006760000;9
799;19455006760250;2
800;19455006760500;1
801;19455006761000;5
802;19455006806500;5
803;19455006806750;9
804;19455006815250;5
805;19455006815500;9
806;19455006838000;3
807;19455006838250;31
808;19455006838500;1
809;19455006838750;10
810;19455006839000;23
811;19455006839500;4
812;19457506596250;5
813;19457506596500;1
814;19457506597000;1
815;19457506597500;4
816;19457506610750;48
817;19457506611000;116
818;19457506611250;46
819;19457506612500;2
820;19457506613000;14
821;19457506613250;15
822;19457506620000;17
823;19457506620250;6
824;19457506620500;16
825;19457506620750;13
826;19457506622750;5
827;19457506623500;6
828;19457506623750;11
829;19457506624000;9
830;19457506624500;1
831;19457506625000;7
832;19457506676000;1
833;19457506678000;2
834;19457506752500;9
835;19457506752750;7
836;19457506753000;8
837;19457506753250;18
838;19457506753500;30
839;19457506753750;36
840;19457506754000;15
841;19457506754250;16
842;19457506756250;2
843;19457506756500;9
844;19457506756750;22
845;19457506757250;4
846;19457506757500;36
847;19457506757750;26
848;19457506758000;10
849;19457506759250;1
850;19457506806750;3
851;19457506814000;3
852;19457506815500;2
853;19457506815750;4
854;19457506816000;5
855;19457506838250;3
856;19457506838500;9
857;19457506838750;12
858;19457506839000;2
859;19457506839250;2
860;19457506839500;1
861;19457506839750;5
862;19460006597500;7
863;19460006600250;2
864;19460006600500;5
865;19460006601250;4
866;19460006611250;33
867;19460006611500;25
868;19460006611750;35
869;19460006612000;55
870;19460006612250;4
871;19460006612500;47
872;19460006612750;18
873;19460006613250;4
874;19460006619750;1
875;19460006620000;7
876;19460006620250;62
877;19460006620500;70
878;19460006622000;4
879;19460006622250;2
880;19460006622500;5
881;19460006622750;4
882;19460006623000;9
883;19460006623250;6
884;19460006623750;29
885;19460006624000;2
886;19460006624250;6
887;19460006624500;1
888;19460006624750;16
889;19460006625000;4
890;19460006668500;2
891;19460006675000;2
892;19460006743750;4
893;19460006753000;3
894;19460006753250;8
895;19460006753500;15
896;19460006753750;7
897;19460006754000;11
898;19460006757750;4
899;19460006758000;7
900;19460006838750;2
901;19462506598750;3
902;19462506600250;11
903;19462506600500;2
904;19462506600750;4
905;19462506601000;4
906;19462506601250;1
907;19462506611250;4
908;19462506611500;10
909;19462506611750;14
910;19462506612000;51
911;19462506612250;53
912;19462506612500;2
913;19462506620000;15
914;19462506620250;49
915;19462506620500;33
916;19462506620750;5
917;19462506622500;5
918;19462506622750;1
919;19462506623000;4
920;19462506623250;8
921;19462506623500;5
922;19462506623750;18
923;19462506624000;14
924;19462506624250;4
925;19462506624500;10
926;19462506625500;7
927;19462506662250;2
928;19462506662500;5
929;19462506662750;2
930;19462506666750;6
931;19462506668000;10
932;19462506668250;14
933;19462506668750;4
934;19462506674750;6
935;19462506722750;17
936;19462506743500;5
937;19462506743750;23
938;19462506751000;1
939;19462506753000;4
940;19462506753250;31
941;19462506753500;18
942;19462506753750;10
943;19462506754000;4
944;19465006598250;4
945;19465006598750;2
946;19465006599500;2
947;19465006599750;2
948;19465006611250;1
949;19465006611500;21
950;19465006611750;38
951;19465006612000;16
952;19465006612250;71
953;19465006612500;87
954;19465006618500;4
955;19465006619750;29
956;19465006620000;33
957;19465006620250;20
958;19465006620500;14
959;19465006620750;5
960;19465006621000;7
961;19465006622250;1
962;19465006622500;4
963;19465006622750;1
964;19465006623000;8
965;19465006624000;19
966;19465006624250;15
967;19465006624500;4
968;19465006625250;4
969;19465006625500;12
970;19465006662500;4
971;19465006662750;8
972;19465006663000;7
973;19465006666750;31
974;19465006667000;19
975;19465006668000;6
976;19465006668250;15
977;19465006668750;4
978;19465006669250;8
979;19465006722000;15
980;19465006722250;21
981;19465006722500;27
982;19465006722750;16
983;19465006723000;2
984;19465006733250;12
985;19465006743750;9
986;19465006751000;17
987;19465006751250;8
988;19465006753000;1
989;19465006753250;10
990;19465006753500;27
991;19465006817000;1
992;19467506599500;6
993;19467506611500;4
994;19467506611750;45
995;19467506612000;11
996;19467506612250;67
997;19467506612500;38
998;19467506618750;29
999;19467506619500;1
1000;19467506619750;7
1001;19467506620000;3
1002;19467506620250;17
1003;19467506620500;8
1004;19467506620750;4
1005;19467506622000;2
1006;19467506622750;24
1007;19467506623000;12
1008;19467506623250;9
1009;19467506623750;2
1010;19467506624500;6
1011;19467506625000;3
1012;19467506625250;31
1013;19467506625500;27
1014;19467506625750;2
1015;19467506626000;3
1016;19467506646250;17
1017;19467506653500;2
1018;19467506653750;2
1019;19467506655750;2
1020;19467506662750;14
1021;19467506666500;16
1022;19467506666750;8
1023;19467506667000;5
1024;19467506667250;8
1025;19467506667750;11
1026;19467506668000;11
1027;19467506668250;37
1028;19467506668500;12
1029;19467506668750;13
1030;19467506669000;23
1031;19467506669250;11
1032;19467506678000;3
1033;19467506681000;3
1034;19467506681250;12
1035;19467506722000;20
1036;19467506722250;22
1037;19467506722500;65
1038;19467506722750;48
1039;19467506723000;14
1040;19467506729250;8
1041;19467506729500;23
1042;19467506729750;14
1043;19467506733250;12
1044;19467506733500;12
1045;19467506733750;6
1046;19467506743500;10
1047;19467506743750;25
1048;19467506744000;16
1049;19467506750250;29
1050;19467506750500;16
1051;19467506750750;36
1052;19467506751000;35
1053;19467506751250;30
1054;19467506753000;13
1055;19467506753250;14
1056;19467506753500;18
1057;19467506753750;49
1058;19467506754000;14
1059;19467506784500;5
1060;19467506784750;2
1061;19467506808250;4
1062;19470006599750;1
1063;19470006611250;4
1064;19470006611500;6
1065;19470006611750;66
1066;19470006612000;22
1067;19470006612250;8
1068;19470006612500;6
1069;19470006618500;4
1070;19470006618750;23
1071;19470006619250;8
1072;19470006619750;4
1073;19470006620250;22
1074;19470006620500;1
1075;19470006620750;9
1076;19470006622000;9
1077;19470006622250;4
1078;19470006622500;16
1079;19470006622750;29
1080;19470006623500;1
1081;19470006623750;7
1082;19470006624000;3
1083;19470006624250;3
1084;19470006624500;6
1085;19470006625000;2
1086;19470006625250;5
1087;19470006625500;34
1088;19470006625750;80
1089;19470006626000;79
1090;19470006626250;1
1091;19470006646500;6
1092;19470006647250;10
1093;19470006655750;3
1094;19470006656250;1
1095;19470006662750;8
1096;19470006663000;6
1097;19470006663500;1
1098;19470006667750;36
1099;19470006668000;28
1100;19470006668250;28
1101;19470006668750;13
1102;19470006669000;36
1103;19470006669250;13
1104;19470006678000;5
1105;19470006679750;1
1106;19470006680750;20
1107;19470006681000;6
1108;19470006712500;1
1109;19470006721250;2
1110;19470006721500;7
1111;19470006722000;5
1112;19470006722250;19
1113;19470006722500;20
1114;19470006722750;24
1115;19470006723000;8
1116;19470006729250;29
1117;19470006729500;14
1118;19470006729750;2
1119;19470006733000;10
1120;19470006733250;12
1121;19470006733500;41
1122;19470006733750;6
1123;19470006743250;2
1124;19470006743500;7
1125;19470006743750;23
1126;19470006744000;19
1127;19470006750250;2
1128;19470006750500;25
1129;19470006750750;8
1130;19470006751000;45
1131;19470006751250;23
1132;19470006752750;7
1133;19470006753000;6
1134;19470006753250;7
1135;19470006753500;15
1136;19470006783500;2
1137;19470006783750;2
1138;19470006784500;13
1139;19470006807750;2
1140;19470006808000;2
1141;19470006808250;8
1142;19472506611250;5
1143;19472506611500;12
1144;19472506611750;48
1145;19472506612000;12
1146;19472506612250;9
1147;19472506612500;8
1148;19472506618500;10
1149;19472506619000;18
1150;19472506619250;6
1151;19472506619500;10
1152;19472506619750;16
1153;19472506620000;12
1154;19472506620250;7
1155;19472506620750;2
1156;19472506621000;10
1157;19472506622000;1
1158;19472506622250;9
1159;19472506622500;3
1160;19472506623500;3
1161;19472506623750;3
1162;19472506624000;3
1163;19472506624250;3
1164;19472506624500;9
1165;19472506624750;7
1166;19472506625000;9
1167;19472506625250;18
1168;19472506625500;10
1169;19472506625750;46
1170;19472506626000;61
1171;19472506626250;2
1172;19472506646500;9
1173;19472506647250;12
1174;19472506647500;9
1175;19472506656000;2
1176;19472506656250;1
1177;19472506667750;4
1178;19472506668000;23
1179;19472506668250;3
1180;19472506668500;6
1181;19472506668750;22
1182;19472506669000;4
1183;19472506669750;40
1184;19472506670000;5
1185;19472506678000;1
1186;19472506679250;4
1187;19472506681000;12
1188;19472506681250;4
1189;19472506681500;4
1190;19472506721000;6
1191;19472506721250;15
1192;19472506721500;8
1193;19472506721750;19
1194;19472506722000;38
1195;19472506722250;20
1196;19472506722500;46
1197;19472506722750;38
1198;19472506723000;18
1199;19472506728500;4
1200;19472506729250;2
1201;19472506729750;8
1202;19472506733250;9
1203;19472506733500;6
1204;19472506733750;2
1205;19472506749500;31
1206;19472506749750;18
1207;19472506750250;24
1208;19472506750500;28
1209;19472506750750;21
1210;19472506751000;97
1211;19472506751250;8
1212;19472506783500;2
1213;19472506783750;8
1214;19472506826000;2
1215;19472506826250;7
1216;19475006600250;1
1217;19475006602500;2
1218;19475006611250;141
1219;19475006611500;47
1220;19475006611750;25
1221;19475006612000;20
1222;19475006612250;9
1223;19475006618750;8
1224;19475006619000;7
1225;19475006619250;10
1226;19475006619500;8
1227;19475006619750;2
1228;19475006620000;9
1229;19475006621000;15
1230;19475006621250;8
1231;19475006621500;2
1232;19475006621750;19
1233;19475006622000;4
1234;19475006622500;24
1235;19475006624500;8
1236;19475006624750;12
1237;19475006625000;5
1238;19475006625250;2
1239;19475006625500;49
1240;19475006625750;79
1241;19475006626000;45
1242;19475006629250;6
1243;19475006646500;17
1244;19475006646750;7
1245;19475006647500;10
1246;19475006654750;2
1247;19475006656000;2
1248;19475006656250;5
1249;19475006667750;3
1250;19475006668500;1
1251;19475006668750;13
1252;19475006669000;4
1253;19475006669250;7
1254;19475006669500;23
1255;19475006669750;41
1256;19475006670000;17
1257;19475006670250;10
1258;19475006670500;8
1259;19475006678000;10
1260;19475006680500;2
1261;19475006681250;2
1262;19475006691000;2
1263;19475006691250;4
1264;19475006691750;4
1265;19475006717000;8
1266;19475006717500;6
1267;19475006721250;11
1268;19475006721500;4
1269;19475006721750;24
1270;19475006722000;19
1271;19475006722250;19
1272;19475006722500;10
1273;19475006722750;3
1274;19475006728000;13
1275;19475006728250;10
1276;19475006729000;2
1277;19475006729250;7
1278;19475006729750;3
1279;19475006732000;1
1280;19475006732500;2
1281;19475006732750;6
1282;19475006733000;9
1283;19475006733250;5
1284;19475006749500;27
1285;19475006749750;19
1286;19475006750000;60
1287;19475006750250;65
1288;19475006750500;31
1289;19475006750750;11
1290;19475006751250;40
1291;19475006783750;4
1292;19475006785500;2
1293;19475006785750;2
1294;19477506601500;1
1295;19477506602250;3
1296;19477506602500;4
1297;19477506611000;9
1298;19477506611250;123
1299;19477506611500;131
1300;19477506611750;43
1301;19477506612000;36
1302;19477506612250;17
1303;19477506614500;2
1304;19477506614750;12
1305;19477506615000;4
1306;19477506616750;3
1307;19477506617750;14
1308;19477506618000;46
1309;19477506618250;28
1310;19477506618750;5
1311;19477506619250;12
1312;19477506619500;5
1313;19477506619750;1
1314;19477506620000;35
1315;19477506621250;8
1316;19477506621500;4
1317;19477506621750;5
1318;19477506622000;9
1319;19477506622250;18
1320;19477506622500;3
1321;19477506622750;9
1322;19477506624500;5
1323;19477506624750;5
1324;19477506625000;20
1325;19477506625250;119
1326;19477506625500;36
1327;19477506625750;28
1328;19477506626750;5
1329;19477506629250;164
1330;19477506629500;30
1331;19477506646750;17
1332;19477506647000;30
1333;19477506647250;9
1334;19477506647500;16
1335;19477506647750;2
1336;19477506650750;9
1337;19477506651000;2
1338;19477506651250;3
1339;19477506654750;5
1340;19477506656250;3
1341;19477506656500;1
1342;19477506667000;5
1343;19477506667250;24
1344;19477506667500;9
1345;19477506667750;5
1346;19477506669500;29
1347;19477506669750;26
1348;19477506670000;7
1349;19477506670250;45
1350;19477506670500;1
1351;19477506672250;11
1352;19477506672500;8
1353;19477506677750;5
1354;19477506691250;15
1355;19477506691500;17
1356;19477506691750;8
1357;19477506695750;1
1358;19477506717000;16
1359;19477506717250;3
