ogc_fid;SSBID0250M;pop_tot
211;19417506606250;63
212;19417506606500;25
213;19417506606750;21
214;19417506607000;11
215;19417506607250;5
216;19417506607500;10
217;19417506607750;19
218;19417506608000;22
219;19417506608250;14
220;19417506609250;40
221;19417506609500;64
222;19417506609750;41
223;19417506610000;160
224;19417506610250;133
225;19417506610500;112
226;19417506610750;84
227;19417506611000;8
228;19417506623000;2
229;19417506623250;6
230;19417506623500;5
231;19417506779000;4
232;19417506779250;8
233;19417506781000;5
234;19417506781250;7
235;19417506781750;15
236;19417506782000;16
237;19417506782250;15
238;19417506782500;6
239;19420006597750;3
240;19420006598000;79
241;19420006598250;8
242;19420006598500;9
243;19420006599750;2
244;19420006606000;34
245;19420006606250;62
246;19420006606750;1
247;19420006607250;14
248;19420006607500;18
249;19420006607750;12
250;19420006608000;9
251;19420006608250;61
252;19420006608500;83
253;19420006608750;19
254;19420006609000;53
255;19420006609250;94
256;19420006609500;119
257;19420006609750;38
258;19420006610000;83
259;19420006610250;149
260;19420006610500;114
261;19420006610750;148
262;19420006611000;15
263;19420006612000;4
264;19420006623250;2
265;19420006623500;13
266;19420006779000;1
267;19420006779250;12
268;19420006779500;10
269;19420006781000;11
270;19420006781250;4
271;19420006781500;1
272;19420006781750;7
273;19420006782000;3
274;19420006782250;4
275;19422506597750;2
276;19422506598000;81
277;19422506598250;16
278;19422506598500;2
279;19422506607000;3
280;19422506607250;14
281;19422506607500;10
282;19422506607750;14
283;19422506608000;18
284;19422506608250;44
285;19422506608500;44
286;19422506608750;121
287;19422506609000;161
288;19422506609250;142
289;19422506609500;96
290;19422506609750;60
291;19422506610000;134
292;19422506610250;89
293;19422506610500;42
294;19422506610750;58
295;19422506611000;63
296;19422506611250;36
297;19422506611500;62
298;19422506611750;36
299;19422506612000;61
300;19422506612250;65
301;19422506612500;8
302;19422506624000;2
303;19422506624750;4
304;19422506779250;6
305;19422506779500;11
306;19422506781000;6
307;19422506781250;4
308;19422506781500;13
309;19422506781750;67
310;19422506782000;24
311;19422506782250;3
312;19425006597750;3
313;19425006598000;12
314;19425006598250;4
315;19425006598500;2
316;19425006599000;7
317;19425006599250;5
318;19425006607250;1
319;19425006607500;2
320;19425006607750;2
321;19425006608250;6
322;19425006608500;59
323;19425006608750;191
324;19425006609000;116
325;19425006609250;198
326;19425006609500;128
327;19425006609750;69
328;19425006610000;94
329;19425006610250;38
330;19425006610500;24
331;19425006610750;4
332;19425006611000;66
333;19425006611250;101
334;19425006611500;125
335;19425006611750;64
336;19425006612000;10
337;19425006612250;1
338;19425006612500;1
339;19425006760250;1
340;19425006781500;5
341;19425006781750;10
342;19425006782000;13
343;19427506596750;2
344;19427506597250;4
345;19427506597500;22
346;19427506597750;11
347;19427506598000;9
348;19427506598250;10
349;19427506598750;8
350;19427506599250;2
351;19427506607750;2
352;19427506608000;7
353;19427506608250;3
354;19427506608500;26
355;19427506608750;8
356;19427506609000;74
357;19427506609250;109
358;19427506609500;123
359;19427506609750;134
360;19427506610000;43
361;19427506610250;94
362;19427506610500;209
363;19427506610750;47
364;19427506611000;55
365;19427506611250;102
366;19427506611500;87
367;19427506611750;133
368;19427506614250;25
369;19427506757750;1
370;19427506761000;3
371;19427506761500;14
372;19427506807250;2
373;19427506807500;2
374;19427506807750;2
375;19427506811000;11
376;19427506811250;1
377;19430006596500;4
378;19430006596750;2
379;19430006597000;9
380;19430006597250;28
381;19430006597500;118
382;19430006597750;10
383;19430006598000;40
384;19430006598250;13
385;19430006598500;2
386;19430006607750;4
387;19430006608000;2
388;19430006609000;4
389;19430006609250;6
390;19430006609500;112
391;19430006609750;222
392;19430006610000;87
393;19430006610250;74
394;19430006610500;201
395;19430006610750;19
396;19430006611000;45
397;19430006611250;54
398;19430006611500;19
399;19430006611750;30
400;19430006614000;34
401;19430006614250;90
402;19430006614500;17
403;19430006757750;2
404;19430006760000;2
405;19430006761500;10
406;19430006761750;14
407;19430006762000;2
408;19430006764250;2
409;19430006765750;1
410;19430006766250;2
411;19430006767750;2
412;19430006768250;5
413;19430006807500;3
414;19430006810750;3
415;19430006811000;4
416;19430006811500;3
417;19430006811750;12
418;19430006812000;7
419;19432506596500;1
420;19432506596750;25
421;19432506597000;63
422;19432506597250;65
423;19432506597500;139
424;19432506597750;89
425;19432506598000;56
426;19432506598250;6
427;19432506609500;3
428;19432506609750;32
429;19432506610000;16
430;19432506610250;20
431;19432506610500;158
432;19432506610750;7
433;19432506611000;38
434;19432506611250;44
435;19432506611500;11
436;19432506611750;23
437;19432506612000;21
438;19432506612250;4
439;19432506614000;11
440;19432506614250;51
441;19432506614500;23
442;19432506757750;8
443;19432506758000;8
444;19432506760000;4
445;19432506760250;1
446;19432506761500;11
447;19432506761750;7
448;19432506764250;18
449;19432506764500;25
450;19432506765500;19
451;19432506765750;1
452;19432506766000;5
453;19432506766250;2
454;19432506767750;9
455;19432506768000;2
456;19432506768250;24
457;19432506768500;11
458;19432506808250;2
459;19432506811500;6
460;19432506811750;6
461;19435006596750;45
462;19435006597000;135
463;19435006597250;111
464;19435006597500;122
465;19435006597750;76
466;19435006610500;2
467;19435006610750;2
468;19435006611250;3
469;19435006611500;25
470;19435006611750;7
471;19435006612000;2
472;19435006613000;4
473;19435006613250;12
474;19435006613500;50
475;19435006614000;6
476;19435006614250;4
477;19435006616750;4
478;19435006618250;2
479;19435006757250;2
480;19435006757500;2
481;19435006757750;3
482;19435006758000;2
483;19435006760250;3
484;19435006761500;5
485;19435006761750;9
486;19435006763750;18
487;19435006764000;15
488;19435006764250;24
489;19435006764500;15
490;19435006764750;3
491;19435006765750;5
492;19435006766000;4
493;19435006766250;1
494;19435006767250;3
495;19435006767500;17
496;19435006767750;12
497;19435006768000;5
498;19435006768250;41
499;19435006768500;23
500;19437506597000;69
501;19437506597250;149
502;19437506597500;118
503;19437506597750;32
504;19437506609250;6
505;19437506609500;4
506;19437506611500;35
507;19437506612750;28
508;19437506613000;22
509;19437506613250;75
510;19437506613500;137
511;19437506613750;86
512;19437506614000;58
513;19437506614250;29
514;19437506616750;53
515;19437506617000;64
516;19437506617250;60
517;19437506617500;5
518;19437506617750;4
519;19437506618000;22
520;19437506619000;3
521;19437506757500;22
522;19437506759750;10
523;19437506760000;6
524;19437506760250;2
525;19437506763750;3
526;19437506764500;7
527;19437506766000;35
528;19437506766250;4
529;19437506767500;1
530;19437506767750;7
531;19437506768000;17
532;19437506768250;6
533;19437506768500;8
534;19437506839750;2
535;19440006597000;35
536;19440006597250;138
537;19440006597500;98
538;19440006597750;96
539;19440006598000;87
540;19440006611500;22
541;19440006612250;3
542;19440006612500;1
543;19440006612750;26
544;19440006613000;33
545;19440006613250;41
546;19440006613500;107
547;19440006613750;106
548;19440006614000;133
549;19440006614250;76
550;19440006614500;1
551;19440006616500;3
552;19440006616750;40
553;19440006617750;6
554;19440006618000;7
555;19440006756500;10
556;19440006757250;2
557;19440006757500;4
558;19440006757750;5
559;19440006759500;5
560;19440006759750;8
561;19440006760000;3
562;19440006763750;3
563;19440006764750;10
564;19440006765000;4
565;19440006765250;5
566;19440006768000;7
567;19442506597000;35
568;19442506597250;148
569;19442506597500;54
570;19442506597750;33
571;19442506611250;5
572;19442506611500;21
573;19442506611750;1
574;19442506612500;2
575;19442506612750;3
576;19442506613000;70
577;19442506613250;49
578;19442506613500;95
579;19442506613750;79
580;19442506614000;52
581;19442506614250;14
582;19442506616500;6
583;19442506616750;31
584;19442506757250;2
585;19442506757500;2
586;19442506757750;3
587;19442506759750;67
588;19442506760000;3
589;19442506760250;5
590;19442506762750;2
591;19442506763000;10
592;19442506764000;2
593;19442506768000;7
594;19442506768250;3
595;19442506768500;1
596;19442506807500;2
597;19445006596750;18
598;19445006597000;76
599;19445006597250;137
600;19445006597500;51
601;19445006597750;84
602;19445006598000;31
603;19445006611000;3
604;19445006611500;24
605;19445006611750;8
606;19445006612500;4
607;19445006612750;27
608;19445006613000;56
609;19445006613250;120
610;19445006613500;118
611;19445006613750;103
612;19445006614000;78
613;19445006614750;17
614;19445006616500;10
615;19445006616750;12
616;19445006759500;2
617;19445006759750;25
618;19445006760000;8
619;19445006760500;5
620;19445006760750;6
621;19445006763000;7
622;19445006763750;13
623;19445006764000;3
624;19445006768750;2
625;19445006769000;2
626;19445006808000;1
627;19447506596500;4
628;19447506596750;28
629;19447506597000;25
630;19447506597250;103
631;19447506597500;72
632;19447506597750;64
633;19447506598000;10
634;19447506598250;5
635;19447506598500;5
636;19447506598750;8
637;19447506599000;3
638;19447506599500;1
639;19447506611500;1
640;19447506611750;19
641;19447506612000;9
642;19447506612250;33
643;19447506612500;61
644;19447506612750;46
645;19447506613000;43
646;19447506613250;74
647;19447506613500;86
648;19447506613750;17
649;19447506614500;24
650;19447506614750;21
651;19447506616750;11
652;19447506620000;5
653;19447506646500;2
654;19447506646750;18
655;19447506647000;11
656;19447506759500;16
657;19447506759750;9
658;19447506760000;29
659;19447506760250;23
660;19447506760500;54
661;19447506760750;1
662;19447506761000;2
663;19447506763750;2
664;19447506764000;1
665;19447506766500;6
666;19447506806000;2
667;19447506807750;3
668;19447506808000;2
669;19450006597500;9
670;19450006597750;15
671;19450006598000;13
672;19450006598250;5
673;19450006599000;2
674;19450006599750;2
675;19450006600750;1
676;19450006601250;2
677;19450006611500;1
678;19450006612000;10
679;19450006612250;80
680;19450006612500;127
681;19450006612750;56
682;19450006613000;71
683;19450006613250;6
684;19450006614000;7
685;19450006614250;12
686;19450006614500;2
687;19450006614750;4
688;19450006615000;6
689;19450006615500;2
690;19450006619750;4
691;19450006620250;7
692;19450006620500;5
693;19450006646750;22
694;19450006647000;2
695;19450006760250;11
696;19450006760500;5
697;19450006760750;16
698;19450006761000;11
699;19450006761250;27
700;19450006761500;2
701;19450006762750;1
702;19450006763500;1
703;19450006763750;7
704;19450006766500;1
705;19450006766750;6
706;19450006808250;1
707;19450006815500;22
708;19450006838500;3
709;19450006838750;14
710;19450006839250;6
711;19452506597250;4
712;19452506597500;6
713;19452506597750;7
714;19452506598250;3
715;19452506598500;3
716;19452506598750;4
717;19452506599000;10
718;19452506612250;57
719;19452506612500;138
720;19452506612750;12
721;19452506613000;8
722;19452506613500;6
723;19452506613750;19
724;19452506614000;21
725;19452506614750;1
726;19452506615000;3
727;19452506617000;1
728;19452506617250;4
729;19452506620000;60
730;19452506620250;18
731;19452506620500;2
732;19452506621000;3
733;19452506646750;2
734;19452506647000;23
735;19452506728250;1
736;19452506752750;5
737;19452506753000;27
738;19452506753250;20
739;19452506756000;3
740;19452506756250;15
741;19452506756750;8
742;19452506757000;4
743;19452506757500;12
744;19452506757750;6
745;19452506760000;7
746;19452506760250;6
747;19452506760500;16
748;19452506760750;37
749;19452506761000;19
750;19452506761250;5
751;19452506762750;1
752;19452506763000;2
753;19452506763500;22
754;19452506763750;2
755;19452506815250;5
756;19452506815500;1
757;19452506838250;12
758;19452506838500;10
759;19452506838750;10
760;19452506839000;15
761;19452506839250;10
762;19452506839500;17
763;19455006597000;4
764;19455006597250;12
765;19455006597500;10
766;19455006598250;3
767;19455006598500;1
768;19455006599250;1
769;19455006599500;4
770;19455006599750;3
771;19455006613250;24
772;19455006613500;28
773;19455006616500;3
774;19455006619750;6
775;19455006620000;48
776;19455006620250;21
777;19455006621000;2
778;19455006623750;8
779;19455006647000;7
780;19455006647250;2
781;19455006658250;1
782;19455006752500;18
783;19455006752750;16
784;19455006753000;19
785;19455006753250;6
786;19455006753500;69
787;19455006753750;15
788;19455006754000;2
789;19455006754250;5
790;19455006756000;6
791;19455006756250;8
792;19455006756500;59
793;19455006756750;110
794;19455006757000;39
795;19455006757250;4
796;19455006757500;17
797;19455006757750;8
798;19455006759750;3
799;19455006760000;9
800;19455006760250;2
801;19455006761000;5
802;19455006806500;5
803;19455006806750;9
804;19455006815250;6
805;19455006815500;9
806;19455006838000;8
807;19455006838250;38
808;19455006838500;1
809;19455006838750;9
810;19455006839000;26
811;19455006839500;4
812;19457506596250;10
813;19457506596500;1
814;19457506597000;2
815;19457506597500;4
816;19457506610750;55
817;19457506611000;114
818;19457506611250;52
819;19457506612500;2
820;19457506613000;14
821;19457506613250;15
822;19457506620000;16
823;19457506620250;3
824;19457506620500;16
825;19457506620750;10
826;19457506622750;5
827;19457506623500;6
828;19457506623750;11
829;19457506624000;9
830;19457506624500;1
831;19457506625000;7
832;19457506676000;1
833;19457506678000;2
834;19457506752500;8
835;19457506752750;5
836;19457506753000;15
837;19457506753250;18
838;19457506753500;30
839;19457506753750;34
840;19457506754000;13
841;19457506754250;16
842;19457506756250;2
843;19457506756500;7
844;19457506756750;20
845;19457506757250;4
846;19457506757500;37
847;19457506757750;27
848;19457506758000;10
849;19457506759250;1
850;19457506806750;3
851;19457506814000;3
852;19457506815500;2
853;19457506815750;4
854;19457506816000;5
855;19457506838250;3
856;19457506838500;6
857;19457506838750;12
858;19457506839000;2
859;19457506839250;2
860;19457506839500;4
861;19457506839750;5
862;19460006597500;7
863;19460006600250;2
864;19460006600500;5
865;19460006601250;3
866;19460006611250;35
867;19460006611500;27
868;19460006611750;33
869;19460006612000;58
870;19460006612250;4
871;19460006612500;48
872;19460006612750;18
873;19460006613250;4
874;19460006619750;1
875;19460006620000;4
876;19460006620250;64
877;19460006620500;76
878;19460006622000;4
879;19460006622250;3
880;19460006622500;4
881;19460006622750;5
882;19460006623000;9
883;19460006623250;3
884;19460006623750;29
885;19460006624000;2
886;19460006624250;5
887;19460006624500;1
888;19460006624750;18
889;19460006625000;4
890;19460006668500;3
891;19460006675000;2
892;19460006743750;4
893;19460006753000;3
894;19460006753250;8
895;19460006753500;10
896;19460006753750;8
897;19460006754000;10
898;19460006757750;4
899;19460006758000;6
900;19460006838750;2
901;19462506598750;3
902;19462506600250;11
903;19462506600500;2
904;19462506600750;4
905;19462506601000;4
906;19462506611250;4
907;19462506611500;11
908;19462506611750;15
909;19462506612000;53
910;19462506612250;57
911;19462506612500;2
912;19462506620000;17
913;19462506620250;43
914;19462506620500;30
915;19462506620750;5
916;19462506622500;5
917;19462506622750;1
918;19462506623000;4
919;19462506623250;8
920;19462506623500;5
921;19462506623750;18
922;19462506624000;14
923;19462506624250;5
924;19462506624500;9
925;19462506625500;5
926;19462506662250;2
927;19462506662500;5
928;19462506662750;2
929;19462506666750;6
930;19462506668000;10
931;19462506668250;13
932;19462506668750;4
933;19462506674750;6
934;19462506722750;18
935;19462506743500;5
936;19462506743750;23
937;19462506751000;1
938;19462506753000;4
939;19462506753250;31
940;19462506753500;17
941;19462506753750;9
942;19462506754000;4
943;19465006598250;4
944;19465006598750;2
945;19465006599500;2
946;19465006599750;2
947;19465006611250;2
948;19465006611500;21
949;19465006611750;39
950;19465006612000;16
951;19465006612250;75
952;19465006612500;87
953;19465006618500;4
954;19465006619750;29
955;19465006620000;30
956;19465006620250;21
957;19465006620500;15
958;19465006620750;5
959;19465006621000;7
960;19465006622250;1
961;19465006622500;4
962;19465006622750;1
963;19465006623000;8
964;19465006624000;19
965;19465006624250;15
966;19465006624500;4
967;19465006625250;4
968;19465006625500;11
969;19465006662500;4
970;19465006662750;8
971;19465006663000;7
972;19465006666750;30
973;19465006667000;15
974;19465006668000;6
975;19465006668250;15
976;19465006668750;4
977;19465006669250;7
978;19465006722000;9
979;19465006722250;21
980;19465006722500;23
981;19465006722750;15
982;19465006723000;3
983;19465006733250;12
984;19465006743750;7
985;19465006751000;17
986;19465006751250;9
987;19465006753000;1
988;19465006753250;10
989;19465006753500;26
990;19465006817000;2
991;19467506599500;6
992;19467506611500;4
993;19467506611750;40
994;19467506612000;11
995;19467506612250;64
996;19467506612500;43
997;19467506618750;28
998;19467506619500;1
999;19467506619750;7
1000;19467506620000;3
1001;19467506620250;15
1002;19467506620500;8
1003;19467506620750;3
1004;19467506622000;2
1005;19467506622750;22
1006;19467506623000;12
1007;19467506623250;9
1008;19467506623750;2
1009;19467506624500;6
1010;19467506625000;1
1011;19467506625250;28
1012;19467506625500;29
1013;19467506625750;2
1014;19467506626000;3
1015;19467506646250;19
1016;19467506653500;2
1017;19467506653750;2
1018;19467506655750;2
1019;19467506662750;10
1020;19467506666500;15
1021;19467506666750;8
1022;19467506667000;8
1023;19467506667250;9
1024;19467506667750;11
1025;19467506668000;11
1026;19467506668250;36
1027;19467506668500;13
1028;19467506668750;17
1029;19467506669000;23
1030;19467506669250;12
1031;19467506678000;3
1032;19467506681000;3
1033;19467506681250;11
1034;19467506721500;2
1035;19467506722000;22
1036;19467506722250;21
1037;19467506722500;63
1038;19467506722750;42
1039;19467506723000;14
1040;19467506729250;8
1041;19467506729500;24
1042;19467506729750;15
1043;19467506733250;13
1044;19467506733500;8
1045;19467506733750;6
1046;19467506743500;10
1047;19467506743750;26
1048;19467506744000;15
1049;19467506750250;28
1050;19467506750500;16
1051;19467506750750;35
1052;19467506751000;34
1053;19467506751250;28
1054;19467506753000;12
1055;19467506753250;14
1056;19467506753500;18
1057;19467506753750;50
1058;19467506754000;14
1059;19467506784500;4
1060;19467506784750;2
1061;19467506808250;4
1062;19470006599750;1
1063;19470006611250;4
1064;19470006611500;6
1065;19470006611750;68
1066;19470006612000;19
1067;19470006612250;8
1068;19470006612500;5
1069;19470006618500;4
1070;19470006618750;21
1071;19470006619250;8
1072;19470006619750;4
1073;19470006620000;3
1074;19470006620250;21
1075;19470006620500;1
1076;19470006620750;10
1077;19470006622000;9
1078;19470006622250;4
1079;19470006622500;19
1080;19470006622750;31
1081;19470006623500;1
1082;19470006623750;7
1083;19470006624000;3
1084;19470006624250;3
1085;19470006624500;5
1086;19470006625000;3
1087;19470006625250;5
1088;19470006625500;33
1089;19470006625750;81
1090;19470006626000;84
1091;19470006626250;1
1092;19470006646500;7
1093;19470006647250;10
1094;19470006655750;3
1095;19470006656250;1
1096;19470006662750;9
1097;19470006663000;6
1098;19470006663500;1
1099;19470006667750;35
1100;19470006668000;29
1101;19470006668250;27
1102;19470006668750;15
1103;19470006669000;37
1104;19470006669250;16
1105;19470006678000;5
1106;19470006679750;1
1107;19470006680750;20
1108;19470006681000;6
1109;19470006712500;1
1110;19470006721250;2
1111;19470006721500;7
1112;19470006722000;6
1113;19470006722250;24
1114;19470006722500;18
1115;19470006722750;28
1116;19470006723000;8
1117;19470006729250;25
1118;19470006729500;14
1119;19470006729750;2
1120;19470006733000;10
1121;19470006733250;17
1122;19470006733500;36
1123;19470006733750;7
1124;19470006743250;2
1125;19470006743500;5
1126;19470006743750;22
1127;19470006744000;16
1128;19470006750250;2
1129;19470006750500;23
1130;19470006750750;6
1131;19470006751000;49
1132;19470006751250;24
1133;19470006752750;8
1134;19470006753000;6
1135;19470006753250;7
1136;19470006753500;15
1137;19470006783500;2
1138;19470006783750;2
1139;19470006784500;13
1140;19470006807750;2
1141;19470006808000;2
1142;19470006808250;8
1143;19472506611250;5
1144;19472506611500;12
1145;19472506611750;50
1146;19472506612000;13
1147;19472506612250;6
1148;19472506612500;7
1149;19472506618500;10
1150;19472506619000;18
1151;19472506619250;6
1152;19472506619500;10
1153;19472506619750;16
1154;19472506620000;12
1155;19472506620250;7
1156;19472506620750;3
1157;19472506621000;9
1158;19472506622000;3
1159;19472506622250;8
1160;19472506622500;3
1161;19472506623500;4
1162;19472506623750;3
1163;19472506624000;3
1164;19472506624250;3
1165;19472506624500;10
1166;19472506624750;5
1167;19472506625000;9
1168;19472506625250;18
1169;19472506625500;11
1170;19472506625750;50
1171;19472506626000;60
1172;19472506646500;7
1173;19472506647250;12
1174;19472506647500;10
1175;19472506656000;2
1176;19472506656250;1
1177;19472506667750;4
1178;19472506668000;17
1179;19472506668250;3
1180;19472506668500;1
1181;19472506668750;18
1182;19472506669000;4
1183;19472506669750;39
1184;19472506670000;4
1185;19472506678000;1
1186;19472506679250;4
1187;19472506681000;14
1188;19472506681250;4
1189;19472506681500;4
1190;19472506721000;6
1191;19472506721250;13
1192;19472506721500;8
1193;19472506721750;16
1194;19472506722000;39
1195;19472506722250;20
1196;19472506722500;47
1197;19472506722750;37
1198;19472506723000;14
1199;19472506728500;4
1200;19472506729250;2
1201;19472506729750;8
1202;19472506733250;9
1203;19472506733500;7
1204;19472506733750;2
1205;19472506749500;30
1206;19472506749750;19
1207;19472506750250;23
1208;19472506750500;26
1209;19472506750750;22
1210;19472506751000;103
1211;19472506751250;8
1212;19472506783500;2
1213;19472506783750;8
1214;19472506826000;2
1215;19472506826250;7
1216;19475006600250;1
1217;19475006602500;2
1218;19475006611250;146
1219;19475006611500;45
1220;19475006611750;27
1221;19475006612000;20
1222;19475006612250;9
1223;19475006618750;8
1224;19475006619000;7
1225;19475006619250;10
1226;19475006619500;4
1227;19475006619750;2
1228;19475006620000;9
1229;19475006621000;13
1230;19475006621250;8
1231;19475006621500;2
1232;19475006621750;18
1233;19475006622000;4
1234;19475006622500;26
1235;19475006624500;7
1236;19475006624750;12
1237;19475006625000;5
1238;19475006625250;2
1239;19475006625500;52
1240;19475006625750;72
1241;19475006626000;49
1242;19475006629250;6
1243;19475006646500;17
1244;19475006646750;7
1245;19475006647500;10
1246;19475006654750;2
1247;19475006656000;2
1248;19475006656250;5
1249;19475006667750;3
1250;19475006668500;1
1251;19475006668750;10
1252;19475006669000;4
1253;19475006669250;6
1254;19475006669500;19
1255;19475006669750;38
1256;19475006670000;15
1257;19475006670250;8
1258;19475006670500;8
1259;19475006678000;10
1260;19475006680500;2
1261;19475006681250;2
1262;19475006691000;2
1263;19475006691250;4
1264;19475006691750;5
1265;19475006717000;12
1266;19475006717500;6
1267;19475006721250;13
1268;19475006721500;4
1269;19475006721750;27
1270;19475006722000;19
1271;19475006722250;16
1272;19475006722500;11
1273;19475006722750;3
1274;19475006728000;11
1275;19475006728250;8
1276;19475006729000;2
1277;19475006729250;7
1278;19475006729750;2
1279;19475006732000;1
1280;19475006732500;2
1281;19475006732750;6
1282;19475006733000;10
1283;19475006733250;5
1284;19475006749500;31
1285;19475006749750;18
1286;19475006750000;60
1287;19475006750250;72
1288;19475006750500;37
1289;19475006750750;13
1290;19475006751250;40
1291;19475006783750;4
1292;19475006785500;2
1293;19475006785750;3
1294;19477506601500;1
1295;19477506602250;3
1296;19477506602500;4
1297;19477506611000;9
1298;19477506611250;111
1299;19477506611500;144
1300;19477506611750;49
1301;19477506612000;32
1302;19477506612250;20
1303;19477506614500;2
1304;19477506614750;12
1305;19477506615000;4
1306;19477506616750;4
1307;19477506617750;15
1308;19477506618000;47
1309;19477506618250;24
1310;19477506618750;8
1311;19477506619250;12
1312;19477506619500;5
1313;19477506619750;1
1314;19477506620000;34
1315;19477506621250;8
1316;19477506621500;3
1317;19477506621750;5
1318;19477506622000;2
1319;19477506622250;20
1320;19477506622500;3
1321;19477506622750;9
1322;19477506624500;5
1323;19477506624750;5
1324;19477506625000;23
1325;19477506625250;109
1326;19477506625500;35
1327;19477506625750;30
1328;19477506626750;3
1329;19477506629250;164
1330;19477506629500;28
1331;19477506646750;17
1332;19477506647000;30
1333;19477506647250;10
1334;19477506647500;16
1335;19477506647750;2
1336;19477506650750;12
1337;19477506651000;1
1338;19477506651250;3
1339;19477506654750;6
1340;19477506656250;3
1341;19477506656500;1
1342;19477506667000;3
1343;19477506667250;26
1344;19477506667500;9
1345;19477506667750;5
1346;19477506669500;22
1347;19477506669750;26
1348;19477506670000;7
1349;19477506670250;50
1350;19477506670500;1
1351;19477506672250;12
1352;19477506672500;9
1353;19477506677750;5
1354;19477506691250;15
1355;19477506691500;18
1356;19477506691750;9
1357;19477506692000;1
1358;19477506717000;17
1359;19477506717250;3
