ogc_fid;SSBID0250M;pop_tot
169;19415006604500;7
170;19415006605000;20
171;19415006605250;15
172;19415006605500;12
173;19415006605750;31
174;19415006606000;26
175;19415006606250;29
176;19415006606500;41
177;19415006606750;29
178;19415006607000;42
179;19415006607250;14
180;19415006607500;5
181;19415006607750;12
182;19415006608000;18
183;19415006609250;73
184;19415006609500;130
185;19415006609750;171
186;19415006610000;191
187;19415006610250;125
188;19415006610500;53
189;19415006771500;4
190;19415006771750;1
191;19415006781250;3
192;19415006782000;38
193;19415006782250;37
194;19415006782500;3
195;19415006782750;12
196;19417506597500;1
197;19417506597750;17
198;19417506598000;27
199;19417506598250;21
200;19417506599750;5
201;19417506600000;8
202;19417506600250;4
203;19417506605000;3
204;19417506605250;19
205;19417506605500;13
206;19417506605750;30
207;19417506606250;35
208;19417506606500;24
209;19417506606750;15
210;19417506607000;9
211;19417506607250;8
212;19417506607500;8
213;19417506607750;21
214;19417506608000;23
215;19417506608250;11
216;19417506609250;40
217;19417506609500;65
218;19417506609750;47
219;19417506610000;188
220;19417506610250;141
221;19417506610500;118
222;19417506610750;79
223;19417506611000;8
224;19417506623000;3
225;19417506623250;7
226;19417506623500;7
227;19417506779000;4
228;19417506779250;5
229;19417506781000;4
230;19417506781250;12
231;19417506781750;16
232;19417506782000;22
233;19417506782250;11
234;19417506782500;7
235;19420006597750;2
236;19420006598000;74
237;19420006598250;8
238;19420006598500;6
239;19420006599750;2
240;19420006606000;34
241;19420006606250;65
242;19420006606750;1
243;19420006607250;16
244;19420006607500;17
245;19420006607750;13
246;19420006608000;12
247;19420006608250;67
248;19420006608500;68
249;19420006608750;22
250;19420006609000;44
251;19420006609250;88
252;19420006609500;114
253;19420006609750;37
254;19420006610000;96
255;19420006610250;155
256;19420006610500;113
257;19420006610750;175
258;19420006611000;10
259;19420006612000;4
260;19420006612250;5
261;19420006623250;2
262;19420006623500;21
263;19420006779000;2
264;19420006779250;13
265;19420006779500;8
266;19420006781000;10
267;19420006781250;3
268;19420006781750;9
269;19420006782000;3
270;19420006782250;3
271;19422506597750;2
272;19422506598000;79
273;19422506598250;17
274;19422506607000;1
275;19422506607250;15
276;19422506607500;7
277;19422506607750;17
278;19422506608000;20
279;19422506608250;48
280;19422506608500;42
281;19422506608750;118
282;19422506609000;168
283;19422506609250;151
284;19422506609500;100
285;19422506609750;39
286;19422506610000;129
287;19422506610250;98
288;19422506610500;55
289;19422506610750;49
290;19422506611000;75
291;19422506611250;37
292;19422506611500;70
293;19422506611750;31
294;19422506612000;70
295;19422506612250;64
296;19422506612500;12
297;19422506623750;2
298;19422506624000;2
299;19422506624750;5
300;19422506779250;5
301;19422506779500;11
302;19422506781000;6
303;19422506781250;3
304;19422506781500;15
305;19422506781750;71
306;19422506782000;19
307;19422506782250;3
308;19425006597750;2
309;19425006598000;10
310;19425006598250;4
311;19425006598500;3
312;19425006599000;7
313;19425006599250;4
314;19425006607250;2
315;19425006607500;3
316;19425006608250;10
317;19425006608500;45
318;19425006608750;163
319;19425006609000;122
320;19425006609250;215
321;19425006609500;143
322;19425006609750;65
323;19425006610000;98
324;19425006610250;35
325;19425006610500;18
326;19425006610750;5
327;19425006611000;49
328;19425006611250;104
329;19425006611500;122
330;19425006611750;74
331;19425006612000;11
332;19425006612250;1
333;19425006612500;3
334;19425006760250;2
335;19425006781500;4
336;19425006781750;12
337;19425006782000;17
338;19427506596750;5
339;19427506597250;6
340;19427506597500;23
341;19427506597750;12
342;19427506598000;14
343;19427506598250;16
344;19427506598750;5
345;19427506599250;3
346;19427506607250;1
347;19427506607750;2
348;19427506608000;7
349;19427506608250;6
350;19427506608500;21
351;19427506608750;7
352;19427506609000;66
353;19427506609250;124
354;19427506609500;112
355;19427506609750;127
356;19427506610000;41
357;19427506610250;93
358;19427506610500;207
359;19427506610750;53
360;19427506611000;63
361;19427506611250;102
362;19427506611500;100
363;19427506611750;152
364;19427506614250;22
365;19427506757750;1
366;19427506761000;3
367;19427506761500;11
368;19427506761750;1
369;19427506807250;2
370;19427506807500;3
371;19427506807750;3
372;19427506811000;1
373;19427506811250;2
374;19430006596500;3
375;19430006597000;9
376;19430006597250;23
377;19430006597500;49
378;19430006597750;11
379;19430006598000;33
380;19430006598250;17
381;19430006598500;2
382;19430006607750;6
383;19430006609000;1
384;19430006609250;6
385;19430006609500;112
386;19430006609750;169
387;19430006610000;101
388;19430006610250;4
389;19430006610500;194
390;19430006610750;17
391;19430006611000;48
392;19430006611250;52
393;19430006611500;16
394;19430006611750;33
395;19430006614000;37
396;19430006614250;89
397;19430006614500;20
398;19430006757750;3
399;19430006759750;1
400;19430006760000;2
401;19430006761500;14
402;19430006761750;12
403;19430006762000;4
404;19430006764250;2
405;19430006765250;2
406;19430006765750;2
407;19430006766250;2
408;19430006767750;2
409;19430006768250;4
410;19430006807500;3
411;19430006810750;3
412;19430006811000;6
413;19430006811500;8
414;19430006811750;6
415;19430006812000;4
416;19432506596500;5
417;19432506596750;30
418;19432506597000;47
419;19432506597250;79
420;19432506597500;124
421;19432506597750;98
422;19432506598000;50
423;19432506598250;8
424;19432506609500;3
425;19432506609750;10
426;19432506610000;1
427;19432506610250;4
428;19432506610500;116
429;19432506610750;3
430;19432506611000;43
431;19432506611250;47
432;19432506611500;10
433;19432506611750;27
434;19432506612000;21
435;19432506612250;4
436;19432506614000;7
437;19432506614250;60
438;19432506614500;16
439;19432506757750;12
440;19432506758000;4
441;19432506760000;4
442;19432506760250;1
443;19432506761500;14
444;19432506761750;8
445;19432506764250;22
446;19432506764500;18
447;19432506765500;21
448;19432506765750;3
449;19432506766000;6
450;19432506766250;2
451;19432506767750;10
452;19432506768000;2
453;19432506768250;16
454;19432506768500;14
455;19432506808250;2
456;19432506811500;7
457;19432506811750;7
458;19435006596750;52
459;19435006597000;127
460;19435006597250;143
461;19435006597500;132
462;19435006597750;84
463;19435006598000;1
464;19435006610500;3
465;19435006610750;2
466;19435006611250;3
467;19435006611500;27
468;19435006611750;7
469;19435006612000;2
470;19435006613000;4
471;19435006613250;13
472;19435006613500;54
473;19435006613750;1
474;19435006614000;7
475;19435006614250;4
476;19435006616750;4
477;19435006618250;2
478;19435006757250;3
479;19435006757500;2
480;19435006757750;3
481;19435006760000;1
482;19435006760250;4
483;19435006761500;5
484;19435006761750;11
485;19435006763750;13
486;19435006764000;15
487;19435006764250;22
488;19435006764500;11
489;19435006764750;3
490;19435006765750;7
491;19435006766000;5
492;19435006766250;5
493;19435006767250;4
494;19435006767500;16
495;19435006767750;7
496;19435006768000;5
497;19435006768250;36
498;19435006768500;30
499;19437506597000;75
500;19437506597250;141
501;19437506597500;114
502;19437506597750;35
503;19437506609250;6
504;19437506609500;5
505;19437506611500;40
506;19437506612750;24
507;19437506613000;18
508;19437506613250;70
509;19437506613500;133
510;19437506613750;54
511;19437506614000;59
512;19437506614250;22
513;19437506616750;52
514;19437506617000;68
515;19437506617250;58
516;19437506617500;5
517;19437506617750;4
518;19437506618000;26
519;19437506619000;5
520;19437506757500;19
521;19437506759750;6
522;19437506760000;10
523;19437506760250;5
524;19437506763750;5
525;19437506764500;7
526;19437506766000;34
527;19437506766250;7
528;19437506767500;2
529;19437506767750;1
530;19437506768000;24
531;19437506768250;9
532;19437506768500;8
533;19437506839750;2
534;19440006597000;28
535;19440006597250;138
536;19440006597500;100
537;19440006597750;93
538;19440006598000;91
539;19440006611500;14
540;19440006612250;3
541;19440006612500;1
542;19440006612750;25
543;19440006613000;41
544;19440006613250;48
545;19440006613500;98
546;19440006613750;87
547;19440006614000;114
548;19440006614250;79
549;19440006614500;1
550;19440006616500;6
551;19440006616750;40
552;19440006617750;5
553;19440006756500;14
554;19440006757250;2
555;19440006757500;4
556;19440006757750;6
557;19440006759500;5
558;19440006759750;8
559;19440006760000;8
560;19440006763750;2
561;19440006764750;17
562;19440006765250;5
563;19440006768000;6
564;19440006768250;2
565;19442506597000;35
566;19442506597250;137
567;19442506597500;57
568;19442506597750;39
569;19442506611250;5
570;19442506611500;22
571;19442506611750;1
572;19442506612500;3
573;19442506612750;5
574;19442506613000;62
575;19442506613250;53
576;19442506613500;78
577;19442506613750;80
578;19442506614000;60
579;19442506614250;12
580;19442506616500;8
581;19442506616750;30
582;19442506757250;2
583;19442506757500;5
584;19442506757750;5
585;19442506759500;4
586;19442506759750;93
587;19442506760000;3
588;19442506760250;6
589;19442506762750;2
590;19442506763000;10
591;19442506764000;5
592;19442506768000;8
593;19442506768250;4
594;19442506807500;3
595;19445006596750;15
596;19445006597000;82
597;19445006597250;119
598;19445006597500;62
599;19445006597750;98
600;19445006598000;36
601;19445006611000;3
602;19445006611500;20
603;19445006611750;3
604;19445006612500;6
605;19445006612750;24
606;19445006613000;54
607;19445006613250;100
608;19445006613500;105
609;19445006613750;101
610;19445006614000;66
611;19445006614750;21
612;19445006616500;11
613;19445006616750;17
614;19445006759500;2
615;19445006759750;12
616;19445006760000;10
617;19445006760500;5
618;19445006760750;7
619;19445006763000;8
620;19445006763750;13
621;19445006764000;6
622;19445006768750;1
623;19445006808000;2
624;19447506596500;7
625;19447506596750;28
626;19447506597000;31
627;19447506597250;115
628;19447506597500;87
629;19447506597750;70
630;19447506598000;14
631;19447506598250;7
632;19447506598500;2
633;19447506598750;7
634;19447506599000;3
635;19447506599500;1
636;19447506611500;1
637;19447506611750;12
638;19447506612000;13
639;19447506612250;29
640;19447506612500;47
641;19447506612750;43
642;19447506613000;51
643;19447506613250;78
644;19447506613500;72
645;19447506613750;6
646;19447506614500;24
647;19447506614750;21
648;19447506616750;5
649;19447506620000;5
650;19447506646500;3
651;19447506646750;21
652;19447506647000;12
653;19447506759500;13
654;19447506759750;9
655;19447506760000;31
656;19447506760250;15
657;19447506760500;26
658;19447506760750;3
659;19447506761000;2
660;19447506763750;3
661;19447506764000;1
662;19447506766500;12
663;19447506806000;2
664;19447506807750;5
665;19450006597500;13
666;19450006597750;16
667;19450006598000;15
668;19450006598250;12
669;19450006599000;2
670;19450006599750;3
671;19450006600750;3
672;19450006601250;2
673;19450006611500;2
674;19450006612000;5
675;19450006612250;77
676;19450006612500;137
677;19450006612750;40
678;19450006613000;52
679;19450006613250;4
680;19450006614000;8
681;19450006614250;17
682;19450006614500;2
683;19450006614750;4
684;19450006615000;11
685;19450006615500;2
686;19450006619750;4
687;19450006620250;7
688;19450006620500;5
689;19450006646750;15
690;19450006647000;3
691;19450006760250;10
692;19450006760750;15
693;19450006761000;12
694;19450006761250;34
695;19450006761500;2
696;19450006763500;2
697;19450006763750;1
698;19450006766500;2
699;19450006766750;6
700;19450006808250;2
701;19450006815500;25
702;19450006838500;8
703;19450006838750;21
704;19450006839250;7
705;19452506597250;5
706;19452506597500;8
707;19452506597750;7
708;19452506598250;1
709;19452506598500;3
710;19452506598750;5
711;19452506599000;12
712;19452506612250;52
713;19452506612500;122
714;19452506612750;6
715;19452506613000;5
716;19452506613500;6
717;19452506613750;20
718;19452506614000;18
719;19452506614750;2
720;19452506617000;1
721;19452506617250;5
722;19452506620000;52
723;19452506620250;27
724;19452506620500;2
725;19452506621000;4
726;19452506646750;3
727;19452506647000;27
728;19452506728250;1
729;19452506752750;8
730;19452506753000;21
731;19452506753250;20
732;19452506756000;4
733;19452506756250;21
734;19452506757000;3
735;19452506757500;12
736;19452506757750;5
737;19452506760000;6
738;19452506760250;2
739;19452506760500;9
740;19452506760750;55
741;19452506761000;23
742;19452506761250;5
743;19452506762750;1
744;19452506763500;15
745;19452506763750;4
746;19452506815250;5
747;19452506815500;1
748;19452506816000;3
749;19452506838250;6
750;19452506838500;13
751;19452506838750;7
752;19452506839000;7
753;19452506839250;12
754;19452506839500;16
755;19455006597000;2
756;19455006597250;9
757;19455006597500;10
758;19455006598500;2
759;19455006599250;1
760;19455006599500;7
761;19455006599750;5
762;19455006613250;33
763;19455006613500;15
764;19455006616500;3
765;19455006619750;6
766;19455006620000;37
767;19455006620250;23
768;19455006620750;3
769;19455006621000;2
770;19455006623750;4
771;19455006647000;10
772;19455006647250;7
773;19455006658250;1
774;19455006752500;16
775;19455006752750;19
776;19455006753000;22
777;19455006753250;8
778;19455006753500;57
779;19455006753750;12
780;19455006754000;2
781;19455006754250;5
782;19455006756000;6
783;19455006756250;7
784;19455006756500;55
785;19455006756750;71
786;19455006757000;37
787;19455006757250;4
788;19455006757500;13
789;19455006757750;6
790;19455006759750;2
791;19455006760000;11
792;19455006760250;3
793;19455006761000;4
794;19455006806500;5
795;19455006806750;5
796;19455006815250;5
797;19455006815500;14
798;19455006838000;9
799;19455006838250;43
800;19455006838500;1
801;19455006838750;7
802;19455006839000;19
803;19455006839500;4
804;19457506596250;8
805;19457506596500;1
806;19457506597000;3
807;19457506610750;47
808;19457506611000;120
809;19457506611250;57
810;19457506612500;2
811;19457506613000;15
812;19457506613250;17
813;19457506620000;15
814;19457506620250;5
815;19457506620500;17
816;19457506620750;9
817;19457506622750;6
818;19457506623500;4
819;19457506623750;6
820;19457506624000;9
821;19457506624500;1
822;19457506625000;6
823;19457506676000;1
824;19457506678000;2
825;19457506752500;12
826;19457506752750;6
827;19457506753000;6
828;19457506753250;19
829;19457506753500;25
830;19457506753750;36
831;19457506754000;14
832;19457506754250;15
833;19457506756250;2
834;19457506756750;6
835;19457506757250;1
836;19457506757500;34
837;19457506757750;25
838;19457506758000;10
839;19457506759250;5
840;19457506806750;11
841;19457506814250;4
842;19457506815500;2
843;19457506815750;6
844;19457506816000;3
845;19457506816250;5
846;19457506838250;3
847;19457506838500;7
848;19457506838750;16
849;19457506839000;2
850;19457506839250;2
851;19457506839750;3
852;19460006597500;6
853;19460006600500;4
854;19460006601250;3
855;19460006611250;36
856;19460006611500;23
857;19460006611750;40
858;19460006612000;51
859;19460006612250;5
860;19460006612500;45
861;19460006612750;15
862;19460006613250;6
863;19460006619750;1
864;19460006620000;6
865;19460006620250;79
866;19460006620500;88
867;19460006622000;4
868;19460006622250;3
869;19460006622500;5
870;19460006622750;5
871;19460006623000;5
872;19460006623250;12
873;19460006623750;28
874;19460006624000;3
875;19460006624250;8
876;19460006624500;1
877;19460006624750;17
878;19460006625000;6
879;19460006668500;2
880;19460006675000;2
881;19460006678000;1
882;19460006743750;4
883;19460006753000;3
884;19460006753250;8
885;19460006753500;12
886;19460006753750;9
887;19460006754000;10
888;19460006757750;4
889;19460006758000;5
890;19460006838750;4
891;19462506598750;3
892;19462506600000;2
893;19462506600250;21
894;19462506600500;2
895;19462506600750;2
896;19462506601000;4
897;19462506611250;6
898;19462506611500;9
899;19462506611750;10
900;19462506612000;41
901;19462506612250;43
902;19462506612500;2
903;19462506620000;20
904;19462506620250;52
905;19462506620500;30
906;19462506620750;5
907;19462506622500;7
908;19462506622750;1
909;19462506623000;5
910;19462506623250;9
911;19462506623500;5
912;19462506623750;16
913;19462506624000;13
914;19462506624250;8
915;19462506624500;8
916;19462506625500;6
917;19462506662250;2
918;19462506662750;6
919;19462506666750;5
920;19462506668000;6
921;19462506668250;5
922;19462506668750;1
923;19462506674750;6
924;19462506722750;14
925;19462506743500;6
926;19462506743750;26
927;19462506751000;1
928;19462506753000;9
929;19462506753250;30
930;19462506753500;15
931;19462506753750;9
932;19462506754000;2
933;19465006598250;2
934;19465006598750;4
935;19465006599500;2
936;19465006599750;2
937;19465006611250;2
938;19465006611500;16
939;19465006611750;38
940;19465006612000;14
941;19465006612250;77
942;19465006612500;82
943;19465006618500;3
944;19465006619750;23
945;19465006620000;38
946;19465006620250;17
947;19465006620500;19
948;19465006621000;6
949;19465006622250;2
950;19465006622500;6
951;19465006623000;9
952;19465006623250;3
953;19465006624000;22
954;19465006624250;16
955;19465006624500;6
956;19465006625250;6
957;19465006625500;12
958;19465006653500;1
959;19465006662500;2
960;19465006662750;3
961;19465006663000;3
962;19465006666750;26
963;19465006667000;19
964;19465006667750;4
965;19465006668000;6
966;19465006668250;17
967;19465006668750;4
968;19465006669000;1
969;19465006669250;8
970;19465006721500;2
971;19465006722000;10
972;19465006722250;30
973;19465006722500;37
974;19465006722750;12
975;19465006723000;8
976;19465006733250;13
977;19465006743750;4
978;19465006751000;16
979;19465006751250;14
980;19465006753000;2
981;19465006753250;8
982;19465006753500;19
983;19465006817000;2
984;19467506599500;7
985;19467506611500;4
986;19467506611750;39
987;19467506612000;12
988;19467506612250;45
989;19467506612500;46
990;19467506618750;24
991;19467506619500;2
992;19467506619750;7
993;19467506620000;4
994;19467506620250;12
995;19467506620500;6
996;19467506620750;5
997;19467506622000;2
998;19467506622750;25
999;19467506623000;10
1000;19467506623250;10
1001;19467506623750;2
1002;19467506624500;2
1003;19467506625000;2
1004;19467506625250;23
1005;19467506625500;26
1006;19467506625750;4
1007;19467506626000;5
1008;19467506646250;20
1009;19467506653500;3
1010;19467506653750;4
1011;19467506655750;2
1012;19467506662750;12
1013;19467506666500;14
1014;19467506666750;8
1015;19467506667000;9
1016;19467506667250;10
1017;19467506667750;12
1018;19467506668000;12
1019;19467506668250;34
1020;19467506668500;17
1021;19467506668750;17
1022;19467506669000;22
1023;19467506669250;12
1024;19467506678000;3
1025;19467506681000;4
1026;19467506681250;8
1027;19467506721500;9
1028;19467506722000;22
1029;19467506722250;29
1030;19467506722500;53
1031;19467506722750;49
1032;19467506723000;12
1033;19467506729250;7
1034;19467506729500;25
1035;19467506729750;15
1036;19467506733250;16
1037;19467506733500;6
1038;19467506733750;7
1039;19467506743500;2
1040;19467506743750;41
1041;19467506744000;23
1042;19467506750250;16
1043;19467506750500;17
1044;19467506750750;31
1045;19467506751000;38
1046;19467506751250;22
1047;19467506753000;12
1048;19467506753250;17
1049;19467506753500;18
1050;19467506753750;48
1051;19467506754000;14
1052;19467506784500;4
1053;19467506784750;2
1054;19467506808250;1
1055;19470006599750;1
1056;19470006611250;5
1057;19470006611500;7
1058;19470006611750;56
1059;19470006612000;26
1060;19470006612250;8
1061;19470006612500;7
1062;19470006618500;5
1063;19470006618750;25
1064;19470006619250;9
1065;19470006619750;3
1066;19470006620000;3
1067;19470006620250;21
1068;19470006620500;1
1069;19470006620750;9
1070;19470006622000;16
1071;19470006622250;3
1072;19470006622500;22
1073;19470006622750;28
1074;19470006623500;2
1075;19470006623750;4
1076;19470006624000;2
1077;19470006624250;4
1078;19470006624500;8
1079;19470006625000;3
1080;19470006625250;4
1081;19470006625500;35
1082;19470006625750;84
1083;19470006626000;78
1084;19470006626250;2
1085;19470006646500;9
1086;19470006647250;11
1087;19470006655750;5
1088;19470006656250;1
1089;19470006662750;14
1090;19470006663000;6
1091;19470006663500;1
1092;19470006667750;39
1093;19470006668000;33
1094;19470006668250;20
1095;19470006668750;17
1096;19470006669000;29
1097;19470006669250;16
1098;19470006678000;5
1099;19470006679750;1
1100;19470006680750;16
1101;19470006681000;6
1102;19470006712500;1
1103;19470006721250;6
1104;19470006721500;7
1105;19470006722000;2
1106;19470006722250;19
1107;19470006722500;17
1108;19470006722750;28
1109;19470006723000;8
1110;19470006729250;22
1111;19470006729500;10
1112;19470006729750;5
1113;19470006733000;12
1114;19470006733250;12
1115;19470006733500;31
1116;19470006733750;8
1117;19470006743250;3
1118;19470006743500;7
1119;19470006743750;30
1120;19470006744000;21
1121;19470006750250;2
1122;19470006750500;23
1123;19470006750750;9
1124;19470006751000;48
1125;19470006751250;28
1126;19470006752750;10
1127;19470006753000;5
1128;19470006753250;8
1129;19470006753500;16
1130;19470006783500;2
1131;19470006783750;3
1132;19470006784500;13
1133;19470006807750;2
1134;19470006808000;3
1135;19470006808250;8
1136;19472506611250;5
1137;19472506611500;12
1138;19472506611750;46
1139;19472506612000;13
1140;19472506612250;7
1141;19472506612500;10
1142;19472506618500;7
1143;19472506619000;17
1144;19472506619250;7
1145;19472506619500;10
1146;19472506619750;21
1147;19472506620000;12
1148;19472506620250;5
1149;19472506620750;3
1150;19472506621000;4
1151;19472506622000;2
1152;19472506622250;5
1153;19472506622500;5
1154;19472506623500;6
1155;19472506623750;5
1156;19472506624000;6
1157;19472506624250;3
1158;19472506624500;11
1159;19472506624750;3
1160;19472506625000;9
1161;19472506625250;14
1162;19472506625500;18
1163;19472506625750;51
1164;19472506626000;71
1165;19472506646500;5
1166;19472506647250;12
1167;19472506647500;14
1168;19472506656000;5
1169;19472506656250;1
1170;19472506667750;7
1171;19472506668000;18
1172;19472506668500;2
1173;19472506669000;4
1174;19472506669750;48
1175;19472506670000;7
1176;19472506679250;5
1177;19472506681000;12
1178;19472506681250;5
1179;19472506681500;6
1180;19472506721000;6
1181;19472506721250;8
1182;19472506721500;14
1183;19472506721750;7
1184;19472506722000;40
1185;19472506722250;12
1186;19472506722500;58
1187;19472506722750;43
1188;19472506723000;13
1189;19472506728500;3
1190;19472506729250;2
1191;19472506729750;7
1192;19472506733000;3
1193;19472506733250;12
1194;19472506733500;7
1195;19472506733750;2
1196;19472506749500;26
1197;19472506749750;14
1198;19472506750250;27
1199;19472506750500;40
1200;19472506750750;15
1201;19472506751000;108
1202;19472506751250;9
1203;19472506783750;9
1204;19472506826000;3
1205;19472506826250;9
1206;19475006600250;1
1207;19475006602500;2
1208;19475006611250;90
1209;19475006611500;48
1210;19475006611750;30
1211;19475006612000;16
1212;19475006612250;8
1213;19475006618750;2
1214;19475006619000;7
1215;19475006619250;6
1216;19475006619500;5
1217;19475006619750;2
1218;19475006620000;11
1219;19475006621000;12
1220;19475006621250;9
1221;19475006621500;2
1222;19475006621750;17
1223;19475006622000;4
1224;19475006622500;32
1225;19475006624500;10
1226;19475006624750;9
1227;19475006625000;5
1228;19475006625250;2
1229;19475006625500;57
1230;19475006625750;95
1231;19475006626000;39
1232;19475006629250;7
1233;19475006646500;7
1234;19475006646750;7
1235;19475006647500;10
1236;19475006654500;4
1237;19475006654750;2
1238;19475006656000;3
1239;19475006656250;7
1240;19475006656750;1
1241;19475006667750;1
1242;19475006669000;5
1243;19475006669250;8
1244;19475006669500;13
1245;19475006669750;38
1246;19475006670000;19
1247;19475006670250;11
1248;19475006670500;13
1249;19475006678000;11
1250;19475006680500;1
1251;19475006681250;3
1252;19475006691000;2
1253;19475006691250;7
1254;19475006691500;2
1255;19475006691750;7
1256;19475006717000;9
1257;19475006717500;3
1258;19475006721250;21
1259;19475006721500;3
1260;19475006721750;7
1261;19475006722000;18
1262;19475006722250;21
1263;19475006722500;10
1264;19475006722750;3
1265;19475006728000;11
1266;19475006728250;12
1267;19475006729000;2
1268;19475006729250;10
1269;19475006729750;3
1270;19475006732000;2
1271;19475006732500;2
1272;19475006732750;9
1273;19475006733000;11
1274;19475006733250;5
1275;19475006749500;30
1276;19475006749750;21
1277;19475006750000;60
1278;19475006750250;62
1279;19475006750500;43
1280;19475006750750;16
1281;19475006751250;37
1282;19475006783750;4
1283;19475006785500;2
1284;19475006785750;3
1285;19477506600750;2
1286;19477506601500;6
1287;19477506602250;3
1288;19477506602500;3
1289;19477506611250;60
1290;19477506611500;144
1291;19477506611750;43
1292;19477506612000;38
1293;19477506612250;26
1294;19477506614500;3
1295;19477506614750;12
1296;19477506615000;3
1297;19477506616750;4
1298;19477506617750;8
1299;19477506618000;43
1300;19477506618250;31
1301;19477506618750;8
1302;19477506619250;14
1303;19477506619500;6
1304;19477506619750;1
1305;19477506620000;46
1306;19477506621250;8
1307;19477506621500;4
1308;19477506621750;4
1309;19477506622250;27
1310;19477506622500;3
1311;19477506622750;17
1312;19477506624500;5
1313;19477506624750;6
1314;19477506625000;9
1315;19477506625250;43
1316;19477506625500;36
1317;19477506625750;38
1318;19477506626750;4
1319;19477506629250;188
1320;19477506629500;32
1321;19477506646500;1
1322;19477506646750;12
1323;19477506647000;34
1324;19477506647250;5
1325;19477506647500;16
1326;19477506647750;2
1327;19477506650750;20
1328;19477506651000;2
1329;19477506651250;5
1330;19477506654750;9
1331;19477506656250;5
1332;19477506656500;1
1333;19477506667000;6
1334;19477506667250;23
1335;19477506667500;10
1336;19477506669500;31
1337;19477506669750;28
1338;19477506670000;8
1339;19477506670250;34
1340;19477506670500;1
1341;19477506672250;14
1342;19477506672500;8
1343;19477506677750;6
1344;19477506691250;12
1345;19477506691500;19
1346;19477506691750;9
1347;19477506717000;12
1348;19477506717250;4
1349;19477506717500;9
1350;19477506721250;5
1351;19477506722500;2
1352;19477506727750;6
1353;19477506728000;16
1354;19477506728250;14
1355;19477506728750;3
1356;19477506729750;7
1357;19477506730000;6
1358;19477506730250;6
1359;19477506730500;16
